 3.4130912E+00  1.5639899E-01  2.6624380E+01  1.5413152E+01  3.1137141E+00  1.8979354E+09  1.5413150E+01  3.1137015E+00 -1.8972370E+09
 3.7165715E+00  1.1726363E-01  2.9297889E+01  1.6642064E+01  3.0364939E+00  2.1589680E+09  1.6642062E+01  3.0364813E+00 -2.1582584E+09
 4.0332114E+00  7.2769385E-02  3.2287288E+01  1.7930756E+01  2.9345269E+00  2.4500548E+09  1.7930753E+01  2.9345145E+00 -2.4493342E+09
 4.3621531E+00  2.3414945E-02  3.5636707E+01  1.9278736E+01  2.8067476E+00  2.7729863E+09  1.9278734E+01  2.8067353E+00 -2.7722548E+09
 1.4798796E+00  2.3410011E-01  1.1062499E+01  7.5991923E+00  2.7562109E+00  5.0331194E+08  7.5992054E+00  2.7562065E+00 -5.0279659E+08
 1.6526113E+00  2.4488615E-01  1.2066109E+01  8.2975288E+00  2.8600971E+00  5.7131889E+08  8.2975395E+00  2.8600910E+00 -5.7079274E+08
 1.8418809E+00  2.4977237E-01  1.3171156E+01  9.0562957E+00  2.9444964E+00  6.5031371E+08  9.0563043E+00  2.9444888E+00 -6.4977692E+08
 2.0473008E+00  2.4845398E-01  1.4390156E+01  9.8762409E+00  3.0070243E+00  7.4182129E+08  9.8762476E+00  3.0070153E+00 -7.4127403E+08
 2.2679737E+00  2.4072179E-01  1.5737384E+01  1.0754486E+01  3.0494259E+00  8.4652640E+08  1.0754491E+01  3.0494158E+00 -8.4596885E+08
 2.5036774E+00  2.2663224E-01  1.7229142E+01  1.1693352E+01  3.0670269E+00  9.6668838E+08  1.1693356E+01  3.0670161E+00 -9.6612073E+08
 2.7535288E+00  2.0622105E-01  1.8884084E+01  1.2689588E+01  3.0636680E+00  1.1027716E+09  1.2689591E+01  3.0636567E+00 -1.1021940E+09
 3.0170828E+00  1.7975569E-01  2.0723608E+01  1.3744187E+01  3.0356658E+00  1.2569156E+09  1.3744189E+01  3.0356540E+00 -1.2563282E+09
 3.2938736E+00  1.4753632E-01  2.2772278E+01  1.4855914E+01  2.9854953E+00  1.4301054E+09  1.4855915E+01  2.9854834E+00 -1.4295083E+09
 3.5833244E+00  1.0996832E-01  2.5058397E+01  1.6024632E+01  2.9112451E+00  1.6240604E+09  1.6024633E+01  2.9112330E+00 -1.6234538E+09
 3.8852569E+00  6.7536839E-02  2.7614592E+01  1.7250199E+01  2.8145814E+00  1.8400883E+09  1.7250199E+01  2.8145693E+00 -1.8394722E+09
 4.1988777E+00  2.0756719E-02  3.0478615E+01  1.8532210E+01  2.6946248E+00  2.0794607E+09  1.8532210E+01  2.6946128E+00 -2.0788353E+09
 1.4463434E+00  2.2675303E-01  9.4623159E+00  7.4221554E+00  2.6718370E+00  3.8614021E+08  7.4221752E+00  2.6718347E+00 -3.8569970E+08
 1.6117162E+00  2.3655433E-01  1.0319714E+01  8.0855359E+00  2.7667176E+00  4.3712101E+08  8.0855535E+00  2.7667135E+00 -4.3667133E+08
 1.7928828E+00  2.4057108E-01  1.1263854E+01  8.8068392E+00  2.8428791E+00  4.9628700E+08  8.8068548E+00  2.8428736E+00 -4.9582832E+08
 1.9894145E+00  2.3857007E-01  1.2305436E+01  9.5866286E+00  2.8982009E+00  5.6476550E+08  9.5866425E+00  2.8981942E+00 -5.6429799E+08
 2.2004274E+00  2.3041028E-01  1.3456657E+01  1.0422004E+01  2.9345950E+00  6.4302439E+08  1.0422016E+01  2.9345873E+00 -6.4254818E+08
 2.4256645E+00  2.1619897E-01  1.4731453E+01  1.1315106E+01  2.9476892E+00  7.3274858E+08  1.1315117E+01  2.9476805E+00 -7.3226377E+08
 2.6642867E+00  1.9602569E-01  1.6145763E+01  1.2262744E+01  2.9413981E+00  8.3423066E+08  1.2262754E+01  2.9413886E+00 -8.3373737E+08
 2.9158517E+00  1.7019464E-01  1.7717876E+01  1.3265836E+01  2.9123112E+00  9.4904910E+08  1.3265845E+01  2.9123011E+00 -9.4854743E+08
 3.1799300E+00  1.3903957E-01  1.9468796E+01  1.4323186E+01  2.8629747E+00  1.0778935E+09  1.4323193E+01  2.8629642E+00 -1.0773835E+09
 3.4559784E+00  1.0298977E-01  2.1422713E+01  1.5434677E+01  2.7916898E+00  1.2220106E+09  1.5434684E+01  2.7916790E+00 -1.2214925E+09
 3.7438552E+00  6.2547706E-02  2.3607512E+01  1.6600209E+01  2.7001900E+00  1.3823315E+09  1.6600215E+01  2.7001790E+00 -1.3818053E+09
 4.0428286E+00  1.8240780E-02  2.6055464E+01  1.7819460E+01  2.5877620E+00  1.5597573E+09  1.7819465E+01  2.5877510E+00 -1.5592231E+09
 1.4138734E+00  2.1972635E-01  8.0793177E+00  7.2497301E+00  2.5902891E+00  2.9621549E+08  7.2497606E+00  2.5902894E+00 -2.9583950E+08
 1.5723256E+00  2.2855084E-01  8.8125499E+00  7.8802147E+00  2.6765905E+00  3.3445379E+08  7.8802420E+00  2.6765887E+00 -3.3406991E+08
 1.7458338E+00  2.3171171E-01  9.6199100E+00  8.5661663E+00  2.7449448E+00  3.7878769E+08  8.5661908E+00  2.7449413E+00 -3.7839606E+08
 1.9339353E+00  2.2904427E-01  1.0510540E+01  9.3079819E+00  2.7934791E+00  4.3005051E+08  9.3080041E+00  2.7934741E+00 -4.2965127E+08
 2.1357623E+00  2.2047201E-01  1.1494871E+01  1.0102751E+01  2.8242577E+00  4.8855856E+08  1.0102771E+01  2.8242514E+00 -4.8815183E+08
 2.3510291E+00  2.0614962E-01  1.2584814E+01  1.0952450E+01  2.8331900E+00  5.5556877E+08  1.0952468E+01  2.8331826E+00 -5.5515468E+08
 2.5789409E+00  1.8621631E-01  1.3793999E+01  1.1853955E+01  2.8242520E+00  6.3125858E+08  1.1853972E+01  2.8242438E+00 -6.3083724E+08
 2.8190612E+00  1.6100936E-01  1.5138060E+01  1.2808119E+01  2.7942847E+00  7.1679263E+08  1.2808135E+01  2.7942759E+00 -7.1636415E+08
 3.0709969E+00  1.3089221E-01  1.6634949E+01  1.3813787E+01  2.7458919E+00  8.1265133E+08  1.3813801E+01  2.7458827E+00 -8.1221581E+08
 3.3342381E+00  9.6314459E-02  1.8305349E+01  1.4870865E+01  2.6775671E+00  9.1973832E+08  1.4870879E+01  2.6775576E+00 -9.1929585E+08
 3.6086788E+00  5.7792354E-02  2.0173103E+01  1.5979295E+01  2.5910973E+00  1.0387150E+09  1.5979308E+01  2.5910877E+00 -1.0382657E+09
 3.8936462E+00  1.5862478E-02  2.2265791E+01  1.7138833E+01  2.4859163E+00  1.1702185E+09  1.7138845E+01  2.4859066E+00 -1.1697624E+09
 1.3824605E+00  2.1299820E-01  6.9135477E+00  7.0818286E+00  2.5114155E+00  2.2721117E+08  7.0818667E+00  2.5114200E+00 -2.2688958E+08
 1.5343995E+00  2.2085381E-01  7.5402614E+00  7.6813565E+00  2.5895494E+00  2.5590776E+08  7.6813910E+00  2.5895513E+00 -2.5557944E+08
 1.7006638E+00  2.2317266E-01  8.2303160E+00  8.3339459E+00  2.6505125E+00  2.8914233E+08  8.3339771E+00  2.6505123E+00 -2.8880740E+08
 1.8807628E+00  2.1985553E-01  8.9915325E+00  9.0398456E+00  2.6926637E+00  3.2753084E+08  9.0398739E+00  2.6926615E+00 -3.2718941E+08
 2.0738483E+00  2.1088666E-01  9.8328278E+00  9.7961452E+00  2.7182050E+00  3.7128432E+08  9.7961710E+00  2.7182012E+00 -3.7093650E+08
 2.2796110E+00  1.9646481E-01  1.0764389E+01  1.0604674E+01  2.7233083E+00  4.2134084E+08  1.0604697E+01  2.7233032E+00 -4.2098673E+08
 2.4973016E+00  1.7677474E-01  1.1797864E+01  1.1462380E+01  2.7119981E+00  4.7780169E+08  1.1462401E+01  2.7119918E+00 -4.7744140E+08
 2.7264917E+00  1.5218325E-01  1.2946622E+01  1.2370057E+01  2.6813467E+00  5.4152637E+08  1.2370077E+01  2.6813396E+00 -5.4115997E+08
 2.9668244E+00  1.2307971E-01  1.4226011E+01  1.3326596E+01  2.6340023E+00  6.1284768E+08  1.3326615E+01  2.6339945E+00 -6.1247527E+08
 3.2178234E+00  8.9930571E-02  1.5653710E+01  1.4331931E+01  2.5686323E+00  6.9242013E+08  1.4331949E+01  2.5686240E+00 -6.9204179E+08
 3.4794172E+00  5.3262538E-02  1.7250100E+01  1.5386042E+01  2.4870635E+00  7.8071257E+08  1.5386059E+01  2.4870548E+00 -7.8032836E+08
 3.7509892E+00  1.3618183E-02  1.9038765E+01  1.6488763E+01  2.3888594E+00  8.7817428E+08  1.6488780E+01  2.3888506E+00 -8.7778428E+08
 1.3520910E+00  2.0654917E-01  5.9086902E+00  6.9183482E+00  2.4350787E+00  1.7426661E+08  6.9183960E+00  2.4350876E+00 -1.7399188E+08
 1.4978948E+00  2.1344355E-01  6.4435196E+00  7.4887452E+00  2.5054423E+00  1.9581441E+08  7.4887892E+00  2.5054484E+00 -1.9553396E+08
 1.6573009E+00  2.1493439E-01  7.0325362E+00  8.1098470E+00  2.5594160E+00  2.2073938E+08  8.1098875E+00  2.5594195E+00 -2.2045331E+08
 1.8297968E+00  2.1098464E-01  7.6824178E+00  8.7817715E+00  2.5955742E+00  2.4949678E+08  8.7818091E+00  2.5955756E+00 -2.4920520E+08
 2.0145572E+00  2.0163558E-01  8.4007814E+00  9.5016198E+00  2.6162427E+00  2.8222506E+08  9.5016548E+00  2.6162423E+00 -2.8192804E+08
 2.2112544E+00  1.8712664E-01  9.1963275E+00  1.0271088E+01  2.6178370E+00  3.1962463E+08  1.0271120E+01  2.6178350E+00 -3.1932226E+08
 2.4191851E+00  1.6768410E-01  1.0079011E+01  1.1087200E+01  2.6044180E+00  3.6174744E+08  1.1087231E+01  2.6044146E+00 -3.6143979E+08
 2.6379314E+00  1.4370082E-01  1.1060255E+01  1.1950704E+01  2.5732702E+00  4.0922794E+08  1.1950733E+01  2.5732656E+00 -4.0891508E+08
 2.8671727E+00  1.1558843E-01  1.2153174E+01  1.2860537E+01  2.5270738E+00  4.6229522E+08  1.2860564E+01  2.5270683E+00 -4.6197722E+08
 3.1064661E+00  8.3826975E-02  1.3372879E+01  1.3816660E+01  2.4646520E+00  5.2142304E+08  1.3816686E+01  2.4646457E+00 -5.2109996E+08
 3.3557734E+00  4.8950431E-02  1.4736791E+01  1.4819095E+01  2.3878594E+00  5.8694294E+08  1.4819120E+01  2.3878526E+00 -5.8661485E+08
 3.6145321E+00  1.1504388E-02  1.6265062E+01  1.5867750E+01  2.2963731E+00  6.5917088E+08  1.5867774E+01  2.2963659E+00 -6.5883783E+08
 1.3227462E+00  2.0035730E-01  5.0354900E+00  6.7591767E+00  2.3611380E+00  1.3364840E+08  6.7592400E+00  2.3611515E+00 -1.3341420E+08
 1.4627661E+00  2.0629848E-01  5.4933364E+00  7.3021636E+00  2.4241171E+00  1.4983734E+08  7.3022223E+00  2.4241274E+00 -1.4959820E+08
 1.6156731E+00  2.0697590E-01  5.9974655E+00  7.8935453E+00  2.4714908E+00  1.6853857E+08  7.8935999E+00  2.4714982E+00 -1.6829458E+08
 1.7809391E+00  2.0241139E-01  6.5535909E+00  8.5333260E+00  2.5020337E+00  1.9008856E+08  8.5333772E+00  2.5020388E+00 -1.8983981E+08
 1.9577647E+00  1.9269943E-01  7.1682307E+00  9.2186294E+00  2.5181820E+00  2.1457617E+08  9.2186774E+00  2.5181849E+00 -2.1432274E+08
 2.1458089E+00  1.7811679E-01  7.8488287E+00  9.9510320E+00  2.5165762E+00  2.4252461E+08  9.9510773E+00  2.5165774E+00 -2.4226657E+08
 2.3444148E+00  1.5892728E-01  8.6038991E+00  1.0727641E+01  2.5013022E+00  2.7395472E+08  1.0727684E+01  2.5013017E+00 -2.7369214E+08
 2.5531776E+00  1.3554644E-01  9.4432131E+00  1.1549163E+01  2.4698380E+00  3.0933493E+08  1.1549203E+01  2.4698362E+00 -3.0906787E+08
 2.7718126E+00  1.0840466E-01  1.0377990E+01  1.2414586E+01  2.4248845E+00  3.4882178E+08  1.2414624E+01  2.4248816E+00 -3.4855031E+08
 2.9999102E+00  7.7992437E-02  1.1421151E+01  1.3323900E+01  2.3654039E+00  3.9275797E+08  1.3323937E+01  2.3654000E+00 -3.9248215E+08
 3.2374645E+00  4.4848031E-02  1.2587596E+01  1.4277171E+01  2.2932671E+00  4.4137736E+08  1.4277206E+01  2.2932626E+00 -4.4109723E+08
 3.4839647E+00  9.5172589E-03  1.3894564E+01  1.5274372E+01  2.2082496E+00  4.9490144E+08  1.5274407E+01  2.2082444E+00 -4.9461707E+08
 1.2944174E+00  1.9440226E-01  4.3154389E+00  6.6042351E+00  2.2894571E+00  1.0249062E+08  6.6043131E+00  2.2894772E+00 -1.0229014E+08
 1.4289768E+00  1.9939881E-01  4.7067893E+00  7.1214267E+00  2.3454269E+00  1.1466013E+08  7.1214991E+00  2.3454431E+00 -1.1445544E+08
 1.5757171E+00  1.9927814E-01  5.1377357E+00  7.6847497E+00  2.3865792E+00  1.2869772E+08  7.6848172E+00  2.3865919E+00 -1.2848890E+08
 1.7341005E+00  1.9411752E-01  5.6131639E+00  8.2941116E+00  2.4118741E+00  1.4485213E+08  8.2941746E+00  2.4118838E+00 -1.4463925E+08
 1.9033561E+00  1.8406086E-01  6.1386473E+00  8.9466681E+00  2.4238439E+00  1.6317865E+08  8.9467272E+00  2.4238508E+00 -1.6296176E+08
 2.0831342E+00  1.6941885E-01  6.7205519E+00  9.6438902E+00  2.4193367E+00  1.8406829E+08  9.6439461E+00  2.4193415E+00 -1.8384748E+08
 2.2728253E+00  1.5048898E-01  7.3661591E+00  1.0382972E+01  2.4024522E+00  2.0752301E+08  1.0383025E+01  2.4024550E+00 -2.0729834E+08
 2.4720393E+00  1.2770617E-01  8.0838244E+00  1.1164586E+01  2.3708447E+00  2.3388879E+08  1.1164637E+01  2.3708459E+00 -2.3366031E+08
 2.6805277E+00  1.0151621E-01  8.8831418E+00  1.1987776E+01  2.3272246E+00  2.6327164E+08  1.1987824E+01  2.3272245E+00 -2.6303941E+08
 2.8979138E+00  7.2417046E-02  9.7751637E+00  1.2852562E+01  2.2706774E+00  2.9591932E+08  1.2852609E+01  2.2706762E+00 -2.9568338E+08
 3.1242229E+00  4.0948410E-02  1.0772631E+01  1.3759050E+01  2.2030802E+00  3.3199631E+08  1.3759095E+01  2.2030780E+00 -3.3175672E+08
 3.3589933E+00  7.6537537E-03  1.1890289E+01  1.4707281E+01  2.1242921E+00  3.7165739E+08  1.4707324E+01  2.1242892E+00 -3.7141418E+08
 1.2670896E+00  1.8866595E-01  3.6868766E+00  6.4534288E+00  2.2199175E+00  7.8591670E+07  6.4535227E+00  2.2199440E+00 -7.8420405E+07
 1.3964859E+00  1.9272694E-01  4.0213072E+00  6.9463382E+00  2.2692413E+00  8.7744658E+07  6.9464261E+00  2.2692637E+00 -8.7569804E+07
 1.5373668E+00  1.9182415E-01  4.3895942E+00  7.4831622E+00  2.3045388E+00  9.8286066E+07  7.4832448E+00  2.3045574E+00 -9.8107688E+07
 1.6891902E+00  1.8608678E-01  4.7959157E+00  8.0637271E+00  2.3249401E+00  1.1039977E+08  8.0638051E+00  2.3249554E+00 -1.1021793E+08
 1.8512167E+00  1.7570436E-01  5.2450365E+00  8.6852305E+00  2.3330606E+00  1.2411865E+08  8.6853044E+00  2.3330730E+00 -1.2393341E+08
 2.0230923E+00  1.6101813E-01  5.7423995E+00  9.3490517E+00  2.3259396E+00  1.3973514E+08  9.3491219E+00  2.3259494E+00 -1.3954655E+08
 2.2042550E+00  1.4235546E-01  6.2942317E+00  1.0052475E+01  2.3076795E+00  1.5724037E+08  1.0052542E+01  2.3076869E+00 -1.5704847E+08
 2.3943314E+00  1.2016747E-01  6.9076772E+00  1.0796148E+01  2.2760942E+00  1.7688997E+08  1.0796211E+01  2.2760996E+00 -1.7669481E+08
 2.5931093E+00  9.4912095E-02  7.5909407E+00  1.1579168E+01  2.2338936E+00  1.9875496E+08  1.1579229E+01  2.2338972E+00 -1.9855658E+08
 2.8002441E+00  6.7091882E-02  8.3534724E+00  1.2401590E+01  2.1802716E+00  2.2301437E+08  1.2401649E+01  2.1802737E+00 -2.2281281E+08
 3.0157915E+00  3.7245398E-02  9.2061699E+00  1.3263559E+01  2.1171013E+00  2.4978353E+08  1.3263616E+01  2.1171021E+00 -2.4957883E+08
 3.2393366E+00  5.9113098E-03  1.0161638E+01  1.4165180E+01  2.0443127E+00  2.7917015E+08  1.4165235E+01  2.0443125E+00 -2.7896236E+08
 1.2407483E+00  1.8313001E-01  3.1492241E+00  6.3066685E+00  2.1524012E+00  6.0262251E+07  6.3067819E+00  2.1524358E+00 -6.0116003E+07
 1.3652545E+00  1.8626524E-01  3.4352268E+00  6.7767167E+00  2.1954348E+00  6.7150136E+07  6.7768230E+00  2.1954645E+00 -6.7000801E+07
 1.5005598E+00  1.8459713E-01  3.7501904E+00  7.2885080E+00  2.2252348E+00  7.5069398E+07  7.2886081E+00  2.2252600E+00 -7.4917034E+07
 1.6461229E+00  1.7830323E-01  4.0976871E+00  7.8418032E+00  2.2410869E+00  8.4155998E+07  7.8418979E+00  2.2411083E+00 -8.4000659E+07
 1.8012389E+00  1.6761485E-01  4.4817922E+00  8.4338514E+00  2.2456772E+00  9.4428113E+07  8.4339411E+00  2.2456950E+00 -9.4269850E+07
 1.9655532E+00  1.5290044E-01  4.9071615E+00  9.0659519E+00  2.2362195E+00  1.0610456E+08  9.0660375E+00  2.2362343E+00 -1.0594342E+08
 2.1385519E+00  1.3451352E-01  5.3791192E+00  9.7354837E+00  2.2168088E+00  1.1917090E+08  9.7355655E+00  2.2168210E+00 -1.1900693E+08
 2.3198800E+00  1.1291831E-01  5.9037776E+00  1.0443075E+01  2.1854035E+00  1.3381611E+08  1.0443154E+01  2.1854134E+00 -1.3364935E+08
 2.5093610E+00  8.8581770E-02  6.4881538E+00  1.1187883E+01  2.1447029E+00  1.5008713E+08  1.1187959E+01  2.1447108E+00 -1.4991762E+08
 2.7066823E+00  6.2008380E-02  7.1403318E+00  1.1969993E+01  2.0939957E+00  1.6811324E+08  1.1970067E+01  2.0940019E+00 -1.6794103E+08
 2.9119286E+00  3.3733034E-02  7.8696317E+00  1.2789592E+01  2.0351420E+00  1.8797507E+08  1.2789664E+01  2.0351467E+00 -1.8780017E+08
 3.1247299E+00  4.2873881E-03  8.6868386E+00  1.3646844E+01  1.9681310E+00  2.0974726E+08  1.3646913E+01  1.9681344E+00 -2.0956972E+08
 1.2153818E+00  1.7777656E-01  2.6929399E+00  6.1638766E+00  2.0867960E+00  4.6205473E+07  6.1640127E+00  2.0868396E+00 -4.6080429E+07
 1.3352473E+00  1.7999689E-01  2.9377568E+00  6.6123925E+00  2.1238863E+00  5.1391500E+07  6.6125207E+00  2.1239243E+00 -5.1263815E+07
 1.4652380E+00  1.7758133E-01  3.2073310E+00  7.1005263E+00  2.1485371E+00  5.7343260E+07  7.1006474E+00  2.1485701E+00 -5.7212984E+07
 1.6048189E+00  1.7075211E-01  3.5047207E+00  7.6279879E+00  2.1601753E+00  6.4161308E+07  7.6281029E+00  2.1602039E+00 -6.4028488E+07
 1.7533214E+00  1.5977849E-01  3.8334143E+00  8.1920862E+00  2.1615447E+00  7.1854372E+07  8.1921955E+00  2.1615692E+00 -7.1719052E+07
 1.9103946E+00  1.4505281E-01  4.1973958E+00  8.7940530E+00  2.1500184E+00  8.0586301E+07  8.7941575E+00  2.1500395E+00 -8.0448519E+07
 2.0755726E+00  1.2695111E-01  4.6012229E+00  9.4313645E+00  2.1296744E+00  9.0340382E+07  9.4314645E+00  2.1296923E+00 -9.0200177E+07
 2.2485204E+00  1.0594771E-01  5.0501247E+00  1.0104638E+01  2.0986001E+00  1.0125639E+08  1.0104734E+01  2.0986153E+00 -1.0111380E+08
 2.4290968E+00  8.2515654E-02  5.5501065E+00  1.0813086E+01  2.0594758E+00  1.1336482E+08  1.0813179E+01  2.0594884E+00 -1.1321988E+08
 2.6170208E+00  5.7158768E-02  6.1080849E+00  1.1556833E+01  2.0116719E+00  1.2675901E+08  1.1556923E+01  2.0116824E+00 -1.2661174E+08
 2.8124048E+00  3.0405968E-02  6.7320351E+00  1.2336103E+01  1.9570274E+00  1.4149508E+08  1.2336190E+01  1.9570361E+00 -1.4134552E+08
 3.0149216E+00  2.7798289E-03  7.4311839E+00  1.3151115E+01  1.8955794E+00  1.5762455E+08  1.3151200E+01  1.8955865E+00 -1.5747273E+08
 1.1909807E+00  1.7259033E-01  2.3066163E+00  6.0249911E+00  2.0230049E+00  3.5426299E+07  6.0251547E+00  2.0230599E+00 -3.5319341E+07
 1.3064306E+00  1.7390744E-01  2.5157503E+00  6.4532129E+00  2.0544904E+00  3.9332924E+07  6.4533671E+00  2.0545389E+00 -3.9223715E+07
 1.4313452E+00  1.7076313E-01  2.7460800E+00  6.9189739E+00  2.0743308E+00  4.3807716E+07  6.9191197E+00  2.0743734E+00 -4.3696297E+07
