1.1018615E+01  6.3536983E-01  8.7050652E+01  5.1318414E+01  1.0891064E+01  6.5535948E+09  5.1318618E+01  1.0891093E+01 -6.5515112E+09
1.1357281E+01  6.1101353E-01  9.5928422E+01  5.2638156E+01  1.0681808E+01  6.9929490E+09  5.2638358E+01  1.0681835E+01 -6.9908335E+09
1.1710362E+01  5.8224390E-01  1.0587672E+02  5.4029566E+01  1.0439573E+01  7.4676479E+09  5.4029766E+01  1.0439597E+01 -7.4655010E+09
8.4241516E+00  6.2795517E-01  3.2964716E+01  4.1500051E+01  1.1110853E+01  2.9972789E+09  4.1500327E+01  1.1110926E+01 -2.9957580E+09
8.6019290E+00  6.4325137E-01  3.5934680E+01  4.2090139E+01  1.1144712E+01  3.1387733E+09  4.2090407E+01  1.1144779E+01 -3.1372214E+09
8.7972177E+00  6.5557063E-01  3.9206954E+01  4.2754748E+01  1.1159293E+01  3.2951693E+09  4.2755008E+01  1.1159354E+01 -3.2935871E+09
9.0096824E+00  6.6419245E-01  4.2818701E+01  4.3497745E+01  1.1145285E+01  3.4701749E+09  4.3497999E+01  1.1145341E+01 -3.4685628E+09
9.2388756E+00  6.6854119E-01  4.6812318E+01  4.4310114E+01  1.1114865E+01  3.6604341E+09  4.4310362E+01  1.1114916E+01 -3.6587925E+09
9.4842130E+00  6.6829335E-01  5.1236290E+01  4.5200658E+01  1.1046501E+01  3.8733058E+09  4.5200902E+01  1.1046548E+01 -3.8716353E+09
9.7453956E+00  6.6319568E-01  5.6146056E+01  4.6159753E+01  1.0958726E+01  4.1044696E+09  4.6159992E+01  1.0958769E+01 -4.1027706E+09
1.0021748E+01  6.5320814E-01  6.1605238E+01  4.7191484E+01  1.0836403E+01  4.3587856E+09  4.7191720E+01  1.0836442E+01 -4.3570585E+09
1.0313096E+01  6.3837031E-01  6.7686934E+01  4.8292371E+01  1.0688630E+01  4.6355632E+09  4.8292604E+01  1.0688666E+01 -4.6338084E+09
1.0618777E+01  6.1883934E-01  7.4475332E+01  4.9462807E+01  1.0508633E+01  4.9368691E+09  4.9463039E+01  1.0508667E+01 -4.9350870E+09
1.0938773E+01  5.9488563E-01  8.2067553E+01  5.0701878E+01  1.0300796E+01  5.2637257E+09  5.0702108E+01  1.0300828E+01 -5.2619166E+09
1.1272301E+01  5.6683718E-01  9.0575912E+01  5.2008758E+01  1.0062316E+01  5.6165499E+09  5.2008986E+01  1.0062345E+01 -5.6147141E+09
8.1595846E+00  6.1508034E-01  2.8120214E+01  4.0241164E+01  1.0793586E+01  2.2719082E+09  4.0241477E+01  1.0793671E+01 -2.2706104E+09
8.3275281E+00  6.3005876E-01  3.0666239E+01  4.0786097E+01  1.0818302E+01  2.3777083E+09  4.0786400E+01  1.0818379E+01 -2.3763837E+09
8.5122229E+00  6.4185699E-01  3.3470569E+01  4.1402639E+01  1.0823829E+01  2.4946357E+09  4.1402933E+01  1.0823899E+01 -2.4932847E+09
8.7132598E+00  6.4983802E-01  3.6565076E+01  4.2094293E+01  1.0801367E+01  2.6254633E+09  4.2094580E+01  1.0801431E+01 -2.6240865E+09
8.9301652E+00  6.5350971E-01  3.9986103E+01  4.2852141E+01  1.0762947E+01  2.7676117E+09  4.2852421E+01  1.0763005E+01 -2.7662094E+09
9.1623032E+00  6.5261359E-01  4.3775161E+01  4.3684515E+01  1.0687919E+01  2.9266075E+09  4.3684789E+01  1.0687972E+01 -2.9251802E+09
9.4093782E+00  6.4696883E-01  4.7979740E+01  4.4581999E+01  1.0594446E+01  3.0991391E+09  4.4582269E+01  1.0594494E+01 -3.0976871E+09
9.6707015E+00  6.3658780E-01  5.2654361E+01  4.5548425E+01  1.0468077E+01  3.2888324E+09  4.5548690E+01  1.0468121E+01 -3.2873561E+09
9.9461048E+00  6.2156314E-01  5.7861595E+01  4.6580368E+01  1.0317801E+01  3.4951165E+09  4.6580630E+01  1.0317842E+01 -3.4936163E+09
1.0234941E+01  6.0209135E-01  6.3673557E+01  4.7678153E+01  1.0137255E+01  3.7194986E+09  4.7678412E+01  1.0137292E+01 -3.7179748E+09
1.0537204E+01  5.7847917E-01  7.0173358E+01  4.8840878E+01  9.9308401E+00  3.9626957E+09  4.8841134E+01  9.9308745E+00 -3.9611485E+09
1.0852151E+01  5.5108158E-01  7.7457210E+01  5.0067745E+01  9.6960174E+00  4.2249655E+09  5.0067999E+01  9.6960493E+00 -4.2233953E+09
7.9036720E+00  6.0257506E-01  2.4136849E+01  3.9020784E+01  1.0485498E+01  1.7220607E+09  3.9021139E+01  1.0485592E+01 -1.7209487E+09
8.0624844E+00  6.1714332E-01  2.6312164E+01  3.9523405E+01  1.0501197E+01  1.8011979E+09  3.9523749E+01  1.0501283E+01 -1.8000632E+09
8.2372842E+00  6.2833863E-01  2.8709119E+01  4.0094802E+01  1.0497846E+01  1.8886446E+09  4.0095136E+01  1.0497925E+01 -1.8874875E+09
8.4275966E+00  6.3560758E-01  3.1354940E+01  4.0738134E+01  1.0467132E+01  1.9864745E+09  4.0738460E+01  1.0467204E+01 -1.9852955E+09
8.6329296E+00  6.3854049E-01  3.4280716E+01  4.1444597E+01  1.0420946E+01  2.0927059E+09  4.1444915E+01  1.0421012E+01 -2.0915052E+09
8.8526017E+00  6.3694259E-01  3.7521956E+01  4.2222079E+01  1.0339487E+01  2.2114908E+09  4.2222390E+01  1.0339547E+01 -2.2102687E+09
9.0863270E+00  6.3070305E-01  4.1119295E+01  4.3061376E+01  1.0240550E+01  2.3402903E+09  4.3061682E+01  1.0240605E+01 -2.3390472E+09
9.3334070E+00  6.1988427E-01  4.5119373E+01  4.3966081E+01  1.0110337E+01  2.4818108E+09  4.3966382E+01  1.0110387E+01 -2.4805470E+09
9.5936829E+00  6.0462902E-01  4.9575764E+01  4.4932836E+01  9.9577232E+00  2.6355835E+09  4.4933133E+01  9.9577698E+00 -2.6342993E+09
9.8665260E+00  5.8517021E-01  5.4550170E+01  4.5961903E+01  9.7767296E+00  2.8027075E+09  4.5962196E+01  9.7767726E+00 -2.8014031E+09
1.0151945E+01  5.6184790E-01  6.0113781E+01  4.7052398E+01  9.5717645E+00  2.9836832E+09  4.7052688E+01  9.5718042E+00 -2.9823589E+09
1.0449233E+01  5.3504093E-01  6.6348920E+01  4.8203553E+01  9.3405304E+00  3.1786631E+09  4.8203841E+01  9.3405673E+00 -3.1773191E+09
7.6562213E+00  5.9043774E-01  2.0583952E+01  3.7837806E+01  1.0186291E+01  1.3052573E+09  3.7838196E+01  1.0186398E+01 -1.3043072E+09
7.8065642E+00  6.0450348E-01  2.2452069E+01  3.8300839E+01  1.0193110E+01  1.3644737E+09  3.8301217E+01  1.0193207E+01 -1.3635038E+09
7.9721257E+00  6.1501592E-01  2.4509559E+01  3.8829884E+01  1.0181066E+01  1.4298956E+09  3.8830252E+01  1.0181155E+01 -1.4289063E+09
8.1523749E+00  6.2150503E-01  2.6779788E+01  3.9427782E+01  1.0142318E+01  1.5030743E+09  3.9428142E+01  1.0142399E+01 -1.5020660E+09
8.3468078E+00  6.2364217E-01  2.9289402E+01  4.0085852E+01  1.0088615E+01  1.5824871E+09  4.0086204E+01  1.0088690E+01 -1.5814602E+09
8.5547048E+00  6.2129472E-01  3.2068863E+01  4.0811561E+01  1.0000966E+01  1.6712538E+09  4.0811907E+01  1.0001035E+01 -1.6702085E+09
8.7757946E+00  6.1441918E-01  3.5152999E+01  4.1595927E+01  9.8968099E+00  1.7674285E+09  4.1596266E+01  9.8968728E+00 -1.7663651E+09
9.0093731E+00  6.0312547E-01  3.8581785E+01  4.2442320E+01  9.7629656E+00  1.8730319E+09  4.2442655E+01  9.7630235E+00 -1.8719506E+09
9.2552950E+00  5.8760348E-01  4.2401112E+01  4.3347456E+01  9.6081919E+00  1.9876815E+09  4.3347786E+01  9.6082452E+00 -1.9865827E+09
9.5129520E+00  5.6811961E-01  4.6663867E+01  4.4311542E+01  9.4268682E+00  2.1121789E+09  4.4311868E+01  9.4269174E+00 -2.1110627E+09
9.7823682E+00  5.4504413E-01  5.1431010E+01  4.5333721E+01  9.2233994E+00  2.2468712E+09  4.5334045E+01  9.2234449E+00 -2.2457379E+09
1.0062875E+01  5.1877669E-01  5.6773086E+01  4.6413259E+01  8.9957102E+00  2.3918434E+09  4.6413580E+01  8.9957524E+00 -2.3906931E+09
7.4170995E+00  5.7866934E-01  1.7730702E+01  3.6691304E+01  9.8956937E+00  9.8931030E+08  3.6691745E+01  9.8958123E+00 -9.8849396E+08
7.5595880E+00  5.9214015E-01  1.9326558E+01  3.7117330E+01  9.8937689E+00  1.0336378E+09  3.7117758E+01  9.8938777E+00 -1.0328049E+09
7.7165220E+00  6.0189164E-01  2.1084977E+01  3.7606667E+01  9.8732199E+00  1.0825996E+09  3.7607085E+01  9.8733196E+00 -1.0817505E+09
7.8873233E+00  6.0753647E-01  2.3025942E+01  3.8161864E+01  9.8266582E+00  1.1373564E+09  3.8162271E+01  9.8267497E+00 -1.1364912E+09
8.0714833E+00  6.0882532E-01  2.5172255E+01  3.8774373E+01  9.7656940E+00  1.1967385E+09  3.8774771E+01  9.7657778E+00 -1.1958575E+09
8.2682507E+00  6.0568588E-01  2.7549958E+01  3.9451268E+01  9.6721096E+00  1.2630909E+09  3.9451659E+01  9.6721868E+00 -1.2621944E+09
8.4773741E+00  5.9813914E-01  3.0188862E+01  4.0183793E+01  9.5629908E+00  1.3349220E+09  4.0184177E+01  9.5630618E+00 -1.3340102E+09
8.6981480E+00  5.8633989E-01  3.3123171E+01  4.0975114E+01  9.4257442E+00  1.4137411E+09  4.0975493E+01  9.4258098E+00 -1.4128142E+09
8.9304442E+00  5.7052204E-01  3.6392184E+01  4.1822025E+01  9.2690056E+00  1.4992380E+09  4.1822399E+01  9.2690663E+00 -1.4982963E+09
9.1736763E+00  5.5098249E-01  4.0041162E+01  4.2724688E+01  9.0874885E+00  1.5919971E+09  4.2725059E+01  9.0875448E+00 -1.5910407E+09
9.4278866E+00  5.2811867E-01  4.4122292E+01  4.3682278E+01  8.8855847E+00  1.6922577E+09  4.3682645E+01  8.8856372E+00 -1.6912868E+09
9.6924436E+00  5.0234803E-01  4.8695976E+01  4.4694092E+01  8.6614190E+00  1.8000615E+09  4.4694457E+01  8.6614678E+00 -1.7990762E+09
7.1861592E+00  5.6727321E-01  1.5107293E+01  3.5580314E+01  9.6134342E+00  7.4981033E+08  3.5580815E+01  9.6135718E+00 -7.4911474E+08
7.3213620E+00  5.8005662E-01  1.6476384E+01  3.5971779E+01  9.6029092E+00  7.8300681E+08  3.5972264E+01  9.6030350E+00 -7.8229673E+08
7.4702336E+00  5.8897082E-01  1.7984426E+01  3.6423913E+01  9.5740526E+00  8.1966428E+08  3.6424385E+01  9.5741675E+00 -8.1893996E+08
7.6321575E+00  5.9371008E-01  1.9648543E+01  3.6938996E+01  9.5199086E+00  8.6065109E+08  3.6939455E+01  9.5200135E+00 -8.5991275E+08
7.8066276E+00  5.9410234E-01  2.1488271E+01  3.7508629E+01  9.4519475E+00  9.0506889E+08  3.7509077E+01  9.4520434E+00 -9.0431680E+08
7.9928676E+00  5.9013348E-01  2.3525932E+01  3.8139512E+01  9.3526899E+00  9.5468090E+08  3.8139952E+01  9.3527781E+00 -9.5391530E+08
8.1906508E+00  5.8188595E-01  2.5787058E+01  3.8823125E+01  9.2388747E+00  1.0083436E+09  3.8823557E+01  9.2389558E+00 -1.0075647E+09
8.3992738E+00  5.6955660E-01  2.8300950E+01  3.9562443E+01  9.0984635E+00  1.0671850E+09  3.9562868E+01  9.0985383E+00 -1.0663930E+09
8.6186297E+00  5.5342019E-01  3.1101265E+01  4.0354348E+01  8.9399647E+00  1.1309546E+09  4.0354768E+01  8.9400338E+00 -1.1301498E+09
8.8481554E+00  5.3380113E-01  3.4226756E+01  4.1198963E+01  8.7584032E+00  1.2000786E+09  4.1199378E+01  8.7584672E+00 -1.1992610E+09
9.0879133E+00  5.1112095E-01  3.7722138E+01  4.2095500E+01  8.5581477E+00  1.2747205E+09  4.2095911E+01  8.5582070E+00 -1.2738904E+09
9.3373081E+00  4.8581193E-01  4.1639111E+01  4.3043294E+01  8.3375048E+00  1.3548958E+09  4.3043702E+01  8.3375601E+00 -1.3540532E+09
6.9632416E+00  5.5625530E-01  1.2996792E+01  3.4503823E+01  9.3392386E+00  5.6826558E+08  3.4504367E+01  9.3393870E+00 -5.6766733E+08
7.0916848E+00  5.6825880E-01  1.4168023E+01  3.4863051E+01  9.3202660E+00  5.9313710E+08  3.4863581E+01  9.3204030E+00 -5.9252673E+08
7.2330169E+00  5.7626107E-01  1.5458375E+01  3.5280360E+01  9.2833088E+00  6.2059322E+08  3.5280879E+01  9.2834357E+00 -6.1997094E+08
7.3865927E+00  5.8003647E-01  1.6882512E+01  3.5757785E+01  9.2218237E+00  6.5128375E+08  3.5758293E+01  9.2219415E+00 -6.5064979E+08
7.5519150E+00  5.7948778E-01  1.8457149E+01  3.6287088E+01  9.1471410E+00  6.8451881E+08  3.6287588E+01  9.1472506E+00 -6.8387336E+08
7.7281894E+00  5.7465676E-01  2.0201398E+01  3.6874620E+01  9.0424832E+00  7.2162453E+08  3.6875112E+01  9.0425845E+00 -7.2096770E+08
7.9152183E+00  5.6568401E-01  2.2137115E+01  3.7512101E+01  8.9242484E+00  7.6172441E+08  3.7512586E+01  8.9243421E+00 -7.6105636E+08
8.1123045E+00  5.5280557E-01  2.4289394E+01  3.8202333E+01  8.7809219E+00  8.0566171E+08  3.8202811E+01  8.7810085E+00 -8.0498258E+08
8.3193654E+00  5.3633375E-01  2.6687039E+01  3.8942293E+01  8.6208806E+00  8.5323511E+08  3.8942764E+01  8.6209607E+00 -8.5254505E+08
8.5358625E+00  5.1661750E-01  2.9363250E+01  3.9732069E+01  8.4394375E+00  9.0475528E+08  3.9732535E+01  8.4395117E+00 -9.0405443E+08
8.7618810E+00  4.9409935E-01  3.2356288E+01  4.0570917E+01  8.2409291E+00  9.6033320E+08  4.0571379E+01  8.2409979E+00 -9.5962168E+08
8.9968604E+00  4.6922354E-01  3.5710445E+01  4.1458211E+01  8.0238253E+00  1.0199685E+09  4.1458669E+01  8.0238894E+00 -1.0192464E+09
6.7482668E+00  5.4562408E-01  1.1105679E+01  3.3461029E+01  9.0728469E+00  4.3064828E+08  3.3461650E+01  9.0730162E+00 -4.3013706E+08
6.8704242E+00  5.5675511E-01  1.2108343E+01  3.3790200E+01  9.0455868E+00  4.4929141E+08  3.3790802E+01  9.0457421E+00 -4.4876973E+08
7.0046901E+00  5.6377243E-01  1.3212965E+01  3.4174914E+01  9.0007447E+00  4.6986449E+08  3.4175501E+01  9.0008871E+00 -4.6933252E+08
7.1503993E+00  5.6652854E-01  1.4432085E+01  3.4616987E+01  8.9321682E+00  4.9285387E+08  3.4617560E+01  8.9322989E+00 -4.9231177E+08
7.3070699E+00  5.6499825E-01  1.5780026E+01  3.5108356E+01  8.8510477E+00  5.1772988E+08  3.5108917E+01  8.8511677E+00 -5.1717784E+08
7.4738960E+00  5.5927666E-01  1.7273136E+01  3.5655045E+01  8.7412725E+00  5.4549030E+08  3.5655596E+01  8.7413838E+00 -5.4492850E+08
7.6507130E+00  5.4955906E-01  1.8930132E+01  3.6249020E+01  8.6189044E+00  5.7546319E+08  3.6249563E+01  8.6190075E+00 -5.7489179E+08
7.8368335E+00  5.3611759E-01  2.0772482E+01  3.6892923E+01  8.4729217E+00  6.0827933E+08  3.6893460E+01  8.4730178E+00 -6.0769847E+08
8.0322025E+00  5.1929881E-01  2.2824856E+01  3.7583832E+01  8.3115654E+00  6.4377741E+08  3.7584363E+01  8.3116550E+00 -6.4318724E+08
8.2363074E+00  4.9947323E-01  2.5115661E+01  3.8321810E+01  8.1304148E+00  6.8218404E+08  3.8322337E+01  8.1304988E+00 -6.8158469E+08
8.4492573E+00  4.7710127E-01  2.7677662E+01  3.9106159E+01  7.9337653E+00  7.2357354E+08  3.9106683E+01  7.9338442E+00 -7.2296513E+08
8.6705264E+00  4.5263630E-01  3.0548765E+01  3.9936292E+01  7.7202328E+00  7.6793703E+08  3.9936813E+01  7.7203066E+00 -7.6731962E+08
6.5410768E+00  5.3539168E-01  9.5166322E+00  3.2450907E+01  8.8139902E+00  3.2633227E+08  3.2451599E+01  8.8141799E+00 -3.2589481E+08
6.6573778E+00  5.4555772E-01  1.0375307E+01  3.2752078E+01  8.7786162E+00  3.4031359E+08  3.2752752E+01  8.7787912E+00 -3.3986719E+08
6.7850083E+00  5.5151861E-01  1.1321266E+01  3.3106308E+01  8.7261181E+00  3.5573587E+08  3.3106966E+01  8.7262796E+00 -3.5528069E+08
6.9232915E+00  5.5320260E-01  1.2365260E+01  3.3515212E+01  8.6507138E+00  3.7296319E+08  3.3515856E+01  8.6508631E+00 -3.7249938E+08
7.0717669E+00  5.5065351E-01  1.3519541E+01  3.3970918E+01  8.5634519E+00  3.9158895E+08  3.3971549E+01  8.5635900E+00 -3.9111665E+08
7.2296233E+00  5.4401690E-01  1.4798125E+01  3.4479137E+01  8.4488521E+00  4.1236408E+08  3.4479757E+01  8.4489798E+00 -4.1188340E+08
7.3967333E+00  5.3353909E-01  1.6217027E+01  3.5032095E+01  8.3226461E+00  4.3477351E+08  3.5032706E+01  8.3227641E+00 -4.3428457E+08
7.5724222E+00  5.1952520E-01  1.7794645E+01  3.5632284E+01  8.1742749E+00  4.5928926E+08  3.5632887E+01  8.1743841E+00 -4.5879218E+08
7.7566654E+00  5.0235263E-01  1.9552092E+01  3.6276890E+01  8.0118399E+00  4.8578256E+08  3.6277485E+01  8.0119411E+00 -4.8527745E+08
7.9489775E+00  4.8241043E-01  2.1513701E+01  3.6965956E+01  7.8311654E+00  5.1441874E+08  3.6966545E+01  7.8312595E+00 -5.1390571E+08
8.1494930E+00  4.6017387E-01  2.3707524E+01  3.7698838E+01  7.6364978E+00  5.4524688E+08  3.7699421E+01  7.6365853E+00 -5.4472602E+08
8.3577197E+00  4.3610267E-01  2.6166019E+01  3.8474986E+01  7.4265821E+00  5.7825401E+08  3.8475566E+01  7.4266641E+00 -5.7772545E+08
6.3415943E+00  5.2557473E-01  8.1502125E+00  3.1472643E+01  8.5624098E+00  2.4725952E+08  3.1473424E+01  8.5626258E+00 -2.4688510E+08
6.4524171E+00  5.3468306E-01  8.8849708E+00  3.1747735E+01  8.5191083E+00  2.5775005E+08  3.1748495E+01  8.5193073E+00 -2.5736797E+08
6.5737944E+00  5.3951734E-01  9.6945192E+00  3.2073451E+01  8.4591954E+00  2.6931628E+08  3.2074192E+01  8.4593788E+00 -2.6892667E+08
6.7050462E+00  5.4007874E-01  1.0588048E+01  3.2451230E+01  8.3772367E+00  2.8223082E+08  3.2451954E+01  8.3774059E+00 -2.8183380E+08
6.8457392E+00  5.3647665E-01  1.1576049E+01  3.2873400E+01  8.2841393E+00  2.9618159E+08  3.2874110E+01  8.2842952E+00 -2.9577729E+08
6.9950627E+00  5.2890406E-01  1.2670510E+01  3.3345385E+01  8.1650176E+00  3.1173397E+08  3.3346082E+01  8.1651622E+00 -3.1132251E+08
7.1529298E+00  5.1765447E-01  1.3885145E+01  3.3859674E+01  8.0352781E+00  3.2849311E+08  3.3860361E+01  8.0354121E+00 -3.2807460E+08
7.3186818E+00  5.0306275E-01  1.5235695E+01  3.4418619E+01  7.8847952E+00  3.4681244E+08  3.4419298E+01  7.8849200E+00 -3.4638699E+08
7.4923266E+00  4.8553366E-01  1.6740239E+01  3.5019522E+01  7.7215271E+00  3.6658945E+08  3.5020193E+01  7.7216432E+00 -3.6615715E+08
7.6734070E+00  4.6547178E-01  1.8419603E+01  3.5662412E+01  7.5415221E+00  3.8794478E+08  3.5663077E+01  7.5416305E+00 -3.8750572E+08
7.8620841E+00  4.4336419E-01  2.0297802E+01  3.6346699E+01  7.3489698E+00  4.1091027E+08  3.6347358E+01  7.3490711E+00 -4.1046454E+08
8.0578982E+00  4.1967424E-01  2.2402625E+01  3.7071874E+01  7.1427285E+00  4.3547156E+08  3.7072529E+01  7.1428233E+00 -4.3501922E+08
6.1496892E+00  5.1619353E-01  6.9751142E+00  3.0525247E+01  8.3178369E+00  1.8732218E+08  3.0526117E+01  8.3180767E+00 -1.8700155E+08
6.2553642E+00  5.2415137E-01  7.6049474E+00  3.0776058E+01  8.2668123E+00  1.9519764E+08  3.0776907E+01  8.2670343E+00 -1.9487048E+08
6.3708258E+00  5.2779009E-01  8.2987523E+00  3.1075110E+01  8.1997424E+00  2.0387598E+08  3.1075939E+01  8.1999482E+00 -2.0354241E+08
6.4953988E+00  5.2718060E-01  9.0644106E+00  3.1423684E+01  8.1115183E+00  2.1356137E+08  3.1424498E+01  8.1117095E+00 -2.1322150E+08
6.6286821E+00  5.2249406E-01  9.9109111E+00  3.1814327E+01  8.0129043E+00  2.2401430E+08  3.1815126E+01  8.0130819E+00 -2.2366824E+08
