 1.2356229E+00  2.2379965E-01 -7.6719366E-02  5.1505693E+00  1.1744216E+00  1.7741183E+03  5.2011753E+00  1.1819241E+00 -2.0987715E+03
 1.2941280E+00  2.3665543E-01 -8.3196481E-02  5.3587194E+00  1.2037705E+00  1.8138270E+03  5.4095867E+00  1.2108000E+00 -2.1260823E+03
 1.3550124E+00  2.4978691E-01 -9.0299773E-02  5.5742585E+00  1.2338469E+00  1.8522893E+03  5.6253980E+00  1.2404320E+00 -2.1521290E+03
 1.4189160E+00  2.6340007E-01 -9.8081424E-02  5.7971130E+00  1.2646883E+00  1.8892140E+03  5.8485348E+00  1.2708594E+00 -2.1766179E+03
 1.4852659E+00  2.7717337E-01 -1.0659253E-01  6.0273444E+00  1.2965423E+00  1.9229546E+03  6.0790590E+00  1.3023378E+00 -2.1978838E+03
 1.5540186E+00  2.9120758E-01 -1.1588023E-01  6.2647649E+00  1.3288767E+00  1.9555198E+03  6.3167811E+00  1.3343244E+00 -2.2179625E+03
 5.6435446E-01  6.3659606E-02 -9.8838052E-03  2.6353405E+00  7.4751705E-01  6.3417621E+02  2.6913701E+00  7.6671834E-01 -8.4936620E+02
 5.8982532E-01  7.0870196E-02 -1.0242476E-02  2.7409026E+00  7.7481665E-01  6.8899552E+02  2.7966468E+00  7.9315249E-01 -8.9489676E+02
 6.1646741E-01  7.8356067E-02 -1.0606466E-02  2.8461906E+00  7.9976203E-01  7.4605404E+02  2.9017252E+00  8.1726333E-01 -9.4267810E+02
 6.4425310E-01  8.6090363E-02 -1.0972487E-02  2.9528270E+00  8.2302362E-01  8.0435187E+02  3.0081957E+00  8.3969852E-01 -9.9173184E+02
 6.7353704E-01  9.4167181E-02 -1.1336223E-02  3.0623009E+00  8.4502060E-01  8.6131558E+02  3.1175582E+00  8.6089607E-01 -1.0394394E+03
 7.0412006E-01  1.0249656E-01 -1.1692059E-02  3.1756548E+00  8.6618967E-01  9.1737019E+02  3.2308485E+00  8.8127500E-01 -1.0862893E+03
 7.3628310E-01  1.1113175E-01 -1.2032746E-02  3.2938513E+00  8.8691342E-01  9.7057369E+02  3.3490548E+00  9.0124276E-01 -1.1303207E+03
 7.7006468E-01  1.2005379E-01 -1.2348973E-02  3.4175751E+00  9.0749280E-01  1.0213741E+03  3.4728172E+00  9.2107852E-01 -1.1719623E+03
 8.0547522E-01  1.2922509E-01 -1.2628838E-02  3.5473236E+00  9.2796406E-01  1.0703421E+03  3.6026298E+00  9.4081321E-01 -1.2117977E+03
 8.4273198E-01  1.3871343E-01 -1.2857170E-02  3.6834781E+00  9.4900617E-01  1.1151096E+03  3.7388832E+00  9.6115503E-01 -1.2474117E+03
 8.8144820E-01  1.4842980E-01 -1.3014690E-02  3.8262448E+00  9.7028296E-01  1.1581525E+03  3.8817698E+00  9.8174301E-01 -1.2813227E+03
 9.2166668E-01  1.5839414E-01 -1.3076943E-02  3.9757770E+00  9.9193510E-01  1.1992980E+03  4.0314446E+00  1.0027251E+00 -1.3133481E+03
 9.6522110E-01  1.6869550E-01 -1.3012942E-02  4.1321762E+00  1.0146118E+00  1.2366936E+03  4.1880120E+00  1.0247725E+00 -1.3415981E+03
 1.0105350E+00  1.7923517E-01 -1.2783467E-02  4.2954236E+00  1.0377641E+00  1.2728339E+03  4.3514516E+00  1.0473169E+00 -1.3686144E+03
 1.0575969E+00  1.9002070E-01 -1.2338892E-02  4.4654958E+00  1.0614236E+00  1.3078293E+03  4.5217393E+00  1.0703933E+00 -1.3945022E+03
 1.1066902E+00  2.0107391E-01 -1.1616427E-02  4.6423894E+00  1.0861105E+00  1.3400998E+03  4.6988672E+00  1.0945363E+00 -1.4176442E+03
 1.1582527E+00  2.1249476E-01 -1.0536600E-02  4.8260261E+00  1.1115554E+00  1.3706498E+03  4.8827541E+00  1.1194698E+00 -1.4390579E+03
 1.2118312E+00  2.2411906E-01 -8.9987708E-03  5.0163045E+00  1.1375224E+00  1.4003479E+03  5.0732967E+00  1.1449533E+00 -1.4596206E+03
 1.2675311E+00  2.3596440E-01 -6.8753647E-03  5.2131394E+00  1.1640177E+00  1.4291395E+03  5.2704091E+00  1.1709948E+00 -1.4792747E+03
 1.3259439E+00  2.4822231E-01 -4.0045180E-03  5.4164405E+00  1.1910752E+00  1.4567934E+03  5.4740003E+00  1.1976293E+00 -1.4977866E+03
 1.3865294E+00  2.6059489E-01 -1.8057535E-04  5.6262416E+00  1.2189225E+00  1.4820975E+03  5.6841045E+00  1.2250930E+00 -1.5139293E+03
 1.4492354E+00  2.7317359E-01  4.8581463E-03  5.8423465E+00  1.2470714E+00  1.5064995E+03  5.9005232E+00  1.2528864E+00 -1.5291699E+03
 5.3731847E-01  6.3670673E-02 -1.0793673E-03  2.5082085E+00  7.1924237E-01  5.2051957E+02  2.5709275E+00  7.3936327E-01 -5.5460607E+02
 5.6119062E-01  7.0627976E-02 -7.6372887E-04  2.6061037E+00  7.4482894E-01  5.6006359E+02  2.6684583E+00  7.6401715E-01 -5.8706684E+02
 5.8611310E-01  7.7802909E-02 -3.8310967E-04  2.7034609E+00  7.6809012E-01  6.0112753E+02  2.7656444E+00  7.8642985E-01 -6.2116762E+02
 6.1204034E-01  8.5167954E-02  7.4694906E-05  2.8018603E+00  7.8968598E-01  6.4308690E+02  2.8639416E+00  8.0719671E-01 -6.5622552E+02
 6.3931020E-01  9.2812218E-02  6.2423766E-04  2.9026718E+00  8.1001413E-01  6.8401780E+02  2.9648300E+00  8.2676675E-01 -6.9038395E+02
 6.6771845E-01  1.0064931E-01  1.2829047E-03  3.0069777E+00  8.2951958E-01  7.2439824E+02  3.0691869E+00  8.4549384E-01 -7.2397725E+02
 6.9753449E-01  1.0873036E-01  2.0715216E-03  3.1157777E+00  8.4860116E-01  7.6289787E+02  3.1779064E+00  8.6374888E-01 -7.5553518E+02
 7.2879163E-01  1.1703810E-01  3.0150769E-03  3.2295601E+00  8.6747323E-01  7.9973748E+02  3.2916595E+00  8.8181875E-01 -7.8547316E+02
 7.6149502E-01  1.2553714E-01  4.1436327E-03  3.3487830E+00  8.8616499E-01  8.3534417E+02  3.4108971E+00  8.9972511E-01 -8.1422466E+02
 7.9585607E-01  1.3429383E-01  5.4934215E-03  3.4738057E+00  9.0530310E-01  8.6798864E+02  3.5359863E+00  9.1812332E-01 -8.4002027E+02
 8.3150020E-01  1.4322391E-01  7.1082247E-03  3.6048012E+00  9.2456618E-01  8.9948269E+02  3.6670794E+00  9.3666282E-01 -8.6470099E+02
 8.6846880E-01  1.5234733E-01  9.0410622E-03  3.7419022E+00  9.4407754E-01  9.2969016E+02  3.8043116E+00  9.5547434E-01 -8.8812332E+02
 9.0850462E-01  1.6175053E-01  1.1356294E-02  3.8851922E+00  9.6443081E-01  9.5724811E+02  3.9477706E+00  9.7517355E-01 -9.0889631E+02
 9.5010127E-01  1.7133967E-01  1.4132239E-02  4.0346422E+00  9.8511173E-01  9.8397463E+02  4.0974092E+00  9.9522226E-01 -9.2885509E+02
 9.9324570E-01  1.8112252E-01  1.7464436E-02  4.1902179E+00  1.0061444E+00  1.0099377E+03  4.2531874E+00  1.0156467E+00 -9.4805693E+02
 1.0382072E+00  1.9112207E-01  2.1469732E-02  4.3518907E+00  1.0280013E+00  1.0339607E+03  4.4150865E+00  1.0369377E+00 -9.6531200E+02
 1.0853915E+00  2.0143154E-01  2.6291392E-02  4.5195692E+00  1.0504297E+00  1.0567597E+03  4.5830103E+00  1.0588347E+00 -9.8134495E+02
 1.1343660E+00  2.1189695E-01  3.2105564E-02  4.6931401E+00  1.0732094E+00  1.0789520E+03  4.7568433E+00  1.0811126E+00 -9.9677877E+02
 1.1852240E+00  2.2253513E-01  3.9129387E-02  4.8725053E+00  1.0963449E+00  1.1004829E+03  4.9364863E+00  1.1037776E+00 -1.0115558E+03
 1.2385115E+00  2.3352390E-01  4.7631289E-02  5.0575606E+00  1.1198676E+00  1.1211704E+03  5.1218346E+00  1.1268621E+00 -1.0254920E+03
 1.2937206E+00  2.4458809E-01  5.7944032E-02  5.2483164E+00  1.1439878E+00  1.1401235E+03  5.3128989E+00  1.1505847E+00 -1.0376843E+03
 1.3507920E+00  2.5581054E-01  7.0481293E-02  5.4445712E+00  1.1682583E+00  1.1583842E+03  5.5094751E+00  1.1744869E+00 -1.0491895E+03
 5.1188011E-01  6.3552156E-02  3.7823151E-03  2.3872617E+00  6.9181028E-01  4.2233792E+02  2.4586712E+00  7.1374119E-01 -3.5686205E+02
 5.3424138E-01  7.0249088E-02  4.4437243E-03  2.4779197E+00  7.1570514E-01  4.5088815E+02  2.5487679E+00  7.3654005E-01 -3.7995038E+02
 5.5753801E-01  7.7108778E-02  5.2041150E-03  2.5679306E+00  7.3735554E-01  4.8054641E+02  2.6383238E+00  7.5715135E-01 -4.0417648E+02
 5.8170945E-01  8.4103633E-02  6.0797488E-03  2.6587482E+00  7.5737844E-01  5.1087557E+02  2.7287224E+00  7.7614351E-01 -4.2910609E+02
 6.0707794E-01  9.1318286E-02  7.0898043E-03  2.7516871E+00  7.7615600E-01  5.4050249E+02  2.8213846E+00  7.9396993E-01 -4.5338722E+02
 6.3343621E-01  9.8670222E-02  8.2569464E-03  2.8476968E+00  7.9408962E-01  5.6976197E+02  2.9171431E+00  8.1095678E-01 -4.7733281E+02
 6.6104243E-01  1.0620877E-01  9.6080398E-03  2.9476190E+00  8.1151179E-01  5.9761696E+02  3.0169144E+00  8.2748817E-01 -4.9991876E+02
 6.8992554E-01  1.1391854E-01  1.1174991E-02  3.0520172E+00  8.2866822E-01  6.2432544E+02  3.1212436E+00  8.4379160E-01 -5.2141929E+02
 7.2008619E-01  1.2176659E-01  1.2995803E-02  3.1613167E+00  8.4558315E-01  6.5021040E+02  3.2305374E+00  8.5987924E-01 -5.4215344E+02
 7.5172949E-01  1.2981789E-01  1.5115835E-02  3.2758388E+00  8.6283023E-01  6.7399421E+02  3.3451488E+00  8.7636017E-01 -5.6083285E+02
 7.8449385E-01  1.3799314E-01  1.7589384E-02  3.3957431E+00  8.8010788E-01  6.9701561E+02  3.4651841E+00  8.9289109E-01 -5.7879438E+02
 8.1841934E-01  1.4631238E-01  2.0481607E-02  3.5211420E+00  8.9752336E-01  7.1916695E+02  3.5907599E+00  9.0958752E-01 -5.9592496E+02
 8.5515870E-01  1.5485950E-01  2.3870894E-02  3.6521014E+00  9.1562020E-01  7.3944345E+02  3.7219487E+00  9.2701376E-01 -6.1120167E+02
 8.9327584E-01  1.6354571E-01  2.7851817E-02  3.7886196E+00  9.3392355E-01  7.5920553E+02  3.8586578E+00  9.4465648E-01 -6.2592594E+02
 9.3275652E-01  1.7237908E-01  3.2538782E-02  3.9306398E+00  9.5244800E-01  7.7848118E+02  4.0008413E+00  9.6253653E-01 -6.4013182E+02
 9.7385634E-01  1.8138367E-01  3.8070579E-02  4.0780812E+00  9.7161614E-01  7.9636619E+02  4.1484894E+00  9.8110964E-01 -6.5296183E+02
 1.0169502E+00  1.9064639E-01  4.4616034E-02  4.2308472E+00  9.9119257E-01  8.1337561E+02  4.3014906E+00  1.0001294E+00 -6.6492819E+02
 1.0616263E+00  2.0002334E-01  5.2381140E-02  4.3888170E+00  1.0109731E+00  8.2994874E+02  4.4597185E+00  1.0193856E+00 -6.7647166E+02
 1.1079675E+00  2.0953073E-01  6.1617933E-02  4.5518826E+00  1.0309620E+00  8.4603555E+02  4.6230630E+00  1.0388837E+00 -6.8753843E+02
 1.1564764E+00  2.1933337E-01  7.2635737E-02  4.7199299E+00  1.0511886E+00  8.6149470E+02  4.7914084E+00  1.0586538E+00 -6.9798416E+02
 1.2066770E+00  2.2917792E-01  8.5815311E-02  4.8929496E+00  1.0718483E+00  8.7567218E+02  4.9647452E+00  1.0788994E+00 -7.0714491E+02
 1.2585042E+00  2.3913926E-01  1.0162676E-01  5.0707384E+00  1.0925327E+00  8.8931836E+02  5.1428663E+00  1.0992000E+00 -7.1578110E+02
 4.8812315E-01  6.3347477E-02  6.1715820E-03  2.2716268E+00  6.6479510E-01  3.3914286E+02  2.3551802E+00  6.9012424E-01 -2.2539122E+02
 5.0905412E-01  6.9777270E-02  6.9769685E-03  2.3559992E+00  6.8731624E-01  3.6001310E+02  2.4378198E+00  7.1083736E-01 -2.4164405E+02
 5.3081137E-01  7.6317826E-02  7.8933450E-03  2.4393120E+00  7.0749477E-01  3.8154212E+02  2.5199479E+00  7.2952565E-01 -2.5876694E+02
 5.5332193E-01  8.2941986E-02  8.9381282E-03  2.5230382E+00  7.2598955E-01  4.0348625E+02  2.6027983E+00  7.4668612E-01 -2.7645717E+02
 5.7689384E-01  8.9730391E-02  1.0131773E-02  2.6084760E+00  7.4320078E-01  4.2487146E+02  2.6877088E+00  7.6275259E-01 -2.9372833E+02
 6.0131845E-01  9.6604685E-02  1.1498352E-02  2.6965386E+00  7.5952532E-01  4.4598356E+02  2.7754183E+00  7.7800667E-01 -3.1082986E+02
 6.2684317E-01  1.0361268E-01  1.3066284E-02  2.7882112E+00  7.7535362E-01  4.6617861E+02  2.8666813E+00  7.9276965E-01 -3.2695203E+02
 6.5349325E-01  1.1074102E-01  1.4869182E-02  2.8839094E+00  7.9086851E-01  4.8560071E+02  2.9620587E+00  8.0727138E-01 -3.4234443E+02
 6.8126562E-01  1.1795938E-01  1.6946925E-02  2.9840157E+00  8.0608677E-01  5.0448558E+02  3.0619221E+00  8.2151715E-01 -3.5724629E+02
 7.1035868E-01  1.2533143E-01  1.9346921E-02  3.0888316E+00  8.2153357E-01  5.2190448E+02  3.1665986E+00  8.3607199E-01 -3.7070968E+02
 7.4042445E-01  1.3278293E-01  2.2125704E-02  3.1984817E+00  8.3692337E-01  5.3882736E+02  3.2761672E+00  8.5060261E-01 -3.8371611E+02
 7.7150172E-01  1.4033415E-01  2.5350857E-02  3.3130597E+00  8.5234895E-01  5.5516940E+02  3.3907266E+00  8.6521086E-01 -3.9617612E+02
 8.0515463E-01  1.4806644E-01  2.9103381E-02  3.4326127E+00  8.6830479E-01  5.7019072E+02  3.5103360E+00  8.8041591E-01 -4.0733664E+02
 8.4001708E-01  1.5589616E-01  3.3480645E-02  3.5570860E+00  8.8434147E-01  5.8484446E+02  3.6349096E+00  8.9573569E-01 -4.1815708E+02
 8.7607399E-01  1.6383181E-01  3.8600012E-02  3.6864239E+00  9.0047119E-01  5.9914944E+02  3.7643838E+00  9.1118345E-01 -4.2864749E+02
 9.1356757E-01  1.7189834E-01  4.4603352E-02  3.8205717E+00  9.1708887E-01  6.1246478E+02  3.8987142E+00  9.2717239E-01 -4.3815921E+02
 9.5284335E-01  1.8017680E-01  5.1662643E-02  3.9594208E+00  9.3397448E-01  6.2515427E+02  4.0377813E+00  9.4347130E-01 -4.4705754E+02
 9.9351075E-01  1.8853317E-01  5.9987001E-02  4.1028443E+00  9.5093929E-01  6.3752914E+02  4.1814517E+00  9.5988484E-01 -4.5565439E+02
 1.0356428E+00  1.9698316E-01  6.9831429E-02  4.2507261E+00  9.6798762E-01  6.4954526E+02  4.3296066E+00  9.7641813E-01 -4.6390228E+02
 1.0797013E+00  2.0567924E-01  8.1507857E-02  4.4029451E+00  9.8514804E-01  6.6109343E+02  4.4821221E+00  9.9310021E-01 -4.7168891E+02
 1.1252415E+00  2.1438898E-01  9.5399010E-02  4.5594756E+00  1.0026027E+00  6.7169439E+02  4.6389717E+00  1.0101208E+00 -4.7852676E+02
 1.1721943E+00  2.2317995E-01  1.1197591E-01  4.7201153E+00  1.0199792E+00  6.8188835E+02  4.7999480E+00  1.0270954E+00 -4.8496273E+02
 4.6609198E-01  6.3111887E-02  7.0567391E-03  2.1688982E+00  6.4210958E-01  2.7247336E+02  2.2555155E+00  6.6618221E-01 -1.3745993E+02
 4.8566904E-01  6.9267199E-02  7.8874584E-03  2.2448467E+00  6.6192971E-01  2.8691083E+02  2.3325508E+00  6.8559222E-01 -1.4937068E+02
 5.0596933E-01  7.5484279E-02  8.8285813E-03  2.3203035E+00  6.7986456E-01  3.0201470E+02  2.4085561E+00  7.0280511E-01 -1.6176039E+02
 5.2691019E-01  8.1736828E-02  9.8970344E-03  2.3963927E+00  6.9636815E-01  3.1756771E+02  2.4848480E+00  7.1840290E-01 -1.7447973E+02
 5.4878617E-01  8.8101953E-02  1.1112657E-02  2.4739916E+00  7.1168250E-01  3.3270733E+02  2.5629188E+00  7.3290077E-01 -1.8691389E+02
 5.7138870E-01  9.4505680E-02  1.2498749E-02  2.5543493E+00  7.2629887E-01  3.4787679E+02  2.6432002E+00  7.4648429E-01 -1.9913945E+02
 5.9495491E-01  1.0099462E-01  1.4082759E-02  2.6384171E+00  7.4059297E-01  3.6262042E+02  2.7263876E+00  7.5945382E-01 -2.1056066E+02
 6.1950697E-01  1.0755751E-01  1.5897090E-02  2.7260054E+00  7.5449701E-01  3.7680557E+02  2.8133383E+00  7.7215929E-01 -2.2152047E+02
 6.4503847E-01  1.1416679E-01  1.7980103E-02  2.8174900E+00  7.6803610E-01  3.9061808E+02  2.9043703E+00  7.8459072E-01 -2.3218961E+02
 6.7174109E-01  1.2088492E-01  2.0377311E-02  2.9131412E+00  7.8169561E-01  4.0337050E+02  2.9997895E+00  7.9726817E-01 -2.4187749E+02
 6.9928078E-01  1.2764276E-01  2.3142879E-02  3.0130804E+00  7.9521371E-01  4.1578039E+02  3.0996346E+00  8.0986480E-01 -2.5129541E+02
 7.2769511E-01  1.3446089E-01  2.6341428E-02  3.1173863E+00  8.0867325E-01  4.2778005E+02  3.2039858E+00  8.2246813E-01 -2.6037307E+02
 7.5846147E-01  1.4141812E-01  3.0050256E-02  3.2260895E+00  8.2253109E-01  4.3882012E+02  3.3128884E+00  8.3555172E-01 -2.6855861E+02
 7.9028297E-01  1.4843607E-01  3.4362103E-02  3.3392763E+00  8.3639666E-01  4.4968185E+02  3.4261506E+00  8.4864274E-01 -2.7648910E+02
 8.2314402E-01  1.5552374E-01  3.9388533E-02  3.4568808E+00  8.5027711E-01  4.6037155E+02  3.5437003E+00  8.6175025E-01 -2.8416449E+02
 8.5727374E-01  1.6270685E-01  4.5264151E-02  3.5787010E+00  8.6450053E-01  4.7033831E+02  3.6655665E+00  8.7527431E-01 -2.9115368E+02
 8.9298995E-01  1.7006091E-01  5.2151820E-02  3.7046388E+00  8.7886740E-01  4.7984954E+02  3.7916124E+00  8.8899553E-01 -2.9771040E+02
 9.2992311E-01  1.7746159E-01  6.0249210E-02  3.8345668E+00  8.9320530E-01  4.8912740E+02  3.9216967E+00  9.0273215E-01 -3.0405383E+02
 9.6813753E-01  1.8492419E-01  6.9796916E-02  3.9683656E+00  9.0752015E-01  4.9813519E+02  4.0556939E+00  9.1648937E-01 -3.1014280E+02
 1.0080566E+00  1.9258950E-01  8.1088717E-02  4.1059100E+00  9.2184066E-01  5.0678933E+02  4.1934737E+00  9.3029526E-01 -3.1589038E+02
 1.0492661E+00  2.0024500E-01  9.4484423E-02  4.2471611E+00  9.3633772E-01  5.1473923E+02  4.3349955E+00  9.4432755E-01 -3.2093892E+02
 1.0916939E+00  2.0795159E-01  1.1042607E-01  4.3919207E+00  9.5067350E-01  5.2237357E+02  4.4800538E+00  9.5823495E-01 -3.2568163E+02
 4.4590240E-01  6.2912678E-02  7.0778273E-03  2.0570639E+00  6.1272734E-01  2.1307806E+02  2.1731395E+00  6.4855618E-01 -8.2753811E+01
 4.6419791E-01  6.8784390E-02  7.8696223E-03  2.1286781E+00  6.3204735E-01  2.2399326E+02  2.2427184E+00  6.6534651E-01 -9.0882180E+01
 4.8311814E-01  7.4672070E-02  8.7644293E-03  2.2004804E+00  6.4973157E-01  2.3566743E+02  2.3107051E+00  6.7989061E-01 -9.9165750E+01
 5.0257376E-01  8.0550588E-02  9.7778481E-03  2.2724996E+00  6.6585027E-01  2.4761058E+02  2.3789617E+00  6.9297210E-01 -1.0773177E+02
 5.2284668E-01  8.6494000E-02  1.0928140E-02  2.3475953E+00  6.8133412E-01  2.5997337E+02  2.4476824E+00  7.0467053E-01 -1.1567130E+02
 5.4373015E-01  9.2432831E-02  1.2236727E-02  2.4235273E+00  6.9544081E-01  2.7183183E+02  2.5193080E+00  7.1588422E-01 -1.2381793E+02
 5.6545147E-01  9.8412808E-02  1.3728811E-02  2.4992531E+00  7.0772974E-01  2.8218736E+02  2.5956505E+00  7.2737156E-01 -1.3213879E+02
 5.8803021E-01  1.0442481E-01  1.5434110E-02  2.5784721E+00  7.1975505E-01  2.9228042E+02  2.6751668E+00  7.3848086E-01 -1.4009248E+02
 6.1145698E-01  1.1044414E-01  1.7387761E-02  2.6614473E+00  7.3150033E-01  3.0222343E+02  2.7581889E+00  7.4921820E-01 -1.4782009E+02
 6.3591667E-01  1.1653210E-01  1.9631404E-02  2.7484044E+00  7.4338453E-01  3.1151441E+02  2.8450083E+00  7.6007806E-01 -1.5481323E+02
 6.6108954E-01  1.2262466E-01  2.2214535E-02  2.8393081E+00  7.5510344E-01  3.2063298E+02  2.9357243E+00  7.7078155E-01 -1.6161773E+02
 6.8701198E-01  1.2874274E-01  2.5196137E-02  2.9342424E+00  7.6672960E-01  3.2953813E+02  3.0303876E+00  7.8140388E-01 -1.6817015E+02
 7.1507719E-01  1.3496262E-01  2.8646680E-02  3.0332362E+00  7.7866951E-01  3.3784012E+02  3.1290220E+00  7.9238644E-01 -1.7405458E+02
 7.4405625E-01  1.4121123E-01  3.2650613E-02  3.1360748E+00  7.9049832E-01  3.4597348E+02  3.2316012E+00  8.0332037E-01 -1.7980859E+02
 7.7393334E-01  1.4749811E-01  3.7309413E-02  3.2426067E+00  8.0220254E-01  3.5390176E+02  3.3380928E+00  8.1422155E-01 -1.8544777E+02
 8.0492494E-01  1.5384964E-01  4.2745379E-02  3.3528688E+00  8.1414089E-01  3.6132624E+02  3.4483693E+00  8.2542346E-01 -1.9058969E+02
 8.3732275E-01  1.6033608E-01  4.9106314E-02  3.4667302E+00  8.2612204E-01  3.6842436E+02  3.5623068E+00  8.3672549E-01 -1.9542154E+02
 8.7077822E-01  1.6684253E-01  5.6571415E-02  3.5840568E+00  8.3798757E-01  3.7535132E+02  3.6797640E+00  8.4796046E-01 -2.0009895E+02
 9.0534787E-01  1.7338399E-01  6.5358554E-02  3.7047252E+00  8.4974482E-01  3.8207606E+02  3.8006121E+00  8.5913470E-01 -2.0458782E+02
 9.4141896E-01  1.8009015E-01  7.5733478E-02  3.8286076E+00  8.6142287E-01  3.8853494E+02  3.9247175E+00  8.7027600E-01 -2.0882122E+02
 9.7860647E-01  1.8676745E-01  8.8021313E-02  3.9556561E+00  8.7318304E-01  3.9447256E+02  4.0520276E+00  8.8155147E-01 -2.1253673E+02
 1.0168371E+00  1.9347066E-01  1.0262106E-01  4.0856786E+00  8.8471901E-01  4.0016894E+02  4.1823408E+00  8.9264127E-01 -2.1601662E+02
 4.2769917E-01  6.2829866E-02  6.6425312E-03  1.9981349E+00  6.0731570E-01  1.7689442E+02  2.0711028E+00  6.1874459E-01 -4.0411125E+01
 4.4474702E-01  6.8405875E-02  7.3615228E-03  2.0577119E+00  6.2139760E-01  1.8358805E+02  2.1381999E+00  6.3580522E-01 -4.6944521E+01
 4.6233160E-01  7.3955446E-02  8.1731587E-03  2.1159831E+00  6.3362068E-01  1.9033115E+02  2.2045256E+00  6.5085163E-01 -5.3856267E+01
 4.8035745E-01  7.9454801E-02  9.0913432E-03  2.1744000E+00  6.4444266E-01  1.9725373E+02  2.2709762E+00  6.6441416E-01 -6.0976579E+01
 4.9909569E-01  8.4975515E-02  1.0132344E-02  2.2337523E+00  6.5441679E-01  2.0374414E+02  2.3388729E+00  6.7676934E-01 -6.8085131E+01
 5.1834175E-01  9.0452577E-02  1.1315229E-02  2.2962423E+00  6.6410694E-01  2.1053805E+02  2.4078976E+00  6.8800988E-01 -7.4963176E+01
 5.3831342E-01  9.5931202E-02  1.2662424E-02  2.3652635E+00  6.7498008E-01  2.1803644E+02  2.4770965E+00  6.9770708E-01 -8.0907226E+01
 5.5902739E-01  1.0140438E-01  1.4200346E-02  2.4374948E+00  6.8555911E-01  2.2540078E+02  2.5490997E+00  7.0701546E-01 -8.6584135E+01
 5.8047198E-01  1.0685032E-01  1.5960216E-02  2.5130965E+00  6.9580994E-01  2.3268930E+02  2.6242476E+00  7.1594412E-01 -9.2113767E+01
 6.0282385E-01  1.1232935E-01  1.7979005E-02  2.5927766E+00  7.0627108E-01  2.3969638E+02  2.7024944E+00  7.2485227E-01 -9.7025007E+01
 6.2577755E-01  1.1778235E-01  2.0300628E-02  2.6760196E+00  7.1649124E-01  2.4663628E+02  2.7842007E+00  7.3357489E-01 -1.0179891E+02
 6.4936798E-01  1.2323071E-01  2.2977384E-02  2.7629511E+00  7.2655940E-01  2.5348973E+02  2.8693648E+00  7.4216021E-01 -1.0637769E+02
 6.7490681E-01  1.2874813E-01  2.6071714E-02  2.8536589E+00  7.3683702E-01  2.6000784E+02  2.9579516E+00  7.5101899E-01 -1.1043191E+02
 7.0123110E-01  1.3426683E-01  2.9658394E-02  2.9468292E+00  7.4671477E-01  2.6609488E+02  3.0505843E+00  7.5989631E-01 -1.1459585E+02
 7.2832492E-01  1.3979691E-01  3.3827218E-02  3.0425851E+00  7.5624900E-01  2.7181397E+02  3.1470546E+00  7.6876192E-01 -1.1882046E+02
 7.5639255E-01  1.4536529E-01  3.8686327E-02  3.1418759E+00  7.6599069E-01  2.7726942E+02  3.2466750E+00  7.7779027E-01 -1.2262927E+02
 7.8570108E-01  1.5103722E-01  4.4366334E-02  3.2444032E+00  7.7571642E-01  2.8253153E+02  3.3494183E+00  7.8682340E-01 -1.2618839E+02
 8.1592271E-01  1.5670700E-01  5.1025483E-02  3.3499861E+00  7.8526988E-01  2.8769372E+02  3.4551705E+00  7.9571570E-01 -1.2961753E+02
 8.4710690E-01  1.6238936E-01  5.8856047E-02  3.4584823E+00  7.9465523E-01  2.9272478E+02  3.5638108E+00  8.0447822E-01 -1.3289244E+02
 8.7960688E-01  1.6820346E-01  6.8092393E-02  3.5697511E+00  8.0389827E-01  2.9757226E+02  3.6752116E+00  8.1314123E-01 -1.3596466E+02
 9.1306604E-01  1.7397375E-01  7.9021072E-02  3.6837306E+00  8.1314926E-01  3.0204821E+02  3.7893143E+00  8.2186443E-01 -1.3864329E+02
 9.4741050E-01  1.7974932E-01  9.1993519E-02  3.8002175E+00  8.2212874E-01  3.0634648E+02  3.9059355E+00  8.3035899E-01 -1.4113580E+02
 4.1109549E-01  6.2960666E-02  5.9629501E-03  1.9287819E+00  5.9579471E-01  1.4120798E+02  1.9827851E+00  5.9480709E-01 -1.7634799E+01
 4.2700161E-01  6.8222864E-02  6.5998862E-03  1.9854691E+00  6.0903400E-01  1.4684033E+02  2.0430224E+00  6.0954997E-01 -2.1691422E+01
 4.4335601E-01  7.3420102E-02  7.3181044E-03  2.0410347E+00  6.2039592E-01  1.5257279E+02  2.1022588E+00  6.2238376E-01 -2.5972819E+01
 4.6005846E-01  7.8530020E-02  8.1297544E-03  2.0966368E+00  6.3036537E-01  1.5842926E+02  2.1614765E+00  6.3381216E-01 -3.0420527E+01
 4.7737238E-01  8.3622264E-02  9.0490438E-03  2.1531456E+00  6.3935946E-01  1.6405682E+02  2.2218213E+00  6.4415141E-01 -3.4821207E+01
 4.9509579E-01  8.8636146E-02  1.0092620E-02  2.2111756E+00  6.4755607E-01  1.6961585E+02  2.2838701E+00  6.5372056E-01 -3.9257802E+01
 5.1343890E-01  9.3616742E-02  1.1280049E-02  2.2709011E+00  6.5514826E-01  1.7475624E+02  2.3485102E+00  6.6281391E-01 -4.3602167E+01
 5.3241625E-01  9.8559036E-02  1.2634374E-02  2.3332261E+00  6.6247241E-01  1.7968972E+02  2.4157855E+00  6.7148025E-01 -4.7852935E+01
