 3.6277241E+00  1.5017827E+00  2.5927629E+05  1.6329058E+01  8.0412599E+00  3.7737842E+09  1.6307598E+01  7.9375040E+00  2.4883029E+09
 4.1042039E+00  1.4991355E+00  2.8250403E+05  1.8290974E+01  8.2227472E+00  4.0475425E+09  1.8271420E+01  8.1228209E+00  2.2405365E+09
 4.5945965E+00  1.4906031E+00  3.0832362E+05  2.0307200E+01  8.3713010E+00  4.3514824E+09  2.0289393E+01  8.2753900E+00  1.9608487E+09
-3.3892928E-02  1.1570333E+00  9.5438689E+04  9.7350847E-01  4.7807113E+00  1.7540172E+09  9.2595066E-01  4.6564841E+00  2.6819591E+09
 2.9372450E-01  1.2025800E+00  1.0280076E+05  2.3768405E+00  5.1517427E+00  1.8261399E+09  2.3335155E+00  5.0294836E+00  2.6463568E+09
 6.3427537E-01  1.2441496E+00  1.1083433E+05  3.8189883E+00  5.5063327E+00  1.9063955E+09  3.7795426E+00  5.3862060E+00  2.6000763E+09
 9.8865760E-01  1.2810218E+00  1.1961884E+05  5.3033165E+00  5.8431790E+00  1.9948308E+09  5.2673613E+00  5.7254754E+00  2.5433090E+09
 1.3547992E+00  1.3123667E+00  1.2924427E+05  6.8288249E+00  6.1575618E+00  2.0957949E+09  6.7961072E+00  6.0423224E+00  2.4718025E+09
 1.7357496E+00  1.3381627E+00  1.3981272E+05  8.4015843E+00  6.4506634E+00  2.2068815E+09  8.3717519E+00  6.3382791E+00  2.3882309E+09
 2.1279577E+00  1.3576546E+00  1.5144017E+05  1.0018121E+01  6.7180864E+00  2.3336257E+09  9.9909541E+00  6.6086052E+00  2.2871114E+09
 2.5336872E+00  1.3710396E+00  1.6425888E+05  1.1683109E+01  6.9599903E+00  2.4748793E+09  1.1658351E+01  6.8536979E+00  2.1697857E+09
 2.9508514E+00  1.3780139E+00  1.7841974E+05  1.3394840E+01  7.1742638E+00  2.6343702E+09  1.3372285E+01  7.0712819E+00  2.0326168E+09
 3.3806787E+00  1.3789613E+00  1.9409545E+05  1.5156611E+01  7.3600585E+00  2.8123461E+09  1.5136060E+01  7.2606057E+00  1.8754809E+09
 3.8218342E+00  1.3738379E+00  2.1148388E+05  1.6967489E+01  7.5163543E+00  3.0117282E+09  1.6948765E+01  7.4205721E+00  1.6955570E+09
 4.2758920E+00  1.3631680E+00  2.3081257E+05  1.8829168E+01  7.6422814E+00  3.2330790E+09  1.8812118E+01  7.5503479E+00  1.4923620E+09
-6.5571670E-04  1.0718930E+00  7.1445888E+04  1.0316547E+00  4.4283072E+00  1.3265908E+09  9.8609146E-01  4.3092352E+00  1.9942022E+09
 3.0045087E-01  1.1143196E+00  7.6957187E+04  2.3162919E+00  4.7662753E+00  1.3788868E+09  2.2747857E+00  4.6490895E+00  1.9692461E+09
 6.1411637E-01  1.1525981E+00  8.2971171E+04  3.6387979E+00  5.0877942E+00  1.4371621E+09  3.6010098E+00  4.9726520E+00  1.9364053E+09
 9.4105480E-01  1.1860811E+00  8.9547311E+04  5.0020247E+00  5.3917798E+00  1.5014617E+09  4.9675820E+00  5.2789599E+00  1.8958131E+09
 1.2792835E+00  1.2140357E+00  9.6752974E+04  6.4048088E+00  5.6740155E+00  1.5749218E+09  6.3734692E+00  5.5635574E+00  1.8444055E+09
 1.6314971E+00  1.2364727E+00  1.0466459E+05  7.8525476E+00  5.9357384E+00  1.6558272E+09  7.8239736E+00  5.8280168E+00  1.7840984E+09
 1.9943897E+00  1.2527466E+00  1.1336898E+05  9.3418628E+00  6.1730540E+00  1.7481592E+09  9.3158441E+00  6.0681150E+00  1.7109496E+09
 2.3699584E+00  1.2630820E+00  1.2296516E+05  1.0876900E+01  6.3862631E+00  1.8511092E+09  1.0853191E+01  6.2843804E+00  1.6259126E+09
 2.7562564E+00  1.2672550E+00  1.3356608E+05  1.2455976E+01  6.5735913E+00  1.9673534E+09  1.2434378E+01  6.4748819E+00  1.5263791E+09
 3.1543567E+00  1.2656671E+00  1.4530103E+05  1.4082005E+01  6.7344120E+00  2.0970830E+09  1.4062327E+01  6.6390853E+00  1.4122507E+09
 3.5630205E+00  1.2583369E+00  1.5831812E+05  1.5754075E+01  6.8679579E+00  2.2423898E+09  1.5736148E+01  6.7761495E+00  1.2815107E+09
 3.9836424E+00  1.2457967E+00  1.7278773E+05  1.7473682E+01  6.9735793E+00  2.4036851E+09  1.7457361E+01  6.8854599E+00  1.1338074E+09
 2.9584009E-02  9.9357318E-01  5.3484905E+04  1.0851389E+00  4.1050508E+00  1.0031227E+09  1.0414916E+00  3.9909219E+00  1.4828453E+09
 3.0660107E-01  1.0330480E+00  5.7610704E+04  2.2613336E+00  4.4123265E+00  1.0410948E+09  2.2215749E+00  4.3000052E+00  1.4653401E+09
 5.9578573E-01  1.0682176E+00  6.2112817E+04  3.4744388E+00  4.7031973E+00  1.0834666E+09  3.4382438E+00  4.5928347E+00  1.4420087E+09
 8.9768482E-01  1.0985088E+00  6.7035765E+04  4.7268351E+00  4.9767917E+00  1.1302787E+09  4.6938465E+00  4.8686546E+00  1.4129442E+09
 1.2104008E+00  1.1232831E+00  7.2429978E+04  6.0172116E+00  5.2293689E+00  1.1837914E+09  5.9871970E+00  5.1234953E+00  1.3759403E+09
 1.5363052E+00  1.1425861E+00  7.8352674E+04  7.3503503E+00  5.4622184E+00  1.2427829E+09  7.3229864E+00  5.3589677E+00  1.3323689E+09
 1.8723219E+00  1.1558760E+00  8.4868848E+04  8.7229673E+00  5.6719178E+00  1.3101151E+09  8.6980525E+00  5.5713340E+00  1.2793975E+09
 2.2202067E+00  1.1634049E+00  9.2052625E+04  1.0138729E+01  5.8588964E+00  1.3852188E+09  1.0116027E+01  5.7612420E+00  1.2177037E+09
 2.5781455E+00  1.1650243E+00  9.9988554E+04  1.1595982E+01  6.0216924E+00  1.4700139E+09  1.1575303E+01  5.9270793E+00  1.1454185E+09
 2.9470725E+00  1.1611521E+00  1.0877343E+05  1.3097296E+01  6.1598806E+00  1.5646470E+09  1.3078459E+01  6.0685097E+00  1.0624647E+09
 3.3258413E+00  1.1518644E+00  1.1851814E+05  1.4641790E+01  6.2729240E+00  1.6706142E+09  1.4624631E+01  6.1849253E+00  9.6740251E+08
 3.7156854E+00  1.1377007E+00  1.2935020E+05  1.6230785E+01  6.3603714E+00  1.7882156E+09  1.6215165E+01  6.2759086E+00  8.5997629E+08
 5.7133157E-02  9.2153394E-01  4.0039184E+04  1.1343659E+00  3.8085322E+00  7.5838930E+08  1.0925564E+00  3.6991425E+00  1.1026233E+09
 3.1228068E-01  9.5820818E-01  4.3127791E+04  2.2115460E+00  4.0872998E+00  7.8600273E+08  2.1734638E+00  3.9796425E+00  1.0903317E+09
 5.7918694E-01  9.9043505E-01  4.6498110E+04  3.3246614E+00  4.3497595E+00  8.1685615E+08  3.2899952E+00  4.2439794E+00  1.0737322E+09
 8.5824776E-01  1.0177160E+00  5.0183470E+04  4.4756609E+00  4.5952449E+00  8.5098457E+08  4.4440682E+00  4.4915980E+00  1.0528899E+09
 1.1476475E+00  1.0395048E+00  5.4221623E+04  5.6631025E+00  4.8204653E+00  8.9001612E+08  5.6343605E+00  4.7189878E+00  1.0262171E+09
 1.4494645E+00  1.0558828E+00  5.8655404E+04  6.8912079E+00  5.0267597E+00  9.3308098E+08  6.8650066E+00  4.9277959E+00  9.9469606E+08
 1.7608381E+00  1.0664066E+00  6.3533468E+04  8.1567871E+00  5.2111470E+00  9.8223488E+08  8.1329332E+00  5.1147393E+00  9.5629294E+08
 2.0833063E+00  1.0713558E+00  6.8911307E+04  9.4630733E+00  5.3741734E+00  1.0370778E+09  9.4413404E+00  5.2805734E+00  9.1148898E+08
 2.4151818E+00  1.0706519E+00  7.4852213E+04  1.0808449E+01  5.5146657E+00  1.0989857E+09  1.0788656E+01  5.4239806E+00  8.5894630E+08
 2.7572749E+00  1.0647285E+00  8.1428651E+04  1.2195177E+01  5.6323806E+00  1.1680702E+09  1.2177148E+01  5.5448030E+00  7.9860523E+08
 3.1085284E+00  1.0537144E+00  8.8723624E+04  1.3622409E+01  5.7269900E+00  1.2454004E+09  1.3605989E+01  5.6426445E+00  7.2943882E+08
 3.4700318E+00  1.0381548E+00  9.6832604E+04  1.5091316E+01  5.7982207E+00  1.3311944E+09  1.5076370E+01  5.7172642E+00  6.5126227E+08
 8.2268144E-02  8.5527723E-01  2.9973654E+04  1.1796787E+00  3.5365244E+00  5.7327142E+08  1.1396377E+00  3.4316798E+00  8.1989691E+08
 3.1758075E-01  8.8928673E-01  3.2285815E+04  2.1665169E+00  3.7887996E+00  5.9338537E+08  2.1300479E+00  3.6856151E+00  8.1125320E+08
 5.6422512E-01  9.1872232E-01  3.4808869E+04  3.1882928E+00  4.0249161E+00  6.1588690E+08  3.1550974E+00  3.9235303E+00  7.9942251E+08
 8.2246178E-01  9.4316044E-01  3.7567766E+04  4.2465617E+00  4.2444048E+00  6.4080532E+08  4.2163119E+00  4.1450633E+00  7.8445041E+08
 1.0905546E+00  9.6214430E-01  4.0590769E+04  5.3397675E+00  4.4444001E+00  6.6931270E+08  5.3122496E+00  4.3471375E+00  7.6519514E+08
 1.3703165E+00  9.7579204E-01  4.3909942E+04  6.4716229E+00  4.6262855E+00  7.0079028E+08  6.4465401E+00  4.5314322E+00  7.4235954E+08
 1.6590899E+00  9.8375315E-01  4.7561711E+04  7.6390331E+00  4.7874936E+00  7.3671353E+08  7.6162000E+00  4.6950901E+00  7.1448461E+08
 1.9582170E+00  9.8633407E-01  5.1587617E+04  8.8448407E+00  4.9286748E+00  7.7680172E+08  8.8240406E+00  4.8389621E+00  6.8191188E+08
 2.2661311E+00  9.8352133E-01  5.6035041E+04  1.0087470E+01  5.0489214E+00  8.2203993E+08  1.0068529E+01  4.9620026E+00  6.4368473E+08
 2.5835333E+00  9.7576356E-01  6.0958231E+04  1.1368911E+01  5.1481540E+00  8.7251285E+08  1.1351661E+01  5.0642137E+00  5.9975742E+08
 2.9094523E+00  9.6323686E-01  6.6419326E+04  1.2688353E+01  5.2262327E+00  9.2898340E+08  1.2672645E+01  5.1453902E+00  5.4939854E+08
 3.2448491E+00  9.4649120E-01  7.2489795E+04  1.4046837E+01  5.2830426E+00  9.9160963E+08  1.4032542E+01  5.2054484E+00  4.9247496E+08
 1.0525684E-01  7.9434537E-01  2.2438571E+04  1.2214245E+00  3.2869755E+00  4.3327705E+08  1.1830800E+00  3.1864895E+00  6.0966182E+08
 3.2259582E-01  8.2581187E-01  2.4169481E+04  2.1258910E+00  3.5146196E+00  4.4795465E+08  2.0909704E+00  3.4157244E+00  6.0357109E+08
 5.5082147E-01  8.5259435E-01  2.6058268E+04  3.0642714E+00  3.7263058E+00  4.6439269E+08  3.0324887E+00  3.6291345E+00  5.9512147E+08
 7.9007419E-01  8.7434399E-01  2.8123611E+04  4.0377651E+00  3.9217545E+00  4.8261526E+08  4.0088057E+00  3.8265423E+00  5.8434495E+08
 1.0386959E+00  8.9069071E-01  3.0386666E+04  5.0447186E+00  4.0984997E+00  5.0346546E+08  5.0183777E+00  4.0052799E+00  5.7042110E+08
 1.2982599E+00  9.0178964E-01  3.2871438E+04  6.0883842E+00  4.2579655E+00  5.2650358E+08  6.0643772E+00  4.1670545E+00  5.5385259E+08
 1.5663004E+00  9.0737782E-01  3.5605196E+04  7.1657640E+00  4.3979698E+00  5.5278767E+08  7.1439131E+00  4.3094064E+00  5.3359371E+08
 1.8439842E+00  9.0778780E-01  3.8619037E+04  8.2793501E+00  4.5192551E+00  5.8212099E+08  8.2594477E+00  4.4332706E+00  5.0988668E+08
 2.1298604E+00  9.0306628E-01  4.1948433E+04  9.4276151E+00  4.6211578E+00  6.1520807E+08  9.4094943E+00  4.5378508E+00  4.8204831E+08
 2.4245336E+00  8.9367547E-01  4.5633993E+04  1.0612304E+01  4.7037443E+00  6.5211280E+08  1.0595804E+01  4.6232918E+00  4.5004385E+08
 2.7271156E+00  8.7983432E-01  4.9722236E+04  1.1832652E+01  4.7670433E+00  6.9337896E+08  1.1817629E+01  4.6895598E+00  4.1335310E+08
 3.0384532E+00  8.6209595E-01  5.4266664E+04  1.3089587E+01  4.8110802E+00  7.3912074E+08  1.3075919E+01  4.7367099E+00  3.7188052E+08
 1.2634777E-01  7.3831923E-01  1.6797775E+04  1.2599166E+00  3.0580003E+00  3.2742804E+08  1.2232121E+00  2.9616971E+00  4.5332725E+08
 3.2741325E-01  7.6735126E-01  1.8093556E+04  2.0893329E+00  3.2627326E+00  3.3815929E+08  2.0559091E+00  3.1679531E+00  4.4902432E+08
 5.3890261E-01  7.9160636E-01  1.9507527E+04  2.9516107E+00  3.4517594E+00  3.5018922E+08  2.9211933E+00  3.3586313E+00  4.4297473E+08
 7.6085076E-01  8.1080978E-01  2.1053669E+04  3.8476291E+00  3.6249810E+00  3.6353727E+08  3.8199166E+00  3.5337297E+00  4.3520101E+08
 9.9167655E-01  8.2467512E-01  2.2747822E+04  4.7756546E+00  3.7803076E+00  3.7880945E+08  4.7504508E+00  3.6909650E+00  4.2511410E+08
 1.2327383E+00  8.3339440E-01  2.4607956E+04  5.7385247E+00  3.9191975E+00  3.9569362E+08  5.7155574E+00  3.8320674E+00  4.1307326E+08
 1.4817517E+00  8.3678688E-01  2.6654484E+04  6.7333406E+00  4.0398279E+00  4.1494776E+08  6.7124395E+00  3.9549475E+00  3.9832977E+08
 1.7397270E+00  8.3521011E-01  2.8910686E+04  7.7622816E+00  4.1430213E+00  4.3643426E+08  7.7432476E+00  4.0606124E+00  3.8105528E+08
 2.0053246E+00  8.2876617E-01  3.1403118E+04  8.8238732E+00  4.2283370E+00  4.6065638E+08  8.8065466E+00  4.1484942E+00  3.6076252E+08
 2.2790646E+00  8.1792945E-01  3.4162179E+04  9.9196457E+00  4.2959705E+00  4.8766213E+08  9.9038724E+00  4.2188633E+00  3.3742528E+08
 2.5601389E+00  8.0295720E-01  3.7222695E+04  1.1048883E+01  4.3461006E+00  5.1783856E+08  1.1034525E+01  4.2718388E+00  3.1067417E+08
 2.8492934E+00  7.8440413E-01  4.0624718E+04  1.2212418E+01  4.3788751E+00  5.5126793E+08  1.2199358E+01  4.3075970E+00  2.8044090E+08
 1.4576990E-01  6.8681187E-01  1.2575024E+04  1.2954384E+00  2.8478543E+00  2.4740996E+08  1.2603052E+00  2.7555600E+00  3.3707278E+08
 3.3211289E-01  7.1350610E-01  1.3545066E+04  2.0565287E+00  3.0312659E+00  2.5527212E+08  2.0245402E+00  2.9404321E+00  3.3402304E+08
 5.2839989E-01  7.3534839E-01  1.4603585E+04  2.8493971E+00  3.1992753E+00  2.6409266E+08  2.8202904E+00  3.1100242E+00  3.2967955E+08
 7.3457441E-01  7.5213696E-01  1.5761051E+04  3.6746371E+00  3.3519524E+00  2.7388709E+08  3.6481237E+00  3.2645003E+00  3.2405821E+08
 9.4913187E-01  7.6366586E-01  1.7029320E+04  4.5304529E+00  3.4875603E+00  2.8509063E+08  4.5063445E+00  3.4019377E+00  3.1673651E+08
 1.1732383E+00  7.7016348E-01  1.8421845E+04  5.4193092E+00  3.6075853E+00  2.9748198E+08  5.3973440E+00  3.5240829E+00  3.0797106E+08
 1.4047816E+00  7.7152599E-01  1.9953908E+04  6.3384101E+00  3.7105384E+00  3.1160354E+08  6.3184248E+00  3.6291917E+00  2.9722635E+08
 1.6446334E+00  7.6813460E-01  2.1642937E+04  7.2896564E+00  3.7973103E+00  3.2735930E+08  7.2714600E+00  3.7183318E+00  2.8462389E+08
 1.8915607E+00  7.6014207E-01  2.3508810E+04  8.2716321E+00  3.8676631E+00  3.4510825E+08  8.2550715E+00  3.7911433E+00  2.6981664E+08
 2.1460104E+00  7.4803340E-01  2.5574288E+04  9.2856792E+00  3.9219048E+00  3.6488638E+08  9.2706068E+00  3.8480065E+00  2.5278495E+08
 2.4072520E+00  7.3209971E-01  2.7865440E+04  1.0331134E+01  3.9603471E+00  3.8696875E+08  1.0317418E+01  3.8891755E+00  2.3326696E+08
 2.6759424E+00  7.1289579E-01  3.0412250E+04  1.1408750E+01  3.9832439E+00  4.1141442E+08  1.1396278E+01  3.9149317E+00  2.1121405E+08
 1.6374758E-01  6.3946864E-01  9.4138534E+03  1.3282741E+00  2.6549286E+00  1.8692896E+08  1.2946546E+00  2.5664818E+00  2.5062310E+08
 3.3677880E-01  6.6391089E-01  1.0140043E+04  2.0272069E+00  2.8184948E+00  1.9270170E+08  1.9966008E+00  2.7314468E+00  2.4845309E+08
 5.1925826E-01  6.8344472E-01  1.0932469E+04  2.7568023E+00  2.9670112E+00  1.9918186E+08  2.7289576E+00  2.8814793E+00  2.4532461E+08
 7.1105160E-01  6.9793982E-01  1.1798968E+04  3.5174019E+00  3.1007072E+00  2.0638170E+08  3.4920419E+00  3.0168986E+00  2.4124890E+08
 9.1073078E-01  7.0726724E-01  1.2748417E+04  4.3071650E+00  3.2181762E+00  2.1461349E+08  4.2841092E+00  3.1361202E+00  2.3592322E+08
 1.1192908E+00  7.1169084E-01  1.3790886E+04  5.1282236E+00  3.3209254E+00  2.2372056E+08  5.1072220E+00  3.2409011E+00  2.2953064E+08
 1.3347835E+00  7.1117844E-01  1.4937816E+04  5.9778882E+00  3.4077754E+00  2.3409059E+08  5.9587842E+00  3.3298168E+00  2.2168866E+08
 1.5579580E+00  7.0613334E-01  1.6202254E+04  6.8578132E+00  3.4796730E+00  2.4565676E+08  6.8404242E+00  3.4039841E+00  2.1248317E+08
 1.7876843E+00  6.9675434E-01  1.7599081E+04  7.7666467E+00  3.5365642E+00  2.5867479E+08  7.7508259E+00  3.4632317E+00  2.0166741E+08
 2.0243460E+00  6.8353537E-01  1.9145336E+04  8.7055662E+00  3.5788540E+00  2.7317156E+08  8.6911722E+00  3.5080339E+00  1.8922673E+08
 2.2672877E+00  6.6679718E-01  2.0860535E+04  9.6739644E+00  3.6069702E+00  2.8934224E+08  9.6608708E+00  3.5387634E+00  1.7497584E+08
 2.5170885E+00  6.4709299E-01  2.2767126E+04  1.0672529E+01  3.6212575E+00  3.0722910E+08  1.0660627E+01  3.5557909E+00  1.5888033E+08
 1.8048833E-01  5.9596486E-01  7.0473714E+03  1.3586689E+00  2.4777382E+00  1.4122125E+08  1.3265149E+00  2.3929840E+00  1.8633719E+08
 3.4148779E-01  6.1823084E-01  7.5910117E+03  2.0010990E+00  2.6228281E+00  1.4546958E+08  1.9718322E+00  2.5394137E+00  1.8478601E+08
 5.1142535E-01  6.3555108E-01  8.1842382E+03  2.6730449E+00  2.7532692E+00  1.5024016E+08  2.6464238E+00  2.6713069E+00  1.8252465E+08
 6.9010171E-01  6.4786484E-01  8.8329172E+03  3.3746280E+00  2.8694388E+00  1.5554260E+08  3.3503873E+00  2.7891275E+00  1.7956109E+08
 8.7616569E-01  6.5511648E-01  9.5436942E+03  4.1039802E+00  2.9702391E+00  1.6160071E+08  4.0819469E+00  2.8916065E+00  1.7567863E+08
 1.0704610E+00  6.5760408E-01  1.0324108E+04  4.8629372E+00  3.0571897E+00  1.6830378E+08  4.8428718E+00  2.9805035E+00  1.7100777E+08
 1.2711960E+00  6.5536187E-01  1.1182724E+04  5.6489208E+00  3.1293981E+00  1.7592851E+08  5.6306732E+00  3.0546910E+00  1.6527566E+08
 1.4790123E+00  6.4881349E-01  1.2129309E+04  6.4633684E+00  3.1878555E+00  1.8442857E+08  6.4467635E+00  3.1153229E+00  1.5854294E+08
 1.6928789E+00  6.3819922E-01  1.3175004E+04  7.3049971E+00  3.2326734E+00  1.9398583E+08  7.2898943E+00  3.1623985E+00  1.5063444E+08
 1.9131258E+00  6.2402010E-01  1.4332564E+04  8.1748424E+00  3.2643391E+00  2.0462031E+08  8.1611061E+00  3.1964714E+00  1.4153928E+08
 2.1391701E+00  6.0662241E-01  1.5616599E+04  9.0723562E+00  3.2833808E+00  2.1647025E+08  9.0598655E+00  3.2180171E+00  1.3112663E+08
 2.3715228E+00  5.8655617E-01  1.7043914E+04  9.9981731E+00  3.2902194E+00  2.2956580E+08  9.9868244E+00  3.2274816E+00  1.1937220E+08
 1.9618639E-01  5.5600154E-01  5.2758099E+03  1.3868495E+00  2.3149063E+00  1.0668255E+08  1.3561010E+00  2.2336936E+00  1.3853409E+08
 3.4631233E-01  5.7615788E-01  5.6827909E+03  1.9779570E+00  2.4427939E+00  1.0981650E+08  1.9499756E+00  2.3628648E+00  1.3741931E+08
 5.0485368E-01  5.9135088E-01  6.1268934E+03  2.5974023E+00  2.5564804E+00  1.1333597E+08  2.5719567E+00  2.4779425E+00  1.3577830E+08
 6.7155851E-01  6.0158702E-01  6.6125091E+03  3.2451179E+00  2.6564796E+00  1.1724850E+08  3.2219539E+00  2.5795234E+00  1.3361673E+08
 8.4515304E-01  6.0688016E-01  7.1446129E+03  3.9192249E+00  2.7419806E+00  1.2171429E+08  3.8981768E+00  2.6666329E+00  1.3077970E+08
