 1.3221543E+01  6.3602925E+00  1.8417464E+02  6.5108557E+01  3.8047082E+01  3.9041544E+09  6.5108505E+01  3.8046901E+01 -3.8993472E+09
 1.5040637E+01  6.5300269E+00  2.0199869E+02  7.2663347E+01  3.9564423E+01  4.7048966E+09  7.2663303E+01  3.9564250E+01 -4.7000287E+09
 1.6895119E+01  6.7009934E+00  2.2188467E+02  8.0368640E+01  4.1043221E+01  5.5810490E+09  8.0368604E+01  4.1043056E+01 -5.5761214E+09
 1.8798223E+01  6.8752710E+00  2.4411655E+02  8.8240942E+01  4.2478984E+01  6.5284933E+09  8.8240914E+01  4.2478827E+01 -6.5235070E+09
-1.2848123E-01  4.6413053E+00  7.6549149E+01  8.6546359E+00  2.3161645E+01 -3.0353646E+08  8.6545114E+00  2.3161402E+01  3.0708792E+08
 1.3356689E+00  4.7935329E+00  8.3169190E+01  1.4813868E+01  2.4696810E+01 -2.3970807E+07  1.4813753E+01  2.4696571E+01  2.7582124E+07
 2.8171168E+00  4.9460579E+00  9.0442167E+01  2.1029661E+01  2.6226792E+01  2.8251192E+08  2.1029556E+01  2.6226558E+01 -2.7884219E+08
 4.3218019E+00  5.0990387E+00  9.8447403E+01  2.7319192E+01  2.7749169E+01  6.1455447E+08  2.7319096E+01  2.7748941E+01 -6.1082767E+08
 5.8427155E+00  5.2513361E+00  1.0727522E+02  3.3679791E+01  2.9257258E+01  9.8478956E+08  3.3679705E+01  2.9257037E+01 -9.8100697E+08
 7.3964533E+00  5.4049544E+00  1.1702863E+02  4.0143062E+01  3.0749630E+01  1.3827499E+09  4.0142986E+01  3.0749415E+01 -1.3789127E+09
 8.9696072E+00  5.5577191E+00  1.2782524E+02  4.6697352E+01  3.2220945E+01  1.8255404E+09  4.6697285E+01  3.2220738E+01 -1.8216496E+09
 1.0575932E+01  5.7115266E+00  1.3979979E+02  5.3369251E+01  3.3667537E+01  2.3057538E+09  5.3369193E+01  3.3667337E+01 -2.3018105E+09
 1.2208699E+01  5.8651645E+00  1.5310675E+02  6.0156212E+01  3.5085986E+01  2.8347723E+09  6.0156163E+01  3.5085793E+01 -2.8307774E+09
 1.3877281E+01  6.0205691E+00  1.6792373E+02  6.7080044E+01  3.6471429E+01  3.4091729E+09  6.7080003E+01  3.6471244E+01 -3.4051275E+09
 1.5578325E+01  6.1768727E+00  1.8445514E+02  7.4142012E+01  3.7820893E+01  4.0376789E+09  7.4141979E+01  3.7820717E+01 -4.0335837E+09
 1.7323965E+01  6.3360076E+00  2.0293712E+02  8.1357175E+01  3.9130332E+01  4.7173102E+09  8.1357150E+01  3.9130164E+01 -4.7131662E+09
-3.5350145E-02  4.2799489E+00  6.3589192E+01  8.4155934E+00  2.1441593E+01 -1.9099367E+08  8.4154633E+00  2.1441334E+01  1.9394394E+08
 1.3059624E+00  4.4213279E+00  6.9094508E+01  1.4054083E+01  2.2850401E+01  9.2712516E+06  1.4053964E+01  2.2850146E+01 -6.2710948E+06
 2.6635473E+00  4.5627382E+00  7.5142730E+01  1.9745530E+01  2.4253418E+01  2.2889202E+08  1.9745421E+01  2.4253169E+01 -2.2584316E+08
 4.0427864E+00  4.7042959E+00  8.1799821E+01  2.5505582E+01  2.5648342E+01  4.6691013E+08  2.5505484E+01  2.5648099E+01 -4.6381366E+08
 5.4371762E+00  4.8449404E+00  8.9140896E+01  3.1331553E+01  2.7029214E+01  7.3235612E+08  3.1331465E+01  2.7028977E+01 -7.2921309E+08
 6.8618984E+00  4.9865046E+00  9.7251619E+01  3.7252395E+01  2.8394559E+01  1.0177504E+09  3.7252317E+01  2.8394329E+01 -1.0145619E+09
 8.3045770E+00  5.1269964E+00  1.0622979E+02  4.3257189E+01  2.9739740E+01  1.3353317E+09  4.3257121E+01  2.9739518E+01 -1.3320985E+09
 9.7777987E+00  5.2681654E+00  1.1618748E+02  4.9370256E+01  3.1061328E+01  1.6797937E+09  4.9370198E+01  3.1061114E+01 -1.6765169E+09
 1.1275332E+01  5.4089149E+00  1.2725314E+02  5.5589116E+01  3.2356363E+01  2.0592904E+09  5.5589068E+01  3.2356158E+01 -2.0559707E+09
 1.2805749E+01  5.5510412E+00  1.3957446E+02  6.1933691E+01  3.3620416E+01  2.4713562E+09  6.1933653E+01  3.3620219E+01 -2.4679943E+09
 1.4365930E+01  5.6937711E+00  1.5332148E+02  6.8405041E+01  3.4850900E+01  2.9222427E+09  6.8405012E+01  3.4850712E+01 -2.9188395E+09
 1.5966999E+01  5.8389037E+00  1.6869057E+02  7.5016899E+01  3.6044177E+01  3.4097928E+09  7.5016879E+01  3.6043998E+01 -3.4063489E+09
 4.6187011E-02  3.9475219E+00  5.2884948E+01  8.1762681E+00  1.9855337E+01 -1.1690679E+08  8.1761408E+00  1.9855062E+01  1.1935878E+08
 1.2748762E+00  4.0788630E+00  5.7464844E+01  1.3336786E+01  2.1147668E+01  2.6544858E+07  1.3336669E+01  2.1147398E+01 -2.4051293E+07
 2.5188840E+00  4.2099679E+00  6.2496161E+01  1.8546965E+01  2.2433637E+01  1.8392035E+08  1.8546860E+01  2.2433372E+01 -1.8138621E+08
 3.7830772E+00  4.3409211E+00  6.8033781E+01  2.3821042E+01  2.3711072E+01  3.5454326E+08  2.3820948E+01  2.3710813E+01 -3.5196947E+08
 5.0614159E+00  4.4707399E+00  7.4140192E+01  2.9156307E+01  2.4974683E+01  5.4486718E+08  2.9156224E+01  2.4974431E+01 -5.4225462E+08
 6.3677803E+00  4.6011054E+00  8.0886652E+01  3.4579270E+01  2.6222975E+01  7.4954909E+08  3.4579197E+01  2.6222730E+01 -7.4689860E+08
 7.6907451E+00  4.7301974E+00  8.8354521E+01  4.0079688E+01  2.7451956E+01  9.7734331E+08  4.0079626E+01  2.7451720E+01 -9.7465566E+08
 9.0418231E+00  4.8596345E+00  9.6637017E+01  4.5679795E+01  2.8658429E+01  1.2244496E+09  4.5679743E+01  2.8658201E+01 -1.2217255E+09
 1.0415241E+01  4.9884295E+00  1.0584098E+02  5.1377175E+01  2.9839857E+01  1.4967074E+09  5.1377134E+01  2.9839638E+01 -1.4939477E+09
 1.1818839E+01  5.1182523E+00  1.1608930E+02  5.7190018E+01  3.0992215E+01  1.7923408E+09  5.7189986E+01  3.0992005E+01 -1.7895460E+09
 1.3249712E+01  5.2484189E+00  1.2752337E+02  6.3119199E+01  3.2113272E+01  2.1158289E+09  6.3119177E+01  3.2113071E+01 -2.1129995E+09
 1.4718054E+01  5.3806070E+00  1.4030654E+02  6.9177235E+01  3.3199765E+01  2.4656095E+09  6.9177222E+01  3.3199574E+01 -2.4627463E+09
 1.1722672E-01  3.6416991E+00  4.4007568E+01  7.9374291E+00  1.8392278E+01 -6.8753003E+07  7.9372990E+00  1.8391983E+01  7.0792526E+07
 1.2426947E+00  3.7637430E+00  4.7814180E+01  1.2659336E+01  1.9577211E+01  3.4000075E+07  1.2659218E+01  1.9576922E+01 -3.1926164E+07
 2.3825892E+00  3.8852840E+00  5.1996368E+01  1.7427884E+01  2.0755252E+01  1.4677327E+08  1.7427779E+01  2.0754969E+01 -1.4466580E+08
 3.5413015E+00  4.0063846E+00  5.6599764E+01  2.2255998E+01  2.1924363E+01  2.6908953E+08  2.2255904E+01  2.1924086E+01 -2.6694926E+08
 4.7132181E+00  4.1261398E+00  6.1676326E+01  2.7140949E+01  2.3079881E+01  4.0555954E+08  2.7140869E+01  2.3079613E+01 -4.0338719E+08
 5.9110216E+00  4.2460958E+00  6.7285314E+01  3.2106998E+01  2.4220309E+01  5.5236787E+08  3.2106929E+01  2.4220048E+01 -5.5016408E+08
 7.1241634E+00  4.3645954E+00  7.3494389E+01  3.7144526E+01  2.5342248E+01  7.1577434E+08  3.7144468E+01  2.5341996E+01 -7.1353975E+08
 8.3631690E+00  4.4831400E+00  8.0381071E+01  4.2273844E+01  2.6442723E+01  8.9305785E+08  4.2273798E+01  2.6442480E+01 -8.9079304E+08
 9.6226898E+00  4.6008461E+00  8.8034223E+01  4.7492602E+01  2.7519589E+01  1.0883992E+09  4.7492567E+01  2.7519356E+01 -1.0861047E+09
 1.0909893E+01  4.7192699E+00  9.6556027E+01  5.2817398E+01  2.8569196E+01  1.3005190E+09  5.2817373E+01  2.8568972E+01 -1.2981954E+09
 1.2222075E+01  4.8378108E+00  1.0606410E+02  5.8248944E+01  2.9589639E+01  1.5326253E+09  5.8248929E+01  2.9589425E+01 -1.5302731E+09
 1.3568575E+01  4.9580361E+00  1.1669432E+02  6.3798643E+01  3.0578003E+01  1.7835868E+09  6.3798639E+01  3.0577800E+01 -1.7812065E+09
 1.7882459E-01  3.3603437E+00  3.6557702E+01  7.6998576E+00  1.7042633E+01 -3.7964824E+07  7.6997252E+00  1.7042318E+01  3.9658975E+07
 1.2097213E+00  3.4737665E+00  3.9724327E+01  1.2019378E+01  1.8128520E+01  3.5636992E+07  1.2019258E+01  1.8128211E+01 -3.3914120E+07
 2.2542050E+00  3.5864228E+00  4.3203277E+01  1.6382761E+01  1.9207027E+01  1.1645260E+08  1.6382654E+01  1.9206725E+01 -1.1470169E+08
 3.3162290E+00  3.6983614E+00  4.7032511E+01  2.0801719E+01  2.0276260E+01  2.0414590E+08  2.0801625E+01  2.0275964E+01 -2.0236758E+08
 4.3905727E+00  3.8087549E+00  5.1255255E+01  2.5273507E+01  2.1332136E+01  3.0200960E+08  2.5273426E+01  2.1331848E+01 -3.0020448E+08
 5.4888171E+00  3.9190303E+00  5.5920803E+01  2.9820303E+01  2.2373168E+01  4.0731961E+08  2.9820235E+01  2.2372889E+01 -4.0548827E+08
 6.6012228E+00  4.0276844E+00  6.1085439E+01  3.4433074E+01  2.3396508E+01  5.2455102E+08  3.4433019E+01  2.3396238E+01 -5.2269400E+08
 7.7374082E+00  4.1361141E+00  6.6813655E+01  3.9130365E+01  2.4399393E+01  6.5175564E+08  3.9130322E+01  2.4399133E+01 -6.4987345E+08
 8.8924184E+00  4.2435343E+00  7.3179368E+01  4.3909890E+01  2.5380040E+01  7.9192595E+08  4.3909860E+01  2.5379791E+01 -7.9001907E+08
 1.0072803E+01  4.3513980E+00  8.0267586E+01  4.8786788E+01  2.6335145E+01  9.4414020E+08  4.8786769E+01  2.6334907E+01 -9.4220908E+08
 1.1276047E+01  4.4591836E+00  8.8176154E+01  5.3761627E+01  2.7263107E+01  1.1106955E+09  5.3761620E+01  2.7262880E+01 -1.1087406E+09
 1.2510707E+01  4.5683576E+00  9.7018084E+01  5.8844794E+01  2.8161329E+01  1.2907723E+09  5.8844798E+01  2.8161113E+01 -1.2887939E+09
 2.3192793E-01  3.1014907E+00  3.0419217E+01  7.4642187E+00  1.5797425E+01 -1.8699164E+07  7.4640869E+00  1.5797089E+01  2.0107897E+07
 1.1762112E+00  3.2069094E+00  3.3053599E+01  1.1414677E+01  1.6791937E+01  3.4023570E+07  1.1414560E+01  1.6791607E+01 -3.2590950E+07
 2.1332864E+00  3.3113029E+00  3.5947801E+01  1.5406432E+01  1.7778630E+01  9.1941827E+07  1.5406329E+01  1.7778307E+01 -9.0485892E+07
 3.1067044E+00  3.4147142E+00  3.9133406E+01  1.9450076E+01  1.8755754E+01  1.5481898E+08  1.9449986E+01  1.8755439E+01 -1.5334026E+08
 4.0916071E+00  3.5163927E+00  4.2646380E+01  2.3542847E+01  1.9719769E+01  2.2500568E+08  2.3542772E+01  1.9719463E+01 -2.2350467E+08
 5.0985633E+00  3.6176608E+00  4.6527740E+01  2.7705017E+01  2.0669213E+01  3.0055802E+08  2.7704955E+01  2.0668916E+01 -2.9903520E+08
 6.1185809E+00  3.7171606E+00  5.0824314E+01  3.1928090E+01  2.1601741E+01  3.8467370E+08  3.1928042E+01  2.1601454E+01 -3.8312950E+08
 7.1604455E+00  3.8161964E+00  5.5589760E+01  3.6228987E+01  2.2514796E+01  4.7595843E+08  3.6228953E+01  2.2514519E+01 -4.7439328E+08
 8.2195676E+00  3.9140755E+00  6.0885581E+01  4.0605490E+01  2.3406925E+01  5.7655322E+08  4.0605468E+01  2.3406659E+01 -5.7496749E+08
 9.3019310E+00  4.0121585E+00  6.6782505E+01  4.5071397E+01  2.4275148E+01  6.8579399E+08  4.5071388E+01  2.4274894E+01 -6.8418807E+08
 1.0405198E+01  4.1099971E+00  7.3361941E+01  4.9627152E+01  2.5118138E+01  8.0532490E+08  4.9627156E+01  2.5117895E+01 -8.0369914E+08
 1.1537204E+01  4.2089662E+00  8.0717921E+01  5.4282208E+01  2.5933589E+01  9.3455182E+08  5.4282223E+01  2.5933358E+01 -9.3290657E+08
 2.7741143E-01  2.8633345E+00  2.5305386E+01  7.2311041E+00  1.4648382E+01 -6.9983925E+06  7.2309774E+00  1.4648025E+01  8.1697976E+06
 1.1423997E+00  2.9613115E+00  2.7496171E+01  1.0843166E+01  1.5558576E+01  3.0771126E+07  1.0843054E+01  1.5558225E+01 -2.9579875E+07
 2.0194227E+00  3.0580114E+00  2.9903147E+01  1.4494143E+01  1.6460561E+01  7.2284113E+07  1.4494046E+01  1.6460217E+01 -7.1073484E+07
 2.9116615E+00  3.1534785E+00  3.2552588E+01  1.8193594E+01  1.7352736E+01  1.1737414E+08  1.8193512E+01  1.7352400E+01 -1.1614457E+08
 3.8145940E+00  3.2470384E+00  3.5474415E+01  2.1938749E+01  1.8232062E+01  1.6771861E+08  2.1938683E+01  1.8231736E+01 -1.6647051E+08
 4.7378594E+00  3.3399213E+00  3.8702748E+01  2.5748119E+01  1.9097114E+01  2.2193073E+08  2.5748066E+01  1.9096798E+01 -2.2066449E+08
 5.6731565E+00  3.4309072E+00  4.2276551E+01  2.9613712E+01  1.9946013E+01  2.8229467E+08  2.9613674E+01  1.9945707E+01 -2.8101066E+08
 6.6285064E+00  3.5212176E+00  4.6240462E+01  3.3550960E+01  2.0776393E+01  3.4781278E+08  3.3550936E+01  2.0776098E+01 -3.4651135E+08
 7.5996596E+00  3.6102473E+00  5.0645652E+01  3.7557712E+01  2.1587108E+01  4.2001632E+08  3.7557702E+01  2.1586825E+01 -4.1869778E+08
 8.5920816E+00  3.6992732E+00  5.5550968E+01  4.1646541E+01  2.2375476E+01  4.9842687E+08  4.1646544E+01  2.2375205E+01 -4.9709153E+08
 9.6036005E+00  3.7879158E+00  6.1024141E+01  4.5817780E+01  2.3140421E+01  5.8422074E+08  4.5817797E+01  2.3140163E+01 -5.8286891E+08
 1.0641392E+01  3.8774664E+00  6.7143411E+01  5.0080034E+01  2.3879908E+01  6.7696737E+08  5.0080064E+01  2.3879662E+01 -6.7559930E+08
 3.1605628E-01  2.6442153E+00  2.1038804E+01  7.0009675E+00  1.3587891E+01 -1.9818218E+05  7.0008419E+00  1.3587510E+01  1.1718742E+06
 1.1084828E+00  2.7352629E+00  2.2861669E+01  1.0302854E+01  1.4420255E+01  2.6862457E+07  1.0302745E+01  1.4419880E+01 -2.5872229E+07
 1.9122173E+00  2.8247903E+00  2.4864416E+01  1.3641435E+01  1.5244071E+01  5.6621438E+07  1.3641341E+01  1.5243705E+01 -5.5615062E+07
 2.7301031E+00  2.9128490E+00  2.7068910E+01  1.7025317E+01  1.6057890E+01  8.8961838E+07  1.7025239E+01  1.6057532E+01 -8.7939676E+07
 3.5579297E+00  2.9988401E+00  2.9500046E+01  2.0451727E+01  1.6859140E+01  1.2508005E+08  2.0451666E+01  1.6858792E+01 -1.2404245E+08
 4.4044837E+00  3.0839132E+00  3.2186222E+01  2.3937557E+01  1.7646439E+01  1.6398724E+08  2.3937511E+01  1.7646102E+01 -1.6293452E+08
 5.2621032E+00  3.1669784E+00  3.5159857E+01  2.7475291E+01  1.8418336E+01  2.0731425E+08  2.7475261E+01  1.8418009E+01 -2.0624672E+08
 6.1381084E+00  3.2491838E+00  3.8458104E+01  3.1078991E+01  1.9172647E+01  2.5434748E+08  3.1078977E+01  1.9172332E+01 -2.5326543E+08
 7.0285663E+00  3.3300068E+00  4.2123542E+01  3.4746576E+01  1.9908507E+01  3.0618162E+08  3.4746577E+01  1.9908205E+01 -3.0508531E+08
 7.9384682E+00  3.4106482E+00  4.6205143E+01  3.8489496E+01  2.0623510E+01  3.6247197E+08  3.8489512E+01  2.0623220E+01 -3.6136166E+08
 8.8657988E+00  3.4907930E+00  5.0759276E+01  4.2307993E+01  2.1316808E+01  4.2405978E+08  4.2308023E+01  2.1316533E+01 -4.2293572E+08
 9.8171277E+00  3.5716556E+00  5.5851049E+01  4.6209893E+01  2.1986611E+01  4.9063278E+08  4.6209937E+01  2.1986349E+01 -4.8949520E+08
 3.4865250E-01  2.4426072E+00  1.7504872E+01  6.7744268E+00  1.2608951E+01  3.4828669E+06  6.7743047E+00  1.2608545E+01 -2.6732039E+06
 1.0747010E+00  2.5271917E+00  1.9022123E+01  9.7920837E+00  1.3369450E+01  2.2874277E+07  9.7919790E+00  1.3369051E+01 -2.2050831E+07
 1.8113569E+00  2.6100232E+00  2.0689055E+01  1.2844352E+01  1.4121119E+01  4.4211461E+07  1.2844265E+01  1.4120729E+01 -4.3374561E+07
 2.5611552E+00  2.6911661E+00  2.2523870E+01  1.5938966E+01  1.4862656E+01  6.7412360E+07  1.5938896E+01  1.4862275E+01 -6.6562314E+07
 3.3201755E+00  2.7700956E+00  2.4547292E+01  1.9073157E+01  1.5591925E+01  9.3329898E+07  1.9073106E+01  1.5591554E+01 -9.2466993E+07
 4.0964231E+00  2.8478914E+00  2.6782956E+01  2.2262331E+01  1.6307594E+01  1.2125932E+08  2.2262297E+01  1.6307234E+01 -1.2038383E+08
 4.8828280E+00  2.9235860E+00  2.9257851E+01  2.5499414E+01  1.7008602E+01  1.5236445E+08  2.5499397E+01  1.7008255E+01 -1.5147661E+08
 5.6860687E+00  2.9982626E+00  3.2002896E+01  2.8797217E+01  1.7692941E+01  1.8613504E+08  2.8797216E+01  1.7692606E+01 -1.8523511E+08
 6.5025073E+00  3.0714759E+00  3.5053537E+01  3.2153729E+01  1.8360002E+01  2.2335330E+08  3.2153745E+01  1.8359680E+01 -2.2244149E+08
 7.3367014E+00  3.1443584E+00  3.8450535E+01  3.5579375E+01  1.9007630E+01  2.6377091E+08  3.5579406E+01  1.9007321E+01 -2.6284744E+08
 8.1867836E+00  3.2166544E+00  4.2240805E+01  3.9074317E+01  1.9635187E+01  3.0798920E+08  3.9074364E+01  1.9634894E+01 -3.0705427E+08
 9.0587679E+00  3.2895083E+00  4.6478545E+01  4.2645675E+01  2.0241105E+01  3.5578165E+08  4.2645737E+01  2.0240826E+01 -3.5483547E+08
 3.7582812E-01  2.2571083E+00  1.4572683E+01  6.5517132E+00  1.1705104E+01  5.2239305E+06  6.5515999E+00  1.1704670E+01 -4.5502054E+06
 1.0411854E+00  2.3356537E+00  1.5835002E+01  9.3090243E+00  1.2399230E+01  1.9122845E+07  9.3089298E+00  1.2398803E+01 -1.8437685E+07
 1.7164705E+00  2.4122253E+00  1.7221921E+01  1.2098983E+01  1.3084297E+01  3.4425406E+07  1.2098908E+01  1.3083880E+01 -3.3729080E+07
 2.4039379E+00  2.4869050E+00  1.8748585E+01  1.4928523E+01  1.3759154E+01  5.1074098E+07  1.4928466E+01  1.3758747E+01 -5.0366856E+07
 3.0999385E+00  2.5592412E+00  2.0432244E+01  1.7794889E+01  1.4422064E+01  6.9676639E+07  1.7794852E+01  1.4421668E+01 -6.8958718E+07
 3.8117620E+00  2.6302524E+00  2.2292567E+01  2.0712122E+01  1.5071753E+01  8.9730991E+07  2.0712102E+01  1.5071369E+01 -8.9002612E+07
 4.5328876E+00  2.6990871E+00  2.4352018E+01  2.3673567E+01  1.5707519E+01  1.1206727E+08  2.3673566E+01  1.5707148E+01 -1.1132864E+08
 5.2694065E+00  2.7667701E+00  2.6636330E+01  2.6690887E+01  1.6327516E+01  1.3632079E+08  2.6690903E+01  1.6327158E+01 -1.3557211E+08
 6.0179565E+00  2.8329293E+00  2.9175005E+01  2.9762146E+01  1.6931368E+01  1.6305019E+08  2.9762180E+01  1.6931025E+01 -1.6229164E+08
 6.7826989E+00  2.8986345E+00  3.2001972E+01  3.2896831E+01  1.7517152E+01  1.9207657E+08  3.2896882E+01  1.7516824E+01 -1.9130834E+08
 7.5619064E+00  2.9636856E+00  3.5156280E+01  3.6095041E+01  1.8084422E+01  2.2382955E+08  3.6095109E+01  1.8084109E+01 -2.2305180E+08
 8.3610838E+00  3.0291623E+00  3.8683040E+01  3.9363252E+01  1.8631808E+01  2.5814481E+08  3.9363336E+01  1.8631511E+01 -2.5735769E+08
 3.9826070E-01  2.0864299E+00  1.2121587E+01  6.3333310E+00  1.0870408E+01  5.7964341E+06  6.3332282E+00  1.0869947E+01 -5.2363466E+06
 1.0081455E+00  2.1593213E+00  1.3172133E+01  8.8522473E+00  1.1503212E+01  1.5761476E+07  8.8521642E+00  1.1502759E+01 -1.5191848E+07
 1.6272957E+00  2.2300319E+00  1.4326385E+01  1.1401950E+01  1.2126786E+01  2.6739459E+07  1.1401887E+01  1.2126343E+01 -2.6160513E+07
