 8.4677927E+00  5.9857720E-01 -1.5022971E+06  4.6419068E+01  1.5797146E+01 -1.1394432E+10  4.6465823E+01  1.6424711E+01 -2.7865850E+10
 9.3532229E+00  6.6195749E-01 -1.6320242E+06  5.0128077E+01  1.6278734E+01 -1.0751851E+10  5.0168047E+01  1.6886781E+01 -2.8630178E+10
 1.0269551E+01  7.2837750E-01 -1.7758075E+06  5.3968290E+01  1.6741154E+01 -1.0049267E+10  5.4002478E+01  1.7328704E+01 -2.9443354E+10
 1.1219573E+01  7.9876078E-01 -1.9355043E+06  5.7944292E+01  1.7178329E+01 -9.2869449E+09  5.7973391E+01  1.7743990E+01 -3.0305852E+10
 2.3247113E+00  1.6823340E-01 -5.9629814E+05  2.0175084E+01  1.0842018E+01 -1.0693695E+10  2.0315753E+01  1.1530854E+01 -1.6991547E+10
 2.9559923E+00  2.1963011E-01 -6.4126539E+05  2.2820518E+01  1.1420004E+01 -1.0519084E+10  2.2943150E+01  1.2100836E+01 -1.7349960E+10
 3.6100821E+00  2.7168663E-01 -6.9029130E+05  2.5559077E+01  1.1991981E+01 -1.0313151E+10  2.5665604E+01  1.2663756E+01 -1.7724097E+10
 4.2886642E+00  3.2462675E-01 -7.4385392E+05  2.8398465E+01  1.2548443E+01 -1.0072236E+10  2.8490882E+01  1.3209247E+01 -1.8119185E+10
 4.9899529E+00  3.7825793E-01 -8.0249433E+05  3.1333505E+01  1.3103574E+01 -9.7991799E+09  3.1413322E+01  1.3753231E+01 -1.8532932E+10
 5.7181273E+00  4.3342441E-01 -8.6682594E+05  3.4377943E+01  1.3631698E+01 -9.4866907E+09  3.4446815E+01  1.4267528E+01 -1.8974462E+10
 6.4702820E+00  4.8969199E-01 -9.3754502E+05  3.7525559E+01  1.4155315E+01 -9.1386237E+09  3.7584804E+01  1.4777109E+01 -1.9440132E+10
 7.2496965E+00  5.4789758E-01 -1.0154451E+06  4.0785783E+01  1.4654558E+01 -8.7500885E+09  4.0836607E+01  1.5260331E+01 -1.9936163E+10
 8.0555663E+00  6.0797745E-01 -1.1014305E+06  4.4159079E+01  1.5140859E+01 -8.3213116E+09  4.4202633E+01  1.5729866E+01 -2.0462830E+10
 8.8900766E+00  6.7080188E-01 -1.1965361E+06  4.7651700E+01  1.5603734E+01 -7.8504108E+09  4.7688900E+01  1.6174427E+01 -2.1022857E+10
 9.7535703E+00  7.3648299E-01 -1.3019464E+06  5.1267123E+01  1.6048561E+01 -7.3357523E+09  5.1298911E+01  1.6600022E+01 -2.1618465E+10
 1.0648774E+01  8.0590283E-01 -1.4190226E+06  5.5009713E+01  1.6469676E+01 -6.7776172E+09  5.5036739E+01  1.7000597E+01 -2.2249912E+10
 2.2582692E+00  1.7797954E-01 -4.3717287E+05  1.9401829E+01  1.0389842E+01 -7.8180239E+09  1.9533358E+01  1.1036220E+01 -1.2479184E+10
 2.8535062E+00  2.2919609E-01 -4.7013782E+05  2.1896278E+01  1.0943668E+01 -7.6895065E+09  2.2010901E+01  1.1582546E+01 -1.2742346E+10
 3.4702491E+00  2.8109866E-01 -5.0607799E+05  2.4477915E+01  1.1491631E+01 -7.5380597E+09  2.4577446E+01  1.2122022E+01 -1.3017001E+10
 4.1100709E+00  3.3386938E-01 -5.4534380E+05  2.7154000E+01  1.2024719E+01 -7.3610112E+09  2.7240310E+01  1.2644825E+01 -1.3306970E+10
 4.7712145E+00  3.8730010E-01 -5.8833188E+05  2.9919509E+01  1.2556356E+01 -7.1604529E+09  2.9994016E+01  1.3166012E+01 -1.3610564E+10
 5.4576745E+00  4.4218026E-01 -6.3549189E+05  3.2787491E+01  1.3062280E+01 -6.9310735E+09  3.2851744E+01  1.3658968E+01 -1.3934439E+10
 6.1666036E+00  4.9807886E-01 -6.8733420E+05  3.5751908E+01  1.3563788E+01 -6.6756898E+09  3.5807147E+01  1.4147313E+01 -1.4275931E+10
 6.9011500E+00  5.5578674E-01 -7.4444048E+05  3.8821719E+01  1.4042156E+01 -6.3907697E+09  3.8869072E+01  1.4610653E+01 -1.4639550E+10
 7.6604829E+00  6.1523286E-01 -8.0747371E+05  4.1997254E+01  1.4508216E+01 -6.0764686E+09  4.2037803E+01  1.5060987E+01 -1.5025508E+10
 8.4467069E+00  6.7724640E-01 -8.7719240E+05  4.5284465E+01  1.4952129E+01 -5.7314646E+09  4.5319069E+01  1.5487719E+01 -1.5435744E+10
 9.2600939E+00  7.4192636E-01 -9.5446476E+05  4.8686556E+01  1.5379013E+01 -5.3545543E+09  4.8716097E+01  1.5896559E+01 -1.5871891E+10
 1.0103297E+01  8.1011640E-01 -1.0402888E+06  5.2207667E+01  1.5783593E+01 -4.9460082E+09  5.2232756E+01  1.6281868E+01 -1.6334076E+10
 2.1913046E+00  1.8693466E-01 -3.2048777E+05  1.8654369E+01  9.9585187E+00 -5.7147951E+09  1.8777313E+01  1.0564997E+01 -9.1648499E+09
 2.7523685E+00  2.3792193E-01 -3.4465205E+05  2.1004977E+01  1.0488718E+01 -5.6202518E+09  2.1112073E+01  1.1088168E+01 -9.3580118E+09
 3.3337136E+00  2.8958049E-01 -3.7099713E+05  2.3437246E+01  1.1013115E+01 -5.5089242E+09  2.3530196E+01  1.1604609E+01 -9.5595732E+09
 3.9368031E+00  3.4205735E-01 -3.9977987E+05  2.5957997E+01  1.1523175E+01 -5.3788614E+09  2.6038558E+01  1.2105026E+01 -9.7723284E+09
 4.5599069E+00  3.9513397E-01 -4.3129099E+05  2.8562346E+01  1.2031614E+01 -5.2316032E+09  2.8631848E+01  1.2603667E+01 -9.9950321E+09
 5.2068377E+00  4.4955082E-01 -4.6586008E+05  3.1262668E+01  1.2515513E+01 -5.0632822E+09  3.1322567E+01  1.3075406E+01 -1.0232538E+10
 5.8748064E+00  5.0488408E-01 -5.0386122E+05  3.4053097E+01  1.2995037E+01 -4.8759562E+09  3.4104556E+01  1.3542588E+01 -1.0482900E+10
 6.5668313E+00  5.6188318E-01 -5.4572077E+05  3.6942129E+01  1.3452547E+01 -4.6670753E+09  3.6986208E+01  1.3986004E+01 -1.0749386E+10
 7.2820588E+00  6.2047336E-01 -5.9192465E+05  3.9929971E+01  1.3898312E+01 -4.4367456E+09  3.9967684E+01  1.4417019E+01 -1.1032158E+10
 8.0225124E+00  6.8144630E-01 -6.4302882E+05  4.3022279E+01  1.4323104E+01 -4.1840411E+09  4.3054431E+01  1.4825697E+01 -1.1332595E+10
 8.7883985E+00  7.4489115E-01 -6.9966965E+05  4.6221994E+01  1.4731799E+01 -3.9080750E+09  4.6249415E+01  1.5217467E+01 -1.1651900E+10
 9.5822926E+00  8.1161605E-01 -7.6257861E+05  4.9533041E+01  1.5119488E+01 -3.6090933E+09  4.9556301E+01  1.5587077E+01 -1.1990116E+10
 2.1240333E+00  1.9515331E-01 -2.3492805E+05  1.7931863E+01  9.5469800E+00 -4.1767142E+09  1.8046720E+01  1.0115946E+01 -6.7305042E+09
 2.6527327E+00  2.4585729E-01 -2.5263964E+05  2.0145543E+01  1.0054065E+01 -4.1071987E+09  2.0245552E+01  1.0616448E+01 -6.8722410E+09
 3.2005582E+00  2.9718107E-01 -2.7194960E+05  2.2435734E+01  1.0555338E+01 -4.0253972E+09  2.2522491E+01  1.1110269E+01 -7.0201170E+09
 3.7688652E+00  3.4924295E-01 -2.9304618E+05  2.4808828E+01  1.1042728E+01 -3.9298862E+09  2.4883982E+01  1.1588621E+01 -7.1761742E+09
 4.3559492E+00  4.0181915E-01 -3.1614245E+05  2.7260070E+01  1.1528284E+01 -3.8217989E+09  2.7324869E+01  1.2064997E+01 -7.3394951E+09
 4.9654440E+00  4.5560678E-01 -3.4147995E+05  2.9801176E+01  1.1990366E+01 -3.6983205E+09  2.9856982E+01  1.2515677E+01 -7.5136174E+09
 5.5946201E+00  5.1019297E-01 -3.6933287E+05  3.2426447E+01  1.2448077E+01 -3.5609538E+09  3.2474354E+01  1.2961817E+01 -7.6971213E+09
 6.2463667E+00  5.6629019E-01 -4.0001366E+05  3.5143931E+01  1.2884804E+01 -3.4078592E+09  3.5184930E+01  1.3385326E+01 -7.8923718E+09
 6.9198114E+00  6.2382328E-01 -4.3387848E+05  3.7953717E+01  1.3310290E+01 -3.2391085E+09  3.7988761E+01  1.3796981E+01 -8.0994939E+09
 7.6168974E+00  6.8354990E-01 -4.7133476E+05  4.0861171E+01  1.3715887E+01 -3.0540545E+09  4.0891015E+01  1.4187463E+01 -8.3194674E+09
 8.3377708E+00  7.4555232E-01 -5.1284890E+05  4.3868988E+01  1.4106243E+01 -2.8520441E+09  4.3894410E+01  1.4561944E+01 -8.5531763E+09
 9.0849278E+00  8.1060587E-01 -5.5895699E+05  4.6980882E+01  1.4476794E+01 -2.6332922E+09  4.7002417E+01  1.4915537E+01 -8.8006184E+09
 2.0566840E+00  2.0268648E-01 -1.7219533E+05  1.7233567E+01  9.1542041E+00 -3.0520802E+09  1.7340824E+01  9.6879185E+00 -4.9425447E+09
 2.5547626E+00  2.5304858E-01 -1.8517610E+05  1.9317000E+01  9.6386717E+00 -3.0009907E+09  1.9410345E+01  1.0166220E+01 -5.0465141E+09
 3.0708742E+00  3.0394633E-01 -1.9932823E+05  2.1472139E+01  1.0117259E+01 -2.9409085E+09  2.1553070E+01  1.0637824E+01 -5.1549706E+09
 3.6062688E+00  3.5547557E-01 -2.1478969E+05  2.3704961E+01  1.0582340E+01 -2.8707946E+09  2.3775022E+01  1.1094435E+01 -5.2694063E+09
 4.1592673E+00  4.0741225E-01 -2.3171661E+05  2.6010825E+01  1.1045349E+01 -2.7914836E+09  2.6071190E+01  1.1548839E+01 -5.3891450E+09
 4.7333282E+00  4.6041554E-01 -2.5028602E+05  2.8400813E+01  1.1485854E+01 -2.7009271E+09  2.8452760E+01  1.1978657E+01 -5.5167654E+09
 5.3257827E+00  5.1408706E-01 -2.7069883E+05  3.0869388E+01  1.1921966E+01 -2.6002224E+09  3.0913944E+01  1.2403922E+01 -5.6512306E+09
 5.9393929E+00  5.6910653E-01 -2.9318402E+05  3.3424161E+01  1.2338041E+01 -2.4880431E+09  3.3462256E+01  1.2807605E+01 -5.7942525E+09
 6.5732716E+00  6.2540149E-01 -3.1800258E+05  3.6065113E+01  1.2743333E+01 -2.3644372E+09  3.6097641E+01  1.3199929E+01 -5.9459271E+09
 7.2292826E+00  6.8369878E-01 -3.4545311E+05  3.8797326E+01  1.3129739E+01 -2.2289541E+09  3.8824995E+01  1.3572161E+01 -6.1069490E+09
 7.9075168E+00  7.4407650E-01 -3.7587736E+05  4.1623266E+01  1.3501695E+01 -2.0811125E+09  4.1646805E+01  1.3929232E+01 -6.2779686E+09
 8.6103906E+00  8.0727975E-01 -4.0966821E+05  4.4546434E+01  1.3854963E+01 -1.9210958E+09  4.4566344E+01  1.4266596E+01 -6.4589586E+09
 1.9894491E+00  2.0958256E-01 -1.2620214E+05  1.6558753E+01  8.7792586E+00 -2.2298651E+09  1.6658849E+01  9.2798248E+00 -3.6293702E+09
 2.4585882E+00  2.5953985E-01 -1.3571473E+05  1.8518387E+01  9.2415828E+00 -2.1923345E+09  1.8605456E+01  9.7363772E+00 -3.7056120E+09
 2.9447218E+00  3.0991999E-01 -1.4608565E+05  2.0545238E+01  9.6979108E+00 -2.1482218E+09  2.0620685E+01  1.0186168E+01 -3.7851335E+09
 3.4489974E+00  3.6080246E-01 -1.5741601E+05  2.2644878E+01  1.0141049E+01 -2.0967694E+09  2.2710152E+01  1.0621373E+01 -3.8690246E+09
 3.9697616E+00  4.1196767E-01 -1.6982021E+05  2.4812778E+01  1.0581856E+01 -2.0385914E+09  2.4868981E+01  1.1054121E+01 -3.9567873E+09
 4.5103029E+00  4.6404198E-01 -1.8342797E+05  2.7059410E+01  1.1001054E+01 -1.9721976E+09  2.7107737E+01  1.1463302E+01 -4.0503002E+09
 5.0680138E+00  5.1664484E-01 -1.9838650E+05  2.9379390E+01  1.1415816E+01 -1.8983892E+09  2.9420804E+01  1.1867899E+01 -4.1488067E+09
 5.6455323E+00  5.7042718E-01 -2.1486360E+05  3.1779907E+01  1.1811421E+01 -1.8162102E+09  3.1815278E+01  1.2251887E+01 -4.2535451E+09
 6.2419601E+00  6.2532207E-01 -2.3305050E+05  3.4260842E+01  1.2196662E+01 -1.7256929E+09  3.4291010E+01  1.2624970E+01 -4.3645891E+09
 6.8590831E+00  6.8202849E-01 -2.5316597E+05  3.6827002E+01  1.2563951E+01 -1.6265241E+09  3.6852630E+01  1.2978970E+01 -4.4824305E+09
 7.4969426E+00  7.4062285E-01 -2.7546046E+05  3.9480635E+01  1.2917529E+01 -1.5183493E+09  3.9502405E+01  1.3318590E+01 -4.6075477E+09
 8.1578742E+00  8.0182236E-01 -3.0022181E+05  4.2225041E+01  1.3253462E+01 -1.4013220E+09  4.2243425E+01  1.3639609E+01 -4.7399019E+09
 1.9225111E+00  2.1588797E-01 -9.2484149E+04  1.5906670E+01  8.4212259E+00 -1.6288375E+09  1.6000030E+01  8.8906291E+00 -2.6649321E+09
 2.3643311E+00  2.6537336E-01 -9.9454399E+04  1.7748742E+01  8.8618701E+00 -1.6012788E+09  1.7829903E+01  9.3258715E+00 -2.7208245E+09
 2.8221542E+00  3.1514411E-01 -1.0705354E+05  1.9653831E+01  9.2963668E+00 -1.5689027E+09  1.9724113E+01  9.7542485E+00 -2.7791138E+09
 3.2970299E+00  3.6526916E-01 -1.1535565E+05  2.1627118E+01  9.7179393E+00 -1.5311567E+09  2.1687879E+01  1.0168391E+01 -2.8405965E+09
 3.7873311E+00  4.1553788E-01 -1.2444454E+05  2.3664180E+01  1.0136912E+01 -1.4884927E+09  2.3716455E+01  1.0579817E+01 -2.9049053E+09
 4.2961815E+00  4.6654873E-01 -1.3441525E+05  2.5774898E+01  1.0535100E+01 -1.4398271E+09  2.5819806E+01  1.0968619E+01 -2.9734090E+09
 4.8210368E+00  5.1794201E-01 -1.4537565E+05  2.7954041E+01  1.0928801E+01 -1.3857448E+09  2.7992488E+01  1.1352796E+01 -3.0455552E+09
 5.3644141E+00  5.7034357E-01 -1.5744865E+05  3.0208389E+01  1.1304162E+01 -1.3255573E+09  3.0241190E+01  1.1717271E+01 -3.1222394E+09
 5.9254080E+00  6.2369453E-01 -1.7077437E+05  3.2537735E+01  1.1669547E+01 -1.2592858E+09  3.2565678E+01  1.2071263E+01 -3.2035180E+09
 6.5057283E+00  6.7866881E-01 -1.8551311E+05  3.4946617E+01  1.2017858E+01 -1.1867136E+09  3.4970323E+01  1.2407118E+01 -3.2897387E+09
 7.1053723E+00  7.3534329E-01 -2.0184832E+05  3.7437084E+01  1.2353152E+01 -1.1075797E+09  3.7457193E+01  1.2729328E+01 -3.3812532E+09
 7.7265941E+00  7.9440945E-01 -2.1999091E+05  4.0012240E+01  1.2671779E+01 -1.0220102E+09  4.0029192E+01  1.3033973E+01 -3.4780195E+09
 1.8560717E+00  2.2164637E-01 -6.7767394E+04  1.5276669E+01  8.0792269E+00 -1.1895709E+09  1.5363701E+01  8.5193451E+00 -1.9566505E+09
 2.2721288E+00  2.7058889E-01 -7.2874144E+04  1.7007191E+01  8.4986410E+00 -1.1693417E+09  1.7082803E+01  8.9337038E+00 -1.9976121E+09
 2.7032392E+00  3.1965843E-01 -7.8441618E+04  1.8796796E+01  8.9117316E+00 -1.1455868E+09  1.8862226E+01  9.3410654E+00 -2.0403258E+09
 3.1503580E+00  3.6891898E-01 -8.4524074E+04  2.0650289E+01  9.3121254E+00 -1.1179033E+09  2.0706809E+01  9.7345000E+00 -2.0853731E+09
 3.6118872E+00  4.1817307E-01 -9.1182921E+04  2.2563347E+01  9.7096493E+00 -1.0866240E+09  2.2611928E+01  1.0124956E+01 -2.1324834E+09
 4.0907907E+00  4.6799587E-01 -9.8487774E+04  2.4545280E+01  1.0087153E+01 -1.0509612E+09  2.4586971E+01  1.0493667E+01 -2.1826535E+09
 4.5845896E+00  5.1805125E-01 -1.0651765E+05  2.6591011E+01  1.0460115E+01 -1.0113416E+09  2.6626663E+01  1.0857707E+01 -2.2354802E+09
 5.0956832E+00  5.6894340E-01 -1.1536260E+05  2.8706926E+01  1.0815507E+01 -9.6726974E+08  2.8737304E+01  1.1202898E+01 -2.2916111E+09
 5.6231637E+00  6.2062375E-01 -1.2512526E+05  3.0892740E+01  1.1161289E+01 -9.1875941E+08  3.0918582E+01  1.1538004E+01 -2.3510889E+09
 6.1686672E+00  6.7374372E-01 -1.3592305E+05  3.3152732E+01  1.1490824E+01 -8.6566125E+08  3.3174619E+01  1.1855866E+01 -2.4141592E+09
 6.7321519E+00  7.2838256E-01 -1.4789038E+05  3.5488763E+01  1.1807997E+01 -8.0778319E+08  3.5507297E+01  1.2160775E+01 -2.4810805E+09
 7.3157909E+00  7.8520798E-01 -1.6118173E+05  3.7903750E+01  1.2109428E+01 -7.4522765E+08  3.7919343E+01  1.2449100E+01 -2.5518120E+09
 1.7903025E+00  2.2689972E-01 -4.9650108E+04  1.4668109E+01  7.7524500E+00 -8.6857492E+08  1.4749192E+01  8.1650362E+00 -1.4365029E+09
 2.1820904E+00  2.7522471E-01 -5.3391073E+04  1.6292875E+01  8.1510695E+00 -8.5373117E+08  1.6363273E+01  8.5589278E+00 -1.4665140E+09
 2.5880173E+00  3.2350134E-01 -5.7469513E+04  1.7973029E+01  8.5431730E+00 -8.3630708E+08  1.8033903E+01  8.9456716E+00 -1.4978058E+09
 3.0089496E+00  3.7179390E-01 -6.1925170E+04  1.9713016E+01  8.9227771E+00 -8.1600912E+08  1.9765556E+01  9.3187615E+00 -1.5308028E+09
 3.4433198E+00  4.1992196E-01 -6.6803024E+04  2.1508610E+01  9.2992471E+00 -7.9308232E+08  2.1553730E+01  9.6886158E+00 -1.5653056E+09
 3.8939388E+00  4.6844167E-01 -7.2154066E+04  2.3368579E+01  9.6564181E+00 -7.6695399E+08  2.3407259E+01  1.0037551E+01 -1.6020400E+09
 4.3583946E+00  5.1704290E-01 -7.8036172E+04  2.5287997E+01  1.0008995E+01 -7.3793577E+08  2.5321035E+01  1.0381772E+01 -1.6407118E+09
 4.8389734E+00  5.6631135E-01 -8.4515298E+04  2.7272873E+01  1.0344732E+01 -7.0567108E+08  2.7300984E+01  1.0707951E+01 -1.6817889E+09
 5.3347689E+00  6.1621070E-01 -9.1666622E+04  2.9322851E+01  1.0671211E+01 -6.7016891E+08  2.9346727E+01  1.1024428E+01 -1.7253037E+09
 5.8473459E+00  6.6737213E-01 -9.9576144E+04  3.1441959E+01  1.0982228E+01 -6.3132669E+08  3.1462146E+01  1.1324505E+01 -1.7714294E+09
 6.3766289E+00  7.1987896E-01 -1.0834231E+05  3.3631889E+01  1.1281508E+01 -5.8900316E+08  3.3648950E+01  1.1612293E+01 -1.8203559E+09
 6.9247109E+00  7.7437687E-01 -1.1807826E+05  3.5895376E+01  1.1565921E+01 -5.4328079E+08  3.5909696E+01  1.1884423E+01 -1.8720460E+09
 1.7253726E+00  2.3168865E-01 -3.6371645E+04  1.4080392E+01  7.4401310E+00 -6.3405060E+08  1.4155870E+01  7.8268291E+00 -1.0545412E+09
 2.0943225E+00  2.7931791E-01 -3.9111704E+04  1.5604983E+01  7.8183781E+00 -6.2316174E+08  1.5670468E+01  8.2006566E+00 -1.0765230E+09
 2.4765280E+00  3.2671013E-01 -4.2098923E+04  1.7181485E+01  8.1899108E+00 -6.1038459E+08  1.7238064E+01  8.5671773E+00 -1.0994411E+09
 2.8727723E+00  3.7393475E-01 -4.5362406E+04  1.8813996E+01  8.5491216E+00 -5.9550529E+08  1.8862785E+01  8.9202928E+00 -1.1236051E+09
 3.2815212E+00  4.2083193E-01 -4.8935095E+04  2.0498393E+01  8.9049475E+00 -5.7870425E+08  2.0540250E+01  9.2699290E+00 -1.1488681E+09
 3.7054382E+00  4.6794276E-01 -5.2854332E+04  2.2242924E+01  9.2421575E+00 -5.5956523E+08  2.2278766E+01  9.5994278E+00 -1.1757586E+09
 4.1421813E+00  5.1498519E-01 -5.7162501E+04  2.4042813E+01  9.5747324E+00 -5.3831581E+08  2.4073388E+01  9.9241799E+00 -1.2040617E+09
 4.5939279E+00  5.6252925E-01 -6.1907907E+04  2.5903706E+01  9.8911626E+00 -5.1469955E+08  2.5929684E+01  1.0231660E+01 -1.2341154E+09
 5.0597777E+00  6.1055258E-01 -6.7145602E+04  2.7825188E+01  1.0198678E+01 -4.8872224E+08  2.7847219E+01  1.0529806E+01 -1.2659444E+09
 5.5412266E+00  6.5966816E-01 -7.2938567E+04  2.9811051E+01  1.0491483E+01 -4.6031377E+08  2.9829643E+01  1.0812363E+01 -1.2996705E+09
 6.0381705E+00  7.0996472E-01 -7.9358895E+04  3.1862826E+01  1.0773150E+01 -4.2937030E+08  3.1878508E+01  1.1083265E+01 -1.3354331E+09
 6.5526238E+00  7.6206752E-01 -8.6489446E+04  3.3983077E+01  1.1040788E+01 -3.9595762E+08  3.3996208E+01  1.1339393E+01 -1.3731995E+09
