  0.0000000e+00  3.2350585e+00  4.8687392e+00  6.5262167e+00  3.8971241e+00  1.1485930e+01  3.8973135e+00  6.5264039e+00  4.8686557e+00  3.2350605e+00  0.0000000e+00 
  0.0000000e+00  4.2991646e+00  5.9264630e+00  7.5734551e+00  4.9646855e+00  1.6293273e+01  4.9648796e+00  7.5736468e+00  5.9263786e+00  4.2991671e+00  0.0000000e+00 
  0.0000000e+00  5.4851450e+00  7.1061555e+00  8.7428374e+00  6.1540569e+00  2.3925341e+01  6.1542555e+00  8.7430336e+00  7.1060701e+00  5.4851479e+00  0.0000000e+00 
  0.0000000e+00  6.8056184e+00  8.4204303e+00  1.0046969e+01  7.4778590e+00  3.5092358e+01  7.4780623e+00  1.0047170e+01  8.4203439e+00  6.8056218e+00  0.0000000e+00 
  0.0000000e+00  8.2769150e+00  9.8856126e+00  1.1502166e+01  8.9524238e+00  5.0455489e+01  8.9526318e+00  1.1502371e+01  9.8855252e+00  8.2769188e+00  0.0000000e+00 
  0.0000000e+00  9.9120121e+00  1.1514675e+01  1.3121395e+01  1.0590731e+01  7.1230058e+01  1.0590943e+01  1.3121605e+01  1.1514586e+01  9.9120163e+00  0.0000000e+00 
  0.0000000e+00  1.1732138e+01  1.3328841e+01  1.4925872e+01  1.2414010e+01  9.8149463e+01  1.2414227e+01  1.4926086e+01  1.3328751e+01  1.1732142e+01  0.0000000e+00 
  0.0000000e+00  1.3686162e+01  1.5277177e+01  1.6864983e+01  1.4371025e+01  1.3032215e+02  1.4371247e+01  1.6865202e+01  1.5277087e+01  1.3686166e+01  0.0000000e+00 
  0.0000000e+00  4.2829039e-03  1.6077176e+00  3.2028379e+00  6.9722079e-01  8.7885723e+00  6.9741230e-01  3.2030270e+00  1.6076296e+00  4.2829039e-03  0.0000000e+00 
  0.0000000e+00  6.5054074e-01  2.2473701e+00  3.8320498e+00  1.3465914e+00  8.2179419e+00  1.3467880e+00  3.8322439e+00  2.2472812e+00  6.5054136e-01  0.0000000e+00 
  0.0000000e+00  1.3788936e+00  2.9692328e+00  4.5436702e+00  2.0779954e+00  8.4098603e+00  2.0781972e+00  4.5438693e+00  2.9691430e+00  1.3788949e+00  0.0000000e+00 
  0.0000000e+00  2.1957270e+00  3.7796848e+00  5.3440692e+00  2.8978203e+00  9.7709805e+00  2.8980273e+00  5.3442733e+00  3.7795940e+00  2.1957287e+00  0.0000000e+00 
  0.0000000e+00  3.1085282e+00  4.6862075e+00  6.2407178e+00  3.8135550e+00  1.2773693e+01  3.8137672e+00  6.2409270e+00  4.6861158e+00  3.1085306e+00  0.0000000e+00 
  0.0000000e+00  4.1264252e+00  5.6979228e+00  7.2427300e+00  4.8343293e+00  1.7931782e+01  4.8345466e+00  7.2429442e+00  5.6978300e+00  4.1264281e+00  0.0000000e+00 
  0.0000000e+00  5.2593585e+00  6.8247658e+00  8.3600321e+00  5.9700852e+00  2.5871613e+01  5.9703077e+00  8.3602513e+00  6.8246720e+00  5.2593618e+00  0.0000000e+00 
  0.0000000e+00  6.5192091e+00  8.0786126e+00  9.6044926e+00  7.2327055e+00  3.7261976e+01  7.2329331e+00  9.6047168e+00  8.0785177e+00  6.5192129e+00  0.0000000e+00 
  0.0000000e+00  7.9207611e+00  9.4742423e+00  1.0990883e+01  8.6369757e+00  5.2711066e+01  8.6372085e+00  1.0991112e+01  9.4741463e+00  7.9207654e+00  0.0000000e+00 
  0.0000000e+00  9.4774010e+00  1.1025037e+01  1.2532578e+01  1.0196284e+01  7.3380930e+01  1.0196522e+01  1.2532812e+01  1.1024940e+01  9.4774057e+00  0.0000000e+00 
  0.0000000e+00  1.1208096e+01  1.2749959e+01  1.4248535e+01  1.1929599e+01  9.9933674e+01  1.1929842e+01  1.4248775e+01  1.2749861e+01  1.1208102e+01  0.0000000e+00 
  0.0000000e+00  1.3062081e+01  1.4598435e+01  1.6088475e+01  1.3786068e+01  1.3144302e+02  1.3786316e+01  1.6088719e+01  1.4598336e+01  1.3062086e+01  0.0000000e+00 
  0.0000000e+00  4.3424764e-03  1.5527104e+00  3.0496092e+00  7.3643862e-01  8.8171225e+00  7.3665272e-01  3.0498207e+00  1.5526136e+00  4.3424764e-03  0.0000000e+00 
  0.0000000e+00  6.2733414e-01  2.1693048e+00  3.6565391e+00  1.3619789e+00  8.4855582e+00  1.3621988e+00  3.6567562e+00  2.1692071e+00  6.2733484e-01  0.0000000e+00 
  0.0000000e+00  1.3276986e+00  2.8633836e+00  4.3411371e+00  2.0648410e+00  8.9634958e+00  2.0650667e+00  4.3413599e+00  2.8632848e+00  1.3277000e+00  0.0000000e+00 
  0.0000000e+00  2.1114692e+00  3.6409738e+00  5.1094221e+00  2.8510598e+00  1.0641612e+01  2.8512913e+00  5.1096504e+00  3.6408739e+00  2.1114712e+00  0.0000000e+00 
  0.0000000e+00  2.9857379e+00  4.5091616e+00  5.9684705e+00  3.7277285e+00  1.3971191e+01  3.7279657e+00  5.9687045e+00  4.5090607e+00  2.9857405e+00  0.0000000e+00 
  0.0000000e+00  3.9590486e+00  5.4764850e+00  6.9268131e+00  4.7033920e+00  1.9438304e+01  4.7036351e+00  6.9270526e+00  5.4763830e+00  3.9590518e+00  0.0000000e+00 
  0.0000000e+00  5.0408694e+00  6.5524072e+00  7.9939046e+00  5.7875200e+00  2.7636687e+01  5.7877689e+00  7.9941498e+00  6.5523040e+00  5.0408732e+00  0.0000000e+00 
  0.0000000e+00  6.2423749e+00  7.7480977e+00  9.1809078e+00  6.9912881e+00  3.9194754e+01  6.9915428e+00  9.1811586e+00  7.7479934e+00  6.2423792e+00  0.0000000e+00 
  0.0000000e+00  7.5769473e+00  9.0769339e+00  1.0501193e+01  8.3280798e+00  5.4671973e+01  8.3283403e+00  1.0501449e+01  9.0768284e+00  7.5769521e+00  0.0000000e+00 
  0.0000000e+00  9.0581977e+00  1.0552523e+01  1.1968360e+01  9.8115072e+00  7.5173829e+01  9.8117736e+00  1.1968622e+01  1.0552416e+01  9.0582030e+00  0.0000000e+00 
  0.0000000e+00  1.0703059e+01  1.2191793e+01  1.3599333e+01  1.1458505e+01  1.0129823e+02  1.1458777e+01  1.3599601e+01  1.2191685e+01  1.0703065e+01  0.0000000e+00 
  0.0000000e+00  1.2461416e+01  1.3944814e+01  1.5344454e+01  1.3218885e+01  1.3209684e+02  1.3219163e+01  1.5344727e+01  1.3944705e+01  1.2461422e+01  0.0000000e+00 
  0.0000000e+00  4.4024466e-03  1.4994217e+00  2.9054994e+00  7.6999413e-01  8.8457642e+00  7.7023398e-01  2.9057360e+00  1.4993149e+00  4.4024466e-03  0.0000000e+00 
  0.0000000e+00  6.0469111e-01  2.0935149e+00  3.4906447e+00  1.3723203e+00  8.7420564e+00  1.3725666e+00  3.4908875e+00  2.0934070e+00  6.0469190e-01  0.0000000e+00 
  0.0000000e+00  1.2778524e+00  2.7605886e+00  4.1489409e+00  2.0474778e+00  9.4879722e+00  2.0477306e+00  4.1491899e+00  2.7604797e+00  1.2778539e+00  0.0000000e+00 
  0.0000000e+00  2.0295861e+00  3.5063366e+00  4.8860742e+00  2.8011676e+00  1.1457815e+01  2.8014269e+00  4.8863295e+00  3.5062266e+00  2.0295884e+00  0.0000000e+00 
  0.0000000e+00  2.8666059e+00  4.3374670e+00  5.7087436e+00  3.6401038e+00  1.5081571e+01  3.6403695e+00  5.7090052e+00  4.3373558e+00  2.8666088e+00  0.0000000e+00 
  0.0000000e+00  3.7969062e+00  5.2619686e+00  6.6249311e+00  4.5722819e+00  2.0818195e+01  4.5725542e+00  6.6251990e+00  5.2618563e+00  3.7969097e+00  0.0000000e+00 
  0.0000000e+00  4.8294910e+00  6.2888404e+00  7.6436283e+00  5.6067070e+00  2.9228965e+01  5.6069857e+00  7.6439024e+00  6.2887269e+00  4.8294952e+00  0.0000000e+00 
  0.0000000e+00  5.9748586e+00  7.4285759e+00  8.7753219e+00  6.7538779e+00  4.0903071e+01  6.7541631e+00  8.7756023e+00  7.4284611e+00  5.9748634e+00  0.0000000e+00 
  0.0000000e+00  7.2451210e+00  8.6932826e+00  1.0032113e+01  8.0259076e+00  5.6355101e+01  8.0261993e+00  1.0032399e+01  8.6931666e+00  7.2451264e+00  0.0000000e+00 
  0.0000000e+00  8.6539539e+00  1.0096632e+01  1.1427667e+01  9.4364726e+00  7.6631719e+01  9.4367709e+00  1.1427960e+01  1.0096514e+01  8.6539598e+00  0.0000000e+00 
  0.0000000e+00  1.0216462e+01  1.1653725e+01  1.2977079e+01  1.1000679e+01  1.0227300e+02  1.1000984e+01  1.2977378e+01  1.1653606e+01  1.0216469e+01  0.0000000e+00 
  0.0000000e+00  1.1883422e+01  1.3315517e+01  1.4631559e+01  1.2669246e+01  1.3231936e+02  1.2669557e+01  1.4631864e+01  1.3315397e+01  1.1883429e+01  0.0000000e+00 
  0.0000000e+00  4.4628303e-03  1.4477985e+00  2.7698882e+00  7.9840218e-01  8.8744974e+00  7.9867064e-01  2.7701521e+00  1.4476811e+00  4.4628303e-03  0.0000000e+00 
  0.0000000e+00  5.8260442e-01  2.0199400e+00  3.3337435e+00  1.3781189e+00  8.9875728e+00  1.3783946e+00  3.3340145e+00  2.0198215e+00  5.8260531e-01  0.0000000e+00 
  0.0000000e+00  1.2293327e+00  2.6607728e+00  3.9664481e+00  2.0263897e+00  9.9839083e+00  2.0266727e+00  3.9667262e+00  2.6606531e+00  1.2293345e+00  0.0000000e+00 
  0.0000000e+00  1.9500317e+00  3.3756747e+00  4.6733730e+00  2.7485993e+00  1.2221146e+01  2.7488896e+00  4.6736581e+00  3.3755538e+00  1.9500342e+00  0.0000000e+00 
  0.0000000e+00  2.7510523e+00  4.1709915e+00  5.4608553e+00  3.5510990e+00  1.6107903e+01  3.5513965e+00  5.4611475e+00  4.1708694e+00  2.7510556e+00  0.0000000e+00 
  0.0000000e+00  3.6398726e+00  5.0541958e+00  6.3363613e+00  4.4413675e+00  2.2076659e+01  4.4416722e+00  6.3366605e+00  5.0540724e+00  3.6398767e+00  0.0000000e+00 
  0.0000000e+00  4.6250412e+00  6.0338312e+00  7.3084276e+00  5.4279537e+00  3.0656578e+01  5.4282657e+00  7.3087339e+00  6.0337064e+00  4.6250459e+00  0.0000000e+00 
  0.0000000e+00  5.7164093e+00  7.1197445e+00  8.3868951e+00  6.5207096e+00  4.2398848e+01  6.5210289e+00  8.3872084e+00  7.1196184e+00  5.7164147e+00  0.0000000e+00 
  0.0000000e+00  6.9249390e+00  8.3228934e+00  9.5827149e+00  7.7305978e+00  5.7776675e+01  7.7309245e+00  9.5830353e+00  8.3227659e+00  6.9249450e+00  0.0000000e+00 
  0.0000000e+00  8.2642328e+00  9.6568759e+00  1.0909480e+01  9.0712213e+00  7.7776544e+01  9.0715552e+00  1.0909808e+01  9.6567470e+00  8.2642394e+00  0.0000000e+00 
  0.0000000e+00  9.7477552e+00  1.1135153e+01  1.2380646e+01  1.0556045e+01  1.0288640e+02  1.0556386e+01  1.2380981e+01  1.1135023e+01  9.7477624e+00  0.0000000e+00 
  0.0000000e+00  1.1327378e+01  1.2709770e+01  1.3948494e+01  1.2136898e+01  1.3214456e+02  1.2137246e+01  1.3948835e+01  1.2709639e+01  1.1327385e+01  0.0000000e+00 
  0.0000000e+00  4.5236270e-03  1.3977883e+00  2.6421997e+00  8.2213526e-01  8.9033222e+00  8.2243602e-01  2.6424956e+00  1.3976591e+00  4.5236270e-03  0.0000000e+00 
  0.0000000e+00  5.6106696e-01  1.9485211e+00  3.1852573e+00  1.3798359e+00  9.2222424e+00  1.3801448e+00  3.1855611e+00  1.9483907e+00  5.6106795e-01  0.0000000e+00 
  0.0000000e+00  1.1821178e+00  2.5638624e+00  3.7930701e+00  2.0020193e+00  1.0451914e+01  2.0023363e+00  3.7933817e+00  2.5637307e+00  1.1821198e+00  0.0000000e+00 
  0.0000000e+00  1.8727607e+00  3.2488912e+00  4.4707105e+00  2.6937705e+00  1.2933131e+01  2.6940956e+00  4.4710300e+00  3.2487583e+00  1.8727635e+00  0.0000000e+00 
  0.0000000e+00  2.6389993e+00  4.0096058e+00  5.2241692e+00  3.4610930e+00  1.7053182e+01  3.4614263e+00  5.2244964e+00  4.0094716e+00  2.6390029e+00  0.0000000e+00 
  0.0000000e+00  3.4878252e+00  4.8529928e+00  6.0604261e+00  4.3109788e+00  2.3218753e+01  4.3113201e+00  6.0607612e+00  4.8528572e+00  3.4878297e+00  0.0000000e+00 
  0.0000000e+00  4.4273419e+00  5.7871509e+00  6.9875743e+00  5.2515316e+00  3.1927389e+01  5.2518810e+00  6.9879173e+00  5.7870139e+00  4.4273472e+00  0.0000000e+00 
  0.0000000e+00  5.4667821e+00  6.8213081e+00  8.0148360e+00  6.2919843e+00  4.3693558e+01  6.2923420e+00  8.0151869e+00  6.8211697e+00  5.4667881e+00  0.0000000e+00 
  0.0000000e+00  6.6160671e+00  7.9653817e+00  9.1521226e+00  7.4422585e+00  5.8952269e+01  7.4426243e+00  9.1524814e+00  7.9652418e+00  6.6160738e+00  0.0000000e+00 
  0.0000000e+00  7.8886092e+00  9.2327799e+00  1.0412837e+01  8.7157667e+00  7.8629244e+01  8.7161407e+00  1.0413204e+01  9.2326384e+00  7.8886166e+00  0.0000000e+00 
  0.0000000e+00  9.2964019e+00  1.0635492e+01  1.1808964e+01  1.0124503e+01  1.0316542e+02  1.0124885e+01  1.1809339e+01  1.0635349e+01  9.2964099e+00  0.0000000e+00 
