  0.0000000e+00  5.2268925e+00  1.4679165e+01  1.4742181e+01  1.4701783e+01  7.1235983e+01  1.4702733e+01  1.4743160e+01  1.4678307e+01  5.2268962e+00  0.0000000e+00 
  0.0000000e+00  6.8725334e+00  1.6277211e+01  1.6340328e+01  1.6299938e+01  8.6652972e+01  1.6300905e+01  1.6341325e+01  1.6276341e+01  6.8725379e+00  0.0000000e+00 
  0.0000000e+00  8.6785633e+00  1.8036311e+01  1.8099530e+01  1.8059147e+01  1.0637448e+02  1.8060129e+01  1.8100543e+01  1.8035429e+01  8.6785686e+00  0.0000000e+00 
  0.0000000e+00  1.0660676e+01  1.9972123e+01  2.0035443e+01  1.9995067e+01  1.3124356e+02  1.9996065e+01  2.0036473e+01  1.9971228e+01  1.0660682e+01  0.0000000e+00 
  0.0000000e+00  1.2837347e+01  2.2103088e+01  2.2166509e+01  2.2126139e+01  1.6201330e+02  2.2127153e+01  2.2167556e+01  2.2102180e+01  1.2837354e+01  0.0000000e+00 
  0.0000000e+00  1.5227888e+01  2.4448483e+01  2.4512008e+01  2.4471642e+01  2.0015409e+02  2.4472672e+01  2.4513071e+01  2.4447563e+01  1.5227895e+01  0.0000000e+00 
  0.0000000e+00  1.7855331e+01  2.7031314e+01  2.7094941e+01  2.7054581e+01  2.4646773e+02  2.7055627e+01  2.7096022e+01  2.7030382e+01  1.7855339e+01  0.0000000e+00 
  0.0000000e+00  2.0637183e+01  2.9770569e+01  2.9834295e+01  2.9793939e+01  2.9926973e+02  2.9795000e+01  2.9835392e+01  2.9769624e+01  2.0637191e+01  0.0000000e+00 
  0.0000000e+00  1.8437762e-06  9.2187509e+00  9.2823896e+00  9.2419137e+00  3.7256111e+01  9.2428884e+00  9.2833919e+00  9.2178659e+00  1.8437645e-06  0.0000000e+00 
  0.0000000e+00  1.0705521e+00  1.0240240e+01  1.0303980e+01  1.0263515e+01  4.2363948e+01  1.0264507e+01  1.0305000e+01  1.0239342e+01  1.0705532e+00  0.0000000e+00 
  0.0000000e+00  2.2491160e+00  1.1370547e+01  1.1434387e+01  1.1393933e+01  4.9159041e+01  1.1394942e+01  1.1435426e+01  1.1369636e+01  2.2491181e+00  0.0000000e+00 
  0.0000000e+00  3.5440365e+00  1.2617971e+01  1.2681913e+01  1.2641469e+01  5.8148379e+01  1.2642496e+01  1.2682971e+01  1.2617047e+01  3.5440397e+00  0.0000000e+00 
  0.0000000e+00  4.9650075e+00  1.3992166e+01  1.4056209e+01  1.4015774e+01  6.9911702e+01  1.4016818e+01  1.4057286e+01  1.3991228e+01  4.9650115e+00  0.0000000e+00 
  0.0000000e+00  6.5233659e+00  1.5504428e+01  1.5568574e+01  1.5528146e+01  8.5065605e+01  1.5529208e+01  1.5569669e+01  1.5503476e+01  6.5233709e+00  0.0000000e+00 
  0.0000000e+00  8.2318623e+00  1.7167471e+01  1.7231720e+01  1.7191300e+01  1.0436159e+02  1.7192378e+01  1.7232833e+01  1.7166506e+01  8.2318680e+00  0.0000000e+00 
  0.0000000e+00  1.0105150e+01  1.8995915e+01  1.9060267e+01  1.9019853e+01  1.2858627e+02  1.9020949e+01  1.9061399e+01  1.8994936e+01  1.0105157e+01  0.0000000e+00 
  0.0000000e+00  1.2159916e+01  2.1006412e+01  2.1070867e+01  2.1030459e+01  1.5842920e+02  2.1031573e+01  2.1072018e+01  2.1005420e+01  1.2159923e+01  0.0000000e+00 
  0.0000000e+00  1.4415301e+01  2.3218073e+01  2.3282633e+01  2.3242231e+01  1.9527757e+02  2.3243362e+01  2.3283802e+01  2.3217067e+01  1.4415309e+01  0.0000000e+00 
  0.0000000e+00  1.6891834e+01  2.5651398e+01  2.5716061e+01  2.5675664e+01  2.3985313e+02  2.5676812e+01  2.5717249e+01  2.5650378e+01  1.6891843e+01  0.0000000e+00 
  0.0000000e+00  1.9509755e+01  2.8228062e+01  2.8292826e+01  2.8252433e+01  2.9049673e+02  2.8253598e+01  2.8294032e+01  2.8227029e+01  1.9509764e+01  0.0000000e+00 
  0.0000000e+00  2.4159731e-06  8.8002052e+00  8.8648834e+00  8.8243713e+00  3.6237465e+01  8.8254394e+00  8.8659839e+00  8.7992372e+00  2.4159770e-06  0.0000000e+00 
  0.0000000e+00  1.0190165e+00  9.7717223e+00  9.8365024e+00  9.7960018e+00  4.1318207e+01  9.7970891e+00  9.8376235e+00  9.7707398e+00  1.0190177e+00  0.0000000e+00 
  0.0000000e+00  2.1390239e+00  1.0845010e+01  1.0909892e+01  1.0869402e+01  4.8067990e+01  1.0870509e+01  1.0911034e+01  1.0844013e+01  2.1390263e+00  0.0000000e+00 
  0.0000000e+00  3.3678384e+00  1.2027841e+01  1.2092827e+01  1.2052347e+01  5.6967459e+01  1.2053472e+01  1.2093989e+01  1.2026830e+01  3.3678419e+00  0.0000000e+00 
  0.0000000e+00  4.7145551e+00  1.3329271e+01  1.3394360e+01  1.3353888e+01  6.8563849e+01  1.3355033e+01  1.3395542e+01  1.3328245e+01  4.7145596e+00  0.0000000e+00 
  0.0000000e+00  6.1897130e+00  1.4759800e+01  1.4824993e+01  1.4784530e+01  8.3434799e+01  1.4785693e+01  1.4826196e+01  1.4758759e+01  6.1897184e+00  0.0000000e+00 
  0.0000000e+00  7.8053240e+00  1.6331405e+01  1.6396703e+01  1.6356247e+01  1.0228523e+02  1.6357429e+01  1.6397926e+01  1.6330350e+01  7.8053303e+00  0.0000000e+00 
  0.0000000e+00  9.5750583e+00  1.8057724e+01  1.8123126e+01  1.8082676e+01  1.2584774e+02  1.8083878e+01  1.8124369e+01  1.8056653e+01  9.5750655e+00  0.0000000e+00 
  0.0000000e+00  1.1513982e+01  1.9953789e+01  2.0019295e+01  1.9978852e+01  1.5475367e+02  1.9980073e+01  2.0020559e+01  1.9952703e+01  1.1513990e+01  0.0000000e+00 
  0.0000000e+00  1.3640924e+01  2.2038399e+01  2.2104011e+01  2.2063573e+01  1.9030646e+02  2.2064813e+01  2.2105296e+01  2.2037298e+01  1.3640932e+01  0.0000000e+00 
  0.0000000e+00  1.5974160e+01  2.4329804e+01  2.4395522e+01  2.4355089e+01  2.3315595e+02  2.4356348e+01  2.4396827e+01  2.4328688e+01  1.5974170e+01  0.0000000e+00 
  0.0000000e+00  1.8436812e+01  2.6752514e+01  2.6818334e+01  2.6777906e+01  2.8167755e+02  2.6779183e+01  2.6819660e+01  2.6751384e+01  1.8436823e+01  0.0000000e+00 
  0.0000000e+00  2.7338606e-06  8.3941793e+00  8.4599161e+00  8.4193668e+00  3.5246670e+01  8.4205388e+00  8.4611263e+00  8.3931188e+00  2.7338722e-06  0.0000000e+00 
  0.0000000e+00  9.6960886e-01  9.3178219e+00  9.3836621e+00  9.3431244e+00  4.0293666e+01  9.3443175e+00  9.3848949e+00  9.3167457e+00  9.6961019e-01  0.0000000e+00 
  0.0000000e+00  2.0335807e+00  1.0336582e+01  1.0402526e+01  1.0361999e+01  4.6987627e+01  1.0363213e+01  1.0403781e+01  1.0335490e+01  2.0335833e+00  0.0000000e+00 
  0.0000000e+00  3.1992352e+00  1.1457737e+01  1.1523786e+01  1.1483269e+01  5.5783307e+01  1.1484504e+01  1.1525064e+01  1.1456629e+01  3.1992390e+00  0.0000000e+00 
  0.0000000e+00  4.4751011e+00  1.2689777e+01  1.2755930e+01  1.2715422e+01  6.7196235e+01  1.2716678e+01  1.2757231e+01  1.2688653e+01  4.4751060e+00  0.0000000e+00 
  0.0000000e+00  5.8709723e+00  1.4042460e+01  1.4108719e+01  1.4068218e+01  8.1766677e+01  1.4069495e+01  1.4110041e+01  1.4041320e+01  5.8709783e+00  0.0000000e+00 
  0.0000000e+00  7.3981511e+00  1.5527052e+01  1.5593417e+01  1.5552924e+01  1.0015440e+02  1.5554222e+01  1.5594762e+01  1.5525896e+01  7.3981581e+00  0.0000000e+00 
  0.0000000e+00  9.0693779e+00  1.7156264e+01  1.7222735e+01  1.7182249e+01  1.2304046e+02  1.7183568e+01  1.7224103e+01  1.7155092e+01  9.0693858e+00  0.0000000e+00 
  0.0000000e+00  1.0898254e+01  1.8943665e+01  1.9010242e+01  1.8969762e+01  1.5100278e+02  1.8971102e+01  1.9011632e+01  1.8942476e+01  1.0898263e+01  0.0000000e+00 
  0.0000000e+00  1.2903171e+01  2.0907617e+01  2.0974301e+01  2.0933827e+01  1.8526135e+02  2.0935187e+01  2.0975714e+01  2.0906412e+01  1.2903180e+01  0.0000000e+00 
  0.0000000e+00  1.5100391e+01  2.3064357e+01  2.3131147e+01  2.3090678e+01  2.2640137e+02  2.3092060e+01  2.3132582e+01  2.3063135e+01  1.5100401e+01  0.0000000e+00 
  0.0000000e+00  1.7416018e+01  2.5341333e+01  2.5408227e+01  2.5367763e+01  2.7284027e+02  2.5369164e+01  2.5409684e+01  2.5340095e+01  1.7416029e+01  0.0000000e+00 
  0.0000000e+00  3.2424907e-06  8.0004253e+00  8.0672388e+00  8.0266532e+00  3.4282959e+01  8.0279397e+00  8.0685701e+00  7.9992647e+00  3.2424946e-06  0.0000000e+00 
  0.0000000e+00  9.2225436e-01  8.8782172e+00  8.9451353e+00  8.9045615e+00  3.9290064e+01  8.9058712e+00  8.9464914e+00  8.8770393e+00  9.2225583e-01  0.0000000e+00 
  0.0000000e+00  1.9326180e+00  9.8448479e+00  9.9118712e+00  9.8713081e+00  4.5918538e+01  9.8726408e+00  9.9132520e+00  9.8436526e+00  1.9326208e+00  0.0000000e+00 
  0.0000000e+00  3.0379441e+00  1.0907131e+01  1.0974260e+01  1.0933707e+01  5.4597779e+01  1.0935063e+01  1.0975666e+01  1.0905918e+01  3.0379483e+00  0.0000000e+00 
  0.0000000e+00  4.2462265e+00  1.2073021e+01  1.2140257e+01  1.2099713e+01  6.5812434e+01  1.2101091e+01  1.2141687e+01  1.2071791e+01  4.2462319e+00  0.0000000e+00 
  0.0000000e+00  5.5665624e+00  1.3351581e+01  1.3418923e+01  1.3378387e+01  8.0066990e+01  1.3379789e+01  1.3420378e+01  1.3350333e+01  5.5665690e+00  0.0000000e+00 
  0.0000000e+00  7.0095746e+00  1.4753402e+01  1.4820850e+01  1.4780322e+01  9.7977580e+01  1.4781747e+01  1.4822330e+01  1.4752136e+01  7.0095823e+00  0.0000000e+00 
  0.0000000e+00  8.5871229e+00  1.6290310e+01  1.6357867e+01  1.6317346e+01  1.2017610e+02  1.6318793e+01  1.6359371e+01  1.6289027e+01  8.5871317e+00  0.0000000e+00 
  0.0000000e+00  1.0311487e+01  1.7974557e+01  1.8042222e+01  1.8001707e+01  1.4719148e+02  1.8003177e+01  1.8043750e+01  1.7973256e+01  1.0311496e+01  0.0000000e+00 
  0.0000000e+00  1.2200519e+01  1.9823967e+01  1.9891739e+01  1.9851230e+01  1.8016125e+02  1.9852723e+01  1.9893293e+01  1.9822648e+01  1.2200530e+01  0.0000000e+00 
  0.0000000e+00  1.4268676e+01  2.1852970e+01  2.1920850e+01  2.1880347e+01  2.1961252e+02  2.1881863e+01  2.1922429e+01  2.1851633e+01  1.4268688e+01  0.0000000e+00 
