7.7209664E+00  2.5735622E-01 -1.4241051E+01  1.4105467E+01 -8.4171502E+00 -7.5232382E+09  1.4107144E+01 -8.4163352E+00  7.5227680E+09
8.0338972E+00  1.9200026E-01 -1.5578162E+01  1.5494301E+01 -8.2009379E+00 -7.5670310E+09  1.5495946E+01 -8.2001596E+00  7.5665507E+09
8.3625541E+00  1.2473778E-01 -1.7067419E+01  1.6939124E+01 -7.9832471E+00 -7.5903982E+09  1.6940738E+01 -7.9825058E+00  7.5899071E+09
8.7058183E+00  5.6034674E-02 -1.8729400E+01  1.8446602E+01 -7.7564468E+00 -7.5905678E+09  1.8448187E+01 -7.7557419E+00  7.5900660E+09
5.4296664E+00  6.1780846E-01 -5.9942288E+00  4.8356840E+00 -8.9813843E+00 -4.8482584E+09  4.8378561E+00 -8.9801836E+00  4.8479280E+09
5.6016655E+00  5.8111026E-01 -6.4947732E+00  5.7884592E+00 -8.8437293E+00 -4.9280150E+09  5.7905756E+00 -8.8425684E+00  4.9276789E+09
5.7913654E+00  5.4125906E-01 -7.0435954E+00  6.7827202E+00 -8.6999941E+00 -5.0044978E+09  6.7847835E+00 -8.6988732E+00  5.0041555E+09
5.9983828E+00  4.9811783E-01 -7.6464269E+00  7.8192063E+00 -8.5371265E+00 -5.0818253E+09  7.8212217E+00 -8.5360448E+00  5.0814762E+09
6.2221544E+00  4.5161790E-01 -8.3097712E+00  8.8994548E+00 -8.3837377E+00 -5.1487754E+09  8.9014222E+00 -8.3826964E+00  5.1484193E+09
6.4621541E+00  4.0189248E-01 -9.0410470E+00  1.0027712E+01 -8.1995142E+00 -5.2172171E+09  1.0029636E+01 -8.1985129E+00  5.2168538E+09
6.7181259E+00  3.4908072E-01 -9.8487121E+00  1.1201578E+01 -8.0248898E+00 -5.2732434E+09  1.1203459E+01 -8.0239296E+00  5.2728726E+09
6.9893904E+00  2.9347747E-01 -1.0742433E+01  1.2427548E+01 -7.8309166E+00 -5.3232101E+09  1.2429389E+01 -7.8299968E+00  5.3228315E+09
7.2760187E+00  2.3543223E-01 -1.1733277E+01  1.3702856E+01 -7.6380922E+00 -5.3606028E+09  1.3704659E+01 -7.6372133E+00  5.3602160E+09
7.5773246E+00  1.7533693E-01 -1.2833927E+01  1.5033546E+01 -7.4327795E+00 -5.3860371E+09  1.5035313E+01 -7.4319408E+00  5.3856419E+09
7.8936404E+00  1.1369682E-01 -1.4058983E+01  1.6417966E+01 -7.2254212E+00 -5.3963539E+09  1.6419699E+01 -7.2246228E+00  5.3959499E+09
8.2239666E+00  5.0984511E-02 -1.5425249E+01  1.7862445E+01 -7.0088367E+00 -5.3896001E+09  1.7864148E+01 -7.0080775E+00  5.3891870E+09
5.0735531E+00  5.6907542E-01 -5.0463140E+00  4.8176024E+00 -8.1874045E+00 -3.4718575E+09  4.8199511E+00 -8.1861101E+00  3.4715775E+09
5.2406124E+00  5.3518137E-01 -5.4544933E+00  5.7286226E+00 -8.0566542E+00 -3.5269186E+09  5.7309087E+00 -8.0554038E+00  3.5266350E+09
5.4245320E+00  4.9829392E-01 -5.9020496E+00  6.6798807E+00 -7.9203864E+00 -3.5793697E+09  6.6821070E+00 -7.9191802E+00  3.5790820E+09
5.6249244E+00  4.5831933E-01 -6.3936585E+00  7.6720826E+00 -7.7664754E+00 -3.6321712E+09  7.6742545E+00 -7.7653128E+00  3.6318790E+09
5.8412208E+00  4.1522574E-01 -6.9346349E+00  8.7063646E+00 -7.6212116E+00 -3.6772176E+09  8.7084822E+00 -7.6200937E+00  3.6769206E+09
6.0729349E+00  3.6917884E-01 -7.5310164E+00  9.7868924E+00 -7.4473146E+00 -3.7230725E+09  9.7889635E+00 -7.4462394E+00  3.7227700E+09
6.3197973E+00  3.2033905E-01 -8.1896787E+00  1.0911160E+01 -7.2819828E+00 -3.7596877E+09  1.0913185E+01 -7.2809514E+00  3.7593794E+09
6.5811895E+00  2.6902229E-01 -8.9184898E+00  1.2085377E+01 -7.0984019E+00 -3.7916577E+09  1.2087360E+01 -7.0974131E+00  3.7913432E+09
6.8571788E+00  2.1558584E-01 -9.7264316E+00  1.3306885E+01 -6.9154029E+00 -3.8142704E+09  1.3308828E+01 -6.9144572E+00  3.8139493E+09
7.1471483E+00  1.6043406E-01 -1.0623812E+01  1.4581429E+01 -6.7202822E+00 -3.8279887E+09  1.4583335E+01 -6.7193790E+00  3.8276606E+09
7.4514321E+00  1.0406752E-01 -1.1622479E+01  1.5907494E+01 -6.5226109E+00 -3.8305244E+09  1.5909365E+01 -6.5217502E+00  3.8301891E+09
7.7691420E+00  4.6962789E-02 -1.2736056E+01  1.7291101E+01 -6.3156291E+00 -3.8205019E+09  1.7292939E+01 -6.3148105E+00  3.8201593E+09
4.7405957E+00  5.2388600E-01 -4.0788977E+00  4.7918175E+00 -7.4509203E+00 -2.4835065E+09  4.7943385E+00 -7.4495279E+00  2.4832820E+09
4.9027885E+00  4.9264254E-01 -4.4079688E+00  5.6628509E+00 -7.3266348E+00 -2.5213325E+09  5.6653058E+00 -7.3252893E+00  2.5211048E+09
5.0810283E+00  4.5855685E-01 -4.7693530E+00  6.5728554E+00 -7.1973487E+00 -2.5570920E+09  6.5752472E+00 -7.1960503E+00  2.5568606E+09
5.2749247E+00  4.2157541E-01 -5.1667927E+00  7.5224990E+00 -7.0518018E+00 -2.5929116E+09  7.5248335E+00 -7.0505498E+00  2.5926762E+09
5.4839046E+00  3.8170022E-01 -5.6045225E+00  8.5125623E+00 -6.9141221E+00 -2.6229396E+09  8.5148397E+00 -6.9129179E+00  2.6226998E+09
5.7075200E+00  3.3912627E-01 -6.0873885E+00  9.5471449E+00 -6.7498438E+00 -2.6533488E+09  9.5493718E+00 -6.7486859E+00  2.6531045E+09
5.9454895E+00  2.9403270E-01 -6.6209167E+00  1.0623633E+01 -6.5931710E+00 -2.6768860E+09  1.0625810E+01 -6.5920606E+00  2.6766367E+09
6.1972522E+00  2.4675352E-01 -7.2114211E+00  1.1747970E+01 -6.4192761E+00 -2.6968697E+09  1.1750101E+01 -6.4182122E+00  2.6966153E+09
6.4628714E+00  1.9765163E-01 -7.8661489E+00  1.2917596E+01 -6.2454470E+00 -2.7098944E+09  1.2919683E+01 -6.2444302E+00  2.7096345E+09
6.7417952E+00  1.4714108E-01 -8.5933905E+00  1.4137972E+01 -6.0598570E+00 -2.7163082E+09  1.4140018E+01 -6.0588864E+00  2.7160426E+09
7.0343582E+00  9.5716069E-02 -9.4026836E+00  1.5407707E+01 -5.8712707E+00 -2.7144547E+09  1.5409715E+01 -5.8703465E+00  2.7141832E+09
7.3397755E+00  4.3854717E-02 -1.0305017E+01  1.6732517E+01 -5.6733349E+00 -2.7033703E+09  1.6734489E+01 -5.6724558E+00  2.7030925E+09
4.4292839E+00  4.8201209E-01 -3.2825285E+00  4.7588490E+00 -6.7681120E+00 -1.7744656E+09  4.7615725E+00 -6.7666127E+00  1.7742825E+09
4.5866951E+00  4.5327348E-01 -3.5588032E+00  5.5916189E+00 -6.6498832E+00 -1.8003040E+09  5.5942698E+00 -6.6484349E+00  1.8001179E+09
4.7593653E+00  4.2183534E-01 -3.8607144E+00  6.4620801E+00 -6.5271264E+00 -1.8245150E+09  6.4646617E+00 -6.5257292E+00  1.8243258E+09
4.9469025E+00  3.8768151E-01 -4.1913410E+00  7.3708620E+00 -6.3893881E+00 -1.8486256E+09  7.3733802E+00 -6.3880416E+00  1.8484330E+09
5.1487312E+00  3.5084514E-01 -4.5541749E+00  8.3184260E+00 -6.2587864E+00 -1.8684138E+09  8.3208812E+00 -6.2574917E+00  1.8682175E+09
5.3644398E+00  3.1154761E-01 -4.9531762E+00  9.3087858E+00 -6.1034856E+00 -1.8883276E+09  9.3111863E+00 -6.1022406E+00  1.8881274E+09
5.5937365E+00  2.6998448E-01 -5.3928548E+00  1.0339253E+01 -5.9548993E+00 -1.9031334E+09  1.0341599E+01 -5.9537054E+00  1.9029290E+09
5.8361154E+00  2.2650511E-01 -5.8783535E+00  1.1415509E+01 -5.7900582E+00 -1.9152281E+09  1.1417806E+01 -5.7889140E+00  1.9150193E+09
6.0916355E+00  1.8147609E-01 -6.4155400E+00  1.2535095E+01 -5.6248152E+00 -1.9221507E+09  1.2537344E+01 -5.6237215E+00  1.9219373E+09
6.3598059E+00  1.3531867E-01 -7.0111387E+00  1.3703202E+01 -5.4481658E+00 -1.9241637E+09  1.3705408E+01 -5.4471215E+00  1.9239455E+09
6.6409604E+00  8.8519203E-02 -7.6728651E+00  1.4918557E+01 -5.2681285E+00 -1.9200682E+09  1.4920721E+01 -5.2671340E+00  1.9198449E+09
6.9344104E+00  4.1555197E-02 -8.4095982E+00  1.6186599E+01 -5.0787300E+00 -1.9091891E+09  1.6188724E+01 -5.0777842E+00  1.9089608E+09
4.1382498E+00  4.4324006E-01 -2.8161234E+00  4.7193794E+00 -6.1354771E+00 -1.2663121E+09  4.7223008E+00 -6.1338667E+00  1.2661575E+09
4.2909694E+00  4.1686777E-01 -3.0345163E+00  5.5155321E+00 -6.0229222E+00 -1.2838438E+09  5.5183760E+00 -6.0213661E+00  1.2836873E+09
4.4581843E+00  3.8793014E-01 -3.2739278E+00  6.3480881E+00 -5.9062722E+00 -1.3001003E+09  6.3508583E+00 -5.9047706E+00  1.2999416E+09
4.6395022E+00  3.5644581E-01 -3.5367855E+00  7.2176399E+00 -5.7758249E+00 -1.3161770E+09  7.2203430E+00 -5.7743771E+00  1.3160159E+09
4.8343467E+00  3.2247660E-01 -3.8258439E+00  8.1243583E+00 -5.6518322E+00 -1.3290302E+09  8.1269947E+00 -5.6504395E+00  1.3288664E+09
5.0423415E+00  2.8626757E-01 -4.1442369E+00  9.0721637E+00 -5.5049122E+00 -1.3418633E+09  9.0747413E+00 -5.5035730E+00  1.3416967E+09
5.2631859E+00  2.4802860E-01 -4.4955343E+00  1.0058317E+01 -5.3638813E+00 -1.3509018E+09  1.0060836E+01 -5.3625971E+00  1.3507322E+09
5.4964260E+00  2.0812193E-01 -4.8838132E+00  1.1088245E+01 -5.2075045E+00 -1.3578764E+09  1.1090711E+01 -5.2062740E+00  1.3577034E+09
5.7421169E+00  1.6691611E-01 -5.3137372E+00  1.2159591E+01 -5.0503035E+00 -1.3610095E+09  1.2162005E+01 -5.0491275E+00  1.3608331E+09
5.9998250E+00  1.2483733E-01 -5.7906407E+00  1.3277290E+01 -4.8820458E+00 -1.3604993E+09  1.3279656E+01 -4.8809232E+00  1.3603192E+09
6.2698821E+00  8.2362851E-02 -6.3206542E+00  1.4440176E+01 -4.7100603E+00 -1.3554779E+09  1.4442498E+01 -4.7089914E+00  1.3552940E+09
6.5516891E+00  3.9967605E-02 -6.9108210E+00  1.5653417E+01 -4.5287381E+00 -1.3454753E+09  1.5655697E+01 -4.5277216E+00  1.3452875E+09
3.8661586E+00  4.0737074E-01 -2.2040925E+00  4.6738518E+00 -5.5496273E+00 -9.0249743E+08  4.6769840E+00 -5.5478980E+00  9.0237482E+08
4.0142876E+00  3.8323271E-01 -2.3802575E+00  5.4349656E+00 -5.4424149E+00 -9.1430064E+08  5.4380149E+00 -5.4407440E+00  9.1417634E+08
4.1761707E+00  3.5665514E-01 -2.5729247E+00  6.2311866E+00 -5.3315032E+00 -9.2510916E+08  6.2341569E+00 -5.3298910E+00  9.2498298E+08
4.3514167E+00  3.2768907E-01 -2.7840295E+00  7.0630680E+00 -5.2078913E+00 -9.3570819E+08  7.0659664E+00 -5.2063370E+00  9.3557994E+08
4.5394501E+00  2.9642274E-01 -3.0157560E+00  7.9305278E+00 -5.0900949E+00 -9.4390467E+08  7.9333545E+00 -5.0886000E+00  9.4377415E+08
4.7399287E+00  2.6312239E-01 -3.2705910E+00  8.8373990E+00 -4.9510114E+00 -9.5200367E+08  8.8401632E+00 -4.9495738E+00  9.5187070E+08
4.9525445E+00  2.2801034E-01 -3.5513614E+00  9.7808956E+00 -4.8170531E+00 -9.5728555E+08  9.7835974E+00 -4.8156744E+00  9.5714993E+08
5.1768933E+00  1.9145943E-01 -3.8612916E+00  1.0766206E+01 -4.6686014E+00 -9.6099891E+08  1.0768851E+01 -4.6672800E+00  9.6086048E+08
5.4130261E+00  1.5383863E-01 -4.2040637E+00  1.1791068E+01 -4.5189455E+00 -9.6186102E+08  1.1793659E+01 -4.5176822E+00  9.6171961E+08
5.6605636E+00  1.1557705E-01 -4.5838898E+00  1.2860174E+01 -4.3585771E+00 -9.6002113E+08  1.2862715E+01 -4.3573708E+00  9.5987660E+08
5.9198347E+00  7.7141771E-02 -5.0056034E+00  1.3972460E+01 -4.1941883E+00 -9.5485165E+08  1.3974954E+01 -4.1930394E+00  9.5470384E+08
6.1903234E+00  3.9003421E-02 -5.4747554E+00  1.5132834E+01 -4.0205168E+00 -9.4602642E+08  1.5135283E+01 -4.0194241E+00  9.4587526E+08
3.6118354E+00  3.7421753E-01 -1.8010759E+00  4.6229524E+00 -5.0074938E+00 -6.4232177E+08  4.6263228E+00 -5.0056357E+00  6.4222150E+08
3.7554774E+00  3.5218762E-01 -1.9408544E+00  5.3505464E+00 -4.9053063E+00 -6.5019303E+08  5.3538267E+00 -4.9035115E+00  6.5009153E+08
3.9121535E+00  3.2783575E-01 -2.0937606E+00  6.1119490E+00 -4.7997810E+00 -6.5729135E+08  6.1151435E+00 -4.7980496E+00  6.5718847E+08
4.0814755E+00  3.0124314E-01 -2.2613094E+00  6.9076774E+00 -4.6825692E+00 -6.6417908E+08  6.9107938E+00 -4.6809004E+00  6.6407464E+08
4.2628706E+00  2.7252238E-01 -2.4452179E+00  7.7374210E+00 -4.5705774E+00 -6.6927749E+08  7.7404597E+00 -4.5689725E+00  6.6917133E+08
4.4560295E+00  2.4195861E-01 -2.6474345E+00  8.6049094E+00 -4.4388335E+00 -6.7424461E+08  8.6078803E+00 -4.4372903E+00  6.7413655E+08
4.6606388E+00  2.0978488E-01 -2.8701769E+00  9.5073413E+00 -4.3115083E+00 -6.7712155E+08  9.5102447E+00 -4.3100284E+00  6.7701144E+08
4.8763411E+00  1.7638254E-01 -3.1159737E+00  1.0449670E+01 -4.1704937E+00 -6.7880904E+08  1.0452512E+01 -4.1690756E+00  6.7869674E+08
5.1031845E+00  1.4211964E-01 -3.3877100E+00  1.1429733E+01 -4.0279345E+00 -6.7838159E+08  1.1432516E+01 -4.0265790E+00  6.7826695E+08
5.3408399E+00  1.0742635E-01 -3.6886845E+00  1.2451989E+01 -3.8750017E+00 -6.7595183E+08  1.2454719E+01 -3.8737075E+00  6.7583473E+08
5.5896331E+00  7.2758670E-02 -4.0226814E+00  1.3515474E+01 -3.7177992E+00 -6.7106589E+08  1.3518151E+01 -3.7165667E+00  6.7094619E+08
5.8491253E+00  3.8581391E-02 -4.3940461E+00  1.4624850E+01 -3.5513918E+00 -6.6349815E+08  1.4627480E+01 -3.5502196E+00  6.6337575E+08
3.3741132E+00  3.4360651E-01 -1.4269412E+00  4.5670445E+00 -4.5061239E+00 -4.5647510E+08  4.5706561E+00 -4.5041336E+00  4.5639495E+08
3.5133794E+00  3.2356392E-01 -1.5378149E+00  5.2625731E+00 -4.4086872E+00 -4.6166419E+08  5.2660891E+00 -4.4067640E+00  4.6158305E+08
3.6649798E+00  3.0130893E-01 -1.6589491E+00  5.9906087E+00 -4.3082424E+00 -4.6625488E+08  5.9940336E+00 -4.3063864E+00  4.6617261E+08
3.8285308E+00  2.7695098E-01 -1.7915241E+00  6.7516314E+00 -4.1970499E+00 -4.7064960E+08  6.7549737E+00 -4.1952602E+00  4.7056605E+08
4.0034638E+00  2.5062503E-01 -1.9368743E+00  7.5451352E+00 -4.0905200E+00 -4.7371262E+08  7.5483954E+00 -4.0887982E+00  4.7362764E+08
4.1895022E+00  2.2263306E-01 -2.0965171E+00  8.3747551E+00 -3.9656576E+00 -4.7663523E+08  8.3779426E+00 -3.9640020E+00  4.7654873E+08
4.3863284E+00  1.9321727E-01 -2.2721738E+00  9.2376763E+00 -3.8445615E+00 -4.7800800E+08  9.2407916E+00 -3.8429737E+00  4.7791984E+08
4.5936300E+00  1.6276564E-01 -2.4658070E+00  1.0138631E+01 -3.7105301E+00 -4.7848014E+08  1.0141681E+01 -3.7090086E+00  4.7839022E+08
4.8114521E+00  1.3164410E-01 -2.6796572E+00  1.1075550E+01 -3.5746502E+00 -4.7738450E+08  1.1078537E+01 -3.5731959E+00  4.7729267E+08
5.0395134E+00  1.0028222E-01 -2.9162791E+00  1.2052674E+01 -3.4287307E+00 -4.7480605E+08  1.2055602E+01 -3.4273422E+00  4.7471223E+08
5.2781358E+00  6.9124134E-02 -3.1786033E+00  1.3069126E+01 -3.2783328E+00 -4.7041669E+08  1.3071998E+01 -3.2770105E+00  4.7032077E+08
5.5269524E+00  3.8627473E-02 -3.4699905E+00  1.4129333E+01 -3.1188352E+00 -4.6406143E+08  1.4132154E+01 -3.1175777E+00  4.6396332E+08
3.1519454E+00  3.1537577E-01 -1.1426370E+00  4.5066456E+00 -4.0428076E+00 -3.2389079E+08  4.5105227E+00 -4.0406710E+00  3.2382659E+08
3.2869517E+00  2.9720444E-01 -1.2297960E+00  5.1715202E+00 -3.9498652E+00 -3.2726241E+08  5.1752931E+00 -3.9478016E+00  3.2719747E+08
3.4336108E+00  2.7692259E-01 -1.3249063E+00  5.8676000E+00 -3.8542144E+00 -3.3017223E+08  5.8712736E+00 -3.8522239E+00  3.3010645E+08
3.5915454E+00  2.5466597E-01 -1.4288807E+00  6.5953314E+00 -3.7486823E+00 -3.3290796E+08  6.5989142E+00 -3.7467641E+00  3.3284122E+08
3.7601935E+00  2.3059021E-01 -1.5427492E+00  7.3540373E+00 -3.6472923E+00 -3.3465326E+08  7.3575301E+00 -3.6454481E+00  3.3458544E+08
3.9393101E+00  2.0501215E-01 -1.6676789E+00  8.1472463E+00 -3.5288960E+00 -3.3626368E+08  8.1506610E+00 -3.5271226E+00  3.3619466E+08
4.1285756E+00  1.7818173E-01 -1.8049956E+00  8.9721553E+00 -3.4136632E+00 -3.3672564E+08  8.9754924E+00 -3.4119624E+00  3.3665529E+08
4.3277203E+00  1.5049186E-01 -1.9562067E+00  9.8332791E+00 -3.2862067E+00 -3.3650694E+08  9.8365464E+00 -3.2845767E+00  3.3643516E+08
4.5367871E+00  1.2230526E-01 -2.1230281E+00  1.0728647E+01 -3.1566319E+00 -3.3512682E+08  1.0731846E+01 -3.1550736E+00  3.3505350E+08
4.7555395E+00  9.4049431E-02 -2.3074197E+00  1.1662288E+01 -3.0173459E+00 -3.3264942E+08  1.1665426E+01 -3.0158579E+00  3.3257448E+08
4.9842952E+00  6.6155981E-02 -2.5116218E+00  1.2633412E+01 -2.8734093E+00 -3.2883759E+08  1.2636491E+01 -2.8719919E+00  3.2876093E+08
5.2227538E+00  3.9074214E-02 -2.7382036E+00  1.3646227E+01 -2.7204960E+00 -3.2358519E+08  1.3649251E+01 -2.7191480E+00  3.2350678E+08
2.9443579E+00  2.8937375E-01 -9.0235282E-01  4.4422467E+00 -3.6149968E+00 -2.2943075E+08  4.4463968E+00 -3.6127098E+00  2.2937957E+08
3.0752219E+00  2.7296189E-01 -9.6973818E-01  5.0778109E+00 -3.5263218E+00 -2.3158087E+08  5.0818506E+00 -3.5241121E+00  2.3152915E+08
3.2170750E+00  2.5453408E-01 -1.0432505E+00  5.7432813E+00 -3.4352094E+00 -2.3337571E+08  5.7472159E+00 -3.4330773E+00  2.3332333E+08
3.3695480E+00  2.3425066E-01 -1.1235755E+00  6.4390725E+00 -3.3350147E+00 -2.3502069E+08  6.4429116E+00 -3.3329591E+00  2.3496756E+08
3.5320874E+00  2.1228625E-01 -1.2114870E+00  7.1643609E+00 -3.2384761E+00 -2.3592962E+08  7.1681052E+00 -3.2364986E+00  2.3587562E+08
3.7044798E+00  1.8897081E-01 -1.3078644E+00  7.9225708E+00 -3.1261614E+00 -2.3671631E+08  7.9262312E+00 -3.1242601E+00  2.3666139E+08
3.8864047E+00  1.6456069E-01 -1.4137026E+00  8.7109204E+00 -3.0164542E+00 -2.3665251E+08  8.7144976E+00 -3.0146309E+00  2.3659655E+08
4.0776335E+00  1.3945218E-01 -1.5301353E+00  9.5337178E+00 -2.8951925E+00 -2.3607507E+08  9.5372192E+00 -2.8934456E+00  2.3601802E+08
4.2782074E+00  1.1400383E-01 -1.6584534E+00  1.0389087E+01 -2.7715738E+00 -2.3463779E+08  1.0392515E+01 -2.7699042E+00  2.3457955E+08
4.4879324E+00  8.8639752E-02 -1.8001253E+00  1.1280859E+01 -2.6385671E+00 -2.3238909E+08  1.1284219E+01 -2.6369734E+00  2.3232959E+08
4.7071217E+00  6.3778504E-02 -1.9568341E+00  1.2208322E+01 -2.5007716E+00 -2.2915762E+08  1.2211618E+01 -2.4992541E+00  2.2909678E+08
4.9355366E+00  3.9860037E-02 -2.1305038E+00  1.3175472E+01 -2.3541442E+00 -2.2487129E+08  1.3178710E+01 -2.3527010E+00  2.2480905E+08
