4.4634638E+00  9.8300840E-02  3.0209017E+00  1.7099352E+01  1.2837520E+00  1.2444441E+07  1.7103456E+01  1.2845969E+00 -1.2430643E+07
4.8243951E+00  1.5096468E-01  3.4452879E+00  1.8404684E+01  1.4233849E+00  1.2572531E+07  1.8408775E+01  1.4241730E+00 -1.2558609E+07
5.2109195E+00  2.1014205E-01  3.9398098E+00  1.9799164E+01  1.5829798E+00  1.2636067E+07  1.9803245E+01  1.5837133E+00 -1.2622017E+07
5.6234551E+00  2.7593336E-01  4.5176456E+00  2.1285936E+01  1.7672945E+00  1.2627828E+07  2.1290011E+01  1.7679779E+00 -1.2613641E+07
6.0639086E+00  3.4901886E-01  5.1947372E+00  2.2868152E+01  1.9771882E+00  1.2565058E+07  2.2872222E+01  1.9778248E+00 -1.2550728E+07
6.5326871E+00  4.2944531E-01  5.9904280E+00  2.4549195E+01  2.2135362E+00  1.2464793E+07  2.4553263E+01  2.2141287E+00 -1.2450315E+07
7.0312187E+00  5.1761325E-01  6.9282613E+00  2.6332968E+01  2.4784074E+00  1.2335967E+07  2.6337037E+01  2.4789587E+00 -1.2321335E+07
7.5626063E+00  6.1459490E-01  8.0369840E+00  2.8223837E+01  2.7739702E+00  1.2185746E+07  2.8227908E+01  2.7744831E+00 -1.2170955E+07
8.1264588E+00  7.1955148E-01  9.3517999E+00  3.0227285E+01  3.1037244E+00  1.2008779E+07  3.0231360E+01  3.1042029E+00 -1.1993818E+07
8.7250443E+00  8.3358191E-01  1.0915966E+01  3.2348001E+01  3.4666588E+00  1.1828744E+07  3.2352083E+01  3.4671055E+00 -1.1813609E+07
1.8008812E+00 -1.2003085E-01  6.5444032E-01  7.0355676E+00  5.1839895E-01  3.9910852E+06  7.0404944E+00  5.2028089E-01 -3.9801417E+06
1.9174618E+00 -1.2004807E-01  7.2613488E-01  7.5261906E+00  5.6864872E-01  4.5237757E+06  7.5310502E+00  5.7043391E-01 -4.5127414E+06
2.0449919E+00 -1.1784789E-01  8.0720913E-01  8.0520329E+00  6.1720503E-01  5.1009825E+06  8.0568328E+00  6.1889797E-01 -5.0898552E+06
2.1862947E+00 -1.1287437E-01  8.9912864E-01  8.6207226E+00  6.6560513E-01  5.6970973E+06  8.6254657E+00  6.6720598E-01 -5.6858805E+06
2.3428083E+00 -1.0457526E-01  1.0036054E+00  9.2385024E+00  7.1540317E-01  6.2853652E+06  9.2431971E+00  7.1691772E-01 -6.2740550E+06
2.5167154E+00 -9.2586347E-02  1.1226451E+00  9.9113357E+00  7.6783486E-01  6.8506814E+06  9.9159844E+00  7.6926307E-01 -6.8392810E+06
2.7090243E+00 -7.6518954E-02  1.2586049E+00  1.0643945E+01  8.2488513E-01  7.3727593E+06  1.0648553E+01  8.2623133E-01 -7.3612640E+06
2.9208675E+00 -5.6072174E-02  1.4142621E+00  1.1440700E+01  8.8810838E-01  7.8431909E+06  1.1445273E+01  8.8937483E-01 -7.8316007E+06
3.1533806E+00 -3.0946817E-02  1.5928997E+00  1.2305316E+01  9.5849266E-01  8.2582986E+06  1.2309857E+01  9.5968064E-01 -8.2466151E+06
3.4067370E+00 -9.1405625E-04  1.7984087E+00  1.3240825E+01  1.0400820E+00  8.6010532E+06  1.3245339E+01  1.0411973E+00 -8.5892687E+06
3.6817080E+00  3.4258689E-02  2.0354147E+00  1.4250225E+01  1.1326351E+00  8.8824750E+06  1.4254715E+01  1.1336790E+00 -8.8705900E+06
3.9786238E+00  7.4840608E-02  2.3094313E+00  1.5336017E+01  1.2382753E+00  9.1021524E+06  1.5340486E+01  1.2392504E+00 -9.0901650E+06
4.2993492E+00  1.2105771E-01  2.6270506E+00  1.6500711E+01  1.3615837E+00  9.2501431E+06  1.6505165E+01  1.3624953E+00 -9.2380451E+06
4.6435586E+00  1.7316104E-01  2.9961774E+00  1.7746749E+01  1.5018513E+00  9.3453979E+06  1.7751190E+01  1.5027016E+00 -9.3331874E+06
5.0117779E+00  2.3144769E-01  3.4263163E+00  1.9076604E+01  1.6610528E+00  9.3937923E+06  1.9081033E+01  1.6618445E+00 -9.3814664E+06
5.4044489E+00  2.9600547E-01  3.9289314E+00  2.0493219E+01  1.8436535E+00  9.3898342E+06  2.0497642E+01  1.8443913E+00 -9.3773853E+06
5.8234510E+00  3.6748416E-01  4.5178929E+00  2.1999483E+01  2.0503708E+00  9.3464901E+06  2.2003901E+01  2.0510581E+00 -9.3339129E+06
6.2690587E+00  4.4587932E-01  5.2100281E+00  2.3598501E+01  2.2819378E+00  9.2765274E+06  2.3602917E+01  2.2825776E+00 -9.2638175E+06
6.7426239E+00  5.3155747E-01  6.0258221E+00  2.5293869E+01  2.5402246E+00  9.1865167E+06  2.5298286E+01  2.5408200E+00 -9.1736695E+06
7.2471764E+00  6.2555423E-01  6.9902828E+00  2.7089605E+01  2.8271941E+00  9.0816233E+06  2.7094025E+01  2.8277483E+00 -9.0686335E+06
7.7822140E+00  7.2700140E-01  8.1340397E+00  2.8990801E+01  3.1460466E+00  8.9576103E+06  2.8995225E+01  3.1465637E+00 -8.9444703E+06
8.3498293E+00  8.3693370E-01  9.4947257E+00  3.1001707E+01  3.4957070E+00  8.8320869E+06  3.1006138E+01  3.4961898E+00 -8.8187922E+06
1.7388080E+00 -1.0670908E-01  5.6903615E-01  6.8110840E+00  5.5073383E-01  2.9684303E+06  6.8164235E+00  5.5276148E-01 -2.9588738E+06
1.8523335E+00 -1.0560074E-01  6.3139339E-01  7.2897283E+00  6.0457859E-01  3.3660375E+06  7.2949955E+00  6.0650207E-01 -3.3563982E+06
1.9762201E+00 -1.0227006E-01  7.0191011E-01  7.8010318E+00  6.5678016E-01  3.7964430E+06  7.8062348E+00  6.5860432E-01 -3.7867191E+06
2.1131076E+00 -9.6201101E-02  7.8186150E-01  8.3523020E+00  7.0882139E-01  4.2404745E+06  8.3574440E+00  7.1054642E-01 -4.2306689E+06
2.2643873E+00 -8.6861490E-02  8.7273699E-01  8.9496052E+00  7.6225257E-01  4.6779257E+06  8.9546952E+00  7.6388468E-01 -4.6680349E+06
2.4320516E+00 -7.3930155E-02  9.7628166E-01  9.5985822E+00  8.1825022E-01  5.0977695E+06  9.6036228E+00  8.1978940E-01 -5.0877962E+06
2.6170677E+00 -5.7038468E-02  1.0945464E+00  1.0303792E+01  8.7875416E-01  5.4848336E+06  1.0308790E+01  8.8020507E-01 -5.4747739E+06
2.8204800E+00 -3.5913800E-02  1.2299476E+00  1.1069361E+01  9.4524672E-01  5.8331224E+06  1.1074320E+01  9.4661177E-01 -5.8229761E+06
3.0433319E+00 -1.0289477E-02  1.3853416E+00  1.1898784E+01  1.0186648E+00  6.1401550E+06  1.1903709E+01  1.0199454E+00 -6.1299234E+06
3.2858024E+00  2.0053747E-02  1.5641140E+00  1.2794973E+01  1.1028784E+00  6.3932402E+06  1.2799870E+01  1.1040807E+00 -6.3829169E+06
3.5485231E+00  5.5309242E-02  1.7702893E+00  1.3760677E+01  1.1976088E+00  6.6010265E+06  1.3765548E+01  1.1987344E+00 -6.5906118E+06
3.8317924E+00  9.5724576E-02  2.0086648E+00  1.4798241E+01  1.3048524E+00  6.7633623E+06  1.4803090E+01  1.3059039E+00 -6.7528545E+06
4.1377093E+00  1.4152045E-01  2.2849766E+00  1.5910041E+01  1.4289451E+00  6.8728439E+06  1.5914873E+01  1.4299283E+00 -6.8622362E+06
4.4656514E+00  1.9290339E-01  2.6061019E+00  1.7098287E+01  1.5691346E+00  6.9439101E+06  1.7103105E+01  1.5700519E+00 -6.9332008E+06
4.8160988E+00  2.5014341E-01  2.9803110E+00  1.8365268E+01  1.7272383E+00  6.9810162E+06  1.8370075E+01  1.7280925E+00 -6.9702028E+06
5.1895136E+00  3.1331683E-01  3.4175794E+00  1.9713738E+01  1.9074420E+00  6.9799801E+06  1.9718538E+01  1.9082381E+00 -6.9690563E+06
5.5877435E+00  3.8304357E-01  3.9299748E+00  2.1146338E+01  2.1103321E+00  6.9505352E+06  2.1151134E+01  2.1110739E+00 -6.9394963E+06
6.0109424E+00  4.5927316E-01  4.5321405E+00  2.2665910E+01  2.3365113E+00  6.9022352E+06  2.2670704E+01  2.3372020E+00 -6.8910777E+06
6.4603882E+00  5.4234035E-01  5.2418993E+00  2.4275761E+01  2.5876648E+00  6.8399009E+06  2.4280555E+01  2.5883077E+00 -6.8286207E+06
6.9390332E+00  6.3324399E-01  6.0810130E+00  2.5979583E+01  2.8655648E+00  6.7672437E+06  2.5984379E+01  2.8661633E+00 -6.7558365E+06
7.4462770E+00  7.3109327E-01  7.0761329E+00  2.7782093E+01  3.1731327E+00  6.6809206E+06  2.7786895E+01  3.1736913E+00 -6.6693800E+06
7.9840458E+00  8.3686142E-01  8.2600067E+00  2.9687133E+01  3.5092417E+00  6.5940137E+06  2.9691944E+01  3.5097634E+00 -6.5823357E+06
1.6781783E+00 -9.4034124E-02  4.9505719E-01  6.5918104E+00  5.8014961E-01  2.2073726E+06  6.5975956E+00  5.8233321E-01 -2.1990221E+06
1.7885355E+00 -9.1885182E-02  5.4930437E-01  7.0579344E+00  6.3710636E-01  2.5038330E+06  7.0636420E+00  6.3917787E-01 -2.4954075E+06
1.9086879E+00 -8.7520029E-02  6.1065112E-01  7.5542849E+00  6.9245452E-01  2.8244418E+06  7.5599236E+00  6.9441915E-01 -2.8159397E+06
2.0410995E+00 -8.0461457E-02  6.8020698E-01  8.0878568E+00  7.4762328E-01  3.1548691E+06  8.0934300E+00  7.4948126E-01 -3.1462929E+06
2.1871147E+00 -7.0197367E-02  7.5926803E-01  8.6645397E+00  8.0415470E-01  3.4798752E+06  8.6700571E+00  8.0591268E-01 -3.4712219E+06
2.3485466E+00 -5.6447437E-02  8.4935280E-01  9.2896666E+00  8.6316748E-01  3.7914284E+06  9.2951311E+00  8.6482550E-01 -3.7827000E+06
2.5263233E+00 -3.8862719E-02  9.5224584E-01  9.9676373E+00  9.2655382E-01  4.0781920E+06  9.9730561E+00  9.2811686E-01 -4.0693854E+06
2.7214068E+00 -1.7197430E-02  1.0700499E+00  1.0702345E+01  9.9572489E-01  4.3359051E+06  1.0707723E+01  9.9719557E-01 -4.3270199E+06
2.9347545E+00  8.7844823E-03  1.2052505E+00  1.1497081E+01  1.0715668E+00  4.5629130E+06  1.1502422E+01  1.0729466E+00 -4.5539503E+06
3.1665514E+00  3.9292821E-02  1.3607937E+00  1.2354639E+01  1.1577784E+00  4.7497605E+06  1.2359950E+01  1.1590741E+00 -4.7407149E+06
3.4173009E+00  7.4484593E-02  1.5401815E+00  1.3277536E+01  1.2540464E+00  4.9032092E+06  1.3282819E+01  1.2552594E+00 -4.8940807E+06
3.6872734E+00  1.1458693E-01  1.7475888E+00  1.4267970E+01  1.3622440E+00  5.0232556E+06  1.4273230E+01  1.3633774E+00 -5.0140430E+06
3.9787742E+00  1.5981507E-01  1.9880065E+00  1.5328189E+01  1.4864706E+00  5.1043840E+06  1.5333431E+01  1.4875305E+00 -5.0950813E+06
4.2909139E+00  2.1033448E-01  2.2674199E+00  1.6460188E+01  1.6259356E+00  5.1575751E+06  1.6465415E+01  1.6269245E+00 -5.1481811E+06
4.6241297E+00  2.6638983E-01  2.5930253E+00  1.7666084E+01  1.7823074E+00  5.1861966E+06  1.7671299E+01  1.7832286E+00 -5.1767090E+06
4.9789012E+00  3.2804701E-01  2.9735035E+00  1.8948447E+01  1.9595052E+00  5.1870612E+06  1.8953655E+01  1.9603639E+00 -5.1774746E+06
5.3570407E+00  3.9589677E-01  3.4193565E+00  2.0309690E+01  2.1579954E+00  5.1674631E+06  2.0314893E+01  2.1587957E+00 -5.1577736E+06
5.7585923E+00  4.6984753E-01  3.9433264E+00  2.1752405E+01  2.3782613E+00  5.1345399E+06  2.1757606E+01  2.3790066E+00 -5.1247446E+06
6.1847629E+00  5.5020439E-01  4.5609237E+00  2.3279627E+01  2.6218164E+00  5.0918202E+06  2.3284829E+01  2.6225102E+00 -5.0819156E+06
6.6384229E+00  6.3792946E-01  5.2910859E+00  2.4894740E+01  2.8902562E+00  5.0419620E+06  2.4899945E+01  2.8909023E+00 -5.0319444E+06
7.1188860E+00  7.3211556E-01  6.1570062E+00  2.6602109E+01  3.1862433E+00  4.9823355E+06  2.6607321E+01  3.1868465E+00 -4.9721994E+06
7.6279211E+00  8.3367713E-01  7.1871821E+00  2.8405194E+01  3.5086100E+00  4.9226499E+06  2.8410415E+01  3.5091735E+00 -4.9123922E+06
1.6189923E+00 -8.1987584E-02  4.3069513E-01  6.3777049E+00  6.0676801E-01  1.6411349E+06  6.3839716E+00  6.0911839E-01 -1.6338388E+06
1.7260885E+00 -7.8880116E-02  4.7789188E-01  6.8308517E+00  6.6638091E-01  1.8619419E+06  6.8370350E+00  6.6861074E-01 -1.8545781E+06
1.8424369E+00 -7.3572789E-02  5.3126654E-01  7.3119166E+00  7.2440572E-01  2.1005165E+06  7.3180261E+00  7.2652058E-01 -2.0930834E+06
1.9703320E+00 -6.5625788E-02  5.9178464E-01  7.8275904E+00  7.8221886E-01  2.3461664E+06  7.8336296E+00  7.8421905E-01 -2.3386661E+06
2.1110723E+00 -5.4547509E-02  6.6057407E-01  8.3835863E+00  8.4135025E-01  2.5874129E+06  8.3895656E+00  8.4324289E-01 -2.5798428E+06
2.2663018E+00 -4.0096021E-02  7.3895626E-01  8.9849434E+00  9.0286225E-01  2.8184201E+06  8.9908660E+00  9.0464742E-01 -2.8107820E+06
2.4369114E+00 -2.1941615E-02  8.2848427E-01  9.6359064E+00  9.6859734E-01  3.0307253E+06  9.6417800E+00  9.7028037E-01 -3.0230162E+06
2.6237861E+00  1.3609582E-04  9.3098789E-01  1.0340148E+01  1.0398967E+00  3.2213111E+06  1.0345978E+01  1.0414805E+00 -3.2135309E+06
2.8278034E+00  2.6344426E-02  1.0486301E+00  1.1100766E+01  1.1175964E+00  3.3890894E+06  1.1106556E+01  1.1190825E+00 -3.3812390E+06
3.0491545E+00  5.6883922E-02  1.1839748E+00  1.1920440E+01  1.2052273E+00  3.5270179E+06  1.1926198E+01  1.2066229E+00 -3.5190925E+06
3.2882257E+00  9.1877995E-02  1.3400697E+00  1.2801472E+01  1.3024440E+00  3.6403648E+06  1.2807200E+01  1.3037508E+00 -3.6323645E+06
3.5452620E+00  1.3153453E-01  1.5205476E+00  1.3745922E+01  1.4110014E+00  3.7292045E+06  1.3751626E+01  1.4122225E+00 -3.7211282E+06
3.8227492E+00  1.7606318E-01  1.7297525E+00  1.4755915E+01  1.5347702E+00  3.7894253E+06  1.4761600E+01  1.5359123E+00 -3.7812681E+06
4.1195589E+00  2.2559173E-01  1.9728925E+00  1.5833248E+01  1.6729269E+00  3.8293639E+06  1.5838917E+01  1.6739927E+00 -3.8211244E+06
4.4360883E+00  2.8034117E-01  2.2562308E+00  1.6979873E+01  1.8269993E+00  3.8515576E+06  1.6985530E+01  1.8279922E+00 -3.8432342E+06
4.7728320E+00  3.4036799E-01  2.5873220E+00  1.8198190E+01  2.0006525E+00  3.8535756E+06  1.8203839E+01  2.0015782E+00 -3.8451636E+06
5.1315631E+00  4.0623453E-01  2.9753054E+00  1.9490391E+01  2.1942430E+00  3.8408751E+06  1.9496036E+01  2.1951060E+00 -3.8323712E+06
5.5122267E+00  4.7781269E-01  3.4312704E+00  2.0858839E+01  2.4081456E+00  3.8187804E+06  2.0864482E+01  2.4089495E+00 -3.8101821E+06
5.9159606E+00  5.5538006E-01  3.9687157E+00  2.2306312E+01  2.6437149E+00  3.7898679E+06  2.2311956E+01  2.6444635E+00 -3.7811722E+06
6.3455508E+00  6.3986210E-01  4.6041223E+00  2.3835904E+01  2.9023831E+00  3.7560342E+06  2.3841552E+01  2.9030804E+00 -3.7472381E+06
6.8002362E+00  7.3034103E-01  5.3576746E+00  2.5451646E+01  3.1865728E+00  3.7152166E+06  2.5457302E+01  3.1872239E+00 -3.7063155E+06
7.2816369E+00  8.2767517E-01  6.2541748E+00  2.7156644E+01  3.4950857E+00  3.6746143E+06  2.7162309E+01  3.4956942E+00 -3.6656054E+06
1.5612496E+00 -7.0551405E-02  3.7479150E-01  6.1687278E+00  6.3070737E-01  1.2199507E+06  6.1755138E+00  6.3323591E-01 -1.2135744E+06
1.6650114E+00 -6.6564637E-02  4.1586176E-01  6.6085189E+00  6.9254679E-01  1.3842335E+06  6.6152156E+00  6.9494577E-01 -1.3777961E+06
1.7775045E+00 -6.0403750E-02  4.6230864E-01  7.0740416E+00  7.5280599E-01  1.5615803E+06  7.0806591E+00  7.5508139E-01 -1.5550805E+06
1.9008612E+00 -5.1664924E-02  5.1497247E-01  7.5716904E+00  8.1280969E-01  1.7440265E+06  7.5782325E+00  8.1496187E-01 -1.7374660E+06
2.0363347E+00 -3.9877142E-02  5.7483483E-01  8.1070029E+00  8.7407220E-01  1.9229378E+06  8.1134809E+00  8.7610877E-01 -1.9163142E+06
2.1854097E+00 -2.4834526E-02  6.4304578E-01  8.6847381E+00  9.3760116E-01  2.0940842E+06  8.6911553E+00  9.3952223E-01 -2.0873991E+06
2.3489417E+00 -6.2260992E-03  7.2095692E-01  9.3089892E+00  1.0051876E+00  2.2511543E+06  9.3153540E+00  1.0069989E+00 -2.2444052E+06
2.5277439E+00  1.6144586E-02  8.1016082E-01  9.9832201E+00  1.0781042E+00  2.3920199E+06  9.9895381E+00  1.0798088E+00 -2.3852065E+06
2.7226192E+00  4.2457957E-02  9.1254001E-01  1.0710345E+01  1.1571377E+00  2.5159781E+06  1.0716620E+01  1.1587374E+00 -2.5091011E+06
2.9337658E+00  7.2905552E-02  1.0303258E+00  1.1492935E+01  1.2456544E+00  2.6177847E+06  1.1499176E+01  1.2471568E+00 -2.6108402E+06
3.1614627E+00  1.0757986E-01  1.1661706E+00  1.2333092E+01  1.3432800E+00  2.7015317E+06  1.2339302E+01  1.3446869E+00 -2.6945197E+06
3.4059324E+00  1.4667069E-01  1.3232364E+00  1.3232745E+01  1.4516549E+00  2.7673281E+06  1.3238929E+01  1.4529699E+00 -2.7602476E+06
3.6698167E+00  1.9038210E-01  1.5053037E+00  1.4193902E+01  1.5744303E+00  2.8121073E+06  1.4200066E+01  1.5756603E+00 -2.8049541E+06
3.9517742E+00  2.3880733E-01  1.7169055E+00  1.5218177E+01  1.7107541E+00  2.8421876E+06  1.5224324E+01  1.7119023E+00 -2.8349607E+06
4.2521655E+00  2.9214538E-01  1.9634927E+00  1.6307366E+01  1.8620221E+00  2.8594752E+06  1.6313500E+01  1.8630919E+00 -2.8521730E+06
4.5714969E+00  3.5044431E-01  2.2516403E+00  1.7463705E+01  2.0316575E+00  2.8621147E+06  1.7469831E+01  2.0326551E+00 -2.8547334E+06
4.9114999E+00  4.1423888E-01  2.5893029E+00  1.8689186E+01  2.2199172E+00  2.8541826E+06  1.8695307E+01  2.2208474E+00 -2.8467193E+06
5.2720300E+00  4.8336883E-01  2.9861322E+00  1.9985950E+01  2.4270771E+00  2.8396443E+06  1.9992071E+01  2.4279438E+00 -2.8320969E+06
5.6541588E+00  5.5808617E-01  3.4538761E+00  2.1356538E+01  2.6543454E+00  2.8203761E+06  2.1362660E+01  2.6551526E+00 -2.8127422E+06
6.0605848E+00  6.3928004E-01  4.0068793E+00  2.2803769E+01  2.9030034E+00  2.7977265E+06  2.2809896E+01  2.9037556E+00 -2.7900034E+06
6.4904829E+00  7.2602729E-01  4.6627097E+00  2.4331361E+01  3.1752521E+00  2.7700815E+06  2.4337496E+01  3.1759546E+00 -2.7622654E+06
6.9453333E+00  8.1913276E-01  5.4429532E+00  2.5942088E+01  3.4698719E+00  2.7427743E+06  2.5948233E+01  3.4705286E+00 -2.7348628E+06
1.5049487E+00 -5.9707891E-02  3.2621438E-01  5.9648382E+00  6.5208279E-01  9.0673540E+05  5.9721846E+00  6.5480144E-01 -9.0116199E+05
1.6053204E+00 -5.4918208E-02  3.6195684E-01  6.3909689E+00  7.1574440E-01  1.0288322E+06  6.3982195E+00  7.1832389E-01 -1.0232037E+06
1.7139246E+00 -4.7988729E-02  4.0237908E-01  6.8407632E+00  7.7782247E-01  1.1605279E+06  6.8479289E+00  7.8026921E-01 -1.1548434E+06
1.8327382E+00 -3.8550183E-02  4.4821245E-01  7.3203273E+00  8.3959125E-01  1.2959004E+06  7.3274124E+00  8.4190566E-01 -1.2901611E+06
1.9629696E+00 -2.6152104E-02  5.0031130E-01  7.8350250E+00  9.0254635E-01  1.4284629E+06  7.8420413E+00  9.0473658E-01 -1.4226669E+06
2.1059541E+00 -1.0622365E-02  5.5967657E-01  8.3893475E+00  9.6764238E-01  1.5551579E+06  8.3962988E+00  9.6970858E-01 -1.5493064E+06
2.2625132E+00  8.3318489E-03  6.2748467E-01  8.9872409E+00  1.0366176E+00  1.6712826E+06  8.9941361E+00  1.0385659E+00 -1.6653734E+06
2.4333936E+00  3.0884493E-02  7.0512170E-01  9.6319706E+00  1.1106777E+00  1.7753425E+06  9.6388157E+00  1.1125114E+00 -1.7693754E+06
2.6193286E+00  5.7190933E-02  7.9422614E-01  1.0326278E+01  1.1905613E+00  1.8668937E+06  1.0333078E+01  1.1922823E+00 -1.8608692E+06
2.8205233E+00  8.7433987E-02  8.9674007E-01  1.1072630E+01  1.2794738E+00  1.9420324E+06  1.1079393E+01  1.2810904E+00 -1.9359472E+06
3.0371593E+00  1.2167780E-01  1.0149722E+00  1.1872940E+01  1.3770146E+00  2.0039272E+06  1.1879671E+01  1.3785288E+00 -1.9977814E+06
3.2694390E+00  1.6009528E-01  1.1516744E+00  1.2729018E+01  1.4847148E+00  2.0526966E+06  1.2735721E+01  1.4861301E+00 -2.0464892E+06
3.5201372E+00  2.0288486E-01  1.3101374E+00  1.3642757E+01  1.6060138E+00  2.0860521E+06  1.3649438E+01  1.6073379E+00 -2.0797796E+06
3.7877242E+00  2.5010835E-01  1.4943065E+00  1.4615600E+01  1.7400365E+00  2.1087744E+06  1.4622264E+01  1.7412727E+00 -2.1024358E+06
4.0725261E+00  3.0194431E-01  1.7089262E+00  1.5649201E+01  1.8880539E+00  2.1222914E+06  1.5655851E+01  1.8892059E+00 -2.1158854E+06
4.3750593E+00  3.5843333E-01  1.9597191E+00  1.6745638E+01  2.0532601E+00  2.1251860E+06  1.6752280E+01  2.0543346E+00 -2.1187094E+06
4.6970106E+00  4.2008344E-01  2.2536090E+00  1.7906714E+01  2.2358213E+00  2.1204985E+06  1.7913351E+01  2.2368234E+00 -2.1139490E+06
5.0381554E+00  4.8670631E-01  2.5989962E+00  1.9134366E+01  2.4359247E+00  2.1111776E+06  1.9141002E+01  2.4368585E+00 -2.1045532E+06
5.3995014E+00  5.5853028E-01  3.0061066E+00  2.0430909E+01  2.6546431E+00  2.0985864E+06  2.0437547E+01  2.6555132E+00 -2.0918852E+06
5.7836576E+00  6.3640855E-01  3.4874253E+00  2.1798906E+01  2.8931199E+00  2.0836794E+06  2.1805550E+01  2.8939308E+00 -2.0768991E+06
6.1897450E+00  7.1941740E-01  4.0582431E+00  2.3241780E+01  3.1533507E+00  2.0651973E+06  2.3248433E+01  3.1541083E+00 -2.0583346E+06
6.6191117E+00  8.0831073E-01  4.7373489E+00  2.4761996E+01  3.4341035E+00  2.0470870E+06  2.4768660E+01  3.4348118E+00 -2.0401399E+06
1.4500869E+00 -4.9439642E-02  2.8394682E-01  5.7659956E+00  6.7100633E-01  6.7386398E+05  5.7739455E+00  6.7392762E-01 -6.6899217E+05
1.5470294E+00 -4.3920614E-02  3.1505653E-01  6.1782298E+00  7.3611021E-01  7.6450984E+05  6.1860772E+00  7.3888213E-01 -7.5958861E+05
1.6517271E+00 -3.6303915E-02  3.5023991E-01  6.6121747E+00  7.9961749E-01  8.6220407E+05  6.6199312E+00  8.0224691E-01 -8.5723245E+05
1.7660086E+00 -2.6253331E-02  3.9013352E-01  7.0736570E+00  8.6275318E-01  9.6255061E+05  7.0813271E+00  8.6524059E-01 -9.5752964E+05
1.8910382E+00 -1.3338813E-02  4.3548097E-01  7.5678673E+00  9.2699155E-01  1.0606824E+06  7.5754639E+00  9.2934564E-01 -1.0556104E+06
2.0280107E+00  2.5802857E-03  4.8715350E-01  8.0990425E+00  9.9323592E-01  1.1543957E+06  8.1065696E+00  9.9545691E-01 -1.1492737E+06
2.1777156E+00  2.1779242E-02  5.4617505E-01  8.6709847E+00  1.0631708E+00  1.2401894E+06  8.6784519E+00  1.0652653E+00 -1.2350156E+06
2.3408375E+00  4.4410950E-02  6.1375212E-01  9.2867715E+00  1.1379367E+00  1.3170191E+06  9.2941852E+00  1.1399081E+00 -1.3117933E+06
2.5180448E+00  7.0607502E-02  6.9131088E-01  9.9489809E+00  1.2182250E+00  1.3846134E+06  9.9563464E+00  1.2200756E+00 -1.3793358E+06
2.7095499E+00  1.0054332E-01  7.8054175E-01  1.0659979E+01  1.3070848E+00  1.4400666E+06  1.0667305E+01  1.3088232E+00 -1.4347345E+06
2.9154460E+00  1.3425668E-01  8.8345424E-01  1.1421506E+01  1.4040916E+00  1.4858258E+06  1.1428798E+01  1.4057201E+00 -1.4804392E+06
3.1359175E+00  1.7190475E-01  1.0024438E+00  1.2235256E+01  1.5106717E+00  1.5220046E+06  1.2242518E+01  1.5121941E+00 -1.5165628E+06
3.3738507E+00  2.1368038E-01  1.1403746E+00  1.3103015E+01  1.6300615E+00  1.5468943E+06  1.3110255E+01  1.6314861E+00 -1.5413942E+06
3.6275504E+00  2.5961686E-01  1.3006808E+00  1.4026069E+01  1.7613674E+00  1.5641064E+06  1.4033290E+01  1.7626976E+00 -1.5585473E+06
3.8973114E+00  3.0987387E-01  1.4874921E+00  1.5005935E+01  1.9057434E+00  1.5747074E+06  1.5013142E+01  1.9069834E+00 -1.5690880E+06
4.1836570E+00  3.6448541E-01  1.7057897E+00  1.6044544E+01  2.0661665E+00  1.5776146E+06  1.6051742E+01  2.0673232E+00 -1.5719323E+06
4.4882276E+00  4.2393367E-01  1.9616001E+00  1.7143519E+01  2.2427211E+00  1.5750917E+06  1.7150713E+01  2.2438002E+00 -1.5693444E+06
4.8107272E+00  4.8800607E-01  2.2622354E+00  1.8304611E+01  2.4355147E+00  1.5693281E+06  1.8311804E+01  2.4365205E+00 -1.5635144E+06
5.1521019E+00  5.5690912E-01  2.6165963E+00  1.9529919E+01  2.6454963E+00  1.5613114E+06  1.9537116E+01  2.6464336E+00 -1.5554294E+06
5.5148699E+00  6.3146056E-01  3.0355503E+00  2.0821771E+01  2.8736820E+00  1.5517141E+06  2.0828974E+01  2.8745558E+00 -1.5457620E+06
5.8981071E+00  7.1074041E-01  3.5324070E+00  2.2183307E+01  3.1218788E+00  1.5395560E+06  2.2190519E+01  3.1226955E+00 -1.5335311E+06
6.3030379E+00  7.9545420E-01  4.1235206E+00  2.3616709E+01  3.3888500E+00  1.5277554E+06  2.3623934E+01  3.3896138E+00 -1.5216559E+06
1.3966612E+00 -3.9729530E-02  2.4722127E-01  5.5721628E+00  6.8758766E-01  5.0076475E+05  5.5807628E+00  6.9072461E-01 -4.9650517E+05
1.4901507E+00 -3.3551925E-02  2.7430330E-01  5.9703281E+00  7.5377741E-01  5.6798854E+05  5.9788186E+00  7.5675418E-01 -5.6368464E+05
1.5909395E+00 -2.5325825E-02  3.0493175E-01  6.3883629E+00  8.1834908E-01  6.4038433E+05  6.3967562E+00  8.2117298E-01 -6.3603528E+05
1.7007142E+00 -1.4746554E-02  3.3966070E-01  6.8318229E+00  8.8247979E-01  7.1469474E+05  6.8401239E+00  8.8515141E-01 -7.1030137E+05
1.8205959E+00 -1.4042344E-03  3.7913742E-01  7.3057275E+00  9.4762017E-01  7.8727256E+05  7.3139498E+00  9.5014878E-01 -7.8283347E+05
1.9516482E+00  1.4812521E-02  4.2412028E-01  7.8140710E+00  1.0146241E+00  8.5653433E+05  7.8222190E+00  1.0170099E+00 -8.5205027E+05
