 3.5665297E+00  2.4043077E-01 -8.5898496E+00  1.5976123E+01  4.0125086E+00  5.0107032E+08  1.5977013E+01  4.0129456E+00 -5.0133421E+08
 3.8955057E+00  2.3940539E-01 -9.3994315E+00  1.7344488E+01  4.1344770E+00  5.8559214E+08  1.7345360E+01  4.1348945E+00 -5.8586007E+08
 4.2381734E+00  2.3600654E-01 -1.0300957E+01  1.8769574E+01  4.2395416E+00  6.7904363E+08  1.8770429E+01  4.2399400E+00 -6.7931562E+08
 4.5944353E+00  2.3051002E-01 -1.1306817E+01  2.0251967E+01  4.3290830E+00  7.8201271E+08  2.0252806E+01  4.3294623E+00 -7.8228882E+08
 4.9644803E+00  2.2340230E-01 -1.2431301E+01  2.1792702E+01  4.4019284E+00  8.9485543E+08  2.1793526E+01  4.4022890E+00 -8.9513570E+08
 1.5911159E+00  1.6572038E-01 -3.9662380E+00  7.6492250E+00  2.6839242E+00  8.5312559E+07  7.6503708E+00  2.6845482E+00 -8.5511298E+07
 1.8083668E+00  1.8521378E-01 -4.3019302E+00  8.5857509E+00  2.8916323E+00  1.1329785E+08  8.5868665E+00  2.8922347E+00 -1.1349963E+08
 2.0399844E+00  2.0199046E-01 -4.6709665E+00  9.5722087E+00  3.0886463E+00  1.4497931E+08  9.5732955E+00  3.0892270E+00 -1.4518417E+08
 2.2859983E+00  2.1584681E-01 -5.0773537E+00  1.0610198E+01  3.2727649E+00  1.8082530E+08  1.0611259E+01  3.2733244E+00 -1.8103330E+08
 2.5453770E+00  2.2656067E-01 -5.5256470E+00  1.1697561E+01  3.4456975E+00  2.2104603E+08  1.1698595E+01  3.4462352E+00 -2.2125722E+08
 2.8188520E+00  2.3430888E-01 -6.0210455E+00  1.2837855E+01  3.6027779E+00  2.6631216E+08  1.2838867E+01  3.6032946E+00 -2.6652657E+08
 3.1051544E+00  2.3897920E-01 -6.5694887E+00  1.4028393E+01  3.7477582E+00  3.1677354E+08  1.4029382E+01  3.7482534E+00 -3.1699123E+08
 3.4047275E+00  2.4088776E-01 -7.1777745E+00  1.5271574E+01  3.8768578E+00  3.7302559E+08  1.5272543E+01  3.8773321E+00 -3.7324659E+08
 3.7170321E+00  2.4017183E-01 -7.8537004E+00  1.6566802E+01  3.9923797E+00  4.3538976E+08  1.6567751E+01  3.9928328E+00 -4.3561413E+08
 4.0422181E+00  2.3725006E-01 -8.6062216E+00  1.7915503E+01  4.0922650E+00  5.0429551E+08  1.7916433E+01  4.0926974E+00 -5.0452327E+08
 4.3801870E+00  2.3241009E-01 -9.4456545E+00  1.9318216E+01  4.1779246E+00  5.8016929E+08  1.9319130E+01  4.1783362E+00 -5.8040047E+08
 4.7311486E+00  2.2614178E-01 -1.0383898E+01  2.0775950E+01  4.2483440E+00  6.6325610E+08  2.0776847E+01  4.2487354E+00 -6.6349073E+08
 1.5264200E+00  1.6645503E-01 -3.3300993E+00  7.3824128E+00  2.6167787E+00  6.5104931E+07  7.3836602E+00  2.6174563E+00 -6.5271817E+07
 1.7330641E+00  1.8570870E-01 -3.6096032E+00  8.2685915E+00  2.8136448E+00  8.5805155E+07  8.2698057E+00  2.8142988E+00 -8.5974503E+07
 1.9533893E+00  2.0220907E-01 -3.9169316E+00  9.2023223E+00  2.9999849E+00  1.0923933E+08  9.2035048E+00  3.0006152E+00 -1.0941118E+08
 2.1873720E+00  2.1579306E-01 -4.2554127E+00  1.0184994E+01  3.1738115E+00  1.3574940E+08  1.0186147E+01  3.1744186E+00 -1.3592381E+08
 2.4339832E+00  2.2628177E-01 -4.6288328E+00  1.1214403E+01  3.3368951E+00  1.6548620E+08  1.1215528E+01  3.3374783E+00 -1.6566320E+08
 2.6938981E+00  2.3387697E-01 -5.0415114E+00  1.2293875E+01  3.4848857E+00  1.9893793E+08  1.2294975E+01  3.4854462E+00 -1.9911758E+08
 2.9658738E+00  2.3850377E-01 -5.4983851E+00  1.3420744E+01  3.6214941E+00  2.3621167E+08  1.3421819E+01  3.6220312E+00 -2.3639401E+08
 3.2503299E+00  2.4049542E-01 -6.0051044E+00  1.4597262E+01  3.7432217E+00  2.7773731E+08  1.4598315E+01  3.7437361E+00 -2.7792237E+08
 3.5467352E+00  2.4001171E-01 -6.5681503E+00  1.5822807E+01  3.8523713E+00  3.2374777E+08  1.5823839E+01  3.8528628E+00 -3.2393560E+08
 3.8552425E+00  2.3748054E-01 -7.1949647E+00  1.7098736E+01  3.9470852E+00  3.7454872E+08  1.7099747E+01  3.9475541E+00 -3.7473935E+08
 4.1757541E+00  2.3320035E-01 -7.8941221E+00  1.8425546E+01  4.0287984E+00  4.3044917E+08  1.8426538E+01  4.0292448E+00 -4.3064263E+08
 4.5084988E+00  2.2766311E-01 -8.6755108E+00  1.9804217E+01  4.0966408E+00  4.9161682E+08  1.9805192E+01  4.0970653E+00 -4.9181312E+08
 1.4642913E+00  1.6681061E-01 -2.7747382E+00  7.1249837E+00  2.5504589E+00  4.9676247E+07  7.1263380E+00  2.5511943E+00 -4.9815621E+07
 1.6609287E+00  1.8578635E-01 -3.0078979E+00  7.9633074E+00  2.7367204E+00  6.4988887E+07  7.9646256E+00  2.7374300E+00 -6.5130318E+07
 1.8705705E+00  2.0196756E-01 -3.2641724E+00  8.8468919E+00  2.9126264E+00  8.2323514E+07  8.8481758E+00  2.9133102E+00 -8.2467037E+07
 2.0931451E+00  2.1523247E-01 -3.5463283E+00  9.7769282E+00  3.0763949E+00  1.0192967E+08  9.7781809E+00  3.0770535E+00 -1.0207532E+08
 2.3276301E+00  2.2544542E-01 -3.8575131E+00  1.0751179E+01  3.2298552E+00  1.2391522E+08  1.0752401E+01  3.2304879E+00 -1.2406304E+08
 2.5746481E+00  2.3283295E-01 -4.2013154E+00  1.1772748E+01  3.3689569E+00  1.4863556E+08  1.1773943E+01  3.3695648E+00 -1.4878558E+08
 2.8329855E+00  2.3735669E-01 -4.5818363E+00  1.2838998E+01  3.4973696E+00  1.7616678E+08  1.2840166E+01  3.4979521E+00 -1.7631904E+08
 3.1030397E+00  2.3936620E-01 -5.0037681E+00  1.3952041E+01  3.6118594E+00  2.0681914E+08  1.3953184E+01  3.6124172E+00 -2.0697366E+08
 3.3842904E+00  2.3904267E-01 -5.4724925E+00  1.5111238E+01  3.7147251E+00  2.4076113E+08  1.5112358E+01  3.7152579E+00 -2.4091795E+08
 3.6768935E+00  2.3682214E-01 -5.9941881E+00  1.6317879E+01  3.8042949E+00  2.7821001E+08  1.6318978E+01  3.8048033E+00 -2.7836914E+08
 3.9807544E+00  2.3301275E-01 -6.5759708E+00  1.7572425E+01  3.8820222E+00  3.1938943E+08  1.7573503E+01  3.8825061E+00 -3.1955092E+08
 4.2961178E+00  2.2810725E-01 -7.2260471E+00  1.8875829E+01  3.9471678E+00  3.6441347E+08  1.8876888E+01  3.9476278E+00 -3.6457733E+08
 1.4046180E+00  1.6687115E-01 -2.3220174E+00  6.8764951E+00  2.4851500E+00  3.7896693E+07  6.8779678E+00  2.4859474E+00 -3.8013434E+07
 1.5918309E+00  1.8552666E-01 -2.5159382E+00  7.6693922E+00  2.6610323E+00  4.9225327E+07  7.6708255E+00  2.6618017E+00 -4.9343738E+07
 1.7913781E+00  2.0134366E-01 -2.7290721E+00  8.5053378E+00  2.8267360E+00  6.2049156E+07  8.5067335E+00  2.8274774E+00 -6.2169270E+07
 2.0031456E+00  2.1424229E-01 -2.9637137E+00  9.3853391E+00  2.9806765E+00  7.6550216E+07  9.3867009E+00  2.9813904E+00 -7.6672070E+07
 2.2261219E+00  2.2412993E-01 -3.2224705E+00  1.0307135E+01  3.1247393E+00  9.2805373E+07  1.0308463E+01  3.1254252E+00 -9.2929000E+07
 2.4608811E+00  2.3125758E-01 -3.5083195E+00  1.1273619E+01  3.2551568E+00  1.1107335E+08  1.1274918E+01  3.2558158E+00 -1.1119877E+08
 2.7062420E+00  2.3562242E-01 -3.8246582E+00  1.2282191E+01  3.3755579E+00  1.3140788E+08  1.2283461E+01  3.3761892E+00 -1.3153514E+08
 2.9625818E+00  2.3758941E-01 -4.1753776E+00  1.3334832E+01  3.4829553E+00  1.5403281E+08  1.3336075E+01  3.4835599E+00 -1.5416193E+08
 3.2293938E+00  2.3736001E-01 -4.5649359E+00  1.4430893E+01  3.5796410E+00  1.7906979E+08  1.4432110E+01  3.5802185E+00 -1.7920080E+08
 3.5068376E+00  2.3537720E-01 -4.9984526E+00  1.5571600E+01  3.6641142E+00  2.0667301E+08  1.5572794E+01  3.6646652E+00 -2.0680592E+08
 3.7948231E+00  2.3195770E-01 -5.4818250E+00  1.6757382E+01  3.7378411E+00  2.3700419E+08  1.6758554E+01  3.7383655E+00 -2.3713903E+08
 4.0936096E+00  2.2759381E-01 -6.0218503E+00  1.7989170E+01  3.8002004E+00  2.7014035E+08  1.7990321E+01  3.8006989E+00 -2.7027713E+08
 1.3473250E+00  1.6669951E-01 -1.9346465E+00  6.6366155E+00  2.4209716E+00  2.8904461E+07  6.6382144E+00  2.4218354E+00 -2.9001847E+07
 1.5256735E+00  1.8498969E-01 -2.0957977E+00  7.3864397E+00  2.5866916E+00  3.7287036E+07  7.3879956E+00  2.5875250E+00 -3.7385795E+07
 1.7156915E+00  2.0039648E-01 -2.2728702E+00  8.1771700E+00  2.7424204E+00  4.6775049E+07  8.1786850E+00  2.7432234E+00 -4.6875211E+07
 1.9172283E+00  2.1288221E-01 -2.4677631E+00  9.0096451E+00  2.8867619E+00  5.7501244E+07  9.0111233E+00  2.8875352E+00 -5.7602841E+07
 2.1292874E+00  2.2239692E-01 -2.6826361E+00  9.8815897E+00  3.0216552E+00  6.9520177E+07  9.8830311E+00  3.0223981E+00 -6.9623236E+07
 2.3523990E+00  2.2921563E-01 -2.9199501E+00  1.0795703E+01  3.1435988E+00  8.3020209E+07  1.0797112E+01  3.1443125E+00 -8.3124751E+07
 2.5854172E+00  2.3336997E-01 -3.1825192E+00  1.1749427E+01  3.2561805E+00  9.8039024E+07  1.1750804E+01  3.2568643E+00 -9.8145079E+07
 2.8287011E+00  2.3523933E-01 -3.4735593E+00  1.2744620E+01  3.3566433E+00  1.1473807E+08  1.2745969E+01  3.3572981E+00 -1.1484565E+08
 3.0817605E+00  2.3504422E-01 -3.7967594E+00  1.3780629E+01  3.4472686E+00  1.3320500E+08  1.3781950E+01  3.4478939E+00 -1.3331414E+08
 3.3447589E+00  2.3323336E-01 -4.1563527E+00  1.4858623E+01  3.5267125E+00  1.5354908E+08  1.4859919E+01  3.5273092E+00 -1.5365979E+08
 3.6176129E+00  2.3013090E-01 -4.5572147E+00  1.5979004E+01  3.5964484E+00  1.7588709E+08  1.5980276E+01  3.5970164E+00 -1.7599941E+08
 3.9005949E+00  2.2622748E-01 -5.0049636E+00  1.7142681E+01  3.6559609E+00  2.0027062E+08  1.7143930E+01  3.6565008E+00 -2.0038454E+08
 1.2923559E+00  1.6634666E-01 -1.6123763E+00  6.4050493E+00  2.3579984E+00  2.2040680E+07  6.4067850E+00  2.3589349E+00 -2.2121951E+07
 1.4623761E+00  1.8422420E-01 -1.7459852E+00  7.1140771E+00  2.5137684E+00  2.8244730E+07  7.1157659E+00  2.5146717E+00 -2.8327114E+07
 1.6434051E+00  1.9917424E-01 -1.8927690E+00  7.8619312E+00  2.6597482E+00  3.5265865E+07  7.8635753E+00  2.6606182E+00 -3.5349386E+07
 1.8352616E+00  2.1120140E-01 -2.0542960E+00  8.6492972E+00  2.7947211E+00  4.3200851E+07  8.6509008E+00  2.7955586E+00 -4.3285533E+07
 2.0369682E+00  2.2029779E-01 -2.2323491E+00  9.4738964E+00  2.9206766E+00  5.2088240E+07  9.4754598E+00  2.9214809E+00 -5.2174108E+07
 2.2490155E+00  2.2676186E-01 -2.4289621E+00  1.0338246E+01  3.0343626E+00  6.2065170E+07  1.0339774E+01  3.0351352E+00 -6.2152248E+07
 2.4702960E+00  2.3065845E-01 -2.6464553E+00  1.1239838E+01  3.1393261E+00  7.3157872E+07  1.1241332E+01  3.1400662E+00 -7.3246185E+07
 2.7011535E+00  2.3238034E-01 -2.8874854E+00  1.2180418E+01  3.2330237E+00  8.5482746E+07  1.2181881E+01  3.2337323E+00 -8.5572313E+07
 2.9411163E+00  2.3216582E-01 -3.1550951E+00  1.3159336E+01  3.3177229E+00  9.9102837E+07  1.3160769E+01  3.3183997E+00 -9.9193682E+07
 3.1903527E+00  2.3046808E-01 -3.4527777E+00  1.4177707E+01  3.3922232E+00  1.1409543E+08  1.4179113E+01  3.3928689E+00 -1.1418757E+08
 3.4487876E+00  2.2761756E-01 -3.7845543E+00  1.5235913E+01  3.4579998E+00  1.3054478E+08  1.5237292E+01  3.4586145E+00 -1.3063823E+08
 3.7167055E+00  2.2410204E-01 -4.1550599E+00  1.6334839E+01  3.5146318E+00  1.4848506E+08  1.6336195E+01  3.5152161E+00 -1.4857982E+08
 1.2396717E+00  1.6585466E-01 -1.3399581E+00  6.1815461E+00  2.2962765E+00  1.6802482E+07  6.1834316E+00  2.2972913E+00 -1.6870148E+07
 1.4018741E+00  1.8327047E-01 -1.4505251E+00  6.8519711E+00  2.4423043E+00  2.1395427E+07  6.8538054E+00  2.4432829E+00 -2.1464000E+07
