1.7509818E-01 -8.5276349E-03  3.1386024E-04  2.6363020E-01 -4.4305945E-03  5.3944739E-01  6.9870732E-01 -3.4267455E-02  1.6165750E+00
1.7201520E-01 -7.1263321E-03  3.3626651E-04  2.6122284E-01 -1.6672086E-03  5.1276634E-01  6.8748533E-01 -2.8868006E-02  1.5632919E+00
1.6891836E-01 -5.8722984E-03  3.6539581E-04  2.5630032E-01  4.9685116E-05  4.9366847E-01  6.7787787E-01 -2.3638281E-02  1.5187231E+00
1.6581498E-01 -4.7562616E-03  4.0126255E-04  2.4809770E-01  9.4076955E-04  4.7602596E-01  6.7116051E-01 -1.8504164E-02  1.4763120E+00
1.6271204E-01 -3.7687504E-03  4.4405892E-04  2.3708723E-01  1.0567004E-03  4.5782431E-01  6.6686822E-01 -1.3467815E-02  1.4341140E+00
1.5961620E-01 -2.9002483E-03  4.9418712E-04  2.2415363E-01  8.4632355E-04  4.3798644E-01  6.6393277E-01 -8.9384080E-03  1.3915018E+00
1.5650187E-01 -2.1398003E-03  5.5228481E-04  2.1970714E-01  1.4701441E-03  4.3503846E-01  6.5222612E-01 -5.9245953E-03  1.3667062E+00
1.5343737E-01 -1.4811797E-03  6.1924827E-04  2.2103426E-01  2.4968962E-03  4.4347359E-01  6.3461513E-01 -3.9064375E-03  1.3540331E+00
1.5039697E-01 -9.1370253E-04  6.9626075E-04  2.2569794E-01  3.6685247E-03  4.5824958E-01  6.1358133E-01 -2.5586426E-03  1.3484412E+00
1.4738534E-01 -4.2863331E-04  7.8482860E-04  2.2893594E-01  4.4374739E-03  4.7007561E-01  5.9393652E-01 -1.2667719E-03  1.3406245E+00
1.4440735E-01 -1.7507796E-05  8.8682890E-04  2.2247105E-01  4.2963533E-03  4.6197347E-01  5.8395757E-01  5.4752257E-04  1.3137085E+00
1.4146557E-01  3.2748713E-04  1.0045483E-03  2.1097306E-01  3.8297816E-03  4.4269467E-01  5.7911652E-01  2.3525155E-03  1.2761820E+00
1.9549062E-01 -3.4209280E-02  1.5303680E-04  2.1957875E-01 -7.2669394E-02  6.6972147E-01  8.4260030E-01 -1.1722901E-01  1.8963534E+00
1.9285873E-01 -3.0816404E-02  1.6124316E-04  2.4855363E-01 -5.4876163E-02  6.7303139E-01  7.9574473E-01 -1.1541367E-01  1.8870866E+00
1.9016594E-01 -2.7629463E-02  1.6791143E-04  2.7346616E-01 -3.9668095E-02  6.6144911E-01  7.5350136E-01 -1.1202464E-01  1.8610537E+00
1.8741129E-01 -2.4649566E-02  1.7465101E-04  2.7126015E-01 -3.2971195E-02  6.1406297E-01  7.3822033E-01 -1.0137460E-01  1.7984092E+00
1.8459518E-01 -2.1875967E-02  1.7866766E-04  2.4916657E-01 -3.2250377E-02  5.2394906E-01  7.4347846E-01 -8.5877544E-02  1.6910905E+00
1.8172162E-01 -1.9306335E-02  1.8529931E-04  2.3943640E-01 -2.8482089E-02  4.6590055E-01  7.3652815E-01 -7.4646216E-02  1.6147812E+00
1.7879528E-01 -1.6936769E-02  1.9705405E-04  2.4823943E-01 -2.0542016E-02  4.5816615E-01  7.1263840E-01 -6.8485006E-02  1.5856399E+00
1.7582253E-01 -1.4762122E-02  2.1363118E-04  2.4762743E-01 -1.5465003E-02  4.5282895E-01  6.9883336E-01 -6.0596355E-02  1.5571125E+00
1.7281058E-01 -1.2775990E-02  2.3457968E-04  2.4087261E-01 -1.2620873E-02  4.4826505E-01  6.9168405E-01 -5.1525792E-02  1.5280905E+00
1.6976694E-01 -1.0970865E-02  2.5948697E-04  2.3968683E-01 -9.2493543E-03  4.5730579E-01  6.7981352E-01 -4.4158989E-02  1.5104783E+00
1.6669950E-01 -9.3383973E-03  2.8807619E-04  2.3914052E-01 -6.2266382E-03  4.6867468E-01  6.6712889E-01 -3.7560765E-02  1.4951884E+00
1.6361612E-01 -7.8695352E-03  3.2025125E-04  2.3840434E-01 -3.7177656E-03  4.7910744E-01  6.5454132E-01 -3.1549320E-02  1.4788318E+00
1.6052436E-01 -6.5546885E-03  3.5885216E-04  2.3766532E-01 -1.7428260E-03  4.9446780E-01  6.4129869E-01 -2.6212003E-02  1.4681930E+00
1.5743159E-01 -5.3840101E-03  4.0185489E-04  2.3524499E-01 -3.0198435E-04  5.0408424E-01  6.2939831E-01 -2.1283444E-02  1.4525063E+00
1.5434471E-01 -4.3474448E-03  4.4878960E-04  2.3085326E-01  5.9672788E-04  5.0558597E-01  6.1913551E-01 -1.6706156E-02  1.4294675E+00
1.5127016E-01 -3.4349157E-03  5.0028110E-04  2.2115273E-01  6.7342148E-04  4.9336863E-01  6.1363748E-01 -1.2170318E-02  1.3939356E+00
1.4818406E-01 -2.6349611E-03  5.5722358E-04  2.1098934E-01  6.8784634E-04  4.7676878E-01  6.0830634E-01 -8.2831876E-03  1.3550237E+00
1.4515055E-01 -1.9408779E-03  6.2074856E-04  2.0307132E-01  8.4697440E-04  4.6191684E-01  6.0058629E-01 -5.1589541E-03  1.3186843E+00
1.4214561E-01 -1.3415536E-03  6.9222150E-04  1.9939323E-01  1.3355931E-03  4.5342151E-01  5.8852575E-01 -2.9137209E-03  1.2895257E+00
1.3917369E-01 -8.2786170E-04  7.7326064E-04  2.0250423E-01  2.3034247E-03  4.5701320E-01  5.6962418E-01 -1.6284351E-03  1.2732621E+00
1.3623937E-01 -3.9100353E-04  8.6577491E-04  2.0422122E-01  2.9275105E-03  4.5770567E-01  5.5205752E-01 -4.0940919E-04  1.2550142E+00
1.3334514E-01 -2.2809478E-05  9.7202612E-04  2.0419638E-01  3.2942695E-03  4.5488584E-01  5.3632479E-01  7.1566571E-04  1.2339004E+00
1.8753662E-01 -3.6051149E-02  1.2873212E-04  2.5310353E-01 -5.7599855E-02  5.5936610E-01  7.5879763E-01 -1.4059315E-01  1.7361356E+00
1.8485264E-01 -3.2495408E-02  1.3107978E-04  3.0098818E-01 -3.4365354E-02  5.6225059E-01  6.9343509E-01 -1.4335723E-01  1.7246986E+00
1.8211281E-01 -2.9158836E-02  1.3707897E-04  2.6769348E-01 -3.5676715E-02  4.8894679E-01  7.0929656E-01 -1.2281609E-01  1.6359450E+00
1.7931632E-01 -2.6041863E-02  1.4721738E-04  2.2095193E-01 -4.2411255E-02  4.2189123E-01  7.3817877E-01 -9.8265681E-02  1.5530719E+00
1.7646381E-01 -2.3142957E-02  1.6107979E-04  2.2532097E-01 -3.4710677E-02  4.3602012E-01  7.1654951E-01 -8.9340572E-02  1.5497143E+00
1.7355935E-01 -2.0459230E-02  1.7749576E-04  2.3738514E-01 -2.5277622E-02  4.6524210E-01  6.8751666E-01 -8.3386834E-02  1.5603622E+00
1.7060773E-01 -1.7986065E-02  1.9607911E-04  2.3278883E-01 -2.0924086E-02  4.7264910E-01  6.7615721E-01 -7.3440244E-02  1.5471077E+00
1.6761562E-01 -1.5717702E-02  2.1809586E-04  2.2279240E-01 -1.8754616E-02  4.7716081E-01  6.7095651E-01 -6.2458596E-02  1.5292712E+00
1.6459024E-01 -1.3646983E-02  2.4180420E-04  2.2080328E-01 -1.5092148E-02  4.8845071E-01  6.5831656E-01 -5.4042086E-02  1.5170626E+00
1.6153914E-01 -1.1765683E-02  2.6652462E-04  2.2240474E-01 -1.1337071E-02  4.9872495E-01  6.4336176E-01 -4.6810265E-02  1.5012595E+00
1.5847012E-01 -1.0064752E-02  2.9223453E-04  2.2190649E-01 -8.3043793E-03  4.9914106E-01  6.3049158E-01 -3.9974593E-02  1.4754748E+00
1.5539098E-01 -8.5344722E-03  3.1930647E-04  2.2032702E-01 -5.8214757E-03  4.9303830E-01  6.1884775E-01 -3.3661898E-02  1.4428163E+00
1.5230934E-01 -7.1646472E-03  3.4834536E-04  2.1923102E-01 -3.6469152E-03  4.8489605E-01  6.0637282E-01 -2.8221059E-02  1.4085002E+00
1.4923227E-01 -5.9447738E-03  3.8009532E-04  2.1740457E-01 -1.8358229E-03  4.7398550E-01  5.9436821E-01 -2.3372808E-02  1.3720648E+00
1.4616664E-01 -4.8642302E-03  4.1780590E-04  2.1551705E-01 -4.3160742E-04  4.6734762E-01  5.8217629E-01 -1.9021187E-02  1.3406017E+00
1.4311866E-01 -3.9123878E-03  4.5962632E-04  2.1061078E-01  3.4662380E-04  4.5421111E-01  5.7251947E-01 -1.4927035E-02  1.3038096E+00
1.4006603E-01 -3.0772881E-03  5.0535740E-04  2.0220467E-01  6.8702038E-04  4.3224264E-01  5.6607269E-01 -1.1130058E-02  1.2592286E+00
1.3706881E-01 -2.3517551E-03  5.5672245E-04  1.9264449E-01  8.2593945E-04  4.0760716E-01  5.6063432E-01 -7.7712316E-03  1.2128666E+00
1.3410465E-01 -1.7242701E-03  6.1536876E-04  1.8308986E-01  8.8552178E-04  3.8339165E-01  5.5508319E-01 -4.9032993E-03  1.1678140E+00
1.3117774E-01 -1.1853308E-03  6.8298186E-04  1.7528863E-01  1.0498454E-03  3.6323492E-01  5.4771624E-01 -2.6403931E-03  1.1276968E+00
1.2829236E-01 -7.2582028E-04  7.6138704E-04  1.7297888E-01  1.5303385E-03  3.5454477E-01  5.3478261E-01 -1.1237042E-03  1.1000300E+00
1.2545088E-01 -3.3723580E-04  8.5265713E-04  1.7353118E-01  2.0411570E-03  3.5254308E-01  5.1906842E-01 -3.5025674E-06  1.0797679E+00
1.7973525E-01 -3.7735908E-02  1.1344538E-04  2.3788103E-01 -5.7276533E-02  4.5582136E-01  7.2588020E-01 -1.4820949E-01  1.5828223E+00
1.7700102E-01 -3.4024593E-02  1.2040767E-04  2.1268453E-01 -5.5875363E-02  4.1109415E-01  7.3402647E-01 -1.2833062E-01  1.5220935E+00
1.7421612E-01 -3.0546073E-02  1.2949451E-04  1.7402119E-01 -5.9127848E-02  3.5841718E-01  7.5489059E-01 -1.0533824E-01  1.4533888E+00
1.7138008E-01 -2.7299985E-02  1.4509805E-04  1.9025392E-01 -4.6830674E-02  4.0685201E-01  7.2027296E-01 -9.9441696E-02  1.4857265E+00
1.6849385E-01 -2.4283895E-02  1.6261998E-04  2.2399665E-01 -3.1850842E-02  4.8143895E-01  6.6925271E-01 -9.7329316E-02  1.5420769E+00
1.6556166E-01 -2.1494084E-02  1.7994713E-04  2.2795980E-01 -2.4769244E-02  5.0373344E-01  6.4815052E-01 -8.8650904E-02  1.5454104E+00
1.6258846E-01 -1.8925169E-02  1.9645213E-04  2.1022404E-01 -2.3912227E-02  4.8325728E-01  6.4922092E-01 -7.5011580E-02  1.5048376E+00
1.5958076E-01 -1.6570507E-02  2.1843118E-04  2.0537796E-01 -2.0944182E-02  4.9569691E-01  6.3823534E-01 -6.4649834E-02  1.4955978E+00
1.5654585E-01 -1.4422237E-02  2.4023508E-04  2.1348293E-01 -1.5327518E-02  5.1511763E-01  6.1493222E-01 -5.8031344E-02  1.4922734E+00
1.5349123E-01 -1.2471429E-02  2.5781479E-04  2.0822540E-01 -1.2604507E-02  4.9145449E-01  6.0631957E-01 -4.9603682E-02  1.4434844E+00
1.5042462E-01 -1.0708352E-02  2.7452309E-04  2.0308649E-01 -1.0069250E-02  4.6032986E-01  5.9777153E-01 -4.2100471E-02  1.3869430E+00
1.4735377E-01 -9.1226355E-03  2.9262563E-04  2.0165659E-01 -7.0506038E-03  4.3517548E-01  5.8591809E-01 -3.6118542E-02  1.3357806E+00
1.4428627E-01 -7.7034509E-03  3.1367255E-04  1.9790696E-01 -4.8599874E-03  4.1035997E-01  5.7633407E-01 -3.0455934E-02  1.2849863E+00
1.4122907E-01 -6.4396859E-03  3.3876733E-04  1.9489223E-01 -2.9271234E-03  3.9159022E-01  5.6587473E-01 -2.5495510E-02  1.2407823E+00
1.3818877E-01 -5.3201288E-03  3.6876183E-04  1.9231695E-01 -1.2852886E-03  3.7814793E-01  5.5484327E-01 -2.1148814E-02  1.2024995E+00
1.3517153E-01 -4.3336216E-03  4.0439751E-04  1.8913958E-01 -9.7654708E-05  3.6759718E-01  5.4403226E-01 -1.7240791E-02  1.1681615E+00
1.3215673E-01 -3.4677228E-03  4.4641014E-04  1.8421761E-01  6.4196056E-04  3.5681037E-01  5.3470771E-01 -1.3637588E-02  1.1346308E+00
1.2920043E-01 -2.7147637E-03  4.8863372E-04  1.7701475E-01  1.1032536E-03  3.3476334E-01  5.2753139E-01 -1.0412722E-02  1.0907602E+00
1.2628179E-01 -2.0628276E-03  5.4029000E-04  1.6868529E-01  1.2553680E-03  3.1555686E-01  5.2137821E-01 -7.4660126E-03  1.0506646E+00
1.2340470E-01 -1.5020444E-03  6.0302706E-04  1.5964946E-01  1.2166561E-03  2.9890354E-01  5.1586764E-01 -4.8452394E-03  1.0140486E+00
1.2057311E-01 -1.0229881E-03  6.7770202E-04  1.5278921E-01  1.2920790E-03  2.8824651E-01  5.0809631E-01 -2.7862270E-03  9.8446672E-01
1.1778923E-01 -6.1684373E-04  7.6562461E-04  1.4772855E-01  1.4015098E-03  2.8195184E-01  4.9859938E-01 -1.1404588E-03  9.6002279E-01
1.7209840E-01 -3.9263743E-02  1.0571874E-04  1.8523844E-01 -6.7196144E-02  3.6446852E-01  7.3218011E-01 -1.4472027E-01  1.4423335E+00
1.6931596E-01 -3.5405419E-02  1.2215630E-04  1.3609834E-01 -7.3016940E-02  3.6427855E-01  7.6422783E-01 -1.1700745E-01  1.4251441E+00
1.6648863E-01 -3.1793515E-02  1.3718246E-04  1.6878145E-01 -5.7400381E-02  4.3937032E-01  7.1357938E-01 -1.1236607E-01  1.4834893E+00
1.6361571E-01 -2.8426461E-02  1.6263965E-04  2.5315661E-01 -2.7506208E-02  6.2912018E-01  6.1086924E-01 -1.2356142E-01  1.6562520E+00
1.6069882E-01 -2.5301094E-02  1.7767522E-04  2.2967931E-01 -2.7052322E-02  6.0628902E-01  6.1701042E-01 -1.0651109E-01  1.6145961E+00
1.5774203E-01 -2.2412815E-02  1.8459917E-04  1.8767057E-01 -3.2257814E-02  5.1071994E-01  6.4164071E-01 -8.5234880E-02  1.4998582E+00
1.5475031E-01 -1.9755438E-02  1.8907666E-04  1.8599094E-01 -2.6930438E-02  4.5546442E-01  6.2624256E-01 -7.5837271E-02  1.4247115E+00
1.5173015E-01 -1.7321548E-02  1.9451599E-04  1.9071332E-01 -2.0481082E-02  4.1544685E-01  6.0528248E-01 -6.8760508E-02  1.3634087E+00
1.4868882E-01 -1.5102552E-02  2.0283934E-04  1.8657178E-01 -1.6404257E-02  3.7539644E-01  5.9362291E-01 -6.0490449E-02  1.3014459E+00
1.4563428E-01 -1.3088878E-02  2.0576545E-04  1.7871513E-01 -1.3190358E-02  3.1170608E-01  5.8708011E-01 -5.2430454E-02  1.2136255E+00
1.4257381E-01 -1.1270011E-02  2.1427378E-04  1.7429652E-01 -9.9059463E-03  2.7369314E-01  5.7743580E-01 -4.5553370E-02  1.1511052E+00
1.3951505E-01 -9.6348964E-03  2.3250729E-04  1.7112090E-01 -7.2470318E-03  2.6433844E-01  5.6709504E-01 -3.9076296E-02  1.1166011E+00
1.3646562E-01 -8.1720754E-03  2.5834207E-04  1.7013687E-01 -5.0061209E-03  2.7228391E-01  5.5485392E-01 -3.3283233E-02  1.0990357E+00
1.3343238E-01 -6.8698151E-03  2.9042326E-04  1.6923700E-01 -3.2123245E-03  2.8603891E-01  5.4250761E-01 -2.8004170E-02  1.0877321E+00
1.3042175E-01 -5.7163188E-03  3.2799733E-04  1.6782831E-01 -1.8874889E-03  3.0021368E-01  5.3065884E-01 -2.3158195E-02  1.0773406E+00
1.2743974E-01 -4.6998828E-03  3.7078685E-04  1.6724018E-01 -7.8184170E-04  3.1463106E-01  5.1775324E-01 -1.8984542E-02  1.0680710E+00
1.2446722E-01 -3.8075797E-03  4.1890185E-04  1.6601900E-01  3.5298377E-05  3.2567664E-01  5.0527974E-01 -1.5286612E-02  1.0564322E+00
1.2155643E-01 -3.0312468E-03  4.7277994E-04  1.6378305E-01  6.0300407E-04  3.3227848E-01  4.9371905E-01 -1.2008020E-02  1.0412749E+00
1.1868793E-01 -2.3585822E-03  5.3315202E-04  1.6028284E-01  9.3704560E-04  3.3404822E-01  4.8334018E-01 -9.0957510E-03  1.0222331E+00
1.1586526E-01 -1.7793566E-03  6.0102923E-04  1.5518936E-01  1.0578302E-03  3.3061556E-01  4.7449901E-01 -6.5001897E-03  9.9894375E-01
1.1309196E-01 -1.2838472E-03  6.7818197E-04  1.4875514E-01  1.0699329E-03  3.2304171E-01  4.6691347E-01 -4.2581988E-03  9.7258208E-01
1.1037001E-01 -8.6294929E-04  7.7055093E-04  1.4259369E-01  1.0556987E-03  3.1772433E-01  4.5912445E-01 -2.3802597E-03  9.4929959E-01
1.6463609E-01 -4.0637419E-02  1.3601996E-04  1.8187179E-01 -6.3990843E-02  6.2785082E-01  6.8912387E-01 -1.5407749E-01  1.6594685E+00
1.6180861E-01 -3.6640293E-02  1.4573754E-04  1.6022756E-01 -6.2099562E-02  5.9431436E-01  6.9468779E-01 -1.3318993E-01  1.6068958E+00
1.5894207E-01 -3.2903008E-02  1.4494200E-04  2.0235429E-01 -4.4751799E-02  5.6480159E-01  6.3505430E-01 -1.2963364E-01  1.5592938E+00
1.5603590E-01 -2.9422995E-02  1.4175154E-04  2.2436528E-01 -3.1123239E-02  5.0130272E-01  5.9530604E-01 -1.2395584E-01  1.4773792E+00
1.5309145E-01 -2.6196095E-02  1.3801865E-04  1.7693176E-01 -3.5611528E-02  3.5641953E-01  6.2505598E-01 -1.0165604E-01  1.3135746E+00
1.5011359E-01 -2.3217052E-02  1.2711262E-04  1.5401911E-01 -3.4226656E-02  2.1511081E-01  6.3020363E-01 -8.6741579E-02  1.1531714E+00
1.4710621E-01 -2.0478545E-02  1.3205796E-04  1.8118034E-01 -2.2246614E-02  2.2658134E-01  5.8603212E-01 -8.3696199E-02  1.1443856E+00
1.4407643E-01 -1.7972535E-02  1.4738848E-04  1.7893999E-01 -1.7156362E-02  2.4050793E-01  5.7175617E-01 -7.5067255E-02  1.1373123E+00
1.4103179E-01 -1.5689711E-02  1.6933909E-04  1.5810913E-01 -1.7396239E-02  2.4638891E-01  5.7627564E-01 -6.2383184E-02  1.1220220E+00
1.3798006E-01 -1.3619714E-02  1.9543274E-04  1.5961894E-01 -1.3862423E-02  2.8636209E-01  5.5988683E-01 -5.4545296E-02  1.1388065E+00
1.3492890E-01 -1.1751371E-02  2.2415135E-04  1.6091702E-01 -1.0802656E-02  3.2137664E-01  5.4414277E-01 -4.7355920E-02  1.1502610E+00
1.3188548E-01 -1.0072858E-02  2.5857312E-04  1.5927568E-01 -8.8236432E-03  3.5509081E-01  5.3192187E-01 -4.0119305E-02  1.1598770E+00
1.2885755E-01 -8.5720860E-03  2.9579525E-04  1.5991941E-01 -6.9050039E-03  3.8549680E-01  5.1801307E-01 -3.3881220E-02  1.1655147E+00
1.2585202E-01 -7.2367105E-03  3.3219933E-04  1.6017688E-01 -5.1687529E-03  4.0049241E-01  5.0460985E-01 -2.8418281E-02  1.1560816E+00
1.2287494E-01 -6.0543142E-03  3.6889000E-04  1.5994941E-01 -3.6573520E-03  4.0476507E-01  4.9181829E-01 -2.3624453E-02  1.1363001E+00
1.1993200E-01 -5.0126381E-03  4.0695831E-04  1.5879804E-01 -2.4600953E-03  4.0118545E-01  4.7987315E-01 -1.9400314E-02  1.1093638E+00
1.1700548E-01 -4.0982770E-03  4.4749549E-04  1.5736536E-01 -1.4529830E-03  3.9323331E-01  4.6809189E-01 -1.5755183E-02  1.0789763E+00
1.1414388E-01 -3.3025681E-03  4.9161579E-04  1.5554955E-01 -6.2634024E-04  3.8246388E-01  4.5664267E-01 -1.2605423E-02  1.0466653E+00
1.1132913E-01 -2.6128429E-03  5.4048728E-04  1.5313648E-01  1.2219331E-05  3.6968409E-01  4.4574532E-01 -9.8757350E-03  1.0132753E+00
1.0856442E-01 -2.0185277E-03  5.9536873E-04  1.4958538E-01  4.3136892E-04  3.5471055E-01  4.3595100E-01 -7.4661219E-03  9.7865106E-01
1.0585291E-01 -1.5096165E-03  6.5765253E-04  1.4470052E-01  6.7549267E-04  3.3757031E-01  4.2741868E-01 -5.3549903E-03  9.4293400E-01
1.0319639E-01 -1.0767389E-03  7.2892148E-04  1.3904638E-01  8.1244438E-04  3.1950098E-01  4.1972671E-01 -3.5360173E-03  9.0714317E-01
1.5736184E-01 -4.1860318E-02  1.1465365E-04  1.8193539E-01 -6.0218715E-02  4.9318163E-01  6.4482868E-01 -1.6304588E-01  1.4790188E+00
1.5449314E-01 -3.7732636E-02  9.8831866E-05  1.6982924E-01 -5.5282053E-02  3.0328122E-01  6.4140652E-01 -1.4451104E-01  1.2687241E+00
1.5159046E-01 -3.3877905E-02  8.6534206E-05  1.5540833E-01 -5.0604412E-02  1.5624415E-01  6.3885059E-01 -1.2768851E-01  1.1022771E+00
1.4865279E-01 -3.0292382E-02  9.2472491E-05  1.1375755E-01 -5.3232725E-02  1.0190309E-01  6.6342345E-01 -1.0516977E-01  1.0281581E+00
1.4568244E-01 -2.6971286E-02  1.0897425E-04  1.2952315E-01 -4.3021393E-02  1.7215701E-01  6.2949415E-01 -9.7326512E-02  1.0796405E+00
1.4268430E-01 -2.3908477E-02  1.3086177E-04  1.6720251E-01 -2.7980178E-02  2.8440465E-01  5.7393426E-01 -9.5801248E-02  1.1725928E+00
1.3966338E-01 -2.1096037E-02  1.5765535E-04  1.6754585E-01 -2.3097185E-02  3.5719044E-01  5.5661169E-01 -8.5403910E-02  1.2248903E+00
1.3662657E-01 -1.8524994E-02  1.8684785E-04  1.5047532E-01 -2.2776947E-02  3.9862329E-01  5.5694177E-01 -7.1837716E-02  1.2455907E+00
1.3358209E-01 -1.6185344E-02  2.1165205E-04  1.4750126E-01 -1.9743797E-02  4.2465814E-01  5.4328437E-01 -6.2322411E-02  1.2509881E+00
1.3053714E-01 -1.4065802E-02  2.3324112E-04  1.5526402E-01 -1.5272757E-02  4.4353831E-01  5.2030292E-01 -5.5334481E-02  1.2474602E+00
1.2749901E-01 -1.2154374E-02  2.5277741E-04  1.5466367E-01 -1.2362337E-02  4.3573254E-01  5.0610242E-01 -4.7936555E-02  1.2170347E+00
1.2447504E-01 -1.0438559E-02  2.7135434E-04  1.5136859E-01 -1.0195641E-02  4.1574124E-01  4.9519168E-01 -4.0843031E-02  1.1740221E+00
1.2147241E-01 -8.9055307E-03  2.8997538E-04  1.4930675E-01 -8.0910510E-03  3.9363406E-01  4.8383540E-01 -3.4718402E-02  1.1281006E+00
1.1849757E-01 -7.5422831E-03  3.0956849E-04  1.4703008E-01 -6.2481846E-03  3.7007627E-01  4.7294248E-01 -2.9286229E-02  1.0809616E+00
1.1555756E-01 -6.3359536E-03  3.3196878E-04  1.4569739E-01 -4.5820975E-03  3.5059359E-01  4.6138558E-01 -2.4559057E-02  1.0381500E+00
1.1265652E-01 -5.2735961E-03  3.5627706E-04  1.4356244E-01 -3.2345234E-03  3.2992024E-01  4.5072183E-01 -2.0383816E-02  9.9464810E-01
1.0977843E-01 -4.3413870E-03  3.8358191E-04  1.4093891E-01 -2.1394930E-03  3.0988494E-01  4.4052646E-01 -1.6725307E-02  9.5260088E-01
1.0696842E-01 -3.5301832E-03  4.1487497E-04  1.3819222E-01 -1.2478947E-03  2.9167778E-01  4.3047042E-01 -1.3541884E-02  9.1321671E-01
1.0420982E-01 -2.8269736E-03  4.5112567E-04  1.3547838E-01 -5.3169941E-04  2.7570838E-01  4.2039184E-01 -1.0794859E-02  8.7695549E-01
1.0150557E-01 -2.2208521E-03  4.9334503E-04  1.3306349E-01  4.3621942E-05  2.6234137E-01  4.1002119E-01 -8.4516039E-03  8.4422609E-01
9.8858464E-02 -1.7015375E-03  5.4264350E-04  1.2959167E-01  4.1037324E-04  2.4900571E-01  4.0065881E-01 -6.3813721E-03  8.1259203E-01
9.6270023E-02 -1.2594094E-03  6.0028770E-04  1.2558967E-01  6.4924235E-04  2.3629052E-01  3.9190621E-01 -4.5892169E-03  7.8245370E-01
1.5028578E-01 -4.2936326E-02  6.3803458E-05  1.7404332E-01 -5.8585371E-02  1.1902502E-01  6.1083227E-01 -1.6890752E-01  1.0595697E+00
1.4737577E-01 -3.8684741E-02  7.7168601E-05  1.6469161E-01 -5.2687570E-02  1.7278570E-01  6.0460883E-01 -1.5085149E-01  1.0923169E+00
1.4443740E-01 -3.4719557E-02  9.7711399E-05  1.3138233E-01 -5.2299775E-02  2.3012333E-01  6.2118260E-01 -1.2924978E-01  1.1293843E+00
1.4147009E-01 -3.1036018E-02  1.2517792E-04  9.6040003E-02 -5.4273894E-02  3.0696509E-01  6.3947969E-01 -1.0700549E-01  1.1859668E+00
1.3847736E-01 -2.7628652E-02  1.4896171E-04  1.5846975E-01 -3.5341392E-02  4.5937853E-01  5.5901994E-01 -1.0753808E-01  1.3191022E+00
1.3546376E-01 -2.4490136E-02  1.6699047E-04  1.9229538E-01 -2.1496499E-02  5.2807293E-01  5.0764602E-01 -1.0447708E-01  1.3678844E+00
1.3243416E-01 -2.1611530E-02  1.8055287E-04  1.4792240E-01 -2.6089557E-02  4.6797074E-01  5.3493649E-01 -8.4413861E-02  1.2873646E+00
1.2939492E-01 -1.8982824E-02  1.9100833E-04  1.3768792E-01 -2.4366567E-02  4.3364769E-01  5.2827562E-01 -7.2112082E-02  1.2325716E+00
1.2635373E-01 -1.6593092E-02  2.0086460E-04  1.5516124E-01 -1.7123328E-02  4.3107453E-01  4.9430219E-01 -6.6645153E-02  1.2093474E+00
1.2331794E-01 -1.4430313E-02  2.1039635E-04  1.4695960E-01 -1.4870920E-02  3.9091966E-01  4.8688690E-01 -5.7390917E-02  1.1476759E+00
1.2029406E-01 -1.2481631E-02  2.1880766E-04  1.3644395E-01 -1.3556797E-02  3.4376083E-01  4.8226733E-01 -4.8365483E-02  1.0787995E+00
1.1728984E-01 -1.0733954E-02  2.2767737E-04  1.4068917E-01 -9.8280079E-03  3.1886954E-01  4.6356454E-01 -4.2804261E-02  1.0317950E+00
1.1431274E-01 -9.1738500E-03  2.3811688E-04  1.3331469E-01 -8.1458252E-03  2.8116529E-01  4.5727744E-01 -3.6227249E-02  9.7132806E-01
1.1136929E-01 -7.7877096E-03  2.5093274E-04  1.2905708E-01 -6.4047789E-03  2.5320335E-01  4.4826700E-01 -3.0657566E-02  9.2071850E-01
1.0846557E-01 -6.5619877E-03  2.6674734E-04  1.2634074E-01 -4.7332118E-03  2.3241673E-01  4.3811509E-01 -2.5891097E-02  8.7743823E-01
1.0560708E-01 -5.4833675E-03  2.8608858E-04  1.2371467E-01 -3.3783136E-03  2.1616451E-01  4.2814070E-01 -2.1661511E-02  8.3902219E-01
1.0277904E-01 -4.5375296E-03  3.0945784E-04  1.2118839E-01 -2.2842060E-03  2.0368053E-01  4.1816678E-01 -1.7935735E-02  8.0507629E-01
1.0002238E-01 -3.7147385E-03  3.3490360E-04  1.1859771E-01 -1.3769045E-03  1.9072801E-01  4.0835169E-01 -1.4700702E-02  7.7142450E-01
9.7322316E-02 -3.0016852E-03  3.6606657E-04  1.1571615E-01 -7.1359708E-04  1.8091204E-01  3.9889756E-01 -1.1834264E-02  7.4175662E-01
9.4681414E-02 -2.3871191E-03  4.0372431E-04  1.1324351E-01 -1.9526544E-04  1.7451878E-01  3.8909824E-01 -9.3687869E-03  7.1639827E-01
9.2101931E-02 -1.8604740E-03  4.4851957E-04  1.1074416E-01  1.7726956E-04  1.6986993E-01  3.7932014E-01 -7.2430896E-03  6.9381276E-01
8.9584983E-02 -1.4118861E-03  5.0133081E-04  1.0848086E-01  4.5656225E-04  1.6673492E-01  3.6940799E-01 -5.4339496E-03  6.7361535E-01
1.4340868E-01 -4.3866692E-02  8.9301514E-05  1.6264295E-01 -5.7814208E-02  3.3159057E-01  5.8239275E-01 -1.7304528E-01  1.2276928E+00
