 2.6213033E+01  6.5549187E+00  8.0314777E+01  1.2454763E+02  5.4929674E+01  8.0796361E+09  1.2455293E+02  5.4932189E+01 -8.0777978E+09
 2.9554403E+01  7.1108301E+00  8.8192843E+01  1.3890946E+02  5.8822328E+01  9.6057766E+09  1.3891467E+02  5.8824731E+01 -9.6039318E+09
 3.2983367E+01  7.6913554E+00  9.6991204E+01  1.5359385E+02  6.2703136E+01  1.1251493E+10  1.5359897E+02  6.2705425E+01 -1.1249644E+10
 3.6523511E+01  8.2989521E+00  1.0683728E+02  1.6863721E+02  6.6560231E+01  1.3010261E+10  1.6864224E+02  6.6562411E+01 -1.3008409E+10
 1.8063431E+00  2.9814120E+00  3.3558225E+01  1.7282114E+01  2.3579121E+01 -5.7352012E+08  1.7288899E+01  2.3582779E+01  5.7495331E+08
 4.4501385E+00  3.3104064E+00  3.6498596E+01  2.9123294E+01  2.7008384E+01  3.3228330E+07  2.9129907E+01  2.7011921E+01 -3.1771925E+07
 7.1301205E+00  3.6664278E+00  3.9733385E+01  4.1060815E+01  3.0500116E+01  6.8559976E+08  4.1067265E+01  3.0503531E+01 -6.8412257E+08
 9.8588221E+00  4.0497086E+00  4.3298488E+01  5.3131427E+01  3.4047059E+01  1.3835066E+09  5.3137728E+01  3.4050353E+01 -1.3820111E+09
 1.2626523E+01  4.4577124E+00  4.7234787E+01  6.5337735E+01  3.7637520E+01  2.1423165E+09  6.5343888E+01  3.7640691E+01 -2.1408051E+09
 1.5463253E+01  4.8935438E+00  5.1588945E+01  7.7740563E+01  4.1261032E+01  2.9520754E+09  7.7746587E+01  4.1264083E+01 -2.9505502E+09
 1.8349165E+01  5.3523305E+00  5.6414323E+01  9.0327978E+01  4.4910239E+01  3.8328523E+09  9.0333873E+01  4.4913167E+01 -3.8313156E+09
 2.1309083E+01  5.8365641E+00  6.1772072E+01  1.0315278E+02  4.8571042E+01  4.7774226E+09  1.0315856E+02  4.8573850E+01 -4.7758764E+09
 2.4334826E+01  6.3428882E+00  6.7732339E+01  1.1621830E+02  5.2237139E+01  5.8001226E+09  1.1622397E+02  5.2239825E+01 -5.7985690E+09
 2.7443692E+01  6.8737253E+00  7.4375858E+01  1.2956924E+02  5.5894619E+01  6.8970230E+09  1.2957481E+02  5.5897185E+01 -6.8954637E+09
 3.0633293E+01  7.4261959E+00  8.1795682E+01  1.4321594E+02  5.9536303E+01  8.0800771E+09  1.4322141E+02  5.9538748E+01 -8.0785140E+09
 3.3925931E+01  8.0025472E+00  9.0099223E+01  1.5719220E+02  6.3151157E+01  9.3443281E+09  1.5719757E+02  6.3153484E+01 -9.3427626E+09
 1.6112343E+00  2.8802775E+00  2.8255943E+01  1.6349145E+01  2.2620533E+01 -4.1995643E+08  1.6356387E+01  2.2624436E+01  4.2116612E+08
 4.0711621E+00  3.2033485E+00  3.0741497E+01  2.7374118E+01  2.5868177E+01  1.6362412E+07  2.7381176E+01  2.5871950E+01 -1.5132753E+07
 6.5647671E+00  3.5517596E+00  3.3475114E+01  3.8485210E+01  2.9171833E+01  4.8533147E+08  3.8492094E+01  2.9175476E+01 -4.8408392E+08
 9.1037883E+00  3.9254238E+00  3.6487098E+01  4.9716957E+01  3.2524245E+01  9.8674623E+08  4.9723681E+01  3.2527760E+01 -9.8548294E+08
 1.1678833E+01  4.3216886E+00  3.9811968E+01  6.1071410E+01  3.5913768E+01  1.5320388E+09  6.1077976E+01  3.5917151E+01 -1.5307617E+09
 1.4318266E+01  4.7432696E+00  4.3489097E+01  7.2605820E+01  3.9330646E+01  2.1135238E+09  7.2612248E+01  3.9333901E+01 -2.1122348E+09
 1.7002981E+01  5.1853780E+00  4.7563542E+01  8.4308306E+01  4.2767293E+01  2.7462336E+09  8.4314596E+01  4.2770417E+01 -2.7449347E+09
 1.9756417E+01  5.6502161E+00  5.2086870E+01  9.6228401E+01  4.6210683E+01  3.4245339E+09  9.6234567E+01  4.6213679E+01 -3.4232267E+09
 2.2570490E+01  6.1344867E+00  5.7118310E+01  1.0836859E+02  4.9654493E+01  4.1591236E+09  1.0837464E+02  4.9657359E+01 -4.1578100E+09
 2.5461486E+01  6.6403814E+00  6.2725928E+01  1.2077067E+02  5.3085813E+01  4.9469173E+09  1.2077660E+02  5.3088552E+01 -4.9455986E+09
 2.8426786E+01  7.1650924E+00  6.8988220E+01  1.3344362E+02  5.6497709E+01  5.7967853E+09  1.3344945E+02  5.6500319E+01 -5.7954632E+09
 3.1487456E+01  7.7106839E+00  7.5995847E+01  1.4641879E+02  5.9879955E+01  6.7049706E+09  1.4642452E+02  5.9882438E+01 -6.7036462E+09
 1.4250660E+00  2.7839095E+00  2.3902073E+01  1.5456381E+01  2.1705817E+01 -3.0739852E+08  1.5464105E+01  2.1709978E+01  3.0842360E+08
 3.7125991E+00  3.1009719E+00  2.5997731E+01  2.5712500E+01  2.4779030E+01  5.9489967E+06  2.5720028E+01  2.4783053E+01 -4.9072003E+06
 6.0315481E+00  3.4415884E+00  2.8302723E+01  3.6045751E+01  2.7901835E+01  3.4266100E+08  3.6053092E+01  2.7905720E+01 -3.4160423E+08
 8.3928743E+00  3.8054003E+00  3.0842607E+01  4.6488495E+01  3.1067049E+01  7.0248375E+08  4.6495666E+01  3.1070797E+01 -7.0141380E+08
 1.0787488E+01  4.1896761E+00  3.3646468E+01  5.7042218E+01  3.4263155E+01  1.0939225E+09  5.7049222E+01  3.4266763E+01 -1.0928410E+09
 1.3242145E+01  4.5967889E+00  3.6747517E+01  6.7760725E+01  3.7481109E+01  1.5110555E+09  6.7767580E+01  3.7484581E+01 -1.5099641E+09
 1.5738459E+01  5.0220579E+00  4.0183715E+01  7.8632180E+01  4.0713195E+01  1.9651413E+09  7.8638888E+01  4.0716527E+01 -1.9640415E+09
 1.8298528E+01  5.4674340E+00  4.3998551E+01  8.9702982E+01  4.3947427E+01  2.4518007E+09  8.9709558E+01  4.3950622E+01 -2.4506939E+09
 2.0914377E+01  5.9297006E+00  4.8241943E+01  1.0097482E+02  4.7177528E+01  2.9790164E+09  1.0098127E+02  4.7180584E+01 -2.9779041E+09
 2.3601321E+01  6.4108495E+00  5.2971289E+01  1.1248672E+02  5.0391562E+01  3.5443777E+09  1.1249304E+02  5.0394482E+01 -3.5432611E+09
 2.6356538E+01  6.9081619E+00  5.8252765E+01  1.2424641E+02  5.3582874E+01  4.1544651E+09  1.2425262E+02  5.3585657E+01 -4.1533456E+09
 2.9199907E+01  7.4235443E+00  6.4162756E+01  1.3628289E+02  5.6742024E+01  4.8064374E+09  1.3628901E+02  5.6744673E+01 -4.8053159E+09
 1.2476599E+00  2.6921126E+00  2.0146119E+01  1.4602412E+01  2.0832937E+01 -2.2492896E+08  1.4610647E+01  2.0837371E+01  2.2579499E+08
 3.3737344E+00  3.0030564E+00  2.1912913E+01  2.4134809E+01  2.3738533E+01 -2.0134223E+05  2.4142834E+01  2.3742820E+01  1.0815367E+06
 5.5291731E+00  3.3356870E+00  2.3856171E+01  3.3736451E+01  2.6687385E+01  2.4124614E+08  3.3744277E+01  2.6691525E+01 -2.4035323E+08
 7.7241784E+00  3.6894201E+00  2.5997416E+01  4.3437577E+01  2.9672449E+01  4.9915063E+08  4.3445221E+01  2.9676442E+01 -4.9824650E+08
 9.9499429E+00  4.0614799E+00  2.8361173E+01  5.3239098E+01  3.2682408E+01  7.7983988E+08  5.3246562E+01  3.2686252E+01 -7.7892591E+08
 1.2231675E+01  4.4539413E+00  3.0975414E+01  6.3191502E+01  3.5708931E+01  1.0787605E+09  6.3198808E+01  3.5712629E+01 -1.0778380E+09
 1.4551678E+01  4.8622539E+00  3.3872137E+01  7.3282993E+01  3.8744258E+01  1.4043421E+09  7.3290143E+01  3.8747808E+01 -1.4034125E+09
 1.6930769E+01  5.2881527E+00  3.7087988E+01  8.3556969E+01  4.1777411E+01  1.7531918E+09  8.3563977E+01  4.1780815E+01 -1.7522562E+09
 1.9361086E+01  5.7285213E+00  4.0665024E+01  9.4014379E+01  4.4802220E+01  2.1312640E+09  9.4021250E+01  4.4805477E+01 -2.1303237E+09
 2.1857017E+01  6.1851799E+00  4.4651618E+01  1.0469160E+02  4.7807694E+01  2.5366835E+09  1.0469834E+02  4.7810806E+01 -2.5357394E+09
 2.4415566E+01  6.6555144E+00  4.9103537E+01  1.1559521E+02  5.0787488E+01  2.9743306E+09  1.1560183E+02  5.0790454E+01 -2.9733840E+09
 2.7055473E+01  7.1412958E+00  5.4085151E+01  1.2675201E+02  5.3732923E+01  3.4420603E+09  1.2675852E+02  5.3735745E+01 -3.4411120E+09
 1.0788349E+00  2.6046992E+00  1.6978311E+01  1.3785806E+01  1.9999932E+01 -1.6452470E+08  1.3794577E+01  2.0004653E+01  1.6525625E+08
 3.0538703E+00  2.9093906E+00  1.8468463E+01  2.2637511E+01  2.2744384E+01 -3.5793714E+06  2.2646058E+01  2.2748949E+01  4.3229729E+06
 5.0563915E+00  3.2338379E+00  2.0107269E+01  3.1551544E+01  2.5525880E+01  1.6933156E+08  3.1559878E+01  2.5530288E+01 -1.6857713E+08
 7.0958643E+00  3.5772744E+00  2.1912878E+01  4.0556073E+01  2.8337569E+01  3.5395847E+08  4.0564213E+01  2.8341821E+01 -3.5319447E+08
 9.1637473E+00  3.9369135E+00  2.3905954E+01  4.9651441E+01  3.1168410E+01  5.5500931E+08  4.9659390E+01  3.1172503E+01 -5.5423691E+08
 1.1283760E+01  4.3145734E+00  2.6110075E+01  5.8884948E+01  3.4010778E+01  7.6898905E+08  5.8892728E+01  3.4014716E+01 -7.6820938E+08
 1.3438879E+01  4.7058546E+00  2.8552209E+01  6.8244842E+01  3.6856952E+01  1.0022078E+09  6.8252455E+01  3.6860732E+01 -1.0014220E+09
 1.5648686E+01  5.1123093E+00  3.1263232E+01  7.7771648E+01  3.9696929E+01  1.2520443E+09  7.7779109E+01  3.9700554E+01 -1.2512533E+09
 1.7905448E+01  5.5309383E+00  3.4278589E+01  8.7465632E+01  4.2524701E+01  1.5229386E+09  8.7472947E+01  4.2528169E+01 -1.5221436E+09
 2.0222666E+01  5.9634165E+00  3.7639034E+01  9.7360654E+01  4.5330186E+01  1.8134377E+09  9.7367835E+01  4.5333499E+01 -1.8126394E+09
 2.2597196E+01  6.4072475E+00  4.1391551E+01  1.0746223E+02  4.8107379E+01  2.1271595E+09  1.0746929E+02  4.8110537E+01 -2.1263590E+09
 2.5046690E+01  6.8640880E+00  4.5590386E+01  1.1779509E+02  5.0848336E+01  2.4624878E+09  1.1780203E+02  5.0851341E+01 -2.4616857E+09
 9.1846303E-01  2.5214816E+00  1.4322335E+01  1.3005230E+01  1.9204854E+01 -1.2029873E+08  1.3014558E+01  1.9209874E+01  1.2091775E+08
 2.7523796E+00  2.8197663E+00  1.5577627E+01  2.1217255E+01  2.1794322E+01 -5.1988003E+06  2.1226345E+01  2.1799176E+01  5.8279240E+06
 4.6120425E+00  3.1358284E+00  1.6958233E+01  2.9485541E+01  2.4414779E+01  1.1846556E+08  2.9494405E+01  2.4419467E+01 -1.1782737E+08
 6.5062068E+00  3.4687612E+00  1.8479436E+01  3.7836245E+01  2.7059627E+01  2.5046922E+08  3.7844904E+01  2.7064150E+01 -2.4982304E+08
 8.4265843E+00  3.8157979E+00  2.0158635E+01  4.6269151E+01  2.9718159E+01  3.9431474E+08  4.6277607E+01  2.9722514E+01 -3.9366152E+08
 1.0395469E+01  4.1785388E+00  2.2015692E+01  5.4828500E+01  3.2383452E+01  5.4732411E+08  5.4836776E+01  3.2387642E+01 -5.4666477E+08
 1.2396487E+01  4.5527542E+00  2.4073312E+01  6.3502591E+01  3.5047899E+01  7.1421935E+08  6.3510690E+01  3.5051921E+01 -7.1355485E+08
 1.4448043E+01  4.9398436E+00  2.6357504E+01  7.2329210E+01  3.7702433E+01  8.9298075E+08  7.2337148E+01  3.7706290E+01 -8.9231187E+08
 1.6542542E+01  5.3369406E+00  2.8898119E+01  8.1307997E+01  4.0341260E+01  1.0869178E+09  8.1315779E+01  4.0344950E+01 -1.0862454E+09
 1.8692640E+01  5.7455983E+00  3.1729480E+01  9.0470425E+01  4.2955174E+01  1.2949086E+09  9.0478065E+01  4.2958699E+01 -1.2942335E+09
 2.0895074E+01  6.1634497E+00  3.4891163E+01  9.9821041E+01  4.5538530E+01  1.5196340E+09  9.9828544E+01  4.5541890E+01 -1.5189569E+09
 2.3166453E+01  6.5920554E+00  3.8428839E+01  1.0938260E+02  4.8084092E+01  1.7598783E+09  1.0938998E+02  4.8087290E+01 -1.7591998E+09
 7.6652136E-01  2.4422949E+00  1.2054839E+01  1.2259651E+01  1.8445868E+01 -8.7930807E+07  1.2269565E+01  1.8451201E+01  8.8453421E+07
 2.4687429E+00  2.7339976E+00  1.3113463E+01  1.9871039E+01  2.0886213E+01 -5.7384433E+06  1.9880700E+01  2.0891369E+01  6.2696813E+06
 4.1950813E+00  3.0414686E+00  1.4277587E+01  2.7533356E+01  2.3351685E+01  8.2585115E+07  2.7542777E+01  2.3356665E+01 -8.2046124E+07
 5.9536089E+00  3.3636998E+00  1.5560084E+01  3.5270818E+01  2.5835987E+01  1.7684365E+08  3.5280019E+01  2.5840791E+01 -1.7629780E+08
 7.7362820E+00  3.6979736E+00  1.6975615E+01  4.3082669E+01  2.8328806E+01  2.7964278E+08  4.3091653E+01  2.8333432E+01 -2.7909089E+08
 9.5640294E+00  4.0457084E+00  1.8540903E+01  5.1010219E+01  3.0823911E+01  3.8893399E+08  5.1019013E+01  3.0828363E+01 -3.8837686E+08
 1.1421114E+01  4.4028611E+00  2.0275077E+01  5.9041833E+01  3.3313875E+01  5.0824958E+08  5.9050439E+01  3.3318148E+01 -5.0768804E+08
 1.3324816E+01  4.7707065E+00  2.2200038E+01  6.7212688E+01  3.5790534E+01  6.3603717E+08  6.7221123E+01  3.5794633E+01 -6.3547190E+08
 1.5267688E+01  5.1465239E+00  2.4340924E+01  7.5521854E+01  3.8248345E+01  7.7476238E+08  7.5530125E+01  3.8252267E+01 -7.7419413E+08
 1.7261583E+01  5.5317665E+00  2.6726642E+01  8.3998545E+01  4.0678947E+01  9.2356191E+08  8.4006665E+01  4.0682694E+01 -9.2299128E+08
 1.9303146E+01  5.9242057E+00  2.9390509E+01  9.2646418E+01  4.3077070E+01  1.0844211E+09  9.2654393E+01  4.3080642E+01 -1.0838487E+09
 2.1407994E+01  6.3253227E+00  3.2370995E+01  1.0148639E+02  4.5436160E+01  1.2564268E+09  1.0149424E+02  4.5439560E+01 -1.2558533E+09
 6.2295064E-01  2.3669885E+00  1.0172786E+01  1.1547866E+01  1.7721196E+01 -6.4249609E+07  1.1558392E+01  1.7726854E+01  6.4691962E+07
 2.2024259E+00  2.6519136E+00  1.1064438E+01  1.8595791E+01  2.0017998E+01 -5.6449294E+06  1.8606049E+01  2.0023470E+01  6.0945163E+06
 3.8044717E+00  2.9505826E+00  1.2044919E+01  2.5689949E+01  2.2334293E+01  5.7350198E+07  2.5699952E+01  2.2339578E+01 -5.6894109E+07
 5.4365079E+00  3.2619235E+00  1.3125072E+01  3.2852685E+01  2.4664125E+01  1.2456886E+08  3.2862454E+01  2.4669225E+01 -1.2410702E+08
 7.0907301E+00  3.5832940E+00  1.4317238E+01  4.0082726E+01  2.6997630E+01  1.9794918E+08  4.0092266E+01  2.7002540E+01 -1.9748228E+08
 8.7867643E+00  3.9159645E+00  1.5635497E+01  4.7418586E+01  2.9329251E+01  2.7592659E+08  4.7427923E+01  2.9333976E+01 -2.7545528E+08
 1.0509496E+01  4.2560927E+00  1.7095952E+01  5.4848710E+01  3.1651803E+01  3.6114241E+08  5.4857847E+01  3.1656339E+01 -3.6066736E+08
 1.2275134E+01  4.6048544E+00  1.8717039E+01  6.2405793E+01  3.3957988E+01  4.5240612E+08  6.2414749E+01  3.3962338E+01 -4.5192791E+08
 1.4076390E+01  4.9596858E+00  2.0519921E+01  7.0088400E+01  3.6242549E+01  5.5155378E+08  7.0097180E+01  3.6246712E+01 -5.5107303E+08
 1.5924360E+01  5.3219594E+00  2.2528922E+01  7.7923603E+01  3.8497934E+01  6.5792297E+08  7.7932222E+01  3.8501911E+01 -6.5744017E+08
 1.7815620E+01  5.6895927E+00  2.4772095E+01  8.5914257E+01  4.0719263E+01  7.7298309E+08  8.5922723E+01  4.0723055E+01 -7.7249883E+08
 1.9764840E+01  6.0640020E+00  2.7281808E+01  9.4079563E+01  4.2900631E+01  8.9604953E+08  9.4087887E+01  4.2904240E+01 -8.9556420E+08
 4.8779504E-01  2.2954183E+00  8.5637286E+00  1.0868921E+01  1.7029082E+01 -4.6931392E+07  1.0880076E+01  1.7035076E+01  4.7305219E+07
 1.9530038E+00  2.5733517E+00  9.3138994E+00  1.7388752E+01  1.9187673E+01 -5.2092804E+06  1.7399622E+01  1.9193471E+01  5.5891989E+06
 3.4392964E+00  2.8630050E+00  1.0138875E+01  2.3950657E+01  2.1360376E+01  3.9657758E+07  2.3961257E+01  2.1365976E+01 -3.9272359E+07
 4.9534727E+00  3.1632763E+00  1.1047769E+01  3.0575186E+01  2.3541614E+01  8.7530298E+07  3.0585539E+01  2.3547017E+01 -8.7140040E+07
 6.4879659E+00  3.4716233E+00  1.2050959E+01  3.7260587E+01  2.5722015E+01  1.3984973E+08  3.7270696E+01  2.5727219E+01 -1.3945520E+08
 8.0611610E+00  3.7891989E+00  1.3160289E+01  4.4042698E+01  2.7896683E+01  1.9542291E+08  4.4052593E+01  2.7901691E+01 -1.9502464E+08
 9.6585551E+00  4.1123746E+00  1.4389299E+01  5.0910076E+01  3.0058729E+01  2.5622403E+08  5.0919760E+01  3.0063537E+01 -2.5582261E+08
 1.1295337E+01  4.4422496E+00  1.5753498E+01  5.7893061E+01  3.2201679E+01  3.2134213E+08  5.7902552E+01  3.2206292E+01 -3.2093803E+08
 1.2964394E+01  4.7764265E+00  1.7270684E+01  6.4989766E+01  3.4320597E+01  3.9214363E+08  6.4999073E+01  3.4325010E+01 -3.9173737E+08
 1.4676101E+01  5.1162143E+00  1.8961321E+01  7.2225247E+01  3.6408698E+01  4.6812164E+08  7.2234384E+01  3.6412915E+01 -4.6771365E+08
 1.6426994E+01  5.4596822E+00  2.0848999E+01  7.9601637E+01  3.8461502E+01  5.5036301E+08  7.9610612E+01  3.8465523E+01 -5.4995375E+08
 1.8230842E+01  5.8081948E+00  2.2960950E+01  8.7136527E+01  4.0473723E+01  6.3835510E+08  8.7145353E+01  4.0477550E+01 -6.3794490E+08
 3.6113762E-01  2.2274597E+00  7.1992842E+00  1.0221906E+01  1.6367824E+01 -3.4271420E+07  1.0233714E+01  1.6374165E+01  3.4587062E+07
 1.7200985E+00  2.4981688E+00  7.8316317E+00  1.6247260E+01  1.8393302E+01 -4.6146925E+06  1.6258767E+01  1.8399436E+01  4.9355191E+06
 3.0986966E+00  2.7785891E+00  8.5268546E+00  2.2310982E+01  2.0427789E+01  2.7295607E+07  2.2322202E+01  2.0433715E+01 -2.6970117E+07
 4.5031466E+00  3.0676207E+00  9.2926271E+00  2.8431906E+01  2.2466119E+01  6.1344655E+07  2.8442866E+01  2.2471837E+01 -6.1015031E+07
 5.9261194E+00  3.3628426E+00  1.0137685E+01  3.4607842E+01  2.4499455E+01  9.8604233E+07  3.4618546E+01  2.4504963E+01 -9.8270968E+07
 7.3848202E+00  3.6653188E+00  1.1071995E+01  4.0872085E+01  2.6523539E+01  1.3816580E+08  4.0882562E+01  2.6528840E+01 -1.3782936E+08
 8.8653487E+00  3.9716445E+00  1.2106955E+01  4.7213327E+01  2.8531826E+01  1.8150418E+08  4.7223580E+01  2.8536916E+01 -1.8116503E+08
 1.0381928E+01  4.2828634E+00  1.3255611E+01  5.3659673E+01  3.0518626E+01  2.2792371E+08  5.3669723E+01  3.0523509E+01 -2.2758226E+08
 1.1927631E+01  4.5967517E+00  1.4532938E+01  6.0208851E+01  3.2479345E+01  2.7844069E+08  6.0218706E+01  3.2484017E+01 -2.7809738E+08
 1.3512154E+01  4.9145697E+00  1.5956151E+01  6.6884012E+01  3.4407930E+01  3.3266821E+08  6.6893687E+01  3.4412396E+01 -3.3232338E+08
 1.5132016E+01  5.2345427E+00  1.7545094E+01  7.3686651E+01  3.6300306E+01  3.9140957E+08  7.3696154E+01  3.6304564E+01 -3.9106364E+08
 1.6800132E+01  5.5579943E+00  1.9322673E+01  8.0632856E+01  3.8151772E+01  4.5428145E+08  8.0642201E+01  3.8155825E+01 -4.5393470E+08
 2.4309021E-01  2.1629998E+00  6.0724702E+00  9.6059163E+00  1.5735749E+01 -2.5019865E+07  9.6183887E+00  1.5742444E+01  2.5287213E+07
 1.5033725E+00  2.4262347E+00  6.6041566E+00  1.5168730E+01  1.7632995E+01 -3.9727249E+06  1.5180884E+01  1.7639472E+01  4.2443953E+06
 2.7818688E+00  2.6972022E+00  7.1887624E+00  2.0766582E+01  1.9534453E+01  1.8689987E+07  2.0778435E+01  1.9540711E+01 -1.8414427E+07
