1.0308121E+00  1.6281588E-01  4.0588956E-02  4.1980525E+00  8.7027262E-01  8.5767992E+02  4.2466166E+00  8.7562958E-01 -7.0151971E+02
1.0746324E+00  1.7420789E-01  4.6803747E-02  4.3535725E+00  8.9882356E-01  8.7296756E+02  4.4024494E+00  9.0393824E-01 -7.1423691E+02
1.1203056E+00  1.8569942E-01  5.4124305E-02  4.5154580E+00  9.2781295E-01  8.8791608E+02  4.5646550E+00  9.3269777E-01 -7.2658127E+02
1.1679289E+00  1.9730906E-01  6.2773122E-02  4.6836409E+00  9.5720365E-01  9.0253044E+02  4.7331646E+00  9.6187162E-01 -7.3855670E+02
1.2180178E+00  2.0921125E-01  7.3022396E-02  4.8580460E+00  9.8698416E-01  9.1669225E+02  4.9079027E+00  9.9144880E-01 -7.5004413E+02
1.2700934E+00  2.2113868E-01  8.5206156E-02  5.0387309E+00  1.0172912E+00  9.2970307E+02  5.0889260E+00  1.0215691E+00 -7.6033956E+02
1.3241451E+00  2.3318598E-01  9.9735646E-02  5.2254712E+00  1.0476866E+00  9.4242123E+02  5.2760105E+00  1.0517902E+00 -7.7030923E+02
5.5384291E-01  2.0046822E-02  5.9322960E-03  2.4613863E+00  5.0515873E-01  3.5417862E+02  2.5102381E+00  5.1531311E-01 -2.4207192E+02
5.7340037E-01  2.8771476E-02  6.5989812E-03  2.5398298E+00  5.3435957E-01  3.7678038E+02  2.5889385E+00  5.4420983E-01 -2.6279985E+02
5.9394039E-01  3.7577030E-02  7.3549889E-03  2.6176339E+00  5.6064155E-01  4.0070182E+02  2.6669982E+00  5.7017868E-01 -2.8481754E+02
6.1543479E-01  4.6444425E-02  8.2141856E-03  2.6962380E+00  5.8478919E-01  4.2530491E+02  2.7458741E+00  5.9401641E-01 -3.0749704E+02
6.3813082E-01  5.5450303E-02  9.1928311E-03  2.7770830E+00  6.0750059E-01  4.4932661E+02  2.8269877E+00  6.1640817E-01 -3.2956245E+02
6.6187984E-01  6.4524160E-02  1.0310042E-02  2.8610485E+00  6.2921699E-01  4.7288200E+02  2.9112390E+00  6.3780869E-01 -3.5114268E+02
6.8688873E-01  7.3708496E-02  1.1588354E-02  2.9490863E+00  6.5046950E-01  4.9506532E+02  2.9995652E+00  6.5874212E-01 -3.7131964E+02
7.1319286E-01  8.2992658E-02  1.3054397E-02  3.0417668E+00  6.7154932E-01  5.1606381E+02  3.0925450E+00  6.7950572E-01 -3.9028720E+02
7.4081424E-01  9.2350655E-02  1.4739731E-02  3.1395188E+00  6.9254203E-01  5.3612949E+02  3.1906082E+00  7.0018439E-01 -4.0830148E+02
7.6990126E-01  1.0183234E-01  1.6681853E-02  3.2427889E+00  7.1407376E-01  5.5424088E+02  3.2941918E+00  7.2140741E-01 -4.2432417E+02
8.0016653E-01  1.1137449E-01  1.8925441E-02  3.3516662E+00  7.3582988E-01  5.7151862E+02  3.4033945E+00  7.4286048E-01 -4.3949153E+02
8.3164332E-01  1.2099657E-01  2.1523863E-02  3.4663128E+00  7.5793367E-01  5.8791643E+02  3.5183752E+00  7.6466737E-01 -4.5375362E+02
8.6581578E-01  1.3076838E-01  2.4541065E-02  3.5868906E+00  7.8089409E-01  6.0266437E+02  3.6392909E+00  7.8734269E-01 -4.6632812E+02
9.0142145E-01  1.4061818E-01  2.8053865E-02  3.7133055E+00  8.0421981E-01  6.1689293E+02  3.7660522E+00  8.1039197E-01 -4.7835804E+02
9.3845076E-01  1.5055568E-01  3.2154816E-02  3.8455416E+00  8.2790740E-01  6.3068033E+02  3.8986421E+00  8.3381253E-01 -4.8992002E+02
9.7711620E-01  1.6059482E-01  3.6955757E-02  3.9836371E+00  8.5233094E-01  6.4336063E+02  4.0370960E+00  8.5798334E-01 -5.0033952E+02
1.0177884E+00  1.7082725E-01  4.2592243E-02  4.1274844E+00  8.7722580E-01  6.5539590E+02  4.1813077E+00  8.8263858E-01 -5.1008309E+02
1.0601028E+00  1.8112082E-01  4.9229035E-02  4.2769638E+00  9.0236756E-01  6.6718747E+02  4.3311577E+00  9.0755259E-01 -5.1955504E+02
1.1041457E+00  1.9149391E-01  5.7067038E-02  4.4319885E+00  9.2772499E-01  6.7872354E+02  4.4865589E+00  9.3269474E-01 -5.2874276E+02
1.1504002E+00  2.0211089E-01  6.6351974E-02  4.5924652E+00  9.5329199E-01  6.8990239E+02  4.6474174E+00  9.5805938E-01 -5.3754402E+02
1.1984068E+00  2.1272211E-01  7.7385297E-02  4.7584231E+00  9.7920107E-01  7.0019493E+02  4.8137615E+00  9.8378182E-01 -5.4542540E+02
1.2481397E+00  2.2341340E-01  9.0538040E-02  4.9296325E+00  1.0050528E+00  7.1023051E+02  4.9853622E+00  1.0094590E+00 -5.5302248E+02
5.2783437E-01  2.8776158E-02  5.4296080E-03  2.3547051E+00  5.1859766E-01  2.6834041E+02  2.4078827E+00  5.2880989E-01 -1.6548807E+02
5.4665328E-01  3.7058698E-02  6.0367209E-03  2.4289173E+00  5.4571885E-01  2.8492775E+02  2.4824543E+00  5.5565883E-01 -1.8038317E+02
5.6634426E-01  4.5367744E-02  6.7249018E-03  2.5023518E+00  5.7002110E-01  3.0243630E+02  2.5562399E+00  5.7967532E-01 -1.9617414E+02
5.8685479E-01  5.3683240E-02  7.5066871E-03  2.5763730E+00  5.9225261E-01  3.2045391E+02  2.6306268E+00  6.0162421E-01 -2.1245698E+02
6.0844232E-01  6.2082891E-02  8.3967751E-03  2.6523635E+00  6.1306753E-01  3.3805401E+02  2.7069721E+00  6.2214140E-01 -2.2829495E+02
6.3093636E-01  7.0497120E-02  9.4124450E-03  2.7311382E+00  6.3287984E-01  3.5536938E+02  2.7861177E+00  6.4165996E-01 -2.4383210E+02
6.5454989E-01  7.8970913E-02  1.0574065E-02  2.8135954E+00  6.5217572E-01  3.7172828E+02  2.8689435E+00  6.6065553E-01 -2.5838733E+02
6.7931329E-01  8.7495432E-02  1.1905697E-02  2.9002603E+00  6.7122019E-01  3.8729108E+02  2.9559850E+00  6.7940111E-01 -2.7212584E+02
7.0523897E-01  9.6046314E-02  1.3435854E-02  2.9915213E+00  6.9008307E-01  4.0225142E+02  3.0476324E+00  6.9796643E-01 -2.8524454E+02
7.3248481E-01  1.0467768E-01  1.5198407E-02  3.0877864E+00  7.0933313E-01  4.1584014E+02  3.1442812E+00  7.1692076E-01 -2.9696109E+02
7.6075398E-01  1.1332746E-01  1.7233701E-02  3.1891174E+00  7.2867149E-01  4.2889553E+02  3.2460062E+00  7.3596859E-01 -3.0812611E+02
7.9008109E-01  1.2201677E-01  1.9589922E-02  3.2956493E+00  7.4820324E-01  4.4137268E+02  3.3529387E+00  7.5521480E-01 -3.1869182E+02
8.2192295E-01  1.3081778E-01  2.2324787E-02  3.4075140E+00  7.6839293E-01  4.5268584E+02  3.4652044E+00  7.7512829E-01 -3.2806275E+02
8.5502562E-01  1.3965961E-01  2.5507619E-02  3.5246027E+00  7.8878065E-01  4.6366691E+02  3.5827013E+00  7.9524786E-01 -3.3708073E+02
8.8937728E-01  1.4855287E-01  2.9221917E-02  3.6468810E+00  8.0935961E-01  4.7436023E+02  3.7053935E+00  8.1556725E-01 -3.4578888E+02
9.2518842E-01  1.5751533E-01  3.3568553E-02  3.7743625E+00  8.3047443E-01  4.8425723E+02  3.8332913E+00  8.3643516E-01 -3.5367182E+02
9.6280562E-01  1.6663316E-01  3.8669757E-02  3.9069270E+00  8.5188087E-01  4.9368956E+02  3.9662764E+00  8.5760676E-01 -3.6106474E+02
1.0018697E+00  1.7578043E-01  4.4674055E-02  4.0444435E+00  8.7337336E-01  5.0294425E+02  4.1042188E+00  8.7887558E-01 -3.6825705E+02
1.0424570E+00  1.8497526E-01  5.1762507E-02  4.1868106E+00  8.9492692E-01  5.1200152E+02  4.2470164E+00  9.0021716E-01 -3.7522835E+02
1.0850183E+00  1.9437172E-01  6.0156501E-02  4.3339209E+00  9.1654109E-01  5.2077647E+02  4.3945614E+00  9.2163149E-01 -3.8189336E+02
1.1291155E+00  2.0373805E-01  7.0127563E-02  4.4857794E+00  9.3834496E-01  5.2886981E+02  4.5468576E+00  9.4325015E-01 -3.8784942E+02
1.1747103E+00  2.1315166E-01  8.2009802E-02  4.6421556E+00  9.5997600E-01  5.3674251E+02  4.7036761E+00  9.6470750E-01 -3.9356244E+02
5.0352263E-01  3.6744136E-02  4.9567443E-03  2.2519076E+00  5.2862113E-01  2.0474878E+02  2.3098630E+00  5.3881074E-01 -1.1065241E+02
5.2155387E-01  4.4538763E-02  5.5083690E-03  2.3217840E+00  5.5353411E-01  2.1692991E+02  2.3802163E+00  5.6349253E-01 -1.2130892E+02
5.4035082E-01  5.2311980E-02  6.1334190E-03  2.3907819E+00  5.7574661E-01  2.2974861E+02  2.4496744E+00  5.8545506E-01 -1.3258170E+02
5.5984307E-01  6.0043296E-02  6.8432071E-03  2.4601903E+00  5.9597061E-01  2.4294582E+02  2.5195561E+00  6.0543212E-01 -1.4421821E+02
5.8029380E-01  6.7810877E-02  7.6509964E-03  2.5313259E+00  6.1481257E-01  2.5584424E+02  2.5911445E+00  6.2400567E-01 -1.5553323E+02
6.0151705E-01  7.5546845E-02  8.5723769E-03  2.6049396E+00  6.3265993E-01  2.6857628E+02  2.6652259E+00  6.4158874E-01 -1.6666820E+02
6.2372862E-01  8.3298177E-02  9.6257229E-03  2.6818701E+00  6.4995210E-01  2.8064380E+02  2.7426153E+00  6.5860587E-01 -1.7711787E+02
6.4695462E-01  9.1057848E-02  1.0832738E-02  2.7626013E+00  6.6693072E-01  2.9218214E+02  2.8238098E+00  6.7530905E-01 -1.8702114E+02
6.7119832E-01  9.8803362E-02  1.2219135E-02  2.8474824E+00  6.8365076E-01  3.0333917E+02  2.9091614E+00  6.9175390E-01 -1.9652849E+02
6.9662459E-01  1.0659217E-01  1.3815451E-02  2.9368820E+00  7.0062599E-01  3.1353684E+02  2.9990227E+00  7.0845149E-01 -2.0505162E+02
7.2293131E-01  1.1436398E-01  1.5658054E-02  3.0308383E+00  7.1757414E-01  3.2340035E+02  3.0934493E+00  7.2512655E-01 -2.1322543E+02
7.5015364E-01  1.2214124E-01  1.7790368E-02  3.1294612E+00  7.3458369E-01  3.3288847E+02  3.1925463E+00  7.4186653E-01 -2.2100645E+02
7.7971217E-01  1.2999764E-01  2.0264395E-02  3.2328542E+00  7.5207773E-01  3.4155667E+02  3.2964093E+00  7.5909731E-01 -2.2794253E+02
8.1037200E-01  1.3786392E-01  2.3142577E-02  3.3408963E+00  7.6962758E-01  3.5001507E+02  3.4049274E+00  7.7639111E-01 -2.3465174E+02
8.4211991E-01  1.4575144E-01  2.6500107E-02  3.4535377E+00  7.8722414E-01  3.5828645E+02  3.5180486E+00  7.9373914E-01 -2.4115589E+02
8.7516323E-01  1.5368129E-01  3.0427799E-02  3.5707710E+00  8.0518485E-01  3.6598429E+02  3.6357612E+00  8.1146190E-01 -2.4706303E+02
9.0982438E-01  1.6173410E-01  3.5035667E-02  3.6924670E+00  8.2328617E-01  3.7334614E+02  3.7579391E+00  8.2933600E-01 -2.5261354E+02
9.4575259E-01  1.6979073E-01  4.0457353E-02  3.8184871E+00  8.4134108E-01  3.8057669E+02  3.8844447E+00  8.4717390E-01 -2.5801399E+02
9.8301502E-01  1.7786895E-01  4.6855736E-02  3.9487187E+00  8.5933099E-01  3.8765348E+02  4.0151653E+00  8.6495748E-01 -2.6324147E+02
1.0220303E+00  1.8611247E-01  5.4429913E-02  4.0830441E+00  8.7726105E-01  3.9450717E+02  4.1499825E+00  8.8269231E-01 -2.6822638E+02
1.0623832E+00  1.9430738E-01  6.3424008E-02  4.2214481E+00  8.9525764E-01  4.0083763E+02  4.2888796E+00  9.0050690E-01 -2.7266597E+02
1.1040250E+00  2.0252315E-01  7.4138327E-02  4.3637031E+00  9.1299320E-01  4.0698199E+02  4.4316315E+00  9.1807120E-01 -2.7690128E+02
4.8091184E-01  4.3948210E-02  4.5144202E-03  2.1531564E+00  5.3532522E-01  1.5747318E+02  2.2163155E+00  5.4538078E-01 -7.1594587E+01
4.9811910E-01  5.1219008E-02  5.0146026E-03  2.2186449E+00  5.5794841E-01  1.6642896E+02  2.2824153E+00  5.6782556E-01 -7.9179474E+01
5.1599008E-01  5.8426952E-02  5.5811609E-03  2.2831848E+00  5.7800275E-01  1.7582120E+02  2.3475401E+00  5.8767638E-01 -8.7182999E+01
5.3444074E-01  6.5551284E-02  6.2242866E-03  2.3479918E+00  5.9616547E-01  1.8549337E+02  2.4129426E+00  6.0563833E-01 -9.5453843E+01
5.5373734E-01  7.2670375E-02  6.9559267E-03  2.4143080E+00  6.1299175E-01  1.9495206E+02  2.4798225E+00  6.2223476E-01 -1.0349248E+02
5.7368367E-01  7.9718381E-02  7.7901228E-03  2.4828239E+00  6.2884482E-01  2.0431960E+02  2.5489153E+00  6.3786216E-01 -1.1142849E+02
5.9449656E-01  8.6743980E-02  8.7434216E-03  2.5543111E+00  6.4411507E-01  2.1322597E+02  2.6209631E+00  6.5289105E-01 -1.1888660E+02
6.1619799E-01  9.3741804E-02  9.8353647E-03  2.6292185E+00  6.5902469E-01  2.2178485E+02  2.6964314E+00  6.6755666E-01 -1.2598301E+02
6.3878468E-01  1.0069144E-01  1.1089098E-02  2.7078580E+00  6.7361491E-01  2.3010852E+02  2.7756355E+00  6.8190173E-01 -1.3283209E+02
6.6242380E-01  1.0765286E-01  1.2532106E-02  2.7905573E+00  6.8834655E-01  2.3776342E+02  2.8588835E+00  6.9638059E-01 -1.3899234E+02
6.8681256E-01  1.1456799E-01  1.4197113E-02  2.8773362E+00  7.0295514E-01  2.4521457E+02  2.9462174E+00  7.1074005E-01 -1.4493637E+02
7.1198522E-01  1.2146038E-01  1.6123183E-02  2.9682806E+00  7.1751388E-01  2.5242546E+02  3.0377173E+00  7.2505130E-01 -1.5062595E+02
7.3931786E-01  1.2840431E-01  1.8357085E-02  3.0634669E+00  7.3240723E-01  2.5905963E+02  3.1334501E+00  7.3969967E-01 -1.5571865E+02
7.6760380E-01  1.3533283E-01  2.0954964E-02  3.1627650E+00  7.4723723E-01  2.6556268E+02  3.2332983E+00  7.5429079E-01 -1.6066636E+02
7.9682843E-01  1.4225791E-01  2.3984413E-02  3.2661114E+00  7.6199341E-01  2.7194406E+02  3.3371967E+00  7.6881419E-01 -1.6547780E+02
8.2719577E-01  1.4920339E-01  2.7527044E-02  3.3734827E+00  7.7696857E-01  2.7791184E+02  3.4451160E+00  7.8356450E-01 -1.6985678E+02
8.5900459E-01  1.5624437E-01  3.1681701E-02  3.4847436E+00  7.9195949E-01  2.8363570E+02  3.5569252E+00  7.9833959E-01 -1.7397520E+02
8.9191538E-01  1.6326892E-01  3.6568422E-02  3.5997511E+00  8.0679752E-01  2.8926121E+02  3.6724831E+00  8.1297074E-01 -1.7798014E+02
9.2598734E-01  1.7029443E-01  4.2333465E-02  3.7183850E+00  8.2147045E-01  2.9476628E+02  3.7916691E+00  8.2744612E-01 -1.8184919E+02
9.6160746E-01  1.7745429E-01  4.9155566E-02  3.8405204E+00  8.3598859E-01  3.0009528E+02  3.9143579E+00  8.4177647E-01 -1.8552653E+02
9.9838440E-01  1.8455227E-01  5.7253818E-02  3.9661256E+00  8.5047649E-01  3.0502347E+02  4.0405159E+00  8.5608799E-01 -1.8878544E+02
1.0362614E+00  1.9165032E-01  6.6897664E-02  4.0949792E+00  8.6463937E-01  3.0979699E+02  4.1699250E+00  8.7008420E-01 -1.9187511E+02
4.6004456E-01  5.0425110E-02  4.1028937E-03  2.0586013E+00  5.3879677E-01  1.2215175E+02  2.1273782E+00  5.4858242E-01 -4.3937521E+01
4.7639790E-01  5.7142914E-02  4.5555443E-03  2.1197276E+00  5.5911425E-01  1.2875250E+02  2.1892601E+00  5.6878587E-01 -4.9306892E+01
4.9332006E-01  6.3763039E-02  5.0680829E-03  2.1798534E+00  5.7699753E-01  1.3564656E+02  2.2501052E+00  5.8652373E-01 -5.4955237E+01
5.1071408E-01  7.0264146E-02  5.6496756E-03  2.2401255E+00  5.9309223E-01  1.4274578E+02  2.3111052E+00  6.0247584E-01 -6.0798289E+01
5.2884888E-01  7.6725060E-02  6.3110663E-03  2.3017021E+00  6.0789910E-01  1.4969101E+02  2.3733660E+00  6.1710257E-01 -6.6472316E+01
5.4752019E-01  8.3081710E-02  7.0648803E-03  2.3652230E+00  6.2176356E-01  1.5659121E+02  2.4375827E+00  6.3079123E-01 -7.2091933E+01
5.6694501E-01  8.9384550E-02  7.9259933E-03  2.4313848E+00  6.3502491E-01  1.6317090E+02  2.5044157E+00  6.4385523E-01 -7.7377819E+01
5.8714132E-01  9.5629441E-02  8.9119699E-03  2.5006100E+00  6.4789047E-01  1.6952530E+02  2.5743074E+00  6.5651804E-01 -8.2426826E+01
6.0810168E-01  1.0179813E-01  1.0043611E-02  2.5731751E+00  6.6038959E-01  1.7573930E+02  2.6475395E+00  6.6881152E-01 -8.7325533E+01
6.2999269E-01  1.0795263E-01  1.1345608E-02  2.6493657E+00  6.7293189E-01  1.8148824E+02  2.7243729E+00  6.8113429E-01 -9.1743210E+01
6.5251463E-01  1.1403719E-01  1.2847357E-02  2.7291888E+00  6.8527240E-01  1.8711728E+02  2.8048428E+00  6.9325771E-01 -9.6030889E+01
6.7570080E-01  1.2007632E-01  1.4583938E-02  2.8127078E+00  6.9747035E-01  1.9259495E+02  2.8890055E+00  7.0523786E-01 -1.0015576E+02
7.0087522E-01  1.2614408E-01  1.6597342E-02  2.8999733E+00  7.0987404E-01  1.9766723E+02  2.9769000E+00  7.1742159E-01 -1.0385924E+02
7.2686669E-01  1.3217633E-01  1.8937962E-02  2.9908483E+00  7.2211589E-01  2.0265808E+02  3.0684059E+00  7.2944812E-01 -1.0747025E+02
7.5365797E-01  1.3818552E-01  2.1666453E-02  3.0852590E+00  7.3418498E-01  2.0756914E+02  3.1634471E+00  7.4130618E-01 -1.1098988E+02
7.8144890E-01  1.4419768E-01  2.4856029E-02  3.1831696E+00  7.4635228E-01  2.1218151E+02  3.2619806E+00  7.5326708E-01 -1.1419586E+02
8.1051556E-01  1.5028231E-01  2.8595340E-02  3.2844426E+00  7.5843401E-01  2.1661596E+02  3.3638742E+00  7.6514920E-01 -1.1721071E+02
8.4053201E-01  1.5633505E-01  3.2992016E-02  3.3889331E+00  7.7027973E-01  2.2097582E+02  3.4689860E+00  7.7680258E-01 -1.2013897E+02
8.7155045E-01  1.6237276E-01  3.8177159E-02  3.4965164E+00  7.8188348E-01  2.2524095E+02  3.5771905E+00  7.8822160E-01 -1.2296027E+02
9.0392820E-01  1.6851865E-01  4.4310940E-02  3.6070636E+00  7.9326036E-01  2.2936735E+02  3.6883587E+00  7.9942175E-01 -1.2563050E+02
9.3729900E-01  1.7459391E-01  5.1589641E-02  3.7205296E+00  8.0453351E-01  2.3318739E+02  3.8024431E+00  8.1052727E-01 -1.2798051E+02
9.7159999E-01  1.8065344E-01  6.0254581E-02  3.8367025E+00  8.1543900E-01  2.3688045E+02  3.9192362E+00  8.2127348E-01 -1.3019213E+02
4.4103397E-01  5.6278584E-02  3.7207749E-03  1.9682920E+00  5.3909826E-01  9.5567611E+01  2.0429380E+00  5.4844971E-01 -2.4466047E+01
4.5649025E-01  6.2413735E-02  4.1295562E-03  2.0251795E+00  5.5716745E-01  1.0045692E+02  2.1007360E+00  5.6648672E-01 -2.8251681E+01
4.7243389E-01  6.8423380E-02  4.5922798E-03  2.0810139E+00  5.7292769E-01  1.0553657E+02  2.1574374E+00  5.8217628E-01 -3.2216493E+01
4.8875099E-01  7.4284935E-02  5.1171758E-03  2.1368903E+00  5.8700494E-01  1.1076430E+02  2.2141888E+00  5.9618521E-01 -3.6320762E+01
5.0571749E-01  8.0078385E-02  5.7138895E-03  2.1938595E+00  5.9983351E-01  1.1587665E+02  2.2719809E+00  6.0889914E-01 -4.0298530E+01
5.2311699E-01  8.5740717E-02  6.3937542E-03  2.2525359E+00  6.1175580E-01  1.2097104E+02  2.3314888E+00  6.2070996E-01 -4.4250253E+01
5.4116747E-01  9.1324669E-02  7.1701205E-03  2.3135363E+00  6.2305773E-01  1.2584251E+02  2.3932823E+00  6.3186967E-01 -4.7967630E+01
5.5988186E-01  9.6826598E-02  8.0587493E-03  2.3772595E+00  6.3393556E-01  1.3056925E+02  2.4577906E+00  6.4259688E-01 -5.1531182E+01
5.7924907E-01  1.0223026E-01  9.0783014E-03  2.4439498E+00  6.4440858E-01  1.3521530E+02  2.5252641E+00  6.5291448E-01 -5.5006255E+01
5.9943452E-01  1.0759964E-01  1.0250925E-02  2.5138488E+00  6.5483710E-01  1.3953752E+02  2.5959145E+00  6.6316652E-01 -5.8145224E+01
6.2014280E-01  1.1288088E-01  1.1602977E-02  2.5869591E+00  6.6499880E-01  1.4379221E+02  2.6697783E+00  6.7315269E-01 -6.1208726E+01
6.4140770E-01  1.1809935E-01  1.3165910E-02  2.6633231E+00  6.7494053E-01  1.4795267E+02  2.7468897E+00  6.8291534E-01 -6.4169120E+01
6.6449684E-01  1.2332838E-01  1.4977356E-02  2.7429670E+00  6.8497667E-01  1.5182755E+02  2.8272609E+00  6.9276467E-01 -6.6831585E+01
6.8827925E-01  1.2850665E-01  1.7082472E-02  2.8257527E+00  6.9477074E-01  1.5565199E+02  2.9107731E+00  7.0237452E-01 -6.9434874E+01
7.1273585E-01  1.3364715E-01  1.9535591E-02  2.9115987E+00  7.0431246E-01  1.5942345E+02  2.9973425E+00  7.1173386E-01 -7.1976026E+01
7.3805934E-01  1.3877762E-01  2.2402282E-02  3.0004596E+00  7.1385309E-01  1.6297850E+02  3.0869153E+00  7.2109269E-01 -7.4289212E+01
7.6450353E-01  1.4396181E-01  2.5761915E-02  3.0921986E+00  7.2322776E-01  1.6640295E+02  3.1793617E+00  7.3028955E-01 -7.6461560E+01
7.9175713E-01  1.4910307E-01  2.9710827E-02  3.1866727E+00  7.3230390E-01  1.6977006E+02  3.2745418E+00  7.3919304E-01 -7.8567287E+01
8.1986519E-01  1.5421762E-01  3.4366331E-02  3.2837550E+00  7.4108180E-01  1.7306236E+02  3.3723284E+00  7.4780367E-01 -8.0588761E+01
8.4915726E-01  1.5941855E-01  3.9871710E-02  3.3833156E+00  7.4958131E-01  1.7624543E+02  3.4725913E+00  7.5614168E-01 -8.2491528E+01
8.7929353E-01  1.6454397E-01  4.6402502E-02  3.4852990E+00  7.5792382E-01  1.7919471E+02  3.5752723E+00  7.6432889E-01 -8.4149891E+01
9.1020727E-01  1.6964217E-01  5.4174462E-02  3.5895054E+00  7.6587474E-01  1.8204081E+02  3.6801768E+00  7.7213109E-01 -8.5696335E+01
4.2414442E-01  6.1692552E-02  3.3666752E-03  1.8819619E+00  5.3624697E-01  7.5345954E+01  1.9626423E+00  5.4505351E-01 -1.0837326E+01
4.3861027E-01  6.7206319E-02  3.7353057E-03  1.9348089E+00  5.5218805E-01  7.9000411E+01  2.0165993E+00  5.6105352E-01 -1.3502690E+01
4.5350521E-01  7.2573054E-02  4.1524367E-03  1.9865425E+00  5.6592848E-01  8.2770679E+01  2.0693824E+00  5.7480532E-01 -1.6274676E+01
4.6868993E-01  7.7769570E-02  4.6254469E-03  2.0382298E+00  5.7809290E-01  8.6644965E+01  2.1221225E+00  5.8698308E-01 -1.9143722E+01
4.8445963E-01  8.2877253E-02  5.1629832E-03  2.0907774E+00  5.8902826E-01  9.0426729E+01  2.1756523E+00  5.9787450E-01 -2.1911160E+01
5.0057176E-01  8.7834157E-02  5.7752034E-03  2.1448113E+00  5.9909601E-01  9.4204830E+01  2.2306767E+00  6.0790253E-01 -2.4669083E+01
5.1724947E-01  9.2695567E-02  6.4740713E-03  2.2008677E+00  6.0852667E-01  9.7827860E+01  2.2876829E+00  6.1725893E-01 -2.7264806E+01
5.3449757E-01  9.7457869E-02  7.2737075E-03  2.2593175E+00  6.1750678E-01  1.0135770E+02  2.3470682E+00  6.2615268E-01 -2.9760412E+01
5.5229996E-01  1.0210638E-01  8.1908270E-03  2.3203745E+00  6.2604630E-01  1.0484270E+02  2.4090542E+00  6.3459866E-01 -3.2205247E+01
5.7082176E-01  1.0670762E-01  9.2452632E-03  2.3842317E+00  6.3445723E-01  1.0810015E+02  2.4737991E+00  6.4288683E-01 -3.4413497E+01
5.8976893E-01  1.1120846E-01  1.0460615E-02  2.4509000E+00  6.4254565E-01  1.1132118E+02  2.5413539E+00  6.5085151E-01 -3.6579349E+01
6.0917646E-01  1.1563497E-01  1.1865031E-02  2.5204017E+00  6.5034720E-01  1.1448335E+02  2.6117318E+00  6.5852236E-01 -3.8679712E+01
6.3025422E-01  1.2005964E-01  1.3492188E-02  2.5927395E+00  6.5814484E-01  1.1744250E+02  2.6849183E+00  6.6617498E-01 -4.0567885E+01
6.5191329E-01  1.2442338E-01  1.5382481E-02  2.6677858E+00  6.6563613E-01  1.2037051E+02  2.7608083E+00  6.7352103E-01 -4.2418006E+01
6.7413556E-01  1.2873964E-01  1.7584503E-02  2.7454549E+00  6.7281270E-01  1.2326292E+02  2.8393136E+00  6.8055106E-01 -4.4225387E+01
6.9710479E-01  1.3303775E-01  2.0156878E-02  2.8256899E+00  6.7990660E-01  1.2599731E+02  2.9203689E+00  6.8749423E-01 -4.5866208E+01
7.2105267E-01  1.3737534E-01  2.3170548E-02  2.9083592E+00  6.8677264E-01  1.2863482E+02  3.0038511E+00  6.9421016E-01 -4.7402525E+01
7.4568359E-01  1.4166347E-01  2.6711598E-02  2.9933245E+00  6.9329576E-01  1.3122742E+02  3.0896256E+00  7.0058569E-01 -4.8887065E+01
7.7103457E-01  1.4591768E-01  3.0884826E-02  3.0804597E+00  6.9948261E-01  1.3376051E+02  3.1775663E+00  7.0662761E-01 -5.0305103E+01
7.9740659E-01  1.5024089E-01  3.5818192E-02  3.1696366E+00  7.0535802E-01  1.3620747E+02  3.2675447E+00  7.1236109E-01 -5.1630022E+01
8.2448677E-01  1.5448745E-01  4.1668415E-02  3.2607917E+00  7.1104095E-01  1.3847608E+02  3.3594940E+00  7.1790473E-01 -5.2768768E+01
8.5220584E-01  1.5869928E-01  4.8628059E-02  3.3537401E+00  7.1632493E-01  1.4066141E+02  3.4532357E+00  7.2305377E-01 -5.3817870E+01
4.0974841E-01  6.6876193E-02  3.0423967E-03  1.7986598E+00  5.3031398E-01  5.9784781E+01  1.8861514E+00  5.3846767E-01 -1.3567691E+00
4.2308718E-01  7.1720010E-02  3.3741426E-03  1.8477364E+00  5.4424688E-01  6.2547911E+01  1.9365058E+00  5.5257114E-01 -3.2368785E+00
4.3681015E-01  7.6398922E-02  3.7494362E-03  1.8956300E+00  5.5607839E-01  6.5373484E+01  1.9856091E+00  5.6451521E-01 -5.1722640E+00
4.5075982E-01  8.0893607E-02  4.1748835E-03  1.9433953E+00  5.6644097E-01  6.8269095E+01  2.0345916E+00  5.7499158E-01 -7.1722448E+00
4.6524819E-01  8.5283140E-02  4.6582244E-03  1.9917468E+00  5.7557211E-01  7.1082923E+01  2.0840782E+00  5.8416625E-01 -9.0834702E+00
4.8001002E-01  8.9510713E-02  5.2085497E-03  2.0413857E+00  5.8388171E-01  7.3900768E+01  2.1348636E+00  5.9252315E-01 -1.0994237E+01
4.9527715E-01  9.3631844E-02  5.8365646E-03  2.0928059E+00  5.9155828E-01  7.6616796E+01  2.1873817E+00  6.0020311E-01 -1.2797845E+01
5.1104391E-01  9.7644740E-02  6.5549009E-03  2.1462914E+00  5.9875612E-01  7.9271370E+01  2.2419487E+00  6.0738786E-01 -1.4534772E+01
5.2728486E-01  1.0153576E-01  7.3785080E-03  2.2020305E+00  6.0547856E-01  8.1901211E+01  2.2987624E+00  6.1408721E-01 -1.6242537E+01
