2.0961927E-01 -1.1967212E-04  6.7231829E-04  3.4960883E-01  7.9677125E-04  7.9475342E-01  8.4109036E-01  1.3983267E-04  2.1059229E+00
2.0650800E-01  4.7638554E-04  7.4738083E-04  3.4095884E-01  1.6030842E-03  7.7612933E-01  8.3215978E-01  2.6913412E-03  2.0681441E+00
2.0333527E-01  9.9106288E-04  8.3315963E-04  3.3270057E-01  2.2985977E-03  7.5832333E-01  8.2270996E-01  4.8545492E-03  2.0312451E+00
2.0019309E-01  1.4280236E-03  9.3146925E-04  3.2477462E-01  2.8795381E-03  7.4123862E-01  8.1284828E-01  6.6791822E-03  1.9951284E+00
1.9704580E-01  1.7954131E-03  1.0444736E-03  3.1715877E-01  3.3570800E-03  7.2482467E-01  8.0262664E-01  8.1955758E-03  1.9597800E+00
1.9389939E-01  2.0996649E-03  1.1747606E-03  3.0981992E-01  3.7394417E-03  7.0901065E-01  7.9210507E-01  9.4364309E-03  1.9251624E+00
1.9076038E-01  2.3471959E-03  1.3254335E-03  3.0273759E-01  4.0422858E-03  6.9372859E-01  7.8131623E-01  1.0426933E-02  1.8912855E+00
1.8763305E-01  2.5438691E-03  1.5002269E-03  2.9584919E-01  4.2625152E-03  6.7886266E-01  7.7036549E-01  1.1207703E-02  1.8579932E+00
2.3874932E-01 -2.2943166E-02  1.8515197E-04  4.2990734E-01 -4.9212050E-02  9.7021386E-01  9.2652859E-01 -8.4851192E-02  2.4467393E+00
2.3663933E-01 -2.0534740E-02  1.9939190E-04  4.2489284E-01 -4.2630025E-02  9.5402614E-01  9.1827152E-01 -7.7283452E-02  2.4185917E+00
2.3441898E-01 -1.8246440E-02  2.1507328E-04  4.1803279E-01 -3.6965436E-02  9.3574196E-01  9.1131335E-01 -6.9424084E-02  2.3871970E+00
2.3208847E-01 -1.6086121E-02  2.3238385E-04  4.1076695E-01 -3.1740041E-02  9.1723684E-01  9.0412427E-01 -6.1866690E-02  2.3547580E+00
2.2964880E-01 -1.4058997E-02  2.5153973E-04  4.0271538E-01 -2.7126994E-02  8.9798849E-01  8.9746954E-01 -5.4411868E-02  2.3202705E+00
2.2710507E-01 -1.2168445E-02  2.7278979E-04  3.9491815E-01 -2.2814713E-02  8.7949090E-01  8.9007772E-01 -4.7468850E-02  2.2857994E+00
2.2446271E-01 -1.0415714E-02  2.9642210E-04  3.8845981E-01 -1.8527054E-02  8.6357950E-01  8.8115793E-01 -4.1284450E-02  2.2528075E+00
2.2172913E-01 -8.8004388E-03  3.2277041E-04  3.8205419E-01 -1.4659141E-02  8.4821090E-01  8.7186475E-01 -3.5512233E-02  2.2196291E+00
2.1891268E-01 -7.3207570E-03  3.5222159E-04  3.7591637E-01 -1.1121983E-02  8.3366577E-01  8.6201952E-01 -3.0217744E-02  2.1866718E+00
2.1602193E-01 -5.9734571E-03  3.8522570E-04  3.6872631E-01 -8.2926278E-03  8.1776302E-01  8.5301281E-01 -2.5046770E-02  2.1516626E+00
2.1306584E-01 -4.7542804E-03  4.2230749E-04  3.6102412E-01 -5.9143101E-03  8.0113163E-01  8.4419072E-01 -2.0216722E-02  2.1156985E+00
2.1005379E-01 -3.6580741E-03  4.6408037E-04  3.5261027E-01 -4.0409174E-03  7.8343270E-01  8.3579954E-01 -1.5651438E-02  2.0784670E+00
2.0699212E-01 -2.6790498E-03  5.1126371E-04  3.4350597E-01 -2.5648782E-03  7.6445771E-01  8.2776712E-01 -1.1449620E-02  2.0399697E+00
2.0389258E-01 -1.8109369E-03  5.6470286E-04  3.3445367E-01 -1.3356334E-03  7.4562627E-01  8.1946691E-01 -7.6770210E-03  2.0016085E+00
2.0076378E-01 -1.0468864E-03  6.2539398E-04  3.2547231E-01 -3.2764362E-04  7.2695843E-01  8.1091562E-01 -4.3189930E-03  1.9634461E+00
1.9761529E-01 -3.7985455E-04  6.9451379E-04  3.1672276E-01  5.3502624E-04  7.0869822E-01  8.0195238E-01 -1.4137202E-03  1.9258397E+00
1.9441343E-01  1.9910529E-04  7.7345750E-04  3.0833836E-01  1.2717875E-03  6.9114572E-01  7.9251775E-01  1.0809416E-03  1.8890796E+00
1.9124559E-01  6.9422345E-04  8.6388292E-04  3.0030154E-01  1.8863486E-03  6.7429568E-01  7.8268033E-01  3.2110462E-03  1.8531538E+00
1.8807827E-01  1.1142367E-03  9.6776602E-04  2.9260679E-01  2.3943964E-03  6.5813479E-01  7.7247674E-01  5.0054998E-03  1.8180790E+00
1.8491728E-01  1.4661025E-03  1.0874691E-03  2.8523670E-01  2.8075498E-03  6.4262958E-01  7.6195292E-01  6.4965896E-03  1.7838480E+00
1.8176886E-01  1.7566787E-03  1.2258236E-03  2.7817966E-01  3.1438229E-03  6.2773965E-01  7.5113385E-01  7.7096222E-03  1.7504876E+00
1.7863720E-01  1.9922891E-03  1.3862340E-03  2.7137019E-01  3.3982689E-03  6.1334985E-01  7.4012949E-01  8.6899386E-03  1.7178396E+00
2.3086745E-01 -2.5763076E-02  1.7490597E-04  4.0605055E-01 -5.4339628E-02  9.0070760E-01  9.0247393E-01 -9.5379606E-02  2.3122160E+00
2.2866275E-01 -2.3132844E-02  1.8810548E-04  4.0047664E-01 -4.7109371E-02  8.8390053E-01  8.9429703E-01 -8.7232592E-02  2.2821940E+00
2.2635070E-01 -2.0637447E-02  2.0263003E-04  3.9355706E-01 -4.0755917E-02  8.6581491E-01  8.8684805E-01 -7.8945621E-02  2.2499618E+00
2.2393168E-01 -1.8284254E-02  2.1865262E-04  3.8644951E-01 -3.4856922E-02  8.4782857E-01  8.7895258E-01 -7.1033206E-02  2.2171138E+00
2.2140700E-01 -1.6077989E-02  2.3637228E-04  3.7773078E-01 -2.9929062E-02  8.2795578E-01  8.7235827E-01 -6.2960169E-02  2.1813159E+00
2.1878199E-01 -1.4021521E-02  2.5601811E-04  3.6929041E-01 -2.5364538E-02  8.0884282E-01  8.6502476E-01 -5.5410732E-02  2.1456385E+00
2.1606247E-01 -1.2115575E-02  2.7785600E-04  3.6145359E-01 -2.1084280E-02  7.9107212E-01  8.5689001E-01 -4.8433280E-02  2.1103721E+00
2.1325619E-01 -1.0359239E-02  3.0219151E-04  3.5430809E-01 -1.7106389E-02  7.7485607E-01  8.4779315E-01 -4.2042308E-02  2.0759984E+00
2.1037180E-01 -8.7500586E-03  3.2937806E-04  3.4778376E-01 -1.3403431E-02  7.5996815E-01  8.3782593E-01 -3.6242971E-02  2.0424386E+00
2.0741819E-01 -7.2842057E-03  3.5982860E-04  3.4116008E-01 -1.0239530E-02  7.4543079E-01  8.2784988E-01 -3.0770534E-02  2.0085138E+00
2.0440482E-01 -5.9567870E-03  3.9402399E-04  3.3410309E-01 -7.5533486E-03  7.3035477E-01  8.1803920E-01 -2.5660736E-02  1.9738516E+00
2.0134125E-01 -4.7619848E-03  4.3252592E-04  3.2648584E-01 -5.3840896E-03  7.1455617E-01  8.0858035E-01 -2.0844143E-02  1.9382750E+00
1.9823427E-01 -3.6932357E-03  4.7599260E-04  3.1801349E-01 -3.7003678E-03  6.9729455E-01  7.9972293E-01 -1.6342227E-02  1.9012269E+00
1.9509479E-01 -2.7436790E-03  5.2519703E-04  3.0946978E-01 -2.3133085E-03  6.7995122E-01  7.9075794E-01 -1.2263512E-02  1.8641467E+00
1.9193159E-01 -1.9058346E-03  5.8104960E-04  3.0087329E-01 -1.1962744E-03  6.6254426E-01  7.8170353E-01 -8.5908795E-03  1.8270911E+00
1.8875427E-01 -1.1721164E-03  6.4462515E-04  2.9232466E-01 -2.7522438E-04  6.4517556E-01  7.7245363E-01 -5.3592995E-03  1.7902781E+00
1.8553191E-01 -5.3295124E-04  7.1719748E-04  2.8406080E-01  4.9733716E-04  6.2831396E-01  7.6283988E-01 -2.5517036E-03  1.7541762E+00
1.8234747E-01  1.6477965E-05  8.0027936E-04  2.7611456E-01  1.1352840E-03  6.1205154E-01  7.5288118E-01 -1.2860897E-04  1.7188687E+00
1.7916952E-01  4.8550026E-04  8.9567306E-04  2.6849964E-01  1.6596147E-03  5.9641229E-01  7.4259503E-01  1.9365726E-03  1.6844054E+00
1.7600372E-01  8.8160593E-04  1.0055317E-03  2.6122078E-01  2.0868286E-03  5.8140692E-01  7.3200523E-01  3.6740885E-03  1.6508186E+00
1.7285591E-01  1.2121069E-03  1.1324349E-03  2.5428304E-01  2.4386892E-03  5.6703038E-01  7.2112080E-01  5.1079780E-03  1.6181613E+00
1.6973014E-01  1.4837793E-03  1.2794846E-03  2.4763056E-01  2.7105070E-03  5.5320103E-01  7.1004312E-01  6.2862439E-03  1.5863063E+00
2.2297584E-01 -2.8436309E-02  1.6503593E-04  3.8065954E-01 -5.8332368E-02  8.3286932E-01  8.8030516E-01 -1.0617774E-01  2.1806422E+00
2.2067530E-01 -2.5588945E-02  1.7724760E-04  3.7444404E-01 -5.0620921E-02  8.1537696E-01  8.7228862E-01 -9.7303728E-02  2.1488030E+00
2.1827130E-01 -2.2891565E-02  1.9067677E-04  3.6748456E-01 -4.3711532E-02  7.9750244E-01  8.6434780E-01 -8.8473702E-02  2.1158390E+00
2.1576422E-01 -2.0350909E-02  2.0548372E-04  3.6050265E-01 -3.7281772E-02  7.7996788E-01  8.5580660E-01 -8.0080656E-02  2.0825989E+00
2.1315566E-01 -1.7971123E-02  2.2185205E-04  3.5179797E-01 -3.1955800E-02  7.6053713E-01  8.4862952E-01 -7.1491309E-02  2.0466153E+00
2.1045120E-01 -1.5754511E-02  2.3999255E-04  3.4325959E-01 -2.7079409E-02  7.4168573E-01  8.4084951E-01 -6.3415398E-02  2.0106652E+00
2.0765705E-01 -1.3701220E-02  2.6014827E-04  3.3447650E-01 -2.2792384E-02  7.2285528E-01  8.3310237E-01 -5.5684564E-02  1.9739826E+00
2.0478129E-01 -1.1809740E-02  2.8260009E-04  3.2657492E-01 -1.8797026E-02  7.0580413E-01  8.2423681E-01 -4.8613948E-02  1.9385132E+00
2.0183287E-01 -1.0076965E-02  3.0767306E-04  3.1925998E-01 -1.5117831E-02  6.8998049E-01  8.1456425E-01 -4.2155716E-02  1.9038556E+00
1.9882108E-01 -8.4983888E-03  3.3574412E-04  3.1284596E-01 -1.1772026E-02  6.7614857E-01  8.0395973E-01 -3.6271845E-02  1.8705123E+00
1.9575566E-01 -7.0684423E-03  3.6725298E-04  3.0622411E-01 -8.8935161E-03  6.6220217E-01  7.9335944E-01 -3.0808938E-02  1.8368832E+00
1.9264638E-01 -5.7806111E-03  4.0271296E-04  2.9938289E-01 -6.4909204E-03  6.4815858E-01  7.8284437E-01 -2.5720176E-02  1.8029795E+00
1.8950106E-01 -4.6275955E-03  4.4272533E-04  2.9170636E-01 -4.6208446E-03  6.3279402E-01  7.7300042E-01 -2.0934988E-02  1.7677201E+00
1.8632932E-01 -3.6018118E-03  4.8799590E-04  2.8388968E-01 -3.0852868E-03  6.1723163E-01  7.6316847E-01 -1.6575973E-02  1.7323489E+00
1.8314000E-01 -2.6951264E-03  5.3935559E-04  2.7594283E-01 -1.8581995E-03  6.0147360E-01  7.5337518E-01 -1.2621649E-02  1.6969039E+00
1.7994242E-01 -1.8993800E-03  5.9778498E-04  2.6787607E-01 -8.7675221E-04  5.8544270E-01  7.4359864E-01 -9.0946239E-03  1.6614266E+00
1.7670839E-01 -1.2044093E-03  6.6444564E-04  2.5998823E-01 -7.0216208E-05  5.6968378E-01  7.3359829E-01 -5.9990570E-03  1.6264780E+00
1.7351650E-01 -6.0479935E-04  7.4071645E-04  2.5235807E-01  5.8620226E-04  5.5436907E-01  7.2334547E-01 -3.3030672E-03  1.5922228E+00
1.7033738E-01 -9.0632869E-05  8.2823939E-04  2.4501476E-01  1.1185904E-03  5.3955015E-01  7.1284108E-01 -9.8228762E-04  1.5587357E+00
1.6717646E-01  3.4611663E-04  9.2897517E-04  2.3798305E-01  1.5488298E-03  5.2527558E-01  7.0208808E-01  9.9088388E-04  1.5260836E+00
1.6403924E-01  7.1322395E-04  1.0452718E-03  2.3128304E-01  1.9030406E-03  5.1157024E-01  6.9107895E-01  2.6383709E-03  1.4943442E+00
1.6092951E-01  1.0179117E-03  1.1799510E-03  2.2488316E-01  2.1789593E-03  4.9840945E-01  6.7989163E-01  4.0086899E-03  1.4634450E+00
2.1509121E-01 -3.0953908E-02  1.5554137E-04  3.5451658E-01 -6.1169622E-02  7.6732717E-01  8.5921804E-01 -1.1723441E-01  2.0529453E+00
2.1269441E-01 -2.7894946E-02  1.6682528E-04  3.4766169E-01 -5.3125027E-02  7.4925274E-01  8.5137841E-01 -1.0750367E-01  2.0194901E+00
2.1019818E-01 -2.5001357E-02  1.7923333E-04  3.4051195E-01 -4.5812759E-02  7.3150866E-01  8.4311876E-01 -9.7997381E-02  1.9857955E+00
2.0760312E-01 -2.2279176E-02  1.9291115E-04  3.3344716E-01 -3.9012835E-02  7.1427662E-01  8.3416171E-01 -8.8985557E-02  1.9520952E+00
2.0491143E-01 -1.9732014E-02  2.0802705E-04  3.2504914E-01 -3.3291835E-02  6.9584012E-01  8.2614807E-01 -7.9898331E-02  1.9165249E+00
2.0212910E-01 -1.7361581E-02  2.2477400E-04  3.1671401E-01 -2.8103437E-02  6.7781531E-01  8.1765935E-01 -7.1320375E-02  1.8809168E+00
1.9926279E-01 -1.5167391E-02  2.4337431E-04  3.0760548E-01 -2.3722985E-02  6.5905632E-01  8.0971915E-01 -6.2950746E-02  1.8439929E+00
1.9632091E-01 -1.3147240E-02  2.6408438E-04  2.9916591E-01 -1.9725549E-02  6.4163999E-01  8.0090139E-01 -5.5216751E-02  1.8079529E+00
1.9331272E-01 -1.1297317E-02  2.8720119E-04  2.9106959E-01 -1.6153832E-02  6.2500526E-01  7.9154837E-01 -4.8049932E-02  1.7723807E+00
1.9024778E-01 -9.6123719E-03  3.1306914E-04  2.8449000E-01 -1.2791738E-02  6.1121592E-01  7.8069693E-01 -4.1630437E-02  1.7390661E+00
1.8713607E-01 -8.0861680E-03  3.4209037E-04  2.7803023E-01 -9.8610933E-03  5.9785436E-01  7.6958587E-01 -3.5716531E-02  1.7060446E+00
1.8398746E-01 -6.7114179E-03  3.7473326E-04  2.7177925E-01 -7.3349573E-03  5.8509237E-01  7.5820006E-01 -3.0289499E-02  1.6734775E+00
1.8081078E-01 -5.4800805E-03  4.1154632E-04  2.6497797E-01 -5.3268658E-03  5.7157724E-01  7.4729475E-01 -2.5214009E-02  1.6400992E+00
1.7761445E-01 -4.3837436E-03  4.5317323E-04  2.5802888E-01 -3.6749283E-03  5.5785563E-01  7.3646810E-01 -2.0581433E-02  1.6066270E+00
1.7440733E-01 -3.4135931E-03  5.0037148E-04  2.5093128E-01 -2.3539379E-03  5.4391550E-01  7.2575722E-01 -1.6365363E-02  1.5730817E+00
1.7119820E-01 -2.5608479E-03  5.5403466E-04  2.4360249E-01 -1.3170961E-03  5.2951993E-01  7.1523342E-01 -1.2570010E-02  1.5393344E+00
1.6796142E-01 -1.8147908E-03  6.1522082E-04  2.3634302E-01 -4.8018330E-04  5.1517699E-01  7.0463735E-01 -9.2123935E-03  1.5059356E+00
1.6477126E-01 -1.1694022E-03  6.8518540E-04  2.2926377E-01  1.9126076E-04  5.0110752E-01  6.9390382E-01 -6.2673610E-03  1.4731038E+00
1.6160034E-01 -6.1418806E-04  7.6542269E-04  2.2240278E-01  7.2724637E-04  4.8737729E-01  6.8302269E-01 -3.7117453E-03  1.4409265E+00
1.5845387E-01 -1.4059150E-04  8.5771620E-04  2.1579825E-01  1.1542899E-03  4.7405732E-01  6.7198165E-01 -1.5199837E-03  1.4094907E+00
1.5533701E-01  2.5962749E-04  9.6420059E-04  2.0948073E-01  1.5024564E-03  4.6119059E-01  6.6076050E-01  3.2797439E-04  1.3788880E+00
1.5225319E-01  5.9412987E-04  1.0874401E-03  2.0345127E-01  1.7736321E-03  4.4881952E-01  6.4940362E-01  1.8792543E-03  1.3491132E+00
2.0722867E-01 -3.3307574E-02  1.4647404E-04  3.2787379E-01 -6.2803199E-02  7.0466867E-01  8.3897337E-01 -1.2855401E-01  1.9299068E+00
2.0473398E-01 -3.0042572E-02  1.5690586E-04  3.2028304E-01 -5.4536576E-02  6.8617156E-01  8.3141877E-01 -1.1787541E-01  1.8950774E+00
2.0214476E-01 -2.6958793E-02  1.6837403E-04  3.1284057E-01 -4.6963199E-02  6.6857504E-01  8.2296492E-01 -1.0757318E-01  1.8607368E+00
1.9946197E-01 -2.4061516E-02  1.8101217E-04  3.0559919E-01 -3.9954202E-02  6.5161578E-01  8.1372204E-01 -9.7803363E-02  1.8266019E+00
1.9668857E-01 -2.1353922E-02  1.9497446E-04  2.9761554E-01 -3.3937946E-02  6.3433551E-01  8.0479049E-01 -8.8150185E-02  1.7916752E+00
1.9383074E-01 -1.8836873E-02  2.1043673E-04  2.8967510E-01 -2.8517502E-02  6.1740202E-01  7.9543254E-01 -7.9024183E-02  1.7567400E+00
1.9089543E-01 -1.6509082E-02  2.2760168E-04  2.8087178E-01 -2.4002411E-02  5.9963670E-01  7.8671469E-01 -7.0089780E-02  1.7205374E+00
1.8789135E-01 -1.4367559E-02  2.4670316E-04  2.7235095E-01 -2.0002462E-02  5.8252946E-01  7.7753267E-01 -6.1727934E-02  1.6846435E+00
1.8482803E-01 -1.2407714E-02  2.6801214E-04  2.6393222E-01 -1.6535571E-02  5.6578736E-01  7.6808592E-01 -5.3891546E-02  1.6489010E+00
1.8171534E-01 -1.0623553E-02  2.9184318E-04  2.5700940E-01 -1.3286746E-02  5.5168435E-01  7.5719411E-01 -4.6848734E-02  1.6153273E+00
1.7856346E-01 -9.0080049E-03  3.1856162E-04  2.5052452E-01 -1.0431858E-02  5.3846767E-01  7.4578381E-01 -4.0398487E-02  1.5825551E+00
1.7538222E-01 -7.5529561E-03  3.4859509E-04  2.4462585E-01 -7.9097982E-03  5.2639766E-01  7.3377920E-01 -3.4549790E-02  1.5508377E+00
1.7218102E-01 -6.2496027E-03  3.8244397E-04  2.3865734E-01 -5.8372640E-03  5.1441912E-01  7.2186521E-01 -2.9153432E-02  1.5191458E+00
1.6896778E-01 -5.0887108E-03  4.2069460E-04  2.3260979E-01 -4.1203557E-03  5.0236121E-01  7.1002487E-01 -2.4236677E-02  1.4875101E+00
1.6575133E-01 -4.0607721E-03  4.6403671E-04  2.2647262E-01 -2.7338265E-03  4.9020189E-01  6.9830509E-01 -1.9768856E-02  1.4559381E+00
1.6253962E-01 -3.1563295E-03  5.1328368E-04  2.2005737E-01 -1.6534838E-03  4.7754253E-01  6.8688742E-01 -1.5728191E-02  1.4241215E+00
1.5930916E-01 -2.3641292E-03  5.6939810E-04  2.1361821E-01 -7.9162953E-04  4.6477584E-01  6.7554237E-01 -1.2134864E-02  1.3925167E+00
1.5613005E-01 -1.6775529E-03  6.3352165E-04  2.0727967E-01 -1.0710598E-04  4.5213413E-01  6.6418362E-01 -8.9679516E-03  1.3613631E+00
1.5297681E-01 -1.0855488E-03  7.0701251E-04  2.0107921E-01  4.3191384E-04  4.3967886E-01  6.5279771E-01 -6.2035917E-03  1.3307444E+00
1.4985442E-01 -5.7904121E-04  7.9149093E-04  1.9505856E-01  8.5475634E-04  4.2748271E-01  6.4136458E-01 -3.8167489E-03  1.3007505E+00
1.4676765E-01 -1.4932778E-04  8.8889519E-04  1.8925225E-01  1.1941882E-03  4.1559210E-01  6.2985832E-01 -1.7880472E-03  1.2714707E+00
1.4371953E-01  2.1168333E-04  1.0015523E-03  1.8369605E-01  1.4572283E-03  4.0411312E-01  6.1828534E-01 -7.3024307E-05  1.2429665E+00
1.9939970E-01 -3.5488169E-02  1.3789086E-04  3.0079452E-01 -6.3272769E-02  6.4530278E-01  8.1950113E-01 -1.4004864E-01  1.8120790E+00
1.9680730E-01 -3.2024133E-02  1.4754236E-04  2.9270154E-01 -5.4867467E-02  6.2679079E-01  8.1203389E-01 -1.2836395E-01  1.7763492E+00
1.9412598E-01 -2.8757618E-02  1.5814832E-04  2.8502899E-01 -4.7178342E-02  6.0945922E-01  8.0335217E-01 -1.1715305E-01  1.7415517E+00
1.9135723E-01 -2.5693189E-02  1.6983071E-04  2.7766972E-01 -4.0104089E-02  5.9285608E-01  7.9378848E-01 -1.0652021E-01  1.7071490E+00
1.8850439E-01 -2.2833058E-02  1.8272832E-04  2.7014641E-01 -3.3952323E-02  5.7666374E-01  7.8392672E-01 -9.6178687E-02  1.6728597E+00
1.8557370E-01 -2.0177119E-02  1.9700262E-04  2.6272521E-01 -2.8438337E-02  5.6084526E-01  7.7361430E-01 -8.6401712E-02  1.6386734E+00
1.8257257E-01 -1.7723323E-02  2.1283873E-04  2.5468110E-01 -2.3822999E-02  5.4455507E-01  7.6371343E-01 -7.6902606E-02  1.6037058E+00
1.7951017E-01 -1.5467955E-02  2.3044962E-04  2.4659932E-01 -1.9827904E-02  5.2838935E-01  7.5369248E-01 -6.7942149E-02  1.5686264E+00
1.7639639E-01 -1.3405634E-02  2.5008214E-04  2.3849114E-01 -1.6429623E-02  5.1237225E-01  7.4356738E-01 -5.9509806E-02  1.5335786E+00
1.7324141E-01 -1.1529545E-02  2.7202285E-04  2.3137400E-01 -1.3358979E-02  4.9806707E-01  7.3252818E-01 -5.1818891E-02  1.4998989E+00
1.7005537E-01 -9.8317105E-03  2.9660512E-04  2.2487542E-01 -1.0652669E-02  4.8488482E-01  7.2084416E-01 -4.4800280E-02  1.4673174E+00
1.6684831E-01 -8.3032352E-03  3.2421781E-04  2.1909619E-01 -8.2446136E-03  4.7298471E-01  7.0848502E-01 -3.8462475E-02  1.4359927E+00
1.6362963E-01 -6.9344857E-03  3.5531658E-04  2.1378418E-01 -6.1885116E-03  4.6204997E-01  6.9575766E-01 -3.2708170E-02  1.4055877E+00
1.6040756E-01 -5.7154276E-03  3.9043444E-04  2.0853896E-01 -4.4648129E-03  4.5129334E-01  6.8302585E-01 -2.7491390E-02  1.3755199E+00
1.5719061E-01 -4.6357868E-03  4.3019859E-04  2.0333192E-01 -3.0485783E-03  4.4066886E-01  6.7035394E-01 -2.2776392E-02  1.3457691E+00
1.5398570E-01 -3.6853331E-03  4.7534845E-04  1.9788656E-01 -1.9391517E-03  4.2966389E-01  6.5801661E-01 -1.8513570E-02  1.3158938E+00
1.5077105E-01 -2.8522644E-03  5.2675866E-04  1.9235185E-01 -1.0582461E-03  4.1846644E-01  6.4587551E-01 -1.4713092E-02  1.2861592E+00
1.4761267E-01 -2.1293712E-03  5.8546601E-04  1.8684807E-01 -3.6150012E-04  4.0728717E-01  6.3384021E-01 -1.1354931E-02  1.2567912E+00
1.4448683E-01 -1.5050640E-03  6.5270321E-04  1.8140590E-01  1.8265602E-04  3.9617228E-01  6.2189956E-01 -8.4125069E-03  1.2278586E+00
1.4139823E-01 -9.6976488E-04  7.2994005E-04  1.7606722E-01  6.0481567E-04  3.8518943E-01  6.1002838E-01 -5.8599539E-03  1.1994476E+00
1.3835123E-01 -5.1432318E-04  8.1893382E-04  1.7085361E-01  9.3780879E-04  3.7435556E-01  5.9820921E-01 -3.6763032E-03  1.1716168E+00
1.3534846E-01 -1.3022876E-04  9.2179312E-04  1.6583513E-01  1.1942186E-03  3.6383269E-01  5.8640961E-01 -1.8204551E-03  1.1444883E+00
1.9162055E-01 -3.7491370E-02  1.2982030E-04  2.7389024E-01 -6.2662753E-02  5.8983394E-01  8.0038978E-01 -1.5155708E-01  1.6999907E+00
1.8893064E-01 -3.3835368E-02  1.3875205E-04  2.6556815E-01 -5.4276903E-02  5.7157506E-01  7.9266522E-01 -1.3877096E-01  1.6638137E+00
1.8615767E-01 -3.0393252E-02  1.4856104E-04  2.5791638E-01 -4.6624589E-02  5.5471374E-01  7.8349057E-01 -1.2654344E-01  1.6288772E+00
1.8330379E-01 -2.7168904E-02  1.5935801E-04  2.5066105E-01 -3.9635453E-02  5.3861093E-01  7.7339195E-01 -1.1493563E-01  1.5944367E+00
1.8037272E-01 -2.4163600E-02  1.7126999E-04  2.4364016E-01 -3.3508419E-02  5.2339892E-01  7.6258721E-01 -1.0378002E-01  1.5607272E+00
1.7737161E-01 -2.1376639E-02  1.8444296E-04  2.3683348E-01 -2.8028599E-02  5.0865918E-01  7.5126880E-01 -9.3260025E-02  1.5272909E+00
1.7430828E-01 -1.8805052E-02  1.9904544E-04  2.2975547E-01 -2.3391474E-02  4.9393020E-01  7.4001314E-01 -8.3160841E-02  1.4936963E+00
1.7119247E-01 -1.6444274E-02  2.1527106E-04  2.2249080E-01 -1.9422220E-02  4.7909096E-01  7.2882183E-01 -7.3625008E-02  1.4598575E+00
1.6803422E-01 -1.4287903E-02  2.3334470E-04  2.1518850E-01 -1.6062160E-02  4.6437954E-01  7.1758211E-01 -6.4670175E-02  1.4261127E+00
1.6484377E-01 -1.2328135E-02  2.5352726E-04  2.0821113E-01 -1.3165882E-02  4.5030172E-01  7.0611928E-01 -5.6379650E-02  1.3927851E+00
1.6163121E-01 -1.0556028E-02  2.7612210E-04  2.0186337E-01 -1.0622835E-02  4.3731456E-01  6.9405385E-01 -4.8822809E-02  1.3605895E+00
1.5840646E-01 -8.9617720E-03  3.0148289E-04  1.9613421E-01 -8.3826237E-03  4.2539637E-01  6.8146271E-01 -4.1986710E-02  1.3295095E+00
1.5517910E-01 -7.5349073E-03  3.3002326E-04  1.9122181E-01 -6.4121985E-03  4.1496594E-01  6.6822050E-01 -3.5850837E-02  1.2999183E+00
1.5195719E-01 -6.2645132E-03  3.6222798E-04  1.8655076E-01 -4.7379756E-03  4.0501648E-01  6.5486361E-01 -3.0321313E-02  1.2709956E+00
1.4874882E-01 -5.1395304E-03  3.9866692E-04  1.8209263E-01 -3.3317415E-03  3.9550724E-01  6.4145476E-01 -2.5360900E-02  1.2427235E+00
1.4556007E-01 -4.1489381E-03  4.4001081E-04  1.7754131E-01 -2.2094295E-03  3.8591598E-01  6.2830779E-01 -2.0898108E-02  1.2146265E+00
1.4237063E-01 -3.2804003E-03  4.8705281E-04  1.7288467E-01 -1.3154672E-03  3.7614805E-01  6.1543346E-01 -1.6919692E-02  1.1866950E+00
1.3924241E-01 -2.5261370E-03  5.4073282E-04  1.6821149E-01 -6.0691698E-04  3.6634559E-01  6.0276450E-01 -1.3402087E-02  1.1590941E+00
1.3615330E-01 -1.8740533E-03  6.0216773E-04  1.6353830E-01 -5.4559182E-05  3.5652704E-01  5.9029986E-01 -1.0313951E-02  1.1318636E+00
1.3310766E-01 -1.3140961E-03  6.7268845E-04  1.5890054E-01  3.7167114E-04  3.4674336E-01  5.7801654E-01 -7.6268622E-03  1.1050727E+00
1.3010955E-01 -8.3669518E-04  7.5388533E-04  1.5430676E-01  7.0339845E-04  3.3698386E-01  5.6590547E-01 -5.3171620E-03  1.0787506E+00
1.2716113E-01 -4.3293831E-04  8.4766554E-04  1.4984919E-01  9.5778861E-04  3.2743903E-01  5.5390558E-01 -3.3465553E-03  1.0530548E+00
1.8390272E-01 -3.9308979E-02  1.2225475E-04  2.4827831E-01 -6.1191520E-02  5.3899134E-01  7.8042383E-01 -1.6285177E-01  1.5945896E+00
1.8111553E-01 -3.5468157E-02  1.3052023E-04  2.3995775E-01 -5.2987761E-02  5.2116221E-01  7.7220574E-01 -1.4884246E-01  1.5582379E+00
1.7825229E-01 -3.1858601E-02  1.3958921E-04  2.3247031E-01 -4.5536263E-02  5.0480273E-01  7.6241379E-01 -1.3547657E-01  1.5232668E+00
1.7531568E-01 -2.8483197E-02  1.4956253E-04  2.2542451E-01 -3.8776445E-02  4.8918967E-01  7.5170405E-01 -1.2279563E-01  1.4888437E+00
1.7231026E-01 -2.5342162E-02  1.6055593E-04  2.1898355E-01 -3.2795626E-02  4.7487488E-01  7.3993927E-01 -1.1074887E-01  1.4556614E+00
