3.0785894E-01 -4.3506281E-02  1.6652923E-03  1.3345377E+00  1.6268301E-01  2.3629742E+01  1.3925478E+00  1.7187825E-01  4.8246004E+01
3.1949717E-01 -3.5507441E-02  1.8098237E-03  1.3856822E+00  1.9566326E-01  2.7278160E+01  1.4439700E+00  2.0464878E-01  4.5817802E+01
3.3143250E-01 -2.7362855E-02  1.9692014E-03  1.4374091E+00  2.2855519E-01  3.1104127E+01  1.4960041E+00  2.3733388E-01  4.3200358E+01
3.4371296E-01 -1.9133572E-02  2.1452557E-03  1.4898923E+00  2.6096716E-01  3.5169404E+01  1.5488307E+00  2.6954730E-01  4.0333645E+01
3.5626419E-01 -1.0886635E-02  2.3400742E-03  1.5430924E+00  2.9314977E-01  3.9382088E+01  1.6023890E+00  3.0152829E-01  3.7309015E+01
3.6922996E-01 -2.6468415E-03  2.5560436E-03  1.5972285E+00  3.2432339E-01  4.3876062E+01  1.6569121E+00  3.3250859E-01  3.3997185E+01
3.8248343E-01  5.5204559E-03  2.7958973E-03  1.6522766E+00  3.5499991E-01  4.8548492E+01  1.7123599E+00  3.6298979E-01  3.0497974E+01
3.9613855E-01  1.3598850E-02  3.0627720E-03  1.7083987E+00  3.8461825E-01  5.3472303E+01  1.7689132E+00  3.9242586E-01  2.6740214E+01
4.1013477E-01  2.1545867E-02  3.3602737E-03  1.7656325E+00  4.1340415E-01  5.8625785E+01  1.8265942E+00  4.2103227E-01  2.2745674E+01
4.2454996E-01  2.9356949E-02  3.6925554E-03  1.8241089E+00  4.4106115E-01  6.4018406E+01  1.8855449E+00  4.4852162E-01  1.8505297E+01
4.3935288E-01  3.7000213E-02  4.0644135E-03  1.8838860E+00  4.6768043E-01  6.9667606E+01  1.9458139E+00  4.7497887E-01  1.4002338E+01
4.5466172E-01  4.4476667E-02  4.4813945E-03  1.9450127E+00  4.9309244E-01  7.5541800E+01  2.0074499E+00  5.0023699E-01  9.2700616E+00
2.9343023E-01 -3.8811806E-02  1.4271857E-03  1.2834530E+00  1.7149964E-01  2.1796106E+01  1.3513403E+00  1.8280895E-01  3.9467900E+01
3.0490345E-01 -3.0255130E-02  1.5505763E-03  1.3321783E+00  2.0454410E-01  2.4807294E+01  1.4004127E+00  2.1560694E-01  3.7475331E+01
3.1661286E-01 -2.1700848E-02  1.6867056E-03  1.3813482E+00  2.3717173E-01  2.7903844E+01  1.4499596E+00  2.4798985E-01  3.5390667E+01
3.2860815E-01 -1.3196544E-02  1.8371455E-03  1.4311215E+00  2.6902217E-01  3.1133350E+01  1.5001343E+00  2.7959562E-01  3.3168541E+01
3.4080731E-01 -4.7969407E-03  2.0036894E-03  1.4814664E+00  3.0038077E-01  3.4439253E+01  1.5509046E+00  3.1071047E-01  3.0863092E+01
3.5336594E-01  3.4854489E-03  2.1883876E-03  1.5325822E+00  3.3049750E-01  3.7916035E+01  1.6024636E+00  3.4058445E-01  2.8385396E+01
3.6614284E-01  1.1595588E-02  2.3935889E-03  1.5844508E+00  3.5991100E-01  4.1500245E+01  1.6547949E+00  3.6975609E-01  2.5794413E+01
3.7926192E-01  1.9527984E-02  2.6219888E-03  1.6372196E+00  3.8808738E-01  4.5243373E+01  1.7080543E+00  3.9770107E-01  2.3041347E+01
3.9265257E-01  2.7249000E-02  2.8766869E-03  1.6909237E+00  4.1527487E-01  4.9136620E+01  1.7622678E+00  4.2466066E-01  2.0133997E+01
4.0639879E-01  3.4762889E-02  3.1612535E-03  1.7456875E+00  4.4119872E-01  5.3187562E+01  1.8175677E+00  4.5036773E-01  1.7065703E+01
4.2046138E-01  4.2045434E-02  3.4798123E-03  1.8015603E+00  4.6597046E-01  5.7413459E+01  1.8739955E+00  4.7492855E-01  1.3819191E+01
4.3496507E-01  4.9105316E-02  3.8371333E-03  1.8585880E+00  4.8943853E-01  6.1793405E+01  1.9315960E+00  4.9819391E-01  1.0417041E+01
2.7847619E-01 -3.2455607E-02  1.2265065E-03  1.2351932E+00  1.8166335E-01  2.5171530E+01  1.3140503E+00  1.9523993E-01  2.7231898E+01
2.9004485E-01 -2.3513856E-02  1.3321328E-03  1.2815051E+00  2.1451073E-01  2.7061859E+01  1.3608454E+00  2.2782251E-01  2.6190886E+01
3.0176051E-01 -1.4715631E-02  1.4487324E-03  1.3281243E+00  2.4662107E-01  2.9030780E+01  1.4079716E+00  2.5966610E-01  2.5069141E+01
3.1367797E-01 -6.0940748E-03  1.5776604E-03  1.3751958E+00  2.7766851E-01  3.1109972E+01  1.4555449E+00  2.9042890E-01  2.3837802E+01
3.2571170E-01  2.3092464E-03  1.7204626E-03  1.4226988E+00  3.0797506E-01  3.3263316E+01  1.5035850E+00  3.2045830E-01  2.2528553E+01
3.3803064E-01  1.0494447E-02  1.8789071E-03  1.4708043E+00  3.3681828E-01  3.5551042E+01  1.5522243E+00  3.4901303E-01  2.1087206E+01
3.5048339E-01  1.8417378E-02  2.0550195E-03  1.5195122E+00  3.6476993E-01  3.7935005E+01  1.6014963E+00  3.7668306E-01  1.9546393E+01
3.6320490E-01  2.6083613E-02  2.2511248E-03  1.5689505E+00  3.9132249E-01  4.0446626E+01  1.6515149E+00  4.0295718E-01  1.7878306E+01
3.7611752E-01  3.3468469E-02  2.4698972E-03  1.6191576E+00  4.1674851E-01  4.3083396E+01  1.7023235E+00  4.2810909E-01  1.6083413E+01
3.8931224E-01  4.0584883E-02  2.7144174E-03  1.6702489E+00  4.4079424E-01  4.5847884E+01  1.7540367E+00  4.5188834E-01  1.4160654E+01
4.0274429E-01  4.7416263E-02  2.9882443E-03  1.7222692E+00  4.6359277E-01  4.8754597E+01  1.8066973E+00  4.7442578E-01  1.2094775E+01
4.1654541E-01  5.3978761E-02  3.2954952E-03  1.7752565E+00  4.8500874E-01  5.1786739E+01  1.8603417E+00  4.9558829E-01  9.9039174E+00
2.6882691E-01 -2.4333954E-02  1.0572762E-03  1.1906788E+00  1.9353672E-01  2.2882905E+01  1.2813486E+00  2.0932975E-01  2.2136186E+01
2.8035051E-01 -1.5212776E-02  1.1480138E-03  1.2344610E+00  2.2583155E-01  2.4023769E+01  1.3258625E+00  2.4138572E-01  2.1703462E+01
2.9193224E-01 -6.3643050E-03  1.2482491E-03  1.2784342E+00  2.5709512E-01  2.5248045E+01  1.3705668E+00  2.7239475E-01  2.1189878E+01
3.0363179E-01  2.1931705E-03  1.3591551E-03  1.3227297E+00  2.8704136E-01  2.6573925E+01  1.4155381E+00  3.0203882E-01  2.0579980E+01
3.1536291E-01  1.0431612E-02  1.4820702E-03  1.3673351E+00  3.1602292E-01  2.7977997E+01  1.4608715E+00  3.3073735E-01  1.9890764E+01
3.2730654E-01  1.8363547E-02  1.6185255E-03  1.4123850E+00  3.4334356E-01  2.9494455E+01  1.5066114E+00  3.5774340E-01  1.9094090E+01
3.3930468E-01  2.5955974E-02  1.7702755E-03  1.4579049E+00  3.6960898E-01  3.1102008E+01  1.5528635E+00  3.8370914E-01  1.8205313E+01
3.5150264E-01  3.3225227E-02  1.9393345E-03  1.5040003E+00  3.9433830E-01  3.2816870E+01  1.5996818E+00  4.0812669E-01  1.7212744E+01
3.6381757E-01  4.0155407E-02  2.1280197E-03  1.5507158E+00  4.1782790E-01  3.4639834E+01  1.6471411E+00  4.3130921E-01  1.6112542E+01
3.7634699E-01  4.6767660E-02  2.3390010E-03  1.5981559E+00  4.3984495E-01  3.6569234E+01  1.6953300E+00  4.5301822E-01  1.4908484E+01
3.8904220E-01  5.3052739E-02  2.5753636E-03  1.6463621E+00  4.6054285E-01  3.8616634E+01  1.7443001E+00  4.7341182E-01  1.3587488E+01
4.0204081E-01  5.9033771E-02  2.8406768E-03  1.6953601E+00  4.7979978E-01  4.0767211E+01  1.7940761E+00  4.9237058E-01  1.2165095E+01
2.6458938E-01 -1.4566014E-02  9.1451070E-04  1.1497796E+00  2.0736335E-01  1.7605110E+01  1.2526964E+00  2.2500438E-01  2.1273029E+01
2.7573858E-01 -5.4851248E-03  9.9281547E-04  1.1909095E+00  2.3870657E-01  1.8457705E+01  1.2949272E+00  2.5618064E-01  2.1015180E+01
2.8687559E-01  3.2092603E-03  1.0793873E-03  1.2321124E+00  2.6873993E-01  1.9378129E+01  1.3372296E+00  2.8603746E-01  2.0693939E+01
2.9806615E-01  1.1513724E-02  1.1752466E-03  1.2735041E+00  2.9721938E-01  2.0376593E+01  1.3796004E+00  3.1425390E-01  2.0302959E+01
3.0922603E-01  1.9413691E-02  1.2815580E-03  1.3151027E+00  3.2453662E-01  2.1440757E+01  1.4222471E+00  3.4134092E-01  1.9847518E+01
3.2054365E-01  2.6933592E-02  1.3996539E-03  1.3570168E+00  3.5003914E-01  2.2588103E+01  1.4651077E+00  3.6654319E-01  1.9316149E+01
3.3185687E-01  3.4051488E-02  1.5310618E-03  1.3992924E+00  3.7435409E-01  2.3809492E+01  1.5083851E+00  3.9058335E-01  1.8711765E+01
3.4331807E-01  4.0793795E-02  1.6775357E-03  1.4420120E+00  3.9703093E-01  2.5111531E+01  1.5520547E+00  4.1294791E-01  1.8032652E+01
3.5484038E-01  4.7153032E-02  1.8410934E-03  1.4852275E+00  4.1838761E-01  2.6497686E+01  1.5962388E+00  4.3399685E-01  1.7271488E+01
3.6652595E-01  5.3157804E-02  2.0240609E-03  1.5290282E+00  4.3820934E-01  2.7964169E+01  1.6409870E+00  4.5349507E-01  1.6434562E+01
3.7832249E-01  5.8805760E-02  2.2291258E-03  1.5734539E+00  4.5666861E-01  2.9520785E+01  1.6863673E+00  4.7163065E-01  1.5509944E+01
3.9037107E-01  6.4126262E-02  2.4593985E-03  1.6185169E+00  4.7365574E-01  3.1154974E+01  1.7323884E+00  4.8829396E-01  1.4510582E+01
2.6261138E-01 -3.2305295E-03  7.9402471E-04  1.1118364E+00  2.2333540E-01  1.3738430E+01  1.2265252E+00  2.4175936E-01  2.0054657E+01
2.7315864E-01  5.5734719E-03  8.6199860E-04  1.1500649E+00  2.5314531E-01  1.4454844E+01  1.2667589E+00  2.7181398E-01  1.9829364E+01
2.8365392E-01  1.3896672E-02  9.3721516E-04  1.1883522E+00  2.8147123E-01  1.5222680E+01  1.3068233E+00  3.0022025E-01  1.9567069E+01
2.9416118E-01  2.1749965E-02  1.0205670E-03  1.2267428E+00  3.0807312E-01  1.6045439E+01  1.3466331E+00  3.2666186E-01  1.9266524E+01
3.0459265E-01  2.9131724E-02  1.1130732E-03  1.2652907E+00  3.3337450E-01  1.6918646E+01  1.3866423E+00  3.5182392E-01  1.8920436E+01
3.1514059E-01  3.6077256E-02  1.2159001E-03  1.3040209E+00  3.5673805E-01  1.7847151E+01  1.4267148E+00  3.7496928E-01  1.8524569E+01
3.2564158E-01  4.2575167E-02  1.3303852E-03  1.3430283E+00  3.7881787E-01  1.8831221E+01  1.4671283E+00  3.9686651E-01  1.8075783E+01
3.3625281E-01  4.8660939E-02  1.4580642E-03  1.3823609E+00  3.9919347E-01  1.9871007E+01  1.5077649E+00  4.1698943E-01  1.7578193E+01
3.4688414E-01  5.4334851E-02  1.6007046E-03  1.4220817E+00  4.1819801E-01  2.0972301E+01  1.5487987E+00  4.3574225E-01  1.7022400E+01
3.5763996E-01  5.9631931E-02  1.7603440E-03  1.4622707E+00  4.3564270E-01  2.2130449E+01  1.5902317E+00  4.5289170E-01  1.6416070E+01
3.6846510E-01  6.4556039E-02  1.9393372E-03  1.5029677E+00  4.5171573E-01  2.3354173E+01  1.6321593E+00  4.6865919E-01  1.5747971E+01
3.7950164E-01  6.9141780E-02  2.1404096E-03  1.5441705E+00  4.6631825E-01  2.4633033E+01  1.6745841E+00  4.8294794E-01  1.5027660E+01
2.6146982E-01  9.6220469E-03  6.9230663E-04  1.0742717E+00  2.4001156E-01  1.1616599E+01  1.2027331E+00  2.5978846E-01  1.7865359E+01
2.7131991E-01  1.7893266E-02  7.5175023E-04  1.1104096E+00  2.6835969E-01  1.2261195E+01  1.2405096E+00  2.8785458E-01  1.7681892E+01
2.8107036E-01  2.5613275E-02  8.1758426E-04  1.1462172E+00  2.9481597E-01  1.2930195E+01  1.2781733E+00  3.1421196E-01  1.7473874E+01
2.9079198E-01  3.2806484E-02  8.9059456E-04  1.1816777E+00  3.1916878E-01  1.3623264E+01  1.3154843E+00  3.3848606E-01  1.7244073E+01
3.0041210E-01  3.9482548E-02  9.7167854E-04  1.2171722E+00  3.4207062E-01  1.4349401E+01  1.3530476E+00  3.6145124E-01  1.6981304E+01
3.1012234E-01  4.5686639E-02  1.0618636E-03  1.2527334E+00  3.6296880E-01  1.5109669E+01  1.3905435E+00  3.8231799E-01  1.6687622E+01
3.1975905E-01  5.1416871E-02  1.1623278E-03  1.2885175E+00  3.8253798E-01  1.5909908E+01  1.4283268E+00  4.0189763E-01  1.6357842E+01
3.2947754E-01  5.6716402E-02  1.2744246E-03  1.3245243E+00  4.0037947E-01  1.6746561E+01  1.4661144E+00  4.1960748E-01  1.6000837E+01
3.3918656E-01  6.1592203E-02  1.3997116E-03  1.3608371E+00  4.1684250E-01  1.7626688E+01  1.5041872E+00  4.3592610E-01  1.5604833E+01
3.4899091E-01  6.6084351E-02  1.5399845E-03  1.3975008E+00  4.3174967E-01  1.8544654E+01  1.5424771E+00  4.5060869E-01  1.5178382E+01
3.5883342E-01  7.0201981E-02  1.6973190E-03  1.4345576E+00  4.4529983E-01  1.9508342E+01  1.5811260E+00  4.6391450E-01  1.4710285E+01
3.6885409E-01  7.3983635E-02  1.8741177E-03  1.4720072E+00  4.5741554E-01  2.0509792E+01  1.6201723E+00  4.7578068E-01  1.4205419E+01
2.6101029E-01  2.3880940E-02  6.0644232E-04  1.0409051E+00  2.6008549E-01  1.0694634E+01  1.1738166E+00  2.7360244E-01  1.5421224E+01
2.7001271E-01  3.1345476E-02  6.5889415E-04  1.0731667E+00  2.8506436E-01  1.1209610E+01  1.2114912E+00  3.0083441E-01  1.5248830E+01
2.7893088E-01  3.8218003E-02  7.1702714E-04  1.1054739E+00  3.0840422E-01  1.1747532E+01  1.2483768E+00  3.2576217E-01  1.5076743E+01
2.8784199E-01  4.4533580E-02  7.8153727E-04  1.1375016E+00  3.2972140E-01  1.2301401E+01  1.2843353E+00  3.4814686E-01  1.4903985E+01
2.9662548E-01  5.0312059E-02  8.5321966E-04  1.1698787E+00  3.4976386E-01  1.2886941E+01  1.3201680E+00  3.6896460E-01  1.4719569E+01
3.0549385E-01  5.5607206E-02  9.3298493E-04  1.2024879E+00  3.6796530E-01  1.3500316E+01  1.3554465E+00  3.8740309E-01  1.4525491E+01
3.1426464E-01  6.0423516E-02  1.0218775E-03  1.2353032E+00  3.8485081E-01  1.4142517E+01  1.3909411E+00  4.0454999E-01  1.4308239E+01
3.2309770E-01  6.4810636E-02  1.1210974E-03  1.2681459E+00  3.9996833E-01  1.4804752E+01  1.4262094E+00  4.1975915E-01  1.4077661E+01
3.3190205E-01  6.8780461E-02  1.2320258E-03  1.3011940E+00  4.1372351E-01  1.5496293E+01  1.4616642E+00  4.3359780E-01  1.3821237E+01
3.4078020E-01  7.2376890E-02  1.3562553E-03  1.3344272E+00  4.2593654E-01  1.6210172E+01  1.4971387E+00  4.4578754E-01  1.3547899E+01
3.4967347E-01  7.5612849E-02  1.4956268E-03  1.3679429E+00  4.3684050E-01  1.6955051E+01  1.5328315E+00  4.5663147E-01  1.3247280E+01
3.5871487E-01  7.8529234E-02  1.6522709E-03  1.4018187E+00  4.4641415E-01  1.7728016E+01  1.5688059E+00  4.6609039E-01  1.2921122E+01
2.6200821E-01  3.9274673E-02  5.3402491E-04  9.8875348E-01  2.6705038E-01  9.7522896E+00  1.1590561E+00  2.9554088E-01  1.2859010E+01
2.7013132E-01  4.5665680E-02  5.8079076E-04  1.0245383E+00  2.9344985E-01  1.0272812E+01  1.1897088E+00  3.1642975E-01  1.2874466E+01
2.7816355E-01  5.1454077E-02  6.3263958E-04  1.0585344E+00  3.1676664E-01  1.0779101E+01  1.2212404E+00  3.3628683E-01  1.2863648E+01
2.8615947E-01  5.6682342E-02  6.9019280E-04  1.0903405E+00  3.3663844E-01  1.1263994E+01  1.2539303E+00  3.5515549E-01  1.2815965E+01
2.9404282E-01  6.1381757E-02  7.5416014E-04  1.1214769E+00  3.5461744E-01  1.1750995E+01  1.2873494E+00  3.7303204E-01  1.2742852E+01
3.0202010E-01  6.5605989E-02  8.2535431E-04  1.1516763E+00  3.7007992E-01  1.2235932E+01  1.3207944E+00  3.8896277E-01  1.2649675E+01
3.0989744E-01  6.9371065E-02  9.0470728E-04  1.1819694E+00  3.8424512E-01  1.2739791E+01  1.3544089E+00  4.0363783E-01  1.2540372E+01
3.1785874E-01  7.2728988E-02  9.9328975E-04  1.2120140E+00  3.9659184E-01  1.3252768E+01  1.3875940E+00  4.1635255E-01  1.2424381E+01
3.2578128E-01  7.5695493E-02  1.0923340E-03  1.2422124E+00  4.0765660E-01  1.3787056E+01  1.4207951E+00  4.2771024E-01  1.2292346E+01
3.3376787E-01  7.8316519E-02  1.2032605E-03  1.2724202E+00  4.1721451E-01  1.4334299E+01  1.4538229E+00  4.3743772E-01  1.2150678E+01
3.4175376E-01  8.0606927E-02  1.3277112E-03  1.3027938E+00  4.2553460E-01  1.4902720E+01  1.4869477E+00  4.4588988E-01  1.1990058E+01
3.4986788E-01  8.2608772E-02  1.4675865E-03  1.3334127E+00  4.3260974E-01  1.5490464E+01  1.5202519E+00  4.5304063E-01  1.1810075E+01
2.6522695E-01  5.5320229E-02  4.7305137E-04  9.7526003E-01  2.9929014E-01  9.3720357E+00  1.1061583E+00  2.8741336E-01  1.1576703E+01
2.7252748E-01  6.0388809E-02  5.1518249E-04  9.9753280E-01  3.1413624E-01  9.6119088E+00  1.1449627E+00  3.1282853E-01  1.1523874E+01
2.7972964E-01  6.4878552E-02  5.6189636E-04  1.0206945E+00  3.2822577E-01  9.8727442E+00  1.1830063E+00  3.3561405E-01  1.1466131E+01
2.8687238E-01  6.8837084E-02  6.1374845E-04  1.0445478E+00  3.4138617E-01  1.0152415E+01  1.2208122E+00  3.5596090E-01  1.1391801E+01
2.9391880E-01  7.2302473E-02  6.7137374E-04  1.0700659E+00  3.5420984E-01  1.0472452E+01  1.2565944E+00  3.7365166E-01  1.1342283E+01
3.0099450E-01  7.5325996E-02  7.3549981E-04  1.0986685E+00  3.6724184E-01  1.0858731E+01  1.2877797E+00  3.8647619E-01  1.1352626E+01
3.0798842E-01  7.7932981E-02  8.0696135E-04  1.1274321E+00  3.7908903E-01  1.1261527E+01  1.3188004E+00  3.9800910E-01  1.1355934E+01
3.1503103E-01  8.0170768E-02  8.8671741E-04  1.1556849E+00  3.8905435E-01  1.1668216E+01  1.3496509E+00  4.0791621E-01  1.1347086E+01
3.2203382E-01  8.2061623E-02  9.7587183E-04  1.1837203E+00  3.9765146E-01  1.2084983E+01  1.3807483E+00  4.1676341E-01  1.1320067E+01
3.2910689E-01  8.3648700E-02  1.0756970E-03  1.2110736E+00  4.0453271E-01  1.2497924E+01  1.4122076E+00  4.2439748E-01  1.1270225E+01
3.3617549E-01  8.4949800E-02  1.1876635E-03  1.2381351E+00  4.1009955E-01  1.2917817E+01  1.4440423E+00  4.3105284E-01  1.1196879E+01
3.4336636E-01  8.6005926E-02  1.3134728E-03  1.2658457E+00  4.1479459E-01  1.3363546E+01  1.4751365E+00  4.3608746E-01  1.1126312E+01
2.7131046E-01  7.1351153E-02  4.2168779E-04  8.5243185E-01  2.5251241E-01  7.2450856E+00  1.1820407E+00  3.6180173E-01  9.2784172E+00
2.7778179E-01  7.4880414E-02  4.6008698E-04  8.9024470E-01  2.7794313E-01  7.6145695E+00  1.1982999E+00  3.6776879E-01  9.5237025E+00
2.8416636E-01  7.7889978E-02  5.0260978E-04  9.2955117E-01  3.0189637E-01  8.0272748E+00  1.2127984E+00  3.7167624E-01  9.7967268E+00
2.9049657E-01  8.0429458E-02  5.4975960E-04  9.7471998E-01  3.2684482E-01  8.5415090E+00  1.2230870E+00  3.7228031E-01  1.0133604E+01
2.9674174E-01  8.2539023E-02  6.0211059E-04  1.0162978E+00  3.4830442E-01  9.0186835E+00  1.2362063E+00  3.7336337E-01  1.0424273E+01
3.0298773E-01  8.4268101E-02  6.6031949E-04  1.0448195E+00  3.5926905E-01  9.3473282E+00  1.2622173E+00  3.8151997E-01  1.0547019E+01
3.0916323E-01  8.5644618E-02  7.2513868E-04  1.0729194E+00  3.6897325E-01  9.6793742E+00  1.2884538E+00  3.8865291E-01  1.0655382E+01
3.1534875E-01  8.6711667E-02  7.9743172E-04  1.0984623E+00  3.7589694E-01  9.9866010E+00  1.3174500E+00  3.9595316E-01  1.0712076E+01
3.2149361E-01  8.7493642E-02  8.7819163E-04  1.1238384E+00  3.8169924E-01  1.0303043E+01  1.3466275E+00  4.0230364E-01  1.0754772E+01
3.2766557E-01  8.8027804E-02  9.6856216E-04  1.1491959E+00  3.8632992E-01  1.0629003E+01  1.3757974E+00  4.0741583E-01  1.0783782E+01
3.3382031E-01  8.8333893E-02  1.0698644E-03  1.1750078E+00  3.9020979E-01  1.0974490E+01  1.4046052E+00  4.1136666E-01  1.0806070E+01
3.4005743E-01  8.8446315E-02  1.1836258E-03  1.2010308E+00  3.9314851E-01  1.1334345E+01  1.4325697E+00  4.1385839E-01  1.0830811E+01
2.8030946E-01  8.6520641E-02  3.7880257E-04  9.5843060E-01  3.5088718E-01  7.4894742E+00  1.1039403E+00  3.2974645E-01  9.3857363E+00
2.8590103E-01  8.8343906E-02  4.1389474E-04  9.5629943E-01  3.4575074E-01  7.4832975E+00  1.1388907E+00  3.4589742E-01  9.4603612E+00
2.9142869E-01  8.9740751E-02  4.5274741E-04  9.5457854E-01  3.4002620E-01  7.4711667E+00  1.1766315E+00  3.6211308E-01  9.4925128E+00
2.9691901E-01  9.0758742E-02  4.9580773E-04  9.5151637E-01  3.3310028E-01  7.4201152E+00  1.2206169E+00  3.8034077E-01  9.4404319E+00
3.0234247E-01  9.1436778E-02  5.4358737E-04  9.5035293E-01  3.2608765E-01  7.3996378E+00  1.2623840E+00  3.9624888E-01  9.4052091E+00
3.0777236E-01  9.1819985E-02  5.9667286E-04  9.7062482E-01  3.3165127E-01  7.5870010E+00  1.2869624E+00  3.9988304E-01  9.5308879E+00
3.1314329E-01  9.1935126E-02  6.5573710E-04  9.9006661E-01  3.3565937E-01  7.7753289E+00  1.3116944E+00  4.0285698E-01  9.6474601E+00
3.1851839E-01  9.1820585E-02  7.2155307E-04  1.0178328E+00  3.4298387E-01  8.0705903E+00  1.3300573E+00  4.0159884E-01  9.8364034E+00
3.2385595E-01  9.1498588E-02  7.9501003E-04  1.0466094E+00  3.4995099E-01  8.3857671E+00  1.3477442E+00  3.9929742E-01  1.0024627E+01
3.2919888E-01  9.1000818E-02  8.7713237E-04  1.0775568E+00  3.5667179E-01  8.7476894E+00  1.3646691E+00  3.9617673E-01  1.0224871E+01
3.3451774E-01  9.0345089E-02  9.6910317E-04  1.1087876E+00  3.6260790E-01  9.1252832E+00  1.3819784E+00  3.9273111E-01  1.0413400E+01
3.3987566E-01  8.9559033E-02  1.0722901E-03  1.1334636E+00  3.6423299E-01  9.4210096E+00  1.4052583E+00  3.9170934E-01  1.0510256E+01
2.9134747E-01  9.9716303E-02  3.4215923E-04  9.8679057E-01  3.9614540E-01  6.6747558E+00  1.1707022E+00  3.8285764E-01  8.4158679E+00
2.9602001E-01  9.9741022E-02  3.7476950E-04  9.9692766E-01  3.9485998E-01  6.8413155E+00  1.1830506E+00  3.8000851E-01  8.6730384E+00
3.0066834E-01  9.9465497E-02  4.1078684E-04  1.0074835E+00  3.9284065E-01  7.0093216E+00  1.1950764E+00  3.7620971E-01  8.9326769E+00
3.0530705E-01  9.8930837E-02  4.5051700E-04  1.0180061E+00  3.8985636E-01  7.1683669E+00  1.2057169E+00  3.7102769E-01  9.2016046E+00
3.0990764E-01  9.8171165E-02  4.9442634E-04  1.0291218E+00  3.8644446E-01  7.3302462E+00  1.2171165E+00  3.6561208E-01  9.4525606E+00
3.1452371E-01  9.7223134E-02  5.4304816E-04  1.0316853E+00  3.7749561E-01  7.3998059E+00  1.2408049E+00  3.6718073E-01  9.5963071E+00
3.1909724E-01  9.6109698E-02  5.9699131E-04  1.0355654E+00  3.6867110E-01  7.4821812E+00  1.2641974E+00  3.6803382E-01  9.7315719E+00
3.2367861E-01  9.4861375E-02  6.5695255E-04  1.0370904E+00  3.5865614E-01  7.5203798E+00  1.2941742E+00  3.7165282E-01  9.7877421E+00
3.2822754E-01  9.3495747E-02  7.2373098E-04  1.0389400E+00  3.4844535E-01  7.5590820E+00  1.3251979E+00  3.7534409E-01  9.8221219E+00
3.3277823E-01  9.2037479E-02  7.9824487E-04  1.0425107E+00  3.3931183E-01  7.5972413E+00  1.3573057E+00  3.7858396E-01  9.8231025E+00
3.3730236E-01  9.0499807E-02  8.8155258E-04  1.0472401E+00  3.3061349E-01  7.6423309E+00  1.3894464E+00  3.8124375E-01  9.8082948E+00
3.4184521E-01  8.8903705E-02  9.7487551E-04  1.0622569E+00  3.2684545E-01  7.7974601E+00  1.4121392E+00  3.7857590E-01  9.8858512E+00
3.0263781E-01  1.0936637E-01  3.0987753E-04  9.9147404E-01  4.1802481E-01  5.7848876E+00  1.2367576E+00  4.2549840E-01  7.6698811E+00
3.0647567E-01  1.0764741E-01  3.3863018E-04  1.0074685E+00  4.1604914E-01  5.9337934E+00  1.2442164E+00  4.1498847E-01  7.8479583E+00
3.1029921E-01  1.0577846E-01  3.7043474E-04  1.0193651E+00  4.1100472E-01  6.0658444E+00  1.2536172E+00  4.0539770E-01  8.0212699E+00
3.1408908E-01  1.0378856E-01  4.0564251E-04  1.0235613E+00  4.0064287E-01  6.1581376E+00  1.2655852E+00  3.9729033E-01  8.1854685E+00
3.1788163E-01  1.0170194E-01  4.4465561E-04  1.0285861E+00  3.9044350E-01  6.2607535E+00  1.2782746E+00  3.8936674E-01  8.3456222E+00
3.2168748E-01  9.9543258E-02  4.8793545E-04  1.0369178E+00  3.8218159E-01  6.3838105E+00  1.2898220E+00  3.8072814E-01  8.5185065E+00
3.2546650E-01  9.7329125E-02  5.3601139E-04  1.0459318E+00  3.7407340E-01  6.5154534E+00  1.3019933E+00  3.7228984E-01  8.6847646E+00
3.2925258E-01  9.5079716E-02  5.8949098E-04  1.0553758E+00  3.6599319E-01  6.6492694E+00  1.3130262E+00  3.6330306E-01  8.8631437E+00
3.3301490E-01  9.2806697E-02  6.4907321E-04  1.0652263E+00  3.5795919E-01  6.7883181E+00  1.3241321E+00  3.5431537E-01  9.0383002E+00
3.3677963E-01  9.0526091E-02  7.1556214E-04  1.0741881E+00  3.4937228E-01  6.9179037E+00  1.3360034E+00  3.4590021E-01  9.2089378E+00
3.4052146E-01  8.8245801E-02  7.8988599E-04  1.0828933E+00  3.4054951E-01  7.0462040E+00  1.3483928E+00  3.3781629E-01  9.3724261E+00
3.4427489E-01  8.5979337E-02  8.7311639E-04  1.0882260E+00  3.3022481E-01  7.1386125E+00  1.3675866E+00  3.3305751E-01  9.4707604E+00
3.1012545E-01  1.1324224E-01  2.7678006E-04  1.0916934E+00  4.9401078E-01  5.2016639E+00  1.0981998E+00  3.2354122E-01  7.5044832E+00
3.1333928E-01  1.0997661E-01  3.0407442E-04  1.0144982E+00  4.2800300E-01  5.0275345E+00  1.2038626E+00  3.7233994E-01  7.3270054E+00
3.1660940E-01  1.0672101E-01  3.3392367E-04  9.6900660E-01  3.8202053E-01  4.9755289E+00  1.2788350E+00  4.0164245E-01  7.2624837E+00
3.1997801E-01  1.0349390E-01  3.6665282E-04  9.8722746E-01  3.7745247E-01  5.1917267E+00  1.2945367E+00  3.9221192E-01  7.4354795E+00
