1.57656E+01 2.74966E+00 7.62449E+00 1.39669E+00 0.42148E+03 2.17402E+01 4.60687E+00 0.38712E+03 0.15848E+02 0.27660E+01 0.19163E+02 6.08111E+01 1.53050E+01 -7.50382E-01
1.82006E+01 3.12687E+00 8.82405E+00 1.59530E+00 0.44221E+03 2.50792E+01 5.12219E+00 0.40643E+03 0.18413E+02 0.31686E+01 0.33473E+02 6.98351E+01 1.77525E+01 -7.91428E-01
2.08951E+01 3.51345E+00 1.01395E+01 1.79782E+00 0.46326E+03 2.87811E+01 5.68437E+00 0.42597E+03 0.21471E+02 0.36244E+01 0.58341E+02 8.01135E+01 2.05828E+01 -9.48174E-01
2.38668E+01 3.90424E+00 1.15763E+01 2.00006E+00 0.48467E+03 3.28703E+01 6.29636E+00 0.44575E+03 0.25418E+02 0.41967E+01 0.99685E+02 9.17853E+01 2.37043E+01 -1.35497E+00
2.71531E+01 4.29954E+00 1.31443E+01 2.19974E+00 0.50646E+03 3.73709E+01 6.95303E+00 0.46582E+03 0.31036E+02 0.50140E+01 0.16226E+03 1.05015E+02 2.68784E+01 -2.26552E+00
3.07950E+01 4.69815E+00 1.48606E+01 2.39644E+00 0.52868E+03 4.23304E+01 7.66123E+00 0.48622E+03 0.39229E+02 0.62110E+01 0.24397E+03 1.20185E+02 2.97862E+01 -4.12816E+00
3.49065E+01 5.10747E+00 1.67554E+01 2.59207E+00 0.55135E+03 4.78240E+01 8.43567E+00 0.50699E+03 0.50169E+02 0.77781E+01 0.33197E+03 1.37637E+02 3.18385E+01 -7.51526E+00
3.97072E+01 5.55688E+00 1.88812E+01 2.79392E+00 0.57451E+03 5.39071E+01 9.23301E+00 0.52815E+03 0.62884E+02 0.94963E+01 0.40994E+03 1.57296E+02 3.25203E+01 -1.24647E+01
4.54887E+01 6.11516E+00 2.13091E+01 3.01920E+00 0.59819E+03 6.06216E+01 9.95389E+00 0.54974E+03 0.76301E+02 0.11138E+02 0.46980E+03 1.79000E+02 3.23714E+01 -1.77941E+01
6.79983E-01 2.81240E-02 3.52588E-01 2.84955E-02 0.11630E+03 1.02452E+00 1.09239E-01 0.10057E+03 0.67999E+00 0.28124E-01 0.17539E-01 3.21464E+00 8.62570E-01 -3.17391E-01
6.84271E-01 2.81388E-02 3.54796E-01 2.87313E-02 0.11668E+03 1.03181E+00 1.10933E-01 0.10095E+03 0.68428E+00 0.28139E-01 0.17705E-01 3.23437E+00 8.67372E-01 -3.20595E-01
9.03700E-01 3.77821E-02 4.54962E-01 4.50218E-02 0.13436E+03 1.37418E+00 2.14244E-01 0.11830E+03 0.90371E+00 0.37783E-01 0.25930E-01 4.12530E+00 1.13084E+00 -5.28108E-01
1.14368E+00 5.63565E-02 5.75952E-01 6.24307E-02 0.15057E+03 1.76032E+00 3.12084E-01 0.13409E+03 0.11437E+01 0.56358E-01 0.37260E-01 5.28632E+00 1.38881E+00 -6.02628E-01
1.42687E+00 9.07354E-02 7.16949E-01 8.66215E-02 0.16659E+03 2.20764E+00 4.37993E-01 0.14952E+03 0.14269E+01 0.90738E-01 0.53559E-01 6.64898E+00 1.69738E+00 -6.73318E-01
1.76325E+00 1.42471E-01 8.82108E-01 1.17845E-01 0.18253E+03 2.72539E+00 5.91352E-01 0.16467E+03 0.17633E+01 0.14248E+00 0.77052E-01 8.23584E+00 2.05780E+00 -7.39545E-01
2.16331E+00 2.13137E-01 1.07590E+00 1.56430E-01 0.19842E+03 3.32321E+00 7.71067E-01 0.17963E+03 0.21634E+01 0.21315E+00 0.11155E+00 1.00604E+01 2.47329E+00 -7.97668E-01
2.63800E+00 3.04039E-01 1.30288E+00 2.02812E-01 0.21431E+03 4.01093E+00 9.75861E-01 0.19444E+03 0.26381E+01 0.30406E+00 0.16241E+00 1.21445E+01 2.95017E+00 -8.48678E-01
3.19708E+00 4.16427E-01 1.56735E+00 2.57535E-01 0.23020E+03 4.79822E+00 1.20471E+00 0.20913E+03 0.31973E+01 0.41646E+00 0.23863E+00 1.45048E+01 3.49618E+00 -8.91397E-01
3.85241E+00 5.52000E-01 1.87379E+00 3.21196E-01 0.24608E+03 5.69583E+00 1.45689E+00 0.22373E+03 0.38527E+01 0.55205E+00 0.35372E+00 1.71587E+01 4.11935E+00 -9.25019E-01
4.62264E+00 7.10937E-01 2.22637E+00 3.94375E-01 0.26195E+03 6.71412E+00 1.73147E+00 0.23824E+03 0.46232E+01 0.71103E+00 0.53034E+00 2.01352E+01 4.82782E+00 -9.50337E-01
5.58041E+00 9.18121E-01 2.66994E+00 4.90318E-01 0.27995E+03 7.98240E+00 2.07348E+00 0.25488E+03 0.55813E+01 0.91830E+00 0.83454E+00 2.38317E+01 5.76707E+00 -9.66950E-01
