 8.2784893E+00  2.2468519E-01 -2.4829289E+04  1.7949392E+01  1.4326488E+00 -8.6039051E+09  1.7953170E+01  1.4459330E+00  8.0952307E+09
 5.4151828E+00  6.5197467E-01 -7.7126488E+03  6.1893496E+00  9.7602500E-01 -6.8808191E+09  6.1983908E+00  9.9401389E-01  6.5220058E+09
 5.5714970E+00  6.2614965E-01 -8.3180259E+03  6.9253242E+00  1.0872877E+00 -6.8941673E+09  6.9336597E+00  1.1049398E+00  6.5319543E+09
 5.7435753E+00  5.9785215E-01 -8.9791137E+03  7.7163461E+00  1.1863900E+00 -6.8974381E+09  7.7240272E+00  1.2036840E+00  6.5320315E+09
 5.9310663E+00  5.6682441E-01 -9.7025254E+03  8.5627756E+00  1.2720076E+00 -6.8901582E+09  8.5698619E+00  1.2889072E+00  6.5217462E+09
 6.1333087E+00  5.3287891E-01 -1.0495757E+04  9.4632813E+00  1.3448267E+00 -6.8722045E+09  9.4698064E+00  1.3613245E+00  6.5009669E+09
 6.3499662E+00  4.9606194E-01 -1.1367319E+04  1.0419033E+01  1.4022057E+00 -6.8426209E+09  1.0425054E+01  1.4182550E+00  6.4687177E+09
 6.5805544E+00  4.5639311E-01 -1.2326884E+04  1.1428661E+01  1.4463761E+00 -6.8014371E+09  1.1434208E+01  1.4619684E+00  6.4250230E+09
 6.8245905E+00  4.1409173E-01 -1.3385491E+04  1.2492772E+01  1.4749546E+00 -6.7476531E+09  1.2497885E+01  1.4900562E+00  6.3688685E+09
 7.0819514E+00  3.6940064E-01 -1.4555738E+04  1.3611212E+01  1.4896761E+00 -6.6810386E+09  1.3615920E+01  1.5042702E+00  6.3000161E+09
 7.3521127E+00  3.2265126E-01 -1.5852054E+04  1.4784076E+01  1.4891478E+00 -6.6007719E+09  1.4788413E+01  1.5032091E+00  6.2176347E+09
 7.6352194E+00  2.7424433E-01 -1.7290981E+04  1.6012067E+01  1.4746724E+00 -6.5064313E+09  1.6016058E+01  1.4881828E+00  6.1212944E+09
 7.9305498E+00  2.2459927E-01 -1.8891551E+04  1.7295383E+01  1.4455332E+00 -6.3974072E+09  1.7299055E+01  1.4584726E+00  6.0103796E+09
 5.1810063E+00  6.2379301E-01 -5.8681617E+03  6.0228261E+00  9.6945307E-01 -5.1161631E+09  6.0316347E+00  9.8697415E-01  4.8431604E+09
 5.3319352E+00  5.9967195E-01 -6.3287258E+03  6.7299484E+00  1.0772050E+00 -5.1260256E+09  6.7380694E+00  1.0943978E+00  4.8504378E+09
 5.4979130E+00  5.7313754E-01 -6.8316727E+03  7.4895693E+00  1.1733641E+00 -5.1283995E+09  7.4970525E+00  1.1902079E+00  4.8503836E+09
 5.6785664E+00  5.4397970E-01 -7.3820337E+03  8.3019381E+00  1.2567821E+00 -5.1229417E+09  8.3088416E+00  1.2732416E+00  4.8426406E+09
 5.8732241E+00  5.1205408E-01 -7.9855112E+03  9.1656669E+00  1.3282528E+00 -5.1095724E+09  9.1720234E+00  1.3443208E+00  4.8271230E+09
 6.0815628E+00  4.7744285E-01 -8.6485795E+03  1.0081857E+01  1.3853490E+00 -5.0875933E+09  1.0087722E+01  1.4009801E+00  4.8031173E+09
 6.3030904E+00  4.4019537E-01 -9.3785971E+03  1.1049121E+01  1.4303360E+00 -5.0570391E+09  1.1054524E+01  1.4455221E+00  4.7706541E+09
 6.5373613E+00  4.0055582E-01 -1.0183961E+04  1.2068057E+01  1.4610358E+00 -5.0171845E+09  1.2073037E+01  1.4757439E+00  4.7289974E+09
 6.7842506E+00  3.5878301E-01 -1.1074256E+04  1.3138497E+01  1.4792113E+00 -4.9678719E+09  1.3143084E+01  1.4934254E+00  4.6779835E+09
 7.0432836E+00  3.1522413E-01 -1.2060459E+04  1.4260585E+01  1.4836309E+00 -4.9085134E+09  1.4264810E+01  1.4973261E+00  4.6170175E+09
 7.3146085E+00  2.7028343E-01 -1.3155153E+04  1.5435011E+01  1.4756250E+00 -4.8388111E+09  1.5438899E+01  1.4887837E+00  4.5457952E+09
 7.5975858E+00  2.2438742E-01 -1.4372816E+04  1.6662043E+01  1.4546025E+00 -4.7583390E+09  1.6665620E+01  1.4672052E+00  4.4638860E+09
 4.9577037E+00  5.9719694E-01 -4.4644400E+03  5.8600777E+00  9.6286465E-01 -3.8049953E+09  5.8686592E+00  9.7992833E-01  3.5972974E+09
 5.1034714E+00  5.7468300E-01 -4.8148170E+03  6.5393491E+00  1.0670641E+00 -3.8122969E+09  6.5472600E+00  1.0838082E+00  3.6026330E+09
 5.2635834E+00  5.4980802E-01 -5.1974348E+03  7.2686514E+00  1.1602119E+00 -3.8140331E+09  7.2759404E+00  1.1766162E+00  3.6025227E+09
 5.4376481E+00  5.2240818E-01 -5.6161206E+03  8.0481317E+00  1.2413266E+00 -3.8099557E+09  8.0548555E+00  1.2573568E+00  3.5967076E+09
 5.6249871E+00  4.9238064E-01 -6.0752125E+03  8.8763538E+00  1.3113008E+00 -3.8000145E+09  8.8825445E+00  1.3269498E+00  3.5851328E+09
 5.8252913E+00  4.5984138E-01 -6.5796353E+03  9.7543583E+00  1.3679116E+00 -3.7836995E+09  9.7600702E+00  1.3831353E+00  3.5672769E+09
 6.0380634E+00  4.2486771E-01 -7.1349868E+03  1.0680744E+01  1.4134480E+00 -3.7610463E+09  1.0686004E+01  1.4282381E+00  3.5431724E+09
 6.2628939E+00  3.8772643E-01 -7.7476547E+03  1.1656100E+01  1.4459237E+00 -3.7315294E+09  1.1660949E+01  1.4602483E+00  3.5122854E+09
 6.4996574E+00  3.4869053E-01 -8.4249293E+03  1.2680248E+01  1.4671213E+00 -3.6950418E+09  1.2684714E+01  1.4809647E+00  3.4745045E+09
 6.7479269E+00  3.0812070E-01 -9.1751614E+03  1.3753376E+01  1.4759563E+00 -3.6511636E+09  1.3757488E+01  1.4892943E+00  3.4294043E+09
 7.0078534E+00  2.6642317E-01 -1.0007922E+04  1.4876162E+01  1.4737784E+00 -3.5996849E+09  1.4879947E+01  1.4865939E+00  3.3767702E+09
 7.2788745E+00  2.2402936E-01 -1.0934226E+04  1.6048936E+01  1.4601085E+00 -3.5403094E+09  1.6052417E+01  1.4723825E+00  3.3163024E+09
 4.7447363E+00  5.7209039E-01 -3.3964119E+03  5.7010561E+00  9.5628322E-01 -2.8305846E+09  5.7093939E+00  9.7290115E-01  2.6725756E+09
 4.8855560E+00  5.5108857E-01 -3.6629382E+03  6.3534645E+00  1.0568885E+00 -2.8359912E+09  6.3611506E+00  1.0731952E+00  2.6764878E+09
 5.0400254E+00  5.2777204E-01 -3.9539892E+03  7.0535127E+00  1.1469603E+00 -2.8372622E+09  7.0605945E+00  1.1629359E+00  2.6763552E+09
 5.2077384E+00  5.0202184E-01 -4.2724759E+03  7.8012550E+00  1.2256751E+00 -2.8342184E+09  7.8077877E+00  1.2412864E+00  2.6719905E+09
 5.3880128E+00  4.7377503E-01 -4.6216980E+03  8.5952138E+00  1.2940154E+00 -2.8268289E+09  8.6012284E+00  1.3092555E+00  2.6633594E+09
 5.5805542E+00  4.4317940E-01 -5.0054016E+03  9.4363731E+00  1.3499496E+00 -2.8147222E+09  9.4419227E+00  1.3647754E+00  2.6500815E+09
 5.7848633E+00  4.1033849E-01 -5.4278445E+03  1.0323323E+01  1.3957837E+00 -2.7979316E+09  1.0328435E+01  1.4101875E+00  2.6321879E+09
 6.0005656E+00  3.7553959E-01 -5.8938854E+03  1.1256648E+01  1.4297099E+00 -2.7760770E+09  1.1261360E+01  1.4436604E+00  2.6092920E+09
 6.2275367E+00  3.3906817E-01 -6.4090697E+03  1.2236162E+01  1.4535232E+00 -2.7490862E+09  1.2240501E+01  1.4670051E+00  2.5813183E+09
 6.4653949E+00  3.0129628E-01 -6.9797491E+03  1.3262092E+01  1.4662733E+00 -2.7166599E+09  1.3266088E+01  1.4792632E+00  2.5479634E+09
 6.7142943E+00  2.6263070E-01 -7.6132040E+03  1.4335107E+01  1.4693216E+00 -2.6786506E+09  1.4338785E+01  1.4818026E+00  2.5090761E+09
 6.9737446E+00  2.2350580E-01 -8.3178119E+03  1.5455594E+01  1.4622895E+00 -2.6348529E+09  1.5458977E+01  1.4742433E+00  2.4644483E+09
 4.5414520E+00  5.4838228E-01 -2.5835892E+03  5.5457056E+00  9.4973182E-01 -2.1061536E+09  5.5538366E+00  9.6591625E-01  1.9859587E+09
 4.6775360E+00  5.2879923E-01 -2.7863210E+03  6.1722244E+00  1.0466991E+00 -2.1101593E+09  6.1797199E+00  1.0625801E+00  1.9888281E+09
 4.8265843E+00  5.0694267E-01 -3.0077063E+03  6.8440628E+00  1.1336309E+00 -2.1110921E+09  6.8509691E+00  1.1491893E+00  1.9886937E+09
 4.9881795E+00  4.8273714E-01 -3.2499592E+03  7.5611922E+00  1.2098532E+00 -2.1088228E+09  7.5675628E+00  1.2250564E+00  1.9854202E+09
 5.1616393E+00  4.5615798E-01 -3.5155895E+03  8.3221010E+00  1.2764296E+00 -2.1033335E+09  8.3279664E+00  1.2912710E+00  1.9789869E+09
 5.3466850E+00  4.2738292E-01 -3.8074464E+03  9.1277237E+00  1.3315087E+00 -2.0943535E+09  9.1331357E+00  1.3459467E+00  1.9691165E+09
 5.5428181E+00  3.9654000E-01 -4.1287683E+03  9.9766465E+00  1.3774065E+00 -2.0819129E+09  9.9816313E+00  1.3914333E+00  1.9558373E+09
 5.7496983E+00  3.6393497E-01 -4.4832507E+03  1.0869451E+01  1.4124807E+00 -2.0657367E+09  1.0874046E+01  1.4260662E+00  1.9388697E+09
 5.9672038E+00  3.2986420E-01 -4.8751112E+03  1.1805944E+01  1.4385314E+00 -2.0457771E+09  1.1810176E+01  1.4516605E+00  1.9181629E+09
 6.1949961E+00  2.9470909E-01 -5.3091810E+03  1.2786393E+01  1.4547307E+00 -2.0218209E+09  1.2790291E+01  1.4673807E+00  1.8935009E+09
 6.4332326E+00  2.5887563E-01 -5.7909970E+03  1.3811456E+01  1.4624442E+00 -1.9937649E+09  1.3815044E+01  1.4745987E+00  1.8647776E+09
 6.6814906E+00  2.2279931E-01 -6.3269314E+03  1.4881572E+01  1.4613820E+00 -1.9614672E+09  1.4884872E+01  1.4730230E+00  1.8318492E+09
 4.3472958E+00  5.2598677E-01 -1.9652219E+03  5.3940595E+00  9.4323490E-01 -1.5674098E+09  5.4019815E+00  9.5899589E-01  1.4759828E+09
 4.4788531E+00  5.0773046E-01 -2.1194180E+03  5.9956384E+00  1.0365188E+00 -1.5703803E+09  6.0029405E+00  1.0519842E+00  1.4780895E+09
 4.6226970E+00  4.8723760E-01 -2.2878011E+03  6.6402834E+00  1.1202481E+00 -1.5710674E+09  6.6470110E+00  1.1353994E+00  1.4779654E+09
 4.7784025E+00  4.6447487E-01 -2.4720550E+03  7.3278926E+00  1.1938893E+00 -1.5693780E+09  7.3340982E+00  1.2086948E+00  1.4755128E+09
 4.9452911E+00  4.3945432E-01 -2.6740886E+03  8.0569289E+00  1.2585793E+00 -1.5653028E+09  8.0626422E+00  1.2730327E+00  1.4707201E+09
 5.1231006E+00  4.1238174E-01 -2.8960687E+03  8.8282840E+00  1.3126365E+00 -1.5586447E+09  8.8335552E+00  1.3266968E+00  1.4633854E+09
 5.3113365E+00  3.8340804E-01 -3.1404583E+03  9.6405444E+00  1.3583791E+00 -1.5494301E+09  9.6453993E+00  1.3720390E+00  1.4535335E+09
 5.5096919E+00  3.5285548E-01 -3.4100680E+03  1.0494291E+01  1.3943188E+00 -1.5374605E+09  1.0498767E+01  1.4075488E+00  1.4409624E+09
 5.7180492E+00  3.2102978E-01 -3.7081052E+03  1.1389328E+01  1.4222539E+00 -1.5227042E+09  1.1393449E+01  1.4350393E+00  1.4256385E+09
 5.9361115E+00  2.8831982E-01 -4.0382442E+03  1.2325960E+01  1.4414674E+00 -1.5050102E+09  1.2329756E+01  1.4537861E+00  1.4074082E+09
 6.1640397E+00  2.5512956E-01 -4.4046960E+03  1.3304836E+01  1.4533225E+00 -1.4843061E+09  1.3308329E+01  1.4651587E+00  1.3861971E+09
 6.4014742E+00  2.2189392E-01 -4.8123067E+03  1.4326441E+01  1.4576076E+00 -1.4604949E+09  1.4329654E+01  1.4689437E+00  1.3619066E+09
 4.1617847E+00  5.0482018E-01 -1.4947474E+03  5.2460826E+00  9.3681081E-01 -1.1666708E+09  5.2537839E+00  9.5215951E-01  1.0971321E+09
 4.2890102E+00  4.8779986E-01 -1.6120173E+03  5.8236527E+00  1.0263660E+00 -1.1688707E+09  5.8307519E+00  1.0414267E+00  1.0986755E+09
 4.4278527E+00  4.6857667E-01 -1.7400764E+03  6.4420980E+00  1.1068331E+00 -1.1693743E+09  6.4486390E+00  1.1215878E+00  1.0985625E+09
 4.5778835E+00  4.4715799E-01 -1.8802052E+03  7.1012535E+00  1.1778106E+00 -1.1681146E+09  7.1072874E+00  1.1922284E+00  1.0967227E+09
 4.7384308E+00  4.2359103E-01 -2.0338553E+03  7.7995643E+00  1.2405009E+00 -1.1650875E+09  7.8051200E+00  1.2545756E+00  1.0931503E+09
 4.9092507E+00  3.9810778E-01 -2.2026745E+03  8.5378859E+00  1.2933810E+00 -1.1601498E+09  8.5430123E+00  1.3070730E+00  1.0876984E+09
 5.0898551E+00  3.7088043E-01 -2.3885358E+03  9.3148105E+00  1.3387655E+00 -1.1533239E+09  9.3195324E+00  1.3520675E+00  1.0803882E+09
 5.2799705E+00  3.4224586E-01 -2.5935767E+03  1.0130921E+01  1.3753080E+00 -1.1444667E+09  1.0135275E+01  1.3881914E+00  1.0710740E+09
 5.4794845E+00  3.1251770E-01 -2.8202362E+03  1.0986021E+01  1.4047989E+00 -1.1335578E+09  1.0990031E+01  1.4172495E+00  1.0597337E+09
 5.6881402E+00  2.8209050E-01 -3.0713085E+03  1.1880452E+01  1.4266216E+00 -1.1204900E+09  1.1884146E+01  1.4386178E+00  1.0462584E+09
 5.9061025E+00  2.5136503E-01 -3.3499959E+03  1.2814853E+01  1.4421308E+00 -1.1052130E+09  1.2818253E+01  1.4536571E+00  1.0305963E+09
 6.1330711E+00  2.2077410E-01 -3.6599837E+03  1.3789752E+01  1.4511831E+00 -1.0876607E+09  1.3792880E+01  1.4622225E+00  1.0126799E+09
 3.9843222E+00  4.8480364E-01 -1.1367970E+03  5.1017749E+00  9.3047387E-01 -8.6845844E+08  5.1092972E+00  9.4542340E-01  8.1557197E+08
 4.1074116E+00  4.6892953E-01 -1.2259782E+03  5.6562457E+00  1.0162558E+00 -8.7008833E+08  5.6631799E+00  1.0309242E+00  8.1670283E+08
 4.2414550E+00  4.5088391E-01 -1.3233638E+03  6.2494593E+00  1.0934044E+00 -8.7045779E+08  6.2558482E+00  1.1077741E+00  8.1660368E+08
 4.3860238E+00  4.3071340E-01 -1.4299276E+03  6.8811986E+00  1.1616415E+00 -8.6951896E+08  6.8870918E+00  1.1756825E+00  8.1522396E+08
 4.5404570E+00  4.0849876E-01 -1.5467734E+03  7.5498987E+00  1.2222277E+00 -8.6727085E+08  7.5553246E+00  1.2359340E+00  8.1256148E+08
 4.7045300E+00  3.8449640E-01 -1.6751542E+03  8.2563851E+00  1.2737879E+00 -8.6360953E+08  8.2613920E+00  1.2871212E+00  8.0850937E+08
 4.8777639E+00  3.5889815E-01 -1.8164942E+03  8.9992612E+00  1.3186268E+00 -8.5855375E+08  9.0038733E+00  1.3315802E+00  8.0308561E+08
 5.0599183E+00  3.3205372E-01 -1.9724187E+03  9.7791153E+00  1.3555293E+00 -8.5200053E+08  9.7833676E+00  1.3680749E+00  7.9618510E+08
 5.2508878E+00  3.0428325E-01 -2.1447825E+03  1.0595752E+01  1.3862718E+00 -8.4393688E+08  1.0599669E+01  1.3983959E+00  7.8779370E+08
 5.4504539E+00  2.7598523E-01 -2.3357103E+03  1.1449549E+01  1.4103279E+00 -8.3428712E+08  1.1453157E+01  1.4220094E+00  7.7783436E+08
 5.6587857E+00  2.4755621E-01 -2.5476370E+03  1.2341136E+01  1.4290380E+00 -8.2301635E+08  1.2344458E+01  1.4402620E+00  7.6627095E+08
 5.8756384E+00  2.1942541E-01 -2.7833649E+03  1.3271081E+01  1.4423184E+00 -8.1007984E+08  1.3274139E+01  1.4530682E+00  7.5305786E+08
 3.8144952E+00  4.6586003E-01 -8.6452390E+02  4.9611574E+00  9.2423533E-01 -6.4651007E+08  4.9684880E+00  9.3879459E-01  6.0629040E+08
 3.9336281E+00  4.5104328E-01 -9.3233860E+02  5.4934125E+00  1.0062007E+00 -6.4771531E+08  5.5001703E+00  1.0204861E+00  6.0711643E+08
