 3.7089022E+00 -5.4221018E+00 -1.5547407E+04  1.1800212E+01 -1.7228064E+01  7.5255277E+08  1.1807987E+01 -1.7208857E+01 -1.3024401E+09
 3.3985667E+00 -5.3434068E+00 -1.6836836E+04  1.0754396E+01 -1.7168002E+01  8.1703856E+08  1.0761588E+01 -1.7149317E+01 -1.3708225E+09
 3.1150836E+00 -5.2706313E+00 -1.8256382E+04  9.7886340E+00 -1.7125023E+01  8.8352828E+08  9.7952753E+00 -1.7106870E+01 -1.4409800E+09
 2.8514054E+00 -5.2043109E+00 -1.9822359E+04  8.8924431E+00 -1.7110938E+01  9.6139212E+08  8.8985832E+00 -1.7093356E+01 -1.5223040E+09
 2.6110515E+00 -5.1436925E+00 -2.1553388E+04  8.0690036E+00 -1.7115760E+01  1.0445611E+09  8.0746765E+00 -1.7098768E+01 -1.6087371E+09
 2.3887983E+00 -5.0891128E+00 -2.3470795E+04  7.3088416E+00 -1.7144506E+01  1.1381389E+09  7.3140850E+00 -1.7128134E+01 -1.7053969E+09
 2.1871778E+00 -5.0396852E+00 -2.5599023E+04  6.6152010E+00 -1.7190877E+01  1.2388700E+09  6.6200455E+00 -1.7175146E+01 -1.8090402E+09
 1.9994566E+00 -4.9956378E+00 -2.7966198E+04  5.9819451E+00 -1.7256867E+01  1.3500245E+09  5.9864205E+00 -1.7241799E+01 -1.9229458E+09
 4.6699054E+00 -5.0182388E+00 -8.6846081E+03  1.5411363E+01 -1.5075105E+01  3.7700393E+08  1.5421810E+01 -1.5054702E+01 -7.8101128E+08
 4.3357265E+00 -4.9197917E+00 -9.3652777E+03  1.4322491E+01 -1.4889829E+01  4.0548173E+08  1.4332139E+01 -1.4869810E+01 -8.1327436E+08
 4.0289800E+00 -4.8270016E+00 -1.0108541E+04  1.3319123E+01 -1.4727219E+01  4.3796065E+08  1.3328030E+01 -1.4707607E+01 -8.4930643E+08
 3.7471536E+00 -4.7403085E+00 -1.0921825E+04  1.2396818E+01 -1.4592041E+01  4.7728674E+08  1.2405053E+01 -1.4572878E+01 -8.9197420E+08
 3.4918319E+00 -4.6596751E+00 -1.1813550E+04  1.1554577E+01 -1.4475026E+01  5.1826397E+08  1.1562177E+01 -1.4456319E+01 -9.3609085E+08
 3.2564656E+00 -4.5856846E+00 -1.2793274E+04  1.0783222E+01 -1.4390307E+01  5.6924302E+08  1.0790253E+01 -1.4372109E+01 -9.9002953E+08
 3.0455862E+00 -4.5176752E+00 -1.3871860E+04  1.0086301E+01 -1.4322883E+01  6.2246766E+08  1.0092797E+01 -1.4305204E+01 -1.0460399E+09
 2.8532397E+00 -4.4559954E+00 -1.5061703E+04  9.4549912E+00 -1.4283171E+01  6.8431824E+08  9.4609982E+00 -1.4266048E+01 -1.1105184E+09
 2.6823161E+00 -4.3999239E+00 -1.6376951E+04  8.8919115E+00 -1.4262091E+01  7.5076573E+08  8.8974630E+00 -1.4245543E+01 -1.1794450E+09
 2.5283846E+00 -4.3496334E+00 -1.7833806E+04  8.3890509E+00 -1.4264051E+01  8.2529702E+08  8.3941838E+00 -1.4248107E+01 -1.2563169E+09
 2.3935695E+00 -4.3042778E+00 -1.9450841E+04  7.9492401E+00 -1.4283263E+01  9.0578573E+08  7.9539841E+00 -1.4267943E+01 -1.3390172E+09
 2.2721794E+00 -4.2639359E+00 -2.1249424E+04  7.5672961E+00 -1.4321435E+01  9.9445144E+08  7.5716804E+00 -1.4306761E+01 -1.4297721E+09
 4.1912697E+00 -4.3245848E+00 -6.5987717E+03  1.4135264E+01 -1.2734260E+01  2.4498791E+08  1.4145472E+01 -1.2714384E+01 -5.5196209E+08
 3.9284596E+00 -4.2308845E+00 -7.1159386E+03  1.3299926E+01 -1.2534641E+01  2.6749025E+08  1.3309355E+01 -1.2515139E+01 -5.7733963E+08
 3.6908638E+00 -4.1431422E+00 -7.6806617E+03  1.2543757E+01 -1.2357636E+01  2.9317536E+08  1.2552465E+01 -1.2338532E+01 -6.0572355E+08
 3.4762842E+00 -4.0616766E+00 -8.2985846E+03  1.1862933E+01 -1.2207314E+01  3.2399868E+08  1.1870985E+01 -1.2188647E+01 -6.3908497E+08
 3.2858665E+00 -3.9864043E+00 -8.9761040E+03  1.1256217E+01 -1.2075308E+01  3.5651189E+08  1.1263650E+01 -1.2057086E+01 -6.7398258E+08
 3.1141152E+00 -3.9177203E+00 -9.7204814E+03  1.0715989E+01 -1.1974030E+01  3.9637695E+08  1.0722868E+01 -1.1956305E+01 -7.1609544E+08
 2.9646604E+00 -3.8550039E+00 -1.0539970E+04  1.0244914E+01 -1.1889962E+01  4.3842094E+08  1.0251269E+01 -1.1872742E+01 -7.6025507E+08
 2.8324909E+00 -3.7984407E+00 -1.1443988E+04  9.8355932E+00 -1.1832267E+01  4.8697980E+08  9.8414726E+00 -1.1815589E+01 -8.1080971E+08
 2.7199609E+00 -3.7473355E+00 -1.2443282E+04  9.4901659E+00 -1.1792679E+01  5.3939018E+08  9.4956013E+00 -1.1776561E+01 -8.6510272E+08
 2.6233267E+00 -3.7017205E+00 -1.3550164E+04  9.2018867E+00 -1.1775051E+01  5.9803012E+08  9.2069139E+00 -1.1759522E+01 -9.2552007E+08
 2.5443650E+00 -3.6607851E+00 -1.4778743E+04  8.9732252E+00 -1.1774060E+01  6.6151948E+08  8.9778733E+00 -1.1759139E+01 -9.9068879E+08
 2.4782855E+00 -3.6244819E+00 -1.6145254E+04  8.7998296E+00 -1.1791153E+01  7.3136121E+08  8.8041271E+00 -1.1776862E+01 -1.0621169E+09
 3.7648788E+00 -3.7092326E+00 -5.0137221E+03  1.2974178E+01 -1.0680955E+01  1.5792029E+08  1.2984159E+01 -1.0661590E+01 -3.9115799E+08
 3.5630442E+00 -3.6209811E+00 -5.4066442E+03  1.2353218E+01 -1.0474329E+01  1.7550361E+08  1.2362440E+01 -1.0455329E+01 -4.1092505E+08
 3.3843531E+00 -3.5389002E+00 -5.8356962E+03  1.1805562E+01 -1.0290040E+01  1.9559194E+08  1.1814081E+01 -1.0271429E+01 -4.3306309E+08
 3.2268784E+00 -3.4631967E+00 -6.3051655E+03  1.1327907E+01 -1.0131528E+01  2.1952713E+08  1.1335786E+01 -1.0113343E+01 -4.5892589E+08
 3.0914001E+00 -3.3937404E+00 -6.8199120E+03  1.0918823E+01 -9.9912189E+00  2.4503048E+08  1.0926099E+01 -9.9734678E+00 -4.8624005E+08
 2.9733243E+00 -3.3307625E+00 -7.3854521E+03  1.0572018E+01 -9.8799800E+00  2.7593282E+08  1.0578753E+01 -9.8627127E+00 -5.1884939E+08
 2.8755202E+00 -3.2736722E+00 -8.0080561E+03  1.0289406E+01 -9.7856147E+00  3.0879658E+08  1.0295631E+01 -9.7688401E+00 -5.5331973E+08
 2.7937871E+00 -3.2225149E+00 -8.6948787E+03  1.0064817E+01 -9.7161619E+00  3.4656270E+08  1.0070577E+01 -9.6999159E+00 -5.9260135E+08
 2.7300264E+00 -3.1766167E+00 -9.4540851E+03  9.8999770E+00 -9.6640854E+00  3.8747857E+08  9.9053044E+00 -9.6483857E+00 -6.3494674E+08
 2.6810883E+00 -3.1358908E+00 -1.0295028E+04  9.7892347E+00 -9.6327372E+00  4.3316316E+08  9.7941639E+00 -9.6176109E+00 -6.8198089E+08
 2.6484550E+00 -3.0995579E+00 -1.1228426E+04  9.7347478E+00 -9.6172136E+00  4.8272691E+08  9.7393072E+00 -9.6026800E+00 -7.3281972E+08
 2.6281133E+00 -3.0674654E+00 -1.2266614E+04  9.7328872E+00 -9.6187266E+00  5.3718501E+08  9.7371045E+00 -9.6048068E+00 -7.8848225E+08
 3.3859089E+00 -3.1650279E+00 -3.8092500E+03  1.1919755E+01 -8.8862263E+00  1.0085520E+08  1.1929518E+01 -8.8673571E+00 -2.7806084E+08
 3.2359245E+00 -3.0827251E+00 -4.1077609E+03  1.1479077E+01 -8.6785182E+00  1.1447425E+08  1.1488100E+01 -8.6600059E+00 -2.9333828E+08
 3.1071530E+00 -3.0067250E+00 -4.4337194E+03  1.1106274E+01 -8.4926793E+00  1.3004751E+08  1.1114610E+01 -8.4745458E+00 -3.1046808E+08
 2.9979007E+00 -2.9371319E+00 -4.7903826E+03  1.0798478E+01 -8.3315786E+00  1.4849473E+08  1.0806190E+01 -8.3138612E+00 -3.3037907E+08
 2.9086458E+00 -2.8737690E+00 -5.1814422E+03  1.0554107E+01 -8.1883360E+00  1.6831698E+08  1.0561230E+01 -8.1710423E+00 -3.5157634E+08
 2.8355632E+00 -2.8167254E+00 -5.6110891E+03  1.0368000E+01 -8.0724421E+00  1.9210082E+08  1.0374596E+01 -8.0556201E+00 -3.7665634E+08
 2.7808848E+00 -2.7654318E+00 -6.0840865E+03  1.0241441E+01 -7.9728752E+00  2.1757040E+08  1.0247540E+01 -7.9565337E+00 -4.0334579E+08
 2.7411041E+00 -2.7198140E+00 -6.6058698E+03  1.0169313E+01 -7.8966680E+00  2.4671690E+08  1.0174959E+01 -7.8808417E+00 -4.3364297E+08
 2.7177432E+00 -2.6792153E+00 -7.1826416E+03  1.0152991E+01 -7.8369392E+00  2.7839242E+08  1.0158214E+01 -7.8216453E+00 -4.6640383E+08
 2.7081633E+00 -2.6434492E+00 -7.8215068E+03  1.0187766E+01 -7.7965904E+00  3.1369736E+08  1.0192602E+01 -7.7818553E+00 -5.0273338E+08
 2.7135999E+00 -2.6117651E+00 -8.5306083E+03  1.0275530E+01 -7.7710994E+00  3.5206274E+08  1.0280004E+01 -7.7569418E+00 -5.4206676E+08
 2.7307076E+00 -2.5839231E+00 -9.3193159E+03  1.0413278E+01 -7.7614678E+00  3.9417243E+08  1.0417420E+01 -7.7479084E+00 -5.8509078E+08
 3.0498358E+00 -2.6853083E+00 -2.8939823E+03  1.0963831E+01 -7.3234478E+00  6.3714517E+07  1.0973388E+01 -7.3050584E+00 -1.9834207E+08
 2.9437155E+00 -2.6092813E+00 -3.1207557E+03  1.0673859E+01 -7.1193624E+00  7.4189179E+07  1.0682693E+01 -7.1013218E+00 -2.1007610E+08
 2.8570094E+00 -2.5396164E+00 -3.3683796E+03  1.0446728E+01 -6.9365100E+00  8.6177065E+07  1.0454891E+01 -6.9188394E+00 -2.2324596E+08
 2.7882250E+00 -2.4763242E+00 -3.6393281E+03  1.0279940E+01 -6.7772491E+00  1.0030801E+08  1.0287495E+01 -6.7599848E+00 -2.3848839E+08
 2.7375951E+00 -2.4191829E+00 -3.9364056E+03  1.0171798E+01 -6.6353064E+00  1.1560067E+08  1.0178778E+01 -6.6184557E+00 -2.5482511E+08
 2.7019476E+00 -2.3681587E+00 -4.2627957E+03  1.0118099E+01 -6.5189488E+00  1.3379805E+08  1.0124564E+01 -6.5025583E+00 -2.7400662E+08
 2.6829851E+00 -2.3226976E+00 -4.6221165E+03  1.0119601E+01 -6.4181979E+00  1.5339920E+08  1.0125582E+01 -6.4022761E+00 -2.9453394E+08
 2.6777940E+00 -2.2826239E+00 -5.0184969E+03  1.0172088E+01 -6.3391909E+00  1.7574990E+08  1.0177627E+01 -6.3237716E+00 -3.1775823E+08
 2.6875806E+00 -2.2472956E+00 -5.4566486E+03  1.0276643E+01 -6.2756336E+00  2.0010210E+08  1.0281769E+01 -6.2607336E+00 -3.4293439E+08
 2.7101459E+00 -2.2164441E+00 -5.9419686E+03  1.0429369E+01 -6.2300252E+00  2.2720254E+08  1.0434116E+01 -6.2156699E+00 -3.7081263E+08
 2.7465192E+00 -2.1893444E+00 -6.4806423E+03  1.0631926E+01 -6.1981904E+00  2.5669042E+08  1.0636321E+01 -6.1843981E+00 -4.0103531E+08
 2.7939277E+00 -2.1656865E+00 -7.0797872E+03  1.0881857E+01 -6.1809436E+00  2.8902524E+08  1.0885927E+01 -6.1677343E+00 -4.3406415E+08
 2.7524854E+00 -2.2638900E+00 -2.1985273E+03  1.0098697E+01 -5.9681838E+00  3.9732569E+07  1.0108056E+01 -5.9502603E+00 -1.4200759E+08
 2.6832581E+00 -2.1943182E+00 -2.3707933E+03  9.9338442E+00 -5.7713756E+00  4.7743370E+07  9.9424979E+00 -5.7537929E+00 -1.5097462E+08
 2.6317700E+00 -2.1311028E+00 -2.5588972E+03  9.8271657E+00 -5.5950218E+00  5.6918489E+07  9.8351652E+00 -5.5778004E+00 -1.6104719E+08
 2.5967029E+00 -2.0741693E+00 -2.7647184E+03  9.7764755E+00 -5.4410259E+00  6.7688885E+07  9.7838811E+00 -5.4242010E+00 -1.7266147E+08
 2.5780931E+00 -2.0232530E+00 -2.9903870E+03  9.7799921E+00 -5.3036454E+00  7.9415286E+07  9.7868374E+00 -5.2872241E+00 -1.8518053E+08
 2.5733214E+00 -1.9782148E+00 -3.2383212E+03  9.8343244E+00 -5.1900623E+00  9.3270156E+07  9.8406672E+00 -5.1740901E+00 -1.9978252E+08
 2.5836549E+00 -1.9385112E+00 -3.5112694E+03  9.9397995E+00 -5.0912258E+00  1.0826740E+08  9.9456688E+00 -5.0757110E+00 -2.1548284E+08
 2.6066848E+00 -1.9038812E+00 -3.8123675E+03  1.0092969E+01 -5.0124779E+00  1.2531521E+08  1.0098407E+01 -4.9974532E+00 -2.3319378E+08
 2.6433571E+00 -1.8736962E+00 -4.1451946E+03  1.0294672E+01 -4.9480523E+00  1.4392864E+08  1.0299708E+01 -4.9335339E+00 -2.5243262E+08
 2.6918501E+00 -1.8476203E+00 -4.5138500E+03  1.0541710E+01 -4.9000903E+00  1.6461366E+08  1.0546376E+01 -4.8861031E+00 -2.7370799E+08
 2.7530227E+00 -1.8249533E+00 -4.9230319E+03  1.0835548E+01 -4.8647331E+00  1.8714374E+08  1.0839871E+01 -4.8512948E+00 -2.9679575E+08
 2.8245912E+00 -1.8053289E+00 -5.3781465E+03  1.1174203E+01 -4.8426313E+00  2.1182665E+08  1.1178207E+01 -4.8297613E+00 -3.2200536E+08
 2.4899999E+00 -1.8950364E+00 -1.6701053E+03  9.3170003E+00 -4.7980573E+00  2.4387897E+07  9.3261740E+00 -4.7805838E+00 -1.0208075E+08
 2.4515962E+00 -1.8319767E+00 -1.8009559E+03  9.2552200E+00 -4.6112776E+00  3.0486754E+07  9.2637044E+00 -4.5941376E+00 -1.0890555E+08
 2.4293737E+00 -1.7752093E+00 -1.9438362E+03  9.2472813E+00 -4.4440568E+00  3.7476468E+07  9.2551267E+00 -4.4272702E+00 -1.1657653E+08
 2.4221650E+00 -1.7245833E+00 -2.1001735E+03  9.2912620E+00 -4.2978946E+00  4.5651768E+07  9.2985270E+00 -4.2814956E+00 -1.2539242E+08
 2.4298530E+00 -1.6797938E+00 -2.2715859E+03  9.3853290E+00 -4.1675116E+00  5.4598415E+07  9.3920466E+00 -4.1515070E+00 -1.3494074E+08
 2.4502843E+00 -1.6406124E+00 -2.4599097E+03  9.5267727E+00 -4.0591340E+00  6.5103779E+07  9.5329997E+00 -4.0435677E+00 -1.4601319E+08
 2.4843719E+00 -1.6065022E+00 -2.6672326E+03  9.7155737E+00 -3.9645326E+00  7.6522596E+07  9.7213384E+00 -3.9494125E+00 -1.5796564E+08
 2.5301350E+00 -1.5771322E+00 -2.8959364E+03  9.9489372E+00 -3.8883474E+00  8.9466891E+07  9.9542806E+00 -3.8737055E+00 -1.7141322E+08
 2.5883082E+00 -1.5518859E+00 -3.1487394E+03  1.0227505E+01 -3.8252867E+00  1.0362401E+08  1.0232456E+01 -3.8111387E+00 -1.8604498E+08
 2.6573917E+00 -1.5303741E+00 -3.4287549E+03  1.0548672E+01 -3.7771760E+00  1.1933634E+08  1.0553263E+01 -3.7635458E+00 -2.0220531E+08
 2.7381056E+00 -1.5119199E+00 -3.7395514E+03  1.0913746E+01 -3.7404458E+00  1.3646322E+08  1.0918001E+01 -3.7273508E+00 -2.1975538E+08
 2.8285825E+00 -1.4961141E+00 -4.0852349E+03  1.1321148E+01 -3.7156034E+00  1.5521024E+08  1.1325093E+01 -3.7030624E+00 -2.3890204E+08
 2.2588038E+00 -1.5734556E+00 -1.2685972E+03  8.6117176E+00 -3.7926589E+00  1.4673849E+07  8.6207146E+00 -3.7756220E+00 -7.3688631E+07
 2.2459596E+00 -1.5168611E+00 -1.3679828E+03  8.6340836E+00 -3.6178960E+00  1.9300122E+07  8.6424074E+00 -3.6011852E+00 -7.8866010E+07
 2.2478477E+00 -1.4664438E+00 -1.4765047E+03  8.7062667E+00 -3.4616986E+00  2.4604743E+07  8.7139666E+00 -3.4453333E+00 -8.4687800E+07
 2.2634325E+00 -1.4219842E+00 -1.5952470E+03  8.8265702E+00 -3.3252102E+00  3.0789241E+07  8.8337037E+00 -3.3092234E+00 -9.1358558E+07
 2.2924797E+00 -1.3831402E+00 -1.7254384E+03  8.9931336E+00 -3.2035592E+00  3.7586589E+07  8.9997327E+00 -3.1879575E+00 -9.8612595E+07
 2.3332275E+00 -1.3496087E+00 -1.8684738E+03  9.2038222E+00 -3.1021307E+00  4.5524886E+07  9.2099420E+00 -3.0869570E+00 -1.0698130E+08
 2.3863051E+00 -1.3208573E+00 -2.0259384E+03  9.4583394E+00 -3.0134261E+00  5.4183457E+07  9.4640077E+00 -2.9986881E+00 -1.1604486E+08
 2.4500934E+00 -1.2964979E+00 -2.1996412E+03  9.7544457E+00 -2.9414685E+00  6.3974281E+07  9.7597024E+00 -2.9271972E+00 -1.2621762E+08
