7.8359003E+00  6.0092600E+00  2.1011116E+05  3.7869397E+01  2.7991055E+01  3.7765646E+09  3.7870276E+01  2.7915616E+01  1.2912329E+09
8.8708323E+00  5.9836518E+00  2.2845863E+05  4.1990545E+01  2.8328639E+01  4.2253749E+09  4.1991734E+01  2.8255595E+01  8.5308654E+08
9.9232892E+00  5.9504696E+00  2.4882822E+05  4.6180205E+01  2.8617656E+01  4.7211345E+09  4.6181637E+01  2.8547202E+01  3.6669504E+08
-7.3025690E-01  5.2502904E+00  7.6459396E+04  3.5518234E+00  2.0853172E+01  1.0772297E+09  3.5440648E+00  2.0770544E+01  2.4706226E+09
1.1243315E-01  5.3041941E+00  8.2154279E+04  6.8230708E+00  2.1448285E+01  1.1865623E+09  6.8170233E+00  2.1366383E+01  2.3818011E+09
9.6286779E-01  5.3485017E+00  8.8360441E+04  1.0124861E+01  2.2013299E+01  1.3107899E+09  1.0120302E+01  2.1932262E+01  2.2761170E+09
1.8237877E+00  5.3829808E+00  9.5137962E+04  1.3464888E+01  2.2548488E+01  1.4476867E+09  1.3461591E+01  2.2468568E+01  2.1560021E+09
2.6899058E+00  5.4068633E+00  1.0255481E+05  1.6839300E+01  2.3046506E+01  1.6089204E+09  1.6837083E+01  2.2967725E+01  2.0098543E+09
3.5708250E+00  5.4212442E+00  1.1068802E+05  2.0264723E+01  2.3513053E+01  1.7832620E+09  2.0263409E+01  2.3435769E+01  1.8491484E+09
4.4568509E+00  5.4250147E+00  1.1962497E+05  2.3730905E+01  2.3939685E+01  1.9867758E+09  2.3730335E+01  2.3863923E+01  1.6578381E+09
5.3559327E+00  5.4194436E+00  1.2946524E+05  2.7251375E+01  2.4329742E+01  2.2117237E+09  2.7251422E+01  2.4255769E+01  1.4438407E+09
6.2623549E+00  5.4041273E+00  1.4032226E+05  3.0821091E+01  2.4678865E+01  2.4681179E+09  3.0821619E+01  2.4606778E+01  1.1972030E+09
7.1813190E+00  5.3804687E+00  1.5232578E+05  3.4450640E+01  2.4987342E+01  2.7528226E+09  3.4451553E+01  2.4917352E+01  9.2117306E+08
8.1091598E+00  5.3483724E+00  1.6562425E+05  3.8136900E+01  2.5252843E+01  3.0729064E+09  3.8138092E+01  2.5185072E+01  6.0875419E+08
9.0526576E+00  5.3093546E+00  1.8038825E+05  4.1885920E+01  2.5474955E+01  3.4265905E+09  4.1887327E+01  2.5409584E+01  2.6179731E+08
-4.8783883E-01  4.7557028E+00  5.5425108E+04  3.8372819E+00  1.8866363E+01  8.1564168E+08  3.8302347E+00  1.8789746E+01  1.7561511E+09
2.6454068E-01  4.7997541E+00  5.9551893E+04  6.7419297E+00  1.9372580E+01  8.9280896E+08  6.7364602E+00  1.9296632E+01  1.6937911E+09
1.0246174E+00  4.8344040E+00  6.4049148E+04  9.6774802E+00  1.9850061E+01  9.8074139E+08  9.6733814E+00  1.9774912E+01  1.6192414E+09
1.7946786E+00  4.8595068E+00  6.8960406E+04  1.2650413E+01  2.0299175E+01  1.0779340E+09  1.2647476E+01  2.0225059E+01  1.5341564E+09
2.5699618E+00  4.8744603E+00  7.4334912E+04  1.5657012E+01  2.0713793E+01  1.1925153E+09  1.5655069E+01  2.0640730E+01  1.4304549E+09
3.3588214E+00  4.8803038E+00  8.0228476E+04  1.8711729E+01  2.1098972E+01  1.3167389E+09  1.8710615E+01  2.1027294E+01  1.3160616E+09
4.1526446E+00  4.8761541E+00  8.6704420E+04  2.1805273E+01  2.1447685E+01  1.4617777E+09  2.1804841E+01  2.1377416E+01  1.1798166E+09
4.9583547E+00  4.8632164E+00  9.3834883E+04  2.4949387E+01  2.1762944E+01  1.6223122E+09  2.4949517E+01  2.1694331E+01  1.0271693E+09
5.7708698E+00  4.8412341E+00  1.0170205E+05  2.8139490E+01  2.2041240E+01  1.8053115E+09  2.8140059E+01  2.1974374E+01  8.5119301E+08
6.5947175E+00  4.8115316E+00  1.1039994E+05  3.1384766E+01  2.2282951E+01  2.0086435E+09  3.1385685E+01  2.2218027E+01  6.5410147E+08
7.4266511E+00  4.7741264E+00  1.2003608E+05  3.4682415E+01  2.2486303E+01  2.2372315E+09  3.4683584E+01  2.2423435E+01  4.3102342E+08
8.2725838E+00  4.7304437E+00  1.3073409E+05  3.8037678E+01  2.2651076E+01  2.4898725E+09  3.8039039E+01  2.2590433E+01  1.8321394E+08
-2.7210498E-01  4.3060658E+00  4.0165572E+04  4.0772281E+00  1.7062365E+01  6.1596551E+08  4.0707935E+00  1.6991323E+01  1.2477470E+09
3.9962694E-01  4.3412444E+00  4.3155212E+04  6.6553543E+00  1.7489690E+01  6.7057187E+08  6.6503759E+00  1.7419266E+01  1.2038293E+09
1.0789620E+00  4.3672485E+00  4.6413225E+04  9.2645488E+00  1.7889686E+01  7.3296889E+08  9.2608349E+00  1.7820001E+01  1.1510900E+09
1.7677882E+00  4.3840157E+00  4.9971142E+04  1.1910216E+01  1.8262811E+01  8.0214470E+08  1.1907572E+01  1.8194081E+01  1.0906493E+09
2.4618205E+00  4.3910957E+00  5.3864638E+04  1.4588784E+01  1.8604036E+01  8.8375191E+08  1.4587056E+01  1.8536281E+01  1.0168886E+09
3.1683019E+00  4.3894805E+00  5.8134137E+04  1.7312761E+01  1.8917831E+01  9.7246162E+08  1.7311796E+01  1.8851358E+01  9.3526630E+08
3.8795971E+00  4.3784894E+00  6.2825509E+04  2.0073749E+01  1.9198446E+01  1.0760291E+09  2.0073409E+01  1.9133277E+01  8.3803623E+08
4.6017174E+00  4.3592706E+00  6.7991007E+04  2.2881898E+01  1.9448586E+01  1.1908088E+09  2.2882075E+01  1.9384951E+01  7.2893815E+08
5.3301567E+00  4.3316975E+00  7.3690168E+04  2.5733069E+01  1.9665502E+01  1.3216427E+09  2.5733646E+01  1.9603485E+01  6.0316082E+08
6.0688458E+00  4.2970224E+00  7.9991079E+04  2.8635204E+01  1.9849641E+01  1.4670867E+09  2.8636099E+01  1.9789425E+01  4.6220740E+08
6.8149207E+00  4.2553608E+00  8.6971651E+04  3.1585809E+01  1.9999723E+01  1.6305639E+09  3.1586931E+01  1.9941411E+01  3.0269249E+08
7.5735253E+00  4.2080538E+00  9.4721405E+04  3.4589423E+01  2.0115688E+01  1.8112634E+09  3.4590717E+01  2.0059438E+01  1.2546478E+08
-8.0770542E-02  3.8973298E+00  2.9099287E+04  4.2752555E+00  1.5424384E+01  4.6404197E+08  4.2693442E+00  1.5358508E+01  8.8617525E+08
5.1899644E-01  3.9245271E+00  3.1264579E+04  6.5628792E+00  1.5781843E+01  5.0279438E+08  6.5583141E+00  1.5716539E+01  8.5513819E+08
1.1262301E+00  3.9428068E+00  3.3624238E+04  8.8815563E+00  1.6113415E+01  5.4719185E+08  8.8781598E+00  1.6048795E+01  8.1771036E+08
1.7424687E+00  3.9521853E+00  3.6201100E+04  1.1235741E+01  1.6419643E+01  5.9655840E+08  1.1233333E+01  1.6355907E+01  7.7464605E+08
2.3638617E+00  3.9523510E+00  3.9021000E+04  1.3622014E+01  1.6696486E+01  6.5481723E+08  1.3620451E+01  1.6633653E+01  7.2204678E+08
2.9966648E+00  3.9442556E+00  4.2113215E+04  1.6051156E+01  1.6947880E+01  7.1831398E+08  1.6050295E+01  1.6886235E+01  6.6366061E+08
3.6341259E+00  3.9273991E+00  4.5510963E+04  1.8515589E+01  1.7169220E+01  7.9241986E+08  1.8515304E+01  1.7108784E+01  5.9412290E+08
4.2814466E+00  3.9028782E+00  4.9252086E+04  2.1024057E+01  1.7362928E+01  8.7464545E+08  2.1024247E+01  1.7303912E+01  5.1599133E+08
4.9346447E+00  3.8706805E+00  5.3379700E+04  2.3572834E+01  1.7526927E+01  9.6834763E+08  2.3573390E+01  1.7469411E+01  4.2593119E+08
5.5971229E+00  3.8319918E+00  5.7943115E+04  2.6168767E+01  1.7661719E+01  1.0725529E+09  2.6169614E+01  1.7605871E+01  3.2495881E+08
6.2663674E+00  3.7870117E+00  6.2998754E+04  2.8809657E+01  1.7766452E+01  1.1896366E+09  2.8810710E+01  1.7712370E+01  2.1072612E+08
6.9468404E+00  3.7370025E+00  6.8611445E+04  3.1499427E+01  1.7841202E+01  1.3190538E+09  3.1500637E+01  1.7789029E+01  8.3805371E+07
8.8247034E-02  3.5257822E+00  2.1076673E+04  4.4346360E+00  1.3937060E+01  3.4879066E+08  4.4291672E+00  1.3875964E+01  6.2916812E+08
6.2384717E-01  3.5458137E+00  2.2644571E+04  6.4641213E+00  1.4232812E+01  3.7637908E+08  6.4598989E+00  1.4172246E+01  6.0714939E+08
1.1667388E+00  3.5572112E+00  2.4353212E+04  8.5244737E+00  1.4504145E+01  4.0806244E+08  8.5213329E+00  1.4444214E+01  5.8049645E+08
1.7181552E+00  3.5600655E+00  2.6219129E+04  1.0619312E+01  1.4751675E+01  4.4339261E+08  1.0617085E+01  1.4692565E+01  5.4971414E+08
2.2746422E+00  3.5541909E+00  2.8261029E+04  1.2745378E+01  1.4972254E+01  4.8508672E+08  1.2743933E+01  1.4913981E+01  5.1210317E+08
2.8415803E+00  3.5405042E+00  3.0500112E+04  1.4911917E+01  1.5169329E+01  5.3064748E+08  1.4911121E+01  1.5112157E+01  4.7022874E+08
3.4130147E+00  3.5186661E+00  3.2960429E+04  1.7112115E+01  1.5339321E+01  5.8378605E+08  1.7111851E+01  1.5283269E+01  4.2038433E+08
3.9934306E+00  3.4897264E+00  3.5669381E+04  1.9353468E+01  1.5484382E+01  6.4280918E+08  1.9353641E+01  1.5429649E+01  3.6431267E+08
4.5793214E+00  3.4537721E+00  3.8658187E+04  2.1632642E+01  1.5603039E+01  7.1003887E+08  2.1633153E+01  1.5549696E+01  2.9970773E+08
5.1736243E+00  3.4119271E+00  4.1962550E+04  2.3955523E+01  1.5695825E+01  7.8482226E+08  2.3956300E+01  1.5644027E+01  2.2725344E+08
5.7741450E+00  3.3644625E+00  4.5623325E+04  2.6320190E+01  1.5762264E+01  8.6880407E+08  2.6321156E+01  1.5712104E+01  1.4532468E+08
6.3847433E+00  3.3125668E+00  4.9687453E+04  2.8730035E+01  1.5802541E+01  9.6161972E+08  2.8731143E+01  1.5754152E+01  5.4305888E+07
2.3691758E-01  3.1880563E+00  1.5262523E+04  4.5585925E+00  1.2586460E+01  2.6159859E+08  4.5534787E+00  1.2529780E+01  4.4658113E+08
7.1533820E-01  3.2016669E+00  1.6397637E+04  6.3589572E+00  1.2827867E+01  2.8130612E+08  6.3550000E+00  1.2771681E+01  4.3089513E+08
1.2008417E+00  3.2069509E+00  1.7634648E+04  8.1898490E+00  1.3046341E+01  3.0398724E+08  8.1868957E+00  1.2990745E+01  4.1184571E+08
1.6943971E+00  3.2040690E+00  1.8985526E+04  1.0054156E+01  1.3242565E+01  3.2934768E+08  1.0052051E+01  1.3187732E+01  3.8976819E+08
2.1929115E+00  3.1929490E+00  2.0463815E+04  1.1948789E+01  1.3414186E+01  3.5926467E+08  1.1947410E+01  1.3360131E+01  3.6279821E+08
2.7009917E+00  3.1744772E+00  2.2084861E+04  1.3881631E+01  1.3564205E+01  3.9203854E+08  1.3880852E+01  1.3511172E+01  3.3268461E+08
3.2134026E+00  3.1484562E+00  2.3866078E+04  1.5846574E+01  1.3689959E+01  4.3022647E+08  1.5846289E+01  1.3637966E+01  2.9687351E+08
3.7339961E+00  3.1158928E+00  2.5827304E+04  1.7850016E+01  1.3793349E+01  4.7268196E+08  1.7850137E+01  1.3742579E+01  2.5654723E+08
4.2596978E+00  3.0769594E+00  2.7991139E+04  1.9888991E+01  1.3873429E+01  5.2100714E+08  1.9889425E+01  1.3823949E+01  2.1011519E+08
4.7930349E+00  3.0327223E+00  3.0383434E+04  2.1968541E+01  1.3930752E+01  5.7476677E+08  2.1969222E+01  1.3882706E+01  1.5803509E+08
5.3321049E+00  2.9835123E+00  3.3033764E+04  2.4087012E+01  1.3965169E+01  6.3509714E+08  2.4087867E+01  1.3918642E+01  9.9184805E+07
5.8802361E+00  2.9304485E+00  3.5976115E+04  2.6247336E+01  1.3976949E+01  7.0175540E+08  2.6248322E+01  1.3932065E+01  3.3821574E+07
3.6697505E-01  2.8810874E+00  1.1050211E+04  4.6499141E+00  1.1359936E+01  1.9580003E+08  4.6450798E+00  1.1307332E+01  3.1692874E+08
7.9447668E-01  2.8889567E+00  1.1871892E+04  6.2471623E+00  1.1553633E+01  2.0992889E+08  6.2434041E+00  1.1501491E+01  3.0570476E+08
1.2288238E+00  2.8888286E+00  1.2767337E+04  7.8744604E+00  1.1725894E+01  2.2621914E+08  7.8716366E+00  1.1674302E+01  2.9203770E+08
1.6707579E+00  2.8809281E+00  1.3745214E+04  9.5340610E+00  1.1877462E+01  2.4447974E+08  9.5320260E+00  1.1826579E+01  2.7614825E+08
2.1175159E+00  2.8652848E+00  1.4815326E+04  1.1223048E+01  1.2006688E+01  2.6600414E+08  1.1221689E+01  1.1956530E+01  2.5675227E+08
2.5730220E+00  2.8427580E+00  1.5988782E+04  1.2948099E+01  1.2116168E+01  2.8964087E+08  1.2947299E+01  1.2066960E+01  2.3503679E+08
3.0326901E+00  2.8132751E+00  1.7278190E+04  1.4703763E+01  1.2204052E+01  3.1714660E+08  1.4703424E+01  1.2155811E+01  2.0924750E+08
3.4998144E+00  2.7778022E+00  1.8697909E+04  1.6495470E+01  1.2272004E+01  3.4774916E+08  1.6495508E+01  1.2224899E+01  1.8018251E+08
3.9717123E+00  2.7365850E+00  2.0264302E+04  1.8320600E+01  1.2319543E+01  3.8255082E+08  1.8320931E+01  1.2273636E+01  1.4674786E+08
4.4505511E+00  2.6906353E+00  2.1996080E+04  2.0183458E+01  1.2347225E+01  4.2126352E+08  2.0184019E+01  1.2302650E+01  1.0924788E+08
4.9346942E+00  2.6403327E+00  2.3914657E+04  2.2082643E+01  1.2355182E+01  4.6467030E+08  2.2083368E+01  1.2312017E+01  6.6909740E+07
5.4270020E+00  2.5867307E+00  2.6044632E+04  2.4020691E+01  1.2343747E+01  5.1261015E+08  2.4021538E+01  1.2302106E+01  1.9904861E+07
4.7997572E-01  2.6020674E+00  7.9993775E+03  4.7111035E+00  1.0245946E+01  1.4626403E+08  4.7064766E+00  1.0197098E+01  2.2490776E+08
8.6216757E-01  2.6048185E+00  8.5941256E+03  6.1285399E+00  1.0397921E+01  1.5643210E+08  6.1249173E+00  1.0349506E+01  2.1683919E+08
1.2509424E+00  2.5999201E+00  9.2422719E+03  7.5754211E+00  1.0529957E+01  1.6817243E+08  7.5726712E+00  1.0482057E+01  2.0699482E+08
1.6468474E+00  2.5876565E+00  9.9500894E+03  9.0534500E+00  1.0642850E+01  1.8136278E+08  9.0514370E+00  1.0595612E+01  1.9551834E+08
2.0474208E+00  2.5681475E+00  1.0724675E+04  1.0559889E+01  1.0735577E+01  1.9689172E+08  1.0558509E+01  1.0689016E+01  1.8152788E+08
2.4559865E+00  2.5422281E+00  1.1574072E+04  1.2100355E+01  1.0810362E+01  2.1398332E+08  1.2099498E+01  1.0764685E+01  1.6582512E+08
2.8685433E+00  2.5099341E+00  1.2507405E+04  1.3670006E+01  1.0866073E+01  2.3384026E+08  1.3669581E+01  1.0821296E+01  1.4720906E+08
3.2878952E+00  2.4721935E+00  1.3535071E+04  1.5273423E+01  1.0904151E+01  2.5594569E+08  1.5273352E+01  1.0860430E+01  1.2621531E+08
3.7117149E+00  2.4293133E+00  1.4668913E+04  1.6908313E+01  1.0924521E+01  2.8105557E+08  1.6908517E+01  1.0881914E+01  1.0209390E+08
4.1418548E+00  2.3822540E+00  1.5922478E+04  1.8578338E+01  1.0927730E+01  3.0898090E+08  1.8578758E+01  1.0886361E+01  7.5045591E+07
4.5769203E+00  2.3314340E+00  1.7311266E+04  2.0282335E+01  1.0914149E+01  3.4025976E+08  2.0282910E+01  1.0874090E+01  4.4539693E+07
5.0193608E+00  2.2778446E+00  1.8853088E+04  2.2022499E+01  1.0884156E+01  3.7478604E+08  2.2023191E+01  1.0845513E+01  1.0689844E+07
5.7740494E-01  2.3484457E+00  5.7903932E+03  4.7446887E+00  9.2340226E+00  1.0905605E+08  4.7402021E+00  9.1886297E+00  1.5962089E+08
9.1930001E-01  2.3466500E+00  6.2208768E+03  6.0031465E+00  9.3496701E+00  1.1640240E+08  5.9996004E+00  9.3046852E+00  1.5379298E+08
1.2674951E+00  2.3375692E+00  6.6900162E+03  7.2903321E+00  9.4468735E+00  1.2489324E+08  7.2876041E+00  9.4023725E+00  1.4667354E+08
1.6223730E+00  2.3215407E+00  7.2023528E+03  8.6074780E+00  9.5264699E+00  1.3445185E+08  8.6054411E+00  9.4825881E+00  1.3835481E+08
1.9817471E+00  2.2987643E+00  7.7630243E+03  9.9520277E+00  9.5879870E+00  1.4568657E+08  9.9505855E+00  9.5447382E+00  1.2823328E+08
2.3484153E+00  2.2700521E+00  8.3778532E+03  1.1328669E+01  9.6333095E+00  1.5807783E+08  1.1327719E+01  9.5908855E+00  1.1684712E+08
2.7189030E+00  2.2355337E+00  9.0534454E+03  1.2733120E+01  9.6619363E+00  1.7244580E+08  1.2732577E+01  9.6203521E+00  1.0337737E+08
3.0955848E+00  2.1961006E+00  9.7973271E+03  1.4169222E+01  9.6750994E+00  1.8844704E+08  1.4169013E+01  9.6344993E+00  8.8181028E+07
3.4764550E+00  2.1521106E+00  1.0618073E+04  1.5634989E+01  9.6730723E+00  2.0659818E+08  1.5635041E+01  9.6335097E+00  7.0745803E+07
3.8630912E+00  2.1044748E+00  1.1525491E+04  1.7133522E+01  9.6563843E+00  2.2677650E+08  1.7133781E+01  9.6179734E+00  5.1202907E+07
4.2543186E+00  2.0536417E+00  1.2530801E+04  1.8663887E+01  9.6256075E+00  2.4935062E+08  1.8664295E+01  9.5884150E+00  2.9189054E+07
4.6522266E+00  2.0005433E+00  1.3646898E+04  2.0227988E+01  9.5811475E+00  2.7425109E+08  2.0228507E+01  9.5452717E+00  4.7791304E+06
6.6058246E-01  2.1179051E+00  4.1913203E+03  4.7529191E+00  8.3146943E+00  8.1166378E+07  4.7485094E+00  8.2724747E+00  1.1331534E+08
9.6665942E-01  2.1120865E+00  4.5029287E+03  5.8710077E+00  8.3988680E+00  8.6495322E+07  5.8674820E+00  8.3570346E+00  1.0908575E+08
1.2787372E+00  2.0993609E+00  4.8425238E+03  7.0170114E+00  8.4660820E+00  9.2657872E+07  7.0142556E+00  8.4247048E+00  1.0391633E+08
1.5970612E+00  2.0801132E+00  5.2133934E+03  8.1917627E+00  8.5172069E+00  9.9607058E+07  8.1896579E+00  8.4764110E+00  9.7865255E+07
1.9196960E+00  2.0546129E+00  5.6192574E+03  9.3928866E+00  8.5522497E+00  1.0775777E+08  9.3913438E+00  8.5120480E+00  9.0521118E+07
2.2489801E+00  2.0236505E+00  6.0643314E+03  1.0624259E+01  8.5727857E+00  1.1676467E+08  1.0623181E+01  8.5333550E+00  8.2242729E+07
2.5819127E+00  1.9874355E+00  6.5533985E+03  1.1882116E+01  8.5788631E+00  1.2718460E+08  1.1881425E+01  8.5402176E+00  7.2474080E+07
2.9204933E+00  1.9468241E+00  7.0919078E+03  1.3169657E+01  8.5715178E+00  1.3879137E+08  1.3169284E+01  8.5337907E+00  6.1451185E+07
3.2630070E+00  1.9022151E+00  7.6860680E+03  1.4485181E+01  8.5513223E+00  1.5193662E+08  1.4485058E+01  8.5145629E+00  4.8825523E+07
3.6107925E+00  1.8544722E+00  8.3429800E+03  1.5831309E+01  8.5187781E+00  1.6654172E+08  1.5831385E+01  8.4830919E+00  3.4681861E+07
3.9628740E+00  1.8040660E+00  9.0707688E+03  1.7207315E+01  8.4746230E+00  1.8285833E+08  1.7207535E+01  8.4400717E+00  1.8772404E+07
4.3210269E+00  1.7518716E+00  9.8787706E+03  1.8614857E+01  8.4192768E+00  2.0084135E+08  1.8615188E+01  8.3859511E+00  1.1461617E+06
7.3070880E-01  1.9083295E+00  3.0340406E+03  4.7378787E+00  7.4793355E+00  6.0304763E+07  4.7334826E+00  7.4400254E+00  8.0480592E+07
1.0049674E+00  1.8989695E+00  3.2596330E+03  5.7322196E+00  7.5364089E+00  6.4185887E+07  5.7286582E+00  7.4974660E+00  7.7396224E+07
1.2849152E+00  1.8830918E+00  3.5054916E+03  6.7535749E+00  7.5779878E+00  6.8674395E+07  6.7507419E+00  7.5394770E+00  7.3627734E+07
1.5706838E+00  1.8611233E+00  3.7739973E+03  7.8024423E+00  7.6049683E+00  7.3742565E+07  7.8002261E+00  7.5670048E+00  6.9210941E+07
1.8605681E+00  1.8333933E+00  4.0678441E+03  8.8766301E+00  7.6177728E+00  7.9672149E+07  8.8749483E+00  7.5803690E+00  6.3866609E+07
2.1565064E+00  1.8006712E+00  4.3900847E+03  9.9793073E+00  7.6176941E+00  8.6235597E+07  9.9780683E+00  7.5810128E+00  5.7832006E+07
2.4559235E+00  1.7632342E+00  4.7441830E+03  1.1107192E+01  7.6052562E+00  9.3809139E+07  1.1106323E+01  7.5693108E+00  5.0731522E+07
