2.8223391E+00 -3.0363243E-01 -2.8664906E+05  1.2106775E+01  7.2556837E-01 -1.8257684E+09  1.2109842E+01  8.4242531E-01 -5.6633900E+09
3.1279552E+00 -3.6912134E-01 -3.1127214E+05  1.3356157E+01  5.7453980E-01 -1.5479531E+09  1.3358307E+01  6.8788711E-01 -5.9613469E+09
3.4482743E+00 -4.3899413E-01 -3.3855770E+05  1.4673291E+01  4.0379306E-01 -1.2365119E+09  1.4674702E+01  5.1344032E-01 -6.2908593E+09
3.7816525E+00 -5.1256972E-01 -3.6885696E+05  1.6057179E+01  2.1243489E-01 -8.8908553E+08  1.6057969E+01  3.1810597E-01 -6.6544300E+09
9.5289333E-01 -1.2365448E-02 -1.1344686E+05  4.5269504E+00  1.0864425E+00 -2.2182857E+09  4.5451343E+00  1.2127102E+00 -3.0473504E+09
1.1182525E+00 -2.2113415E-02 -1.2194146E+05  5.1940066E+00  1.1152677E+00 -2.1605885E+09  5.2092362E+00  1.2402458E+00 -3.1374033E+09
1.3025110E+00 -3.9537068E-02 -1.3120107E+05  5.9325465E+00  1.1231548E+00 -2.0889941E+09  5.9451685E+00  1.2466402E+00 -3.2384392E+09
1.5047902E+00 -6.4512110E-02 -1.4131570E+05  6.7416311E+00  1.1087712E+00 -2.0017841E+09  6.7520037E+00  1.2303978E+00 -3.3524767E+09
1.7243992E+00 -9.6783886E-02 -1.5238718E+05  7.6189849E+00  1.0751048E+00 -1.8988624E+09  7.6273806E+00  1.1948370E+00 -3.4797107E+09
1.9601388E+00 -1.3599357E-01 -1.6453095E+05  8.5642364E+00  1.0179342E+00 -1.7770682E+09  8.5709487E+00  1.1352575E+00 -3.6236577E+09
2.2118619E+00 -1.8162716E-01 -1.7787799E+05  9.5757439E+00  9.4251971E-01 -1.6369512E+09  9.5810121E+00  1.0573940E+00 -3.7837995E+09
2.4783268E+00 -2.3315303E-01 -1.9257760E+05  1.0652609E+01  8.4534724E-01 -1.4755336E+09  1.0656644E+01  9.5738779E-01 -3.9633727E+09
2.7596154E+00 -2.8987628E-01 -2.0879988E+05  1.1794613E+01  7.3010703E-01 -1.2925274E+09  1.1797623E+01  8.3917110E-01 -4.1627548E+09
3.0546405E+00 -3.5118196E-01 -2.2673942E+05  1.3000477E+01  5.9506990E-01 -1.0856641E+09  1.3002621E+01  7.0085514E-01 -4.3843772E+09
3.3637187E+00 -4.1623893E-01 -2.4661893E+05  1.4271015E+01  4.4288395E-01 -8.5414065E+08  1.4272459E+01  5.4521280E-01 -4.6291506E+09
3.6853554E+00 -4.8436440E-01 -2.6869436E+05  1.5605438E+01  2.7280849E-01 -5.9627505E+08  1.5606292E+01  3.7142312E-01 -4.8988611E+09
9.4461115E-01 -1.0803586E-02 -8.2646403E+04  4.4427719E+00  1.0473841E+00 -1.6088751E+09  4.4599750E+00  1.1653022E+00 -2.2272073E+09
1.1064165E+00 -2.0784517E-02 -8.8836207E+04  5.0941615E+00  1.0753543E+00 -1.5649015E+09  5.1085940E+00  1.1920620E+00 -2.2948150E+09
1.2861369E+00 -3.8043976E-02 -9.5583547E+04  5.8135346E+00  1.0838710E+00 -1.5106230E+09  5.8255206E+00  1.1991789E+00 -2.3706053E+09
1.4829159E+00 -6.2398469E-02 -1.0295401E+05  6.5999361E+00  1.0718379E+00 -1.4447770E+09  6.6098102E+00  1.1854048E+00 -2.4560588E+09
1.6960797E+00 -9.3547158E-02 -1.1102183E+05  7.4511309E+00  1.0422767E+00 -1.3673172E+09  7.4591475E+00  1.1540691E+00 -2.5512943E+09
1.9244978E+00 -1.3109017E-01 -1.1987112E+05  8.3667917E+00  9.9130031E-01 -1.2759116E+09  8.3732250E+00  1.1008387E+00 -2.6589021E+09
2.1680329E+00 -1.7449178E-01 -1.2959737E+05  9.3453330E+00  9.2407358E-01 -1.1710011E+09  9.3504064E+00  1.0313203E+00 -2.7784645E+09
2.4255329E+00 -2.2319745E-01 -1.4030937E+05  1.0385975E+01  8.3736660E-01 -1.0504013E+09  1.0389886E+01  9.4196329E-01 -2.9123542E+09
2.6971012E+00 -2.7650928E-01 -1.5213111E+05  1.1488549E+01  7.3481211E-01 -9.1393173E+08  1.1491492E+01  8.3662556E-01 -3.0608169E+09
2.9817464E+00 -3.3380274E-01 -1.6520442E+05  1.2651957E+01  6.1487097E-01 -7.5994770E+08  1.2654080E+01  7.1361958E-01 -3.2256159E+09
3.2798133E+00 -3.9425986E-01 -1.7969162E+05  1.3877063E+01  4.8015396E-01 -5.8788874E+08  1.3878523E+01  5.7567224E-01 -3.4073900E+09
3.5899472E+00 -4.5719993E-01 -1.9577927E+05  1.5163275E+01  3.3005481E-01 -3.9655708E+08  1.5164174E+01  4.2210297E-01 -3.6074128E+09
9.3585985E-01 -9.3703506E-03 -6.0220997E+04  4.3603245E+00  1.0103891E+00 -1.1668538E+09  4.3766153E+00  1.1205391E+00 -1.6283798E+09
1.0941096E+00 -1.9554536E-02 -6.4732623E+04  4.9961971E+00  1.0375691E+00 -1.1333655E+09  5.0098873E+00  1.1465823E+00 -1.6791483E+09
1.2693142E+00 -3.6627103E-02 -6.9650671E+04  5.6966506E+00  1.0467286E+00 -1.0922391E+09  5.7080431E+00  1.1544283E+00 -1.7360073E+09
1.4606425E+00 -6.0350894E-02 -7.5022955E+04  6.4607242E+00  1.0369856E+00 -1.0425478E+09  6.4701318E+00  1.1430537E+00 -1.8000428E+09
1.6674402E+00 -9.0384131E-02 -8.0903586E+04  7.2862301E+00  1.0113831E+00 -9.8427574E+08  7.2938905E+00  1.1157883E+00 -1.8713231E+09
1.8886451E+00 -1.2629117E-01 -8.7353897E+04  8.1728913E+00  9.6634192E-01 -9.1570297E+08  8.1790616E+00  1.0686374E+00 -1.9517568E+09
2.1241305E+00 -1.6751908E-01 -9.4443496E+04  9.1191788E+00  9.0692309E-01 -8.3718165E+08  9.1240676E+00  1.0070737E+00 -2.0410086E+09
2.3728315E+00 -2.1349508E-01 -1.0225170E+05  1.0124429E+01  8.3015584E-01 -7.4710971E+08  1.0128221E+01  9.2782755E-01 -2.1408177E+09
2.6348715E+00 -2.6352197E-01 -1.1086890E+05  1.1188522E+01  7.3960587E-01 -6.4537800E+08  1.1191399E+01  8.3467446E-01 -2.2513408E+09
2.9093504E+00 -3.1696975E-01 -1.2039850E+05  1.2310529E+01  6.3390295E-01 -5.3079507E+08  1.2312630E+01  7.2610605E-01 -2.3738559E+09
3.1966381E+00 -3.7303641E-01 -1.3095883E+05  1.3491359E+01  5.1561069E-01 -4.0297099E+08  1.3492831E+01  6.0479397E-01 -2.5088099E+09
3.4955117E+00 -4.3104678E-01 -1.4268592E+05  1.4730601E+01  3.8423788E-01 -2.6105484E+08  1.4731540E+01  4.7017790E-01 -2.6571091E+09
9.2668730E-01 -8.0563743E-03 -4.3893282E+04  4.2795379E+00  9.7532513E-01 -8.4631673E+08  4.2949615E+00  1.0782457E+00 -1.1910735E+09
1.0813809E+00 -1.8415064E-02 -4.7182505E+04  4.9000458E+00  1.0017781E+00 -8.2082466E+08  4.9130287E+00  1.1036308E+00 -1.2291965E+09
1.2520938E+00 -3.5279201E-02 -5.0768081E+04  5.5818294E+00  1.0115928E+00 -7.8967481E+08  5.5926545E+00  1.1122128E+00 -1.2718496E+09
1.4380229E+00 -5.8363298E-02 -5.4684876E+04  6.3239321E+00  1.0040805E+00 -7.5218674E+08  6.3328922E+00  1.1031711E+00 -1.3198290E+09
1.6385359E+00 -8.7289665E-02 -5.8972349E+04  7.1242198E+00  9.8229375E-01 -7.0836308E+08  7.1315368E+00  1.0798258E+00 -1.3731705E+09
1.8526381E+00 -1.2159191E-01 -6.3675225E+04  7.9824688E+00  9.4293459E-01 -6.5693517E+08  7.9883834E+00  1.0384913E+00 -1.4332799E+09
2.0802148E+00 -1.6070408E-01 -6.8844263E+04  8.8972092E+00  8.9095422E-01 -5.9818302E+08  8.9019160E+00  9.8450266E-01 -1.4998896E+09
2.3202848E+00 -2.0403958E-01 -7.4537305E+04  9.8678898E+00  8.2361716E-01 -5.3093208E+08  9.8715622E+00  9.1484599E-01 -1.5742739E+09
2.5729908E+00 -2.5090531E-01 -8.0820268E+04  1.0894439E+01  7.4441381E-01 -4.5511956E+08  1.0897246E+01  8.3320705E-01 -1.6565303E+09
2.8375196E+00 -3.0066948E-01 -8.7768558E+04  1.1976087E+01  6.5212376E-01 -3.6988298E+08  1.1978159E+01  7.3823689E-01 -1.7475843E+09
3.1142629E+00 -3.5254865E-01 -9.5468477E+04  1.3113785E+01  5.4925453E-01 -2.7495192E+08  1.3115259E+01  6.3254360E-01 -1.8477479E+09
3.4021220E+00 -4.0587623E-01 -1.0401921E+05  1.4307285E+01  4.3541390E-01 -1.6972292E+08  1.4308252E+01  5.1567092E-01 -1.9576647E+09
9.1714912E-01 -6.8530524E-03 -3.1999668E+04  4.2004017E+00  9.4206448E-01 -6.1380845E+08  4.2150111E+00  1.0382525E+00 -8.7153968E+08
1.0682858E+00 -1.7358408E-02 -3.4398403E+04  4.8056940E+00  9.6785346E-01 -5.9441795E+08  4.8180115E+00  1.0630383E+00 -9.0017222E+08
1.2345316E+00 -3.3993676E-02 -3.7013289E+04  5.4690542E+00  9.7833573E-01 -5.7083854E+08  5.4793445E+00  1.0723638E+00 -9.3217115E+08
1.4151141E+00 -5.6430190E-02 -3.9869758E+04  6.1895396E+00  9.7299602E-01 -5.4257091E+08  6.1980773E+00  1.0655906E+00 -9.6812014E+08
1.6094249E+00 -8.4259150E-02 -4.2996591E+04  6.9650751E+00  9.5488536E-01 -5.0962797E+08  6.9720671E+00  1.0460192E+00 -1.0080343E+09
1.8165366E+00 -1.1698818E-01 -4.6426412E+04  7.7954933E+00  9.2096207E-01 -4.7107409E+08  7.8011647E+00  1.0102461E+00 -1.0529492E+09
2.0363467E+00 -1.5404224E-01 -5.0196249E+04  8.6793853E+00  8.7606204E-01 -4.2713106E+08  8.6839180E+00  9.6346549E-01 -1.1026521E+09
2.2679553E+00 -1.9482502E-01 -5.4348292E+04  9.6163096E+00  8.1766302E-01 -3.7693803E+08  9.6198659E+00  9.0289552E-01 -1.1580765E+09
2.5115231E+00 -2.3865062E-01 -5.8930627E+04  1.0606240E+01  7.4917275E-01 -3.2046183E+08  1.0608978E+01  8.3212604E-01 -1.2192811E+09
2.7663192E+00 -2.8488892E-01 -6.3998259E+04  1.1648558E+01  6.6950287E-01 -2.5707861E+08  1.1650600E+01  7.4994900E-01 -1.2869355E+09
3.0327549E+00 -3.3277724E-01 -6.9614143E+04  1.2744250E+01  5.8109708E-01 -1.8660151E+08  1.2745725E+01  6.5890177E-01 -1.3612569E+09
3.3098477E+00 -3.8166035E-01 -7.5850634E+04  1.3893221E+01  4.8364693E-01 -1.0860350E+08  1.3894212E+01  5.5861626E-01 -1.4427018E+09
9.0728479E-01 -5.7523239E-03 -2.3336001E+04  4.1228527E+00  9.1049589E-01 -4.4519701E+08  4.1366921E+00  1.0004181E+00 -6.3802161E+08
1.0548648E+00 -1.6377378E-02 -2.5085827E+04  4.7130791E+00  9.3568175E-01 -4.3045517E+08  4.7247649E+00  1.0246606E+00 -6.5952603E+08
1.2166696E+00 -3.2764395E-02 -2.6993354E+04  5.3582625E+00  9.4684218E-01 -4.1261387E+08  5.3680422E+00  1.0347343E+00 -6.8352997E+08
1.3919601E+00 -5.4546495E-02 -2.9077139E+04  6.0574827E+00  9.4361633E-01 -3.9130686E+08  6.0656131E+00  1.0301634E+00 -7.1046118E+08
1.5801534E+00 -8.1288344E-02 -3.1358183E+04  6.8087292E+00  9.2904362E-01 -3.6655193E+08  6.8154038E+00  1.0142201E+00 -7.4032234E+08
1.7803885E+00 -1.1247608E-01 -3.3860289E+04  7.6118948E+00  9.0031639E-01 -3.3765912E+08  7.6173253E+00  9.8376000E-01 -7.7387615E+08
1.9925763E+00 -1.4752930E-01 -3.6610475E+04  8.4656319E+00  8.6214920E-01 -3.0480347E+08  8.4699882E+00  9.4383107E-01 -8.1095432E+08
2.2158947E+00 -1.8584575E-01 -3.9639526E+04  9.3696058E+00  8.1221274E-01 -2.6735421E+08  9.3730405E+00  8.9186231E-01 -8.5224053E+08
2.4505218E+00 -2.2674956E-01 -4.2982529E+04  1.0323834E+01  7.5382535E-01 -2.2529662E+08  1.0326495E+01  8.3134156E-01 -8.9776806E+08
2.6958043E+00 -2.6961539E-01 -4.6679621E+04  1.1327840E+01  6.8601448E-01 -1.7817980E+08  1.1329842E+01  7.6118486E-01 -9.4802116E+08
2.9521710E+00 -3.1370333E-01 -5.0776738E+04  1.2382641E+01  6.1115321E-01 -1.2587512E+08  1.2384104E+01  6.8385247E-01 -1.0031507E+09
3.2187480E+00 -3.5837191E-01 -5.5326679E+04  1.3488280E+01  5.2900310E-01 -6.8081098E+07  1.3489284E+01  5.9905035E-01 -1.0634794E+09
8.9713780E-01 -4.7466394E-03 -1.7022673E+04  4.0468666E+00  8.8051299E-01 -3.2290091E+08  4.0599848E+00  9.6460326E-01 -4.6727704E+08
1.0411618E+00 -1.5465266E-02 -1.8299519E+04  4.6221759E+00  9.0515546E-01 -3.1170025E+08  4.6332694E+00  9.8835810E-01 -4.8342869E+08
1.1985530E+00 -3.1585672E-02 -1.9691458E+04  5.2494284E+00  9.1700419E-01 -2.9820760E+08  5.2587290E+00  9.9918532E-01 -5.0143458E+08
1.3686074E+00 -5.2707538E-02 -2.1212033E+04  5.9277348E+00  9.1583486E-01 -2.8215438E+08  5.9354825E+00  9.9675346E-01 -5.2160810E+08
1.5507695E+00 -7.8373364E-02 -2.2876571E+04  6.6551537E+00  9.0466560E-01 -2.6356002E+08  6.6615296E+00  9.8429778E-01 -5.4394479E+08
1.7442437E+00 -1.0805206E-01 -2.4702448E+04  7.4316396E+00  8.8090075E-01 -2.4191577E+08  7.4368425E+00  9.5890869E-01 -5.6900640E+08
1.9489544E+00 -1.4116128E-01 -2.6709382E+04  8.2559082E+00  8.4912925E-01 -2.1735929E+08  8.2600968E+00  9.2548593E-01 -5.9666022E+08
2.1641553E+00 -1.7709637E-01 -2.8919844E+04  9.1277275E+00  8.0719542E-01 -1.8942860E+08  9.1310448E+00  8.8164845E-01 -6.2740679E+08
2.3900400E+00 -2.1519406E-01 -3.1359444E+04  1.0047157E+01  7.5832268E-01 -1.5811996E+08  1.0049742E+01  8.3077771E-01 -6.6126341E+08
2.6260294E+00 -2.5483660E-01 -3.4057477E+04  1.1013855E+01  7.0163940E-01 -1.2310780E+08  1.1015814E+01  7.7189832E-01 -6.9857996E+08
2.8725666E+00 -2.9530855E-01 -3.7047474E+04  1.2028863E+01  6.3944224E-01 -8.4303874E+07  1.2030309E+01  7.0738815E-01 -7.3946086E+08
3.1288799E+00 -3.3598439E-01 -4.0367973E+04  1.3092353E+01  5.7155082E-01 -4.1495849E+07  1.3093361E+01  6.3701533E-01 -7.8413406E+08
8.8674756E-01 -3.8290736E-03 -1.2421159E+04  3.9723929E+00  8.5200533E-01 -2.3420317E+08  3.9848240E+00  9.3066029E-01 -3.4238635E+08
1.0272168E+00 -1.4615944E-02 -1.3353164E+04  4.5329357E+00  8.7616519E-01 -2.2569794E+08  4.5434638E+00  9.5398552E-01 -3.5451766E+08
1.1802228E+00 -3.0452355E-02 -1.4369192E+04  5.1425053E+00  8.8871361E-01 -2.1549889E+08  5.1513475E+00  9.6557439E-01 -3.6802330E+08
1.3450983E+00 -5.0909132E-02 -1.5479131E+04  5.8002507E+00  8.8954619E-01 -2.0340910E+08  5.8076322E+00  9.6522261E-01 -3.8313286E+08
1.5213169E+00 -7.5510758E-02 -1.6694171E+04  6.5043028E+00  8.8165022E-01 -1.8944771E+08  6.5103929E+00  9.5611985E-01 -3.9983812E+08
1.7081471E+00 -1.0371293E-01 -1.8026998E+04  7.2546786E+00  8.6262094E-01 -1.7323967E+08  7.2596627E+00  9.3556794E-01 -4.1855271E+08
1.9055275E+00 -1.3493455E-01 -1.9492009E+04  8.0501594E+00  8.3691886E-01 -1.5489288E+08  8.0541859E+00  9.0831791E-01 -4.3917245E+08
2.1127843E+00 -1.6857183E-01 -2.1105612E+04  8.8906120E+00  8.0254405E-01 -1.3406906E+08  8.8938148E+00  8.7215955E-01 -4.6206368E+08
2.3301260E+00 -2.0397639E-01 -2.2886503E+04  9.7761373E+00  7.6262036E-01 -1.1077067E+08  9.7786460E+00  8.3036415E-01 -4.8723384E+08
2.5570431E+00 -2.4054065E-01 -2.4856074E+04  1.0706518E+01  7.1636334E-01 -8.4762843E+07  1.0708433E+01  7.8205061E-01 -5.1493556E+08
2.7939912E+00 -2.7757508E-01 -2.7038807E+04  1.1682817E+01  6.6598841E-01 -5.5985309E+07  1.1684245E+01  7.2951004E-01 -5.4524092E+08
3.0402941E+00 -3.1447199E-01 -2.9462842E+04  1.2705324E+01  6.1136193E-01 -2.4288911E+07  1.2706334E+01  6.7256097E-01 -5.7831045E+08
8.7614748E-01 -2.9932293E-03 -9.0663450E+03  3.8994079E+00  8.2488997E-01 -1.6987080E+08  3.9111890E+00  8.9848156E-01 -2.5099602E+08
1.0130642E+00 -1.3823774E-02 -9.7468557E+03  4.4453294E+00  8.4862293E-01 -1.6341614E+08  4.4553205E+00  9.2142880E-01 -2.6010729E+08
1.1617146E+00 -2.9359737E-02 -1.0488727E+04  5.0374581E+00  8.6187788E-01 -1.5571054E+08  5.0458623E+00  9.3378146E-01 -2.7023625E+08
1.3214702E+00 -4.9147486E-02 -1.1299181E+04  5.6749874E+00  8.6465430E-01 -1.4660969E+08  5.6820160E+00  9.3544574E-01 -2.8155106E+08
1.4918344E+00 -7.2697425E-02 -1.2186390E+04  6.3561254E+00  8.5990062E-01 -1.3613132E+08  6.3619366E+00  9.2955894E-01 -2.9404197E+08
1.6721389E+00 -9.9455809E-02 -1.3159620E+04  7.0809557E+00  8.4538608E-01 -1.2399888E+08  7.0857241E+00  9.1361682E-01 -3.0801366E+08
1.8623369E+00 -1.2884576E-01 -1.4229385E+04  7.8483221E+00  8.2543701E-01 -1.1029676E+08  7.8521867E+00  8.9221645E-01 -3.2338445E+08
2.0618240E+00 -1.6026732E-01 -1.5407668E+04  8.6581881E+00  7.9819359E-01 -9.4777310E+07  8.6612746E+00  8.6330200E-01 -3.4042247E+08
2.2708226E+00 -1.9308910E-01 -1.6708127E+04  9.5106928E+00  7.6667537E-01 -7.7446226E+07  9.5131225E+00  8.3003042E-01 -3.5912926E+08
2.4888889E+00 -2.2671597E-01 -1.8146385E+04  1.0405735E+01  7.3017263E-01 -5.8134179E+07  1.0407603E+01  7.9160190E-01 -3.7968708E+08
2.7164888E+00 -2.6048555E-01 -1.9740323E+04  1.1344398E+01  6.9081546E-01 -3.6800214E+07  1.1345802E+01  7.5021704E-01 -4.0214551E+08
2.9530351E+00 -2.9380959E-01 -2.1510495E+04  1.2327072E+01  6.4850651E-01 -1.3339894E+07  1.2328078E+01  7.0573375E-01 -4.2661727E+08
8.6537092E-01 -2.2331758E-03 -6.6196605E+03  3.8278683E+00  7.9907046E-01 -1.2320779E+08  3.8390404E+00  8.6794512E-01 -1.8408815E+08
9.9873790E-01 -1.3083552E-02 -7.1167089E+03  4.3593186E+00  8.2243488E-01 -1.1831238E+08  4.3688058E+00  8.9056966E-01 -1.9093112E+08
1.1430636E+00 -2.8303511E-02 -7.6585838E+03  4.9342530E+00  8.3640619E-01 -1.1249374E+08  4.9422458E+00  9.0369218E-01 -1.9852698E+08
1.2977594E+00 -4.7419167E-02 -8.2505613E+03  5.5519162E+00  8.4107307E-01 -1.0564610E+08  5.5586123E+00  9.0731417E-01 -2.0699889E+08
1.4623598E+00 -6.9930577E-02 -8.8986125E+03  6.2105951E+00  8.3933681E-01 -9.7785295E+07  6.2161428E+00  9.0451338E-01 -2.1633684E+08
1.6362582E+00 -9.5278095E-02 -9.6095064E+03  6.9104381E+00  8.2912118E-01 -8.8707494E+07  6.9150012E+00  8.9295847E-01 -2.2676519E+08
1.8194225E+00 -1.2289179E-01 -1.0390926E+04  7.6503555E+00  8.1461771E-01 -7.8478439E+07  7.6540642E+00  8.7709349E-01 -2.3822019E+08
2.0113148E+00 -1.5217828E-01 -1.1251625E+04  8.4304024E+00  7.9409103E-01 -6.6916913E+07  8.4333747E+00  8.5500028E-01 -2.5089797E+08
2.2121704E+00 -1.8252502E-01 -1.2201583E+04  9.2507549E+00  7.7045347E-01 -5.4029907E+07  9.2531046E+00  8.2971927E-01 -2.6479685E+08
2.4216074E+00 -2.1335134E-01 -1.3252215E+04  1.0111422E+01  7.4305892E-01 -3.9695473E+07  1.0113238E+01  8.0052045E-01 -2.8004820E+08
2.6401000E+00 -2.4402304E-01 -1.4416587E+04  1.1013499E+01  7.1394882E-01 -2.3885905E+07  1.1014874E+01  7.6951094E-01 -2.9668604E+08
2.8671438E+00 -2.7397269E-01 -1.5709714E+04  1.1957473E+01  6.8305404E-01 -6.5282616E+06  1.1958469E+01  7.3658009E-01 -3.1478933E+08
