3.5771103E+00  1.4963324E+00  2.7599925E+05  1.6332346E+01  8.1557437E+00  4.0879270E+09  1.6311059E+01  8.0460314E+00  2.5775153E+09
4.0537975E+00  1.4939057E+00  3.0068828E+05  1.8294112E+01  8.3337691E+00  4.3660343E+09  1.8274762E+01  8.2280779E+00  2.3262703E+09
4.5443961E+00  1.4855824E+00  3.2812995E+05  2.0310255E+01  8.4785376E+00  4.6743795E+09  2.0292679E+01  8.3770687E+00  2.0429378E+09
-8.2784328E-02  1.1494972E+00  1.0153271E+05  9.8248829E-01  4.9021967E+00  1.9557710E+09  9.3447236E-01  4.7714835E+00  2.7629494E+09
2.4504572E-01  1.1953897E+00  1.0934957E+05  2.3840297E+00  5.2726292E+00  2.0305805E+09  2.3403901E+00  5.1439422E+00  2.7263348E+09
5.8580769E-01  1.2372845E+00  1.1787859E+05  3.8246761E+00  5.6263786E+00  2.1135383E+09  3.7850394E+00  5.4998923E+00  2.6788612E+09
9.4039945E-01  1.2744628E+00  1.2720399E+05  5.3077629E+00  5.9619497E+00  2.2047648E+09  5.2717228E+00  5.8379753E+00  2.6206637E+09
1.3067489E+00  1.3060961E+00  1.3742116E+05  6.8322970E+00  6.2750187E+00  2.3084920E+09  6.7995827E+00  6.1535972E+00  2.5476123E+09
1.6879056E+00  1.3321640E+00  1.4863832E+05  8.4042520E+00  6.5661960E+00  2.4224845E+09  8.3744992E+00  6.4477483E+00  2.4622304E+09
2.0803183E+00  1.3519126E+00  1.6097838E+05  1.0020223E+01  6.8316528E+00  2.5521259E+09  9.9931968E+00  6.7162272E+00  2.3591888E+09
2.4862510E+00  1.3655400E+00  1.7458154E+05  1.1684773E+01  7.0711357E+00  2.6963717E+09  1.1660207E+01  6.9590397E+00  2.2397398E+09
2.9036167E+00  1.3727435E+00  1.8960765E+05  1.3396253E+01  7.2828256E+00  2.8588895E+09  1.3373929E+01  7.1741881E+00  2.1003119E+09
3.3336440E+00  1.3739077E+00  2.0623975E+05  1.5157870E+01  7.4656793E+00  3.0399579E+09  1.5137583E+01  7.3607359E+00  1.9407597E+09
3.7749979E+00  1.3689898E+00  2.2468746E+05  1.6968734E+01  7.6188287E+00  3.2424799E+09  1.6950296E+01  7.5177302E+00  1.7582865E+09
4.2292526E+00  1.3585146E+00  2.4519190E+05  1.8830455E+01  7.7413032E+00  3.4670122E+09  1.8813709E+01  7.6442424E+00  1.5524209E+09
-4.6040636E-02  1.0649100E+00  7.5868178E+04  1.0367434E+00  4.5393774E+00  1.4725079E+09  9.9092687E-01  4.4143750E+00  2.0534396E+09
2.5526924E-01  1.1076585E+00  8.1708710E+04  2.3198999E+00  4.8768877E+00  1.5267350E+09  2.2782650E+00  4.7538207E+00  2.0277335E+09
5.6913660E-01  1.1462396E+00  8.8081321E+04  3.6411881E+00  5.1977232E+00  1.5869522E+09  3.6033778E+00  5.0767587E+00  1.9940115E+09
8.9627537E-01  1.1800074E+00  9.5048935E+04  5.0034279E+00  5.5006176E+00  1.6532587E+09  4.9690536E+00  5.3820535E+00  1.9523655E+09
1.2347027E+00  1.2082302E+00  1.0268282E+05  6.4054734E+00  5.7817287E+00  1.7287046E+09  6.3742760E+00  5.6656039E+00  1.8998219E+09
1.5871136E+00  1.2309201E+00  1.1106383E+05  7.8526170E+00  6.0417517E+00  1.8117005E+09  7.8242488E+00  5.9284696E+00  1.8381850E+09
1.9502019E+00  1.2474327E+00  1.2028380E+05  9.3415593E+00  6.2773311E+00  1.9061159E+09  9.3157953E+00  6.1669376E+00  1.7636260E+09
2.3259649E+00  1.2579934E+00  1.3044746E+05  1.0876332E+01  6.4883752E+00  2.0112189E+09  1.0852918E+01  6.3811649E+00  1.6770322E+09
2.7124556E+00  1.2623796E+00  1.4167425E+05  1.2455315E+01  6.6733877E+00  2.1296412E+09  1.2434042E+01  6.5694838E+00  1.5758439E+09
3.1107471E+00  1.2609933E+00  1.5410091E+05  1.4081332E+01  6.8315554E+00  2.2615970E+09  1.4062003E+01  6.7311835E+00  1.4599460E+09
3.5196007E+00  1.2538539E+00  1.6788407E+05  1.5753517E+01  6.9622564E+00  2.4091644E+09  1.5735955E+01  6.8655607E+00  1.3273403E+09
3.9404108E+00  1.2414947E+00  1.8320384E+05  1.7473285E+01  7.0647433E+00  2.5727510E+09  1.7457339E+01  6.9719084E+00  1.1776828E+09
-1.2445868E-02  9.8711937E-01  5.6686793E+04  1.0865209E+00  4.2061645E+00  1.1083788E+09  1.0428153E+00  4.0866362E+00  1.5261070E+09
2.6476556E-01  1.0268931E+00  6.1050328E+04  2.2615304E+00  4.5131167E+00  1.1477339E+09  2.2218200E+00  4.3954370E+00  1.5080463E+09
5.5414320E-01  1.0623438E+00  6.5811369E+04  3.4736883E+00  4.8034540E+00  1.1914966E+09  3.4376316E+00  4.6877827E+00  1.4840647E+09
8.5623382E-01  1.0928994E+00  7.1016922E+04  4.7253403E+00  5.0761326E+00  1.2397468E+09  4.6925658E+00  4.9627547E+00  1.4542245E+09
1.1691397E+00  1.1179227E+00  7.6720231E+04  6.0152026E+00  5.3277655E+00  1.2946817E+09  5.9854624E+00  5.2167184E+00  1.4163860E+09
1.4952328E+00  1.1374603E+00  8.2981696E+04  7.3479455E+00  5.5591296E+00  1.3551722E+09  7.3209074E+00  5.4507992E+00  1.3718389E+09
1.8314366E+00  1.1509717E+00  8.9869925E+04  8.7203730E+00  5.7673123E+00  1.4239975E+09  8.6958218E+00  5.6617425E+00  1.3178342E+09
2.1795071E+00  1.1587097E+00  9.7463155E+04  1.0136036E+01  5.9523706E+00  1.5006455E+09  1.0113728E+01  5.8498435E+00  1.2550005E+09
2.5376301E+00  1.1605267E+00  1.0585062E+05  1.1593345E+01  6.1131068E+00  1.5870028E+09  1.1573082E+01  6.0137401E+00  1.1815046E+09
2.9067398E+00  1.1568415E+00  1.1513447E+05  1.3094785E+01  6.2489172E+00  1.6832333E+09  1.3076377E+01  6.1529270E+00  1.0972570E+09
3.2856900E+00  1.1477308E+00  1.2543170E+05  1.4639517E+01  6.3594037E+00  1.7908229E+09  1.4622795E+01  6.2669279E+00  1.0008312E+09
3.6757141E+00  1.1337349E+00  1.3687689E+05  1.6228785E+01  6.4440206E+00  1.9100693E+09  1.6213606E+01  6.3552361E+00  8.9197720E+08
1.8313167E-02  9.1558638E-01  4.2351625E+04  1.1322207E+00  3.9001303E+00  8.3409161E+08  1.0905387E+00  3.7858487E+00  1.1341654E+09
2.7364648E-01  9.5253763E-01  4.5611415E+04  2.2084973E+00  4.1787024E+00  8.6269188E+08  2.1706320E+00  4.0661862E+00  1.1214626E+09
5.4073720E-01  9.8502483E-01  4.9168149E+04  3.3209231E+00  4.4407712E+00  8.9453758E+08  3.2865480E+00  4.3301733E+00  1.1043836E+09
8.1998109E-01  1.0125507E+00  5.3056941E+04  4.4714094E+00  4.6855082E+00  9.2969272E+08  4.4401695E+00  4.5771016E+00  1.0829711E+09
1.1095624E+00  1.0345700E+00  5.7317563E+04  5.6585506E+00  4.9099563E+00  9.6973886E+08  5.6302087E+00  4.8037763E+00  1.0556859E+09
1.4115596E+00  1.0511653E+00  6.1995135E+04  6.8864501E+00  5.1149697E+00  1.0138746E+09  6.8606886E+00  5.0113859E+00  1.0234498E+09
1.7231120E+00  1.0618941E+00  6.7140906E+04  8.1520145E+00  5.2980499E+00  1.0640947E+09  8.1286275E+00  5.1971041E+00  9.8429062E+08
2.0457578E+00  1.0670368E+00  7.2813320E+04  9.4583587E+00  5.4593896E+00  1.1200412E+09  9.4371140E+00  5.3613518E+00  9.3865314E+08
2.3778093E+00  1.0665157E+00  7.9079032E+04  1.0803934E+01  5.5980663E+00  1.1830654E+09  1.0784641E+01  5.5030490E+00  8.8522611E+08
2.7200771E+00  1.0607654E+00  8.6014348E+04  1.2190917E+01  5.7136664E+00  1.2532921E+09  1.2173395E+01  5.6218765E+00  8.2394032E+08
3.0715040E+00  1.0499149E+00  9.3706667E+04  1.3618504E+01  5.8059940E+00  1.3317824E+09  1.3602591E+01  5.7175636E+00  7.5377899E+08
3.4331794E+00  1.0345104E+00  1.0225651E+05  1.5087792E+01  5.8746845E+00  1.4187531E+09  1.5073351E+01  5.7897828E+00  6.7456096E+08
4.6518569E-02  8.4981387E-01  3.1639049E+04  1.1741796E+00  3.6190307E+00  6.2753857E+08  1.1344424E+00  3.5097792E+00  8.4285249E+08
2.8200872E-01  8.8407938E-01  3.4074084E+04  2.1603825E+00  3.8712323E+00  6.4835356E+08  2.1242905E+00  3.7636662E+00  8.3390472E+08
5.2882935E-01  9.1375550E-01  3.6730923E+04  3.1817141E+00  4.1070937E+00  6.7155992E+08  3.1489550E+00  4.0013594E+00  8.2172078E+08
7.8724095E-01  9.3841983E-01  3.9635792E+04  4.2396900E+00  4.3259936E+00  6.9720819E+08  4.2099246E+00  4.2223522E+00  8.0632982E+08
1.0555073E+00  9.5761663E-01  4.2818401E+04  5.3327987E+00  4.5253804E+00  7.2643623E+08  5.3058002E+00  4.4238656E+00  7.8662580E+08
1.3354415E+00  9.7146500E-01  4.6312451E+04  6.4646289E+00  4.7061800E+00  7.5867564E+08  6.4400941E+00  4.6071458E+00  7.6326694E+08
1.6243857E+00  9.7961533E-01  5.0156221E+04  7.6321903E+00  4.8662808E+00  7.9535690E+08  7.6099222E+00  4.7697670E+00  7.3483964E+08
1.9236824E+00  9.8237487E-01  5.4393364E+04  8.8382056E+00  5.0059982E+00  8.3623049E+08  8.8179824E+00  4.9122633E+00  7.0165840E+08
2.2317648E+00  9.7973086E-01  5.9073668E+04  1.0081171E+01  5.1246624E+00  8.8226310E+08  1.0062810E+01  5.0338141E+00  6.6278633E+08
2.5493339E+00  9.7213265E-01  6.4254127E+04  1.1362989E+01  5.2220311E+00  9.3354934E+08  1.1346319E+01  5.1342675E+00  6.1817042E+08
2.8754185E+00  9.5975694E-01  7.0000022E+04  1.2682898E+01  5.2980907E+00  9.9084612E+08  1.2667763E+01  5.2135381E+00  5.6708688E+08
3.2109796E+00  9.4315430E-01  7.6386430E+04  1.4041864E+01  5.3526378E+00  1.0543109E+09  1.4028133E+01  5.2714581E+00  5.0940493E+08
7.2443562E-02  7.8934501E-01  2.3634220E+04  1.2127379E+00  3.3607981E+00  4.7203380E+08  1.1748649E+00  3.2563683E+00  6.2633524E+08
2.8995216E-01  8.2104744E-01  2.5453014E+04  2.1168246E+00  3.5884843E+00  4.8720689E+08  2.0824329E+00  3.4856635E+00  6.2001978E+08
5.1834622E-01  8.4805151E-01  2.7437471E+04  3.0549943E+00  3.8000447E+00  5.0414305E+08  3.0237855E+00  3.6989729E+00  6.1131017E+08
7.5776607E-01  8.7000950E-01  2.9607180E+04  4.0284042E+00  3.9950564E+00  5.2288186E+08  4.0000542E+00  3.8959835E+00  6.0022637E+08
1.0065535E+00  8.8655230E-01  3.1984328E+04  5.0354542E+00  4.1713492E+00  5.4424136E+08  5.0097459E+00  4.0743073E+00  5.8597412E+08
1.2662821E+00  8.9783593E-01  3.4594087E+04  6.0792665E+00  4.3299153E+00  5.6781884E+08  6.0559101E+00  4.2352429E+00  5.6902327E+08
1.5344858E+00  9.0359826E-01  3.7465045E+04  7.1569553E+00  4.4690028E+00  5.9463921E+08  7.1357623E+00  4.3767380E+00  5.4836148E+08
1.8123316E+00  9.0417258E-01  4.0629807E+04  8.2708912E+00  4.5890369E+00  6.2452882E+08  8.2516498E+00  4.4994272E+00  5.2421096E+08
2.0983686E+00  8.9960628E-01  4.4125555E+04  9.4196208E+00  4.6895796E+00  6.5817853E+08  9.4021566E+00  4.6027279E+00  4.9590312E+08
2.3932013E+00  8.9036221E-01  4.7994858E+04  1.0604804E+01  4.7705417E+00  6.9565970E+08  1.0588953E+01  4.6866376E+00  4.6339766E+08
2.6959415E+00  8.7665989E-01  5.2286470E+04  1.1825724E+01  4.8320725E+00  7.3751157E+08  1.1811338E+01  4.7512369E+00  4.2618011E+08
3.0074361E+00  8.5905297E-01  5.7056464E+04  1.3083238E+01  4.8741113E+00  7.8384809E+08  1.3070191E+01  4.7964993E+00  3.8415639E+08
9.6341998E-02  7.3376153E-01  1.7653151E+04  1.2482030E+00  3.1235310E+00  3.5499040E+08  1.2121295E+00  3.0237262E+00  4.6541121E+08
2.9756950E-01  7.6301026E-01  1.9011537E+04  2.0774828E+00  3.3284154E+00  3.6606982E+08  2.0447324E+00  3.2301457E+00  4.6094231E+08
5.0921971E-01  7.8746885E-01  2.0493644E+04  2.9397721E+00  3.5174395E+00  3.7844972E+08  2.9100595E+00  3.4208387E+00  4.5470157E+08
7.3132750E-01  8.0686352E-01  2.2114101E+04  3.8359061E+00  3.6903688E+00  3.9216085E+08  3.8089215E+00  3.5956761E+00  4.4670271E+08
9.6231162E-01  8.2090882E-01  2.3889478E+04  4.7642122E+00  3.8453916E+00  4.0779085E+08  4.7397481E+00  3.7526376E+00  4.3637583E+08
1.2035306E+00  8.2979756E-01  2.5838572E+04  5.7273923E+00  3.9835591E+00  4.2505475E+08  5.7051727E+00  3.8930683E+00  4.2405606E+08
1.4526998E+00  8.3334978E-01  2.7982734E+04  6.7226672E+00  4.1034542E+00  4.4468615E+08  6.7025118E+00  4.0152629E+00  4.0901921E+08
1.7108299E+00  8.3192370E-01  3.0346312E+04  7.7520929E+00  4.2055993E+00  4.6656450E+08  7.7337995E+00  4.1199443E+00  3.9142210E+08
1.9765810E+00  8.2562205E-01  3.2957075E+04  8.8142715E+00  4.2897671E+00  4.9118289E+08  8.7976735E+00  4.2067470E+00  3.7078827E+08
2.2504732E+00  8.1491980E-01  3.5846812E+04  9.9106491E+00  4.3560047E+00  5.1859501E+08  9.8955898E+00  4.2758009E+00  3.4708726E+08
2.5316986E+00  8.0007474E-01  3.9051932E+04  1.1040559E+01  4.4046057E+00  5.4918442E+08  1.1026896E+01  4.3273338E+00  3.1995399E+08
2.8210031E+00  7.8164208E-01  4.2614310E+04  1.2204765E+01  4.4356350E+00  5.8303341E+08  1.2192379E+01  4.3614434E+00  2.8932104E+08
1.1844792E-01  6.8267725E-01  1.3184520E+04  1.2808545E+00  2.9054707E+00  2.6691620E+08  1.2465032E+00  2.8100971E+00  3.4580932E+08
3.0494563E-01  7.0956979E-01  1.4198954E+04  2.0420393E+00  3.0891390E+00  2.7502134E+08  2.0108608E+00  2.9952306E+00  3.4263710E+08
5.0138621E-01  7.3159826E-01  1.5305776E+04  2.8351302E+00  3.2572622E+00  2.8408607E+08  2.8068521E+00  3.1649470E+00  3.3815324E+08
7.0771316E-01  7.4856175E-01  1.6515911E+04  3.6606749E+00  3.4097846E+00  2.9413415E+08  3.6350015E+00  3.3192915E+00  3.3236719E+08
9.2242179E-01  7.6025518E-01  1.7841733E+04  4.5169458E+00  3.5452300E+00  3.0558735E+08  4.4936785E+00  3.4565882E+00  3.2487044E+08
1.1466783E+00  7.6690769E-01  1.9297277E+04  5.4062673E+00  3.6647015E+00  3.1824431E+08  5.3851416E+00  3.5782208E+00  3.1590187E+08
1.3783704E+00  7.6841614E-01  2.0898488E+04  6.3259694E+00  3.7670923E+00  3.3262950E+08  6.3068129E+00  3.6828074E+00  3.0494398E+08
1.6183699E+00  7.6516240E-01  2.2663546E+04  7.2778284E+00  3.8530091E+00  3.4865951E+08  7.2604478E+00  3.7711465E+00  2.9210731E+08
1.8654438E+00  7.5729980E-01  2.4613188E+04  8.2605073E+00  3.9224162E+00  3.6668579E+08  8.2447433E+00  3.8430701E+00  2.7705281E+08
2.1200389E+00  7.4531387E-01  2.6771149E+04  9.2752647E+00  3.9754800E+00  3.8674860E+08  9.2609677E+00  3.8988240E+00  2.5975757E+08
2.3814247E+00  7.2949626E-01  2.9164620E+04  1.0321488E+01  4.0126214E+00  4.0912035E+08  1.0308522E+01  3.9387662E+00  2.3996299E+08
2.6502583E+00  7.1040217E-01  3.1824867E+04  1.1399861E+01  4.0340140E+00  4.3386027E+08  1.1388112E+01  3.9631019E+00  2.1762093E+08
1.3899034E-01  6.3573828E-01  9.8461692E+03  1.3109696E+00  2.7049938E+00  2.0065634E+08  1.2782752E+00  2.6138703E+00  2.5692251E+08
3.1216925E-01  6.6036127E-01  1.0603670E+04  2.0102164E+00  2.8689157E+00  2.0659727E+08  1.9805501E+00  2.7791896E+00  2.5466221E+08
4.9479532E-01  6.8006471E-01  1.1430155E+04  2.7402350E+00  3.0176569E+00  2.1324641E+08  2.7133363E+00  2.9294506E+00  2.5143077E+08
6.8673416E-01  6.9471912E-01  1.2333782E+04  3.5013191E+00  3.1513291E+00  2.2062205E+08  3.4769054E+00  3.0648614E+00  2.4723474E+08
8.8655764E-01  7.0419633E-01  1.3323789E+04  4.2917032E+00  3.2687701E+00  2.2902661E+08  4.2695845E+00  3.1840689E+00  2.4178158E+08
1.0952609E+00  7.0876088E-01  1.4410657E+04  5.1133740E+00  3.3711264E+00  2.3831803E+08  5.0932989E+00  3.2884888E+00  2.3524137E+08
1.3108957E+00  7.0838124E-01  1.5606291E+04  5.9637747E+00  3.4575787E+00  2.4887083E+08  5.9455782E+00  3.3770376E+00  2.2724481E+08
1.5342112E+00  7.0346131E-01  1.6924265E+04  6.8444337E+00  3.5288053E+00  2.6062748E+08  6.8279316E+00  3.4505778E+00  2.1786967E+08
1.7640773E+00  6.9420043E-01  1.8380062E+04  7.7540803E+00  3.5849433E+00  2.7383812E+08  7.7391202E+00  3.5091193E+00  2.0687511E+08
2.0008778E+00  6.8109299E-01  1.9991405E+04  8.6938095E+00  3.6262628E+00  2.8853284E+08  8.6802488E+00  3.5530086E+00  1.9424398E+08
2.2439572E+00  6.6446024E-01  2.1778594E+04  9.6630653E+00  3.6532957E+00  3.0490479E+08  9.6507742E+00  3.5827169E+00  1.7979344E+08
2.4938946E+00  6.4485579E-01  2.3764975E+04  1.0662469E+01  3.6663086E+00  3.2299650E+08  1.0651338E+01  3.5985414E+00  1.6348928E+08
1.5818149E-01  5.9262066E-01  7.3524003E+03  1.3387893E+00  2.5206016E+00  1.5081834E+08  1.3076960E+00  2.4335549E+00  1.9086567E+08
3.1932188E-01  6.1505059E-01  7.9179885E+03  1.9817419E+00  2.6661411E+00  1.5518194E+08  1.9535375E+00  2.5804268E+00  1.8924799E+08
4.8939933E-01  6.3252462E-01  8.5350812E+03  2.6543013E+00  2.7969122E+00  1.6006831E+08  2.6287369E+00  2.7126474E+00  1.8691121E+08
6.6821452E-01  6.4498275E-01  9.2097684E+03  3.3565393E+00  2.9131824E+00  1.6549141E+08  3.3333451E+00  2.8305763E+00  1.8385990E+08
8.5441619E-01  6.5237008E-01  9.9489475E+03  4.0866695E+00  3.0140822E+00  1.7166791E+08  4.0656639E+00  2.9331614E+00  1.7988480E+08
1.0488482E+00  6.5498531E-01  1.0760443E+04  4.8463783E+00  3.1007929E+00  1.7849775E+08  4.8273212E+00  3.0218417E+00  1.7510687E+08
1.2497187E+00  6.5286328E-01  1.1653143E+04  5.6332257E+00  3.1727603E+00  1.8624800E+08  5.6159595E+00  3.0958100E+00  1.6926295E+08
1.4576695E+00  6.4642815E-01  1.2637182E+04  6.4485222E+00  3.2307219E+00  1.9487916E+08  6.4328710E+00  3.1559803E+00  1.6240765E+08
1.6716696E+00  6.3592069E-01  1.3724119E+04  7.2910680E+00  3.2749701E+00  2.0456897E+08  7.2768861E+00  3.2025231E+00  1.5437019E+08
1.8920489E+00  6.2184240E-01  1.4927186E+04  8.1618171E+00  3.3058633E+00  2.1533987E+08  8.1489686E+00  3.2358701E+00  1.4513778E+08
2.1182246E+00  6.0453999E-01  1.6261537E+04  9.0602735E+00  3.3240290E+00  2.2732857E+08  9.0486344E+00  3.2565906E+00  1.3458142E+08
2.3507075E+00  5.8456383E-01  1.7744603E+04  9.9870064E+00  3.3298123E+00  2.4056550E+08  9.9764734E+00  3.2650593E+00  1.2267687E+08
1.7621972E-01  5.5302610E-01  5.4897148E+03  1.3645360E+00  2.3509054E+00  1.1333993E+08  1.3349760E+00  2.2677664E+00  1.4177853E+08
3.2648011E-01  5.7333034E-01  5.9119683E+03  1.9563634E+00  2.4793314E+00  1.1655191E+08  1.9295601E+00  2.3974629E+00  1.4061481E+08
4.8515491E-01  5.8866199E-01  6.3726715E+03  2.5766024E+00  2.5934474E+00  1.2014974E+08  2.5523181E+00  2.5129613E+00  1.3891864E+08
6.5199218E-01  5.9902825E-01  6.8763708E+03  3.2251342E+00  2.6936649E+00  1.2414411E+08  3.2031113E+00  2.6147614E+00  1.3669320E+08
8.2571805E-01  6.0444362E-01  7.4282153E+03  3.9001680E+00  2.7793864E+00  1.2869002E+08  3.8802328E+00  2.7020908E+00  1.3378899E+08
1.0070434E+00  6.0523935E-01  8.0340460E+03  4.6031244E+00  2.8518188E+00  1.3371717E+08  4.5850476E+00  2.7764030E+00  1.3029195E+08
1.1943261E+00  6.0151144E-01  8.7004977E+03  5.3316849E+00  2.9106518E+00  1.3941572E+08  5.3153156E+00  2.8371456E+00  1.2601480E+08
