3.3586167E+00  9.3018648E-01 -5.1791917E+04  2.5599297E+01  8.8061187E+00  1.0810404E+10  2.5604819E+01  8.8296533E+00 -1.2165202E+10
3.9435541E+00  9.2792411E-01 -5.6344557E+04  2.7973390E+01  8.9869457E+00  1.1191208E+10  2.7978441E+01  9.0096683E+00 -1.2552110E+10
4.5460331E+00  9.2143478E-01 -6.1394685E+04  3.0426111E+01  9.1428092E+00  1.1608516E+10  3.0430732E+01  9.1646879E+00 -1.2975119E+10
5.1674644E+00  9.1159643E-01 -6.7008406E+04  3.2959682E+01  9.2718477E+00  1.2063498E+10  3.2963910E+01  9.2928429E+00 -1.3435424E+10
-5.4770651E-01  6.8981301E-01 -2.0746215E+04  8.9130531E+00  6.0784501E+00  6.3214573E+09  8.9239754E+00  6.1057643E+00 -7.2857790E+09
-1.3662601E-01  7.3117399E-01 -2.2347663E+04  1.0585655E+01  6.4071496E+00  6.4600173E+09  1.0595630E+01  6.4340201E+00 -7.4323253E+09
2.9173754E-01  7.6637200E-01 -2.4095193E+04  1.2321355E+01  6.7190537E+00  6.6094415E+09  1.2330462E+01  6.7454454E+00 -7.5891810E+09
7.3795979E-01  7.9540603E-01 -2.6006089E+04  1.4123048E+01  7.0119701E+00  6.7711784E+09  1.4131372E+01  7.0378206E+00 -7.7578465E+09
1.2001371E+00  8.1812764E-01 -2.8099929E+04  1.5988612E+01  7.2869055E+00  6.9480255E+09  1.5996211E+01  7.3122062E+00 -7.9411402E+09
1.6807190E+00  8.3510248E-01 -3.0398926E+04  1.7924035E+01  7.5393477E+00  7.1407076E+09  1.7930987E+01  7.5640141E+00 -8.1398452E+09
2.1768606E+00  8.4619118E-01 -3.2928313E+04  1.9925823E+01  7.7725432E+00  7.3523869E+09  1.9932176E+01  7.7965652E+00 -8.3571351E+09
2.6903855E+00  8.5208946E-01 -3.5716869E+04  2.1998433E+01  7.9823800E+00  7.5841282E+09  2.2004245E+01  8.0056961E+00 -8.5941168E+09
3.2199167E+00  8.5300583E-01 -3.8797418E+04  2.4141138E+01  8.1710239E+00  7.8386449E+09  2.4146454E+01  8.1936078E+00 -8.8535235E+09
3.7664899E+00  8.4972854E-01 -4.2207540E+04  2.6357099E+01  8.3357907E+00  8.1171675E+09  2.6361964E+01  8.3575955E+00 -9.1366126E+09
4.3295463E+00  8.4265383E-01 -4.5990284E+04  2.8646997E+01  8.4780479E+00  8.4222746E+09  2.8651450E+01  8.4990431E+00 -9.4459846E+09
4.9103773E+00  8.3263781E-01 -5.0195161E+04  3.1012912E+01  8.5961651E+00  8.7547979E+09  3.1016988E+01  8.6163125E+00 -9.7824885E+09
-4.2983231E-01  6.3883050E-01 -1.5540553E+04  8.5788446E+00  5.6706884E+00  4.5727201E+09  8.5893470E+00  5.6969009E+00 -5.2950706E+09
-4.6547893E-02  6.7670758E-01 -1.6740040E+04  1.0135105E+01  5.9727574E+00  4.6738636E+09  1.0144697E+01  5.9985435E+00 -5.4021911E+09
3.5315818E-01  7.0863600E-01 -1.8048935E+04  1.1751395E+01  6.2588091E+00  4.7830377E+09  1.1760154E+01  6.2841351E+00 -5.5169266E+09
7.6974998E-01  7.3465546E-01 -1.9480183E+04  1.3430244E+01  6.5268978E+00  4.9013112E+09  1.3438252E+01  6.5517038E+00 -5.6403846E+09
1.2014272E+00  7.5467411E-01 -2.1048447E+04  1.5169536E+01  6.7782069E+00  5.0306674E+09  1.5176846E+01  6.8024848E+00 -5.7745644E+09
1.6503911E+00  7.6925992E-01 -2.2770363E+04  1.6974711E+01  7.0085334E+00  5.1716872E+09  1.6981400E+01  7.0322024E+00 -5.9200903E+09
2.1140072E+00  7.7833436E-01 -2.4664827E+04  1.8842457E+01  7.2211907E+00  5.3265962E+09  1.8848572E+01  7.2442411E+00 -6.0791967E+09
2.5939199E+00  7.8258763E-01 -2.6753394E+04  2.0776834E+01  7.4123793E+00  5.4962015E+09  2.0782429E+01  7.4347523E+00 -6.2527220E+09
3.0888660E+00  7.8226194E-01 -2.9060644E+04  2.2777157E+01  7.5843297E+00  5.6824281E+09  2.2782277E+01  7.6060001E+00 -6.4426061E+09
3.5997854E+00  7.7813122E-01 -3.1614724E+04  2.4846325E+01  7.7346216E+00  5.8861736E+09  2.4851012E+01  7.7555444E+00 -6.6497669E+09
4.1261876E+00  7.7060900E-01 -3.4447871E+04  2.6985016E+01  7.8646944E+00  6.1092756E+09  2.6989308E+01  7.8848404E+00 -6.8760583E+09
4.6692574E+00  7.6052931E-01 -3.7597166E+04  2.9195184E+01  7.9731265E+00  6.3523242E+09  2.9199114E+01  7.9924590E+00 -7.1220832E+09
-3.2313639E-01  5.9204328E-01 -1.1639953E+04  8.2560947E+00  5.2925972E+00  3.3063554E+09  8.2661931E+00  5.3177515E+00 -3.8473975E+09
3.4510352E-02  6.2668216E-01 -1.2538286E+04  9.7049476E+00  5.5700651E+00  3.3802098E+09  9.7141732E+00  5.5948100E+00 -3.9257248E+09
4.0774051E-01  6.5558106E-01 -1.3518552E+04  1.1210879E+01  5.8322808E+00  3.4600014E+09  1.1219305E+01  5.8565840E+00 -4.0096781E+09
7.9691853E-01  6.7881923E-01 -1.4590443E+04  1.2776084E+01  6.0775309E+00  3.5465182E+09  1.2783790E+01  6.1013350E+00 -4.1000742E+09
1.2003419E+00  6.9635813E-01 -1.5764941E+04  1.4398457E+01  6.3071571E+00  3.6411645E+09  1.4405494E+01  6.3304542E+00 -4.1983294E+09
1.6199874E+00  7.0876848E-01 -1.7054503E+04  1.6082944E+01  6.5172478E+00  3.7444017E+09  1.6089384E+01  6.5399604E+00 -4.3049376E+09
2.0534161E+00  7.1602752E-01 -1.8473280E+04  1.7826401E+01  6.7111673E+00  3.8577934E+09  1.7832290E+01  6.7332861E+00 -4.4214689E+09
2.5021109E+00  7.1881968E-01 -2.0037412E+04  1.9632530E+01  6.8854064E+00  3.9819497E+09  1.9637920E+01  6.9068748E+00 -4.5485572E+09
2.9649154E+00  7.1741694E-01 -2.1765306E+04  2.1500688E+01  7.0422457E+00  4.1182346E+09  2.1505622E+01  7.0630397E+00 -4.6875773E+09
3.4426837E+00  7.1257855E-01 -2.3678039E+04  2.3433539E+01  7.1795058E+00  4.2673022E+09  2.3438058E+01  7.1995822E+00 -4.8391987E+09
3.9349894E+00  7.0473194E-01 -2.5799751E+04  2.5431757E+01  7.2986833E+00  4.4304609E+09  2.5435898E+01  7.3180142E+00 -5.0047419E+09
4.4429216E+00  6.9468875E-01 -2.8158208E+04  2.7497184E+01  7.3985434E+00  4.6081276E+09  2.7500977E+01  7.4170936E+00 -5.1846336E+09
-2.2667008E-01  5.4909445E-01 -8.7176115E+03  7.9445339E+00  4.9419055E+00  2.3895655E+09  7.9542548E+00  4.9660444E+00 -2.7947709E+09
1.0731965E-01  5.8072156E-01 -9.3903235E+03  9.2942120E+00  5.1966419E+00  2.4435210E+09  9.3030946E+00  5.2203873E+00 -2.8520728E+09
4.5607705E-01  6.0681243E-01 -1.0124385E+04  1.0698126E+01  5.4368795E+00  2.5018658E+09  1.0706240E+01  5.4602007E+00 -2.9135307E+09
8.1987815E-01  6.2748465E-01 -1.0927055E+04  1.2158168E+01  5.6611227E+00  2.5651803E+09  1.2165590E+01  5.6839645E+00 -2.9797469E+09
1.1971135E+00  6.4274974E-01 -1.1806554E+04  1.3672249E+01  5.8708539E+00  2.6344576E+09  1.3679029E+01  5.8932090E+00 -3.0517234E+09
1.5895569E+00  6.5318132E-01 -1.2772210E+04  1.5244864E+01  6.0624358E+00  2.7100615E+09  1.5251072E+01  6.0842298E+00 -3.1298482E+09
1.9949518E+00  6.5880755E-01 -1.3834620E+04  1.6873033E+01  6.2392686E+00  2.7930882E+09  1.6878712E+01  6.2604928E+00 -3.2152227E+09
2.4146360E+00  6.6030681E-01 -1.5005866E+04  1.8560131E+01  6.3981124E+00  2.8839983E+09  1.8565331E+01  6.4187125E+00 -3.3083250E+09
2.8475526E+00  6.5797704E-01 -1.6299732E+04  2.0305560E+01  6.5412844E+00  2.9837567E+09  2.0310323E+01  6.5612373E+00 -3.4101283E+09
3.2944798E+00  6.5256249E-01 -1.7731999E+04  2.2111771E+01  6.6668248E+00  3.0928399E+09  2.2116135E+01  6.6860891E+00 -3.5211204E+09
3.7550510E+00  6.4450123E-01 -1.9320740E+04  2.3979437E+01  6.7762734E+00  3.2121782E+09  2.3983438E+01  6.7948223E+00 -3.6422409E+09
4.2302696E+00  6.3458222E-01 -2.1086746E+04  2.5910298E+01  6.8685630E+00  3.3420657E+09  2.5913966E+01  6.8863629E+00 -3.7737911E+09
-1.3967076E-01  5.0965890E-01 -6.5281749E+03  7.6438554E+00  4.6165177E+00  1.7262095E+09  7.6532041E+00  4.6396802E+00 -2.0296453E+09
1.7249025E-01  5.3848279E-01 -7.0318719E+03  8.9019480E+00  4.8502458E+00  1.7656424E+09  8.9104927E+00  4.8730305E+00 -2.0715815E+09
4.9862387E-01  5.6196996E-01 -7.5815007E+03  1.0211535E+01  5.0702177E+00  1.8083201E+09  1.0219343E+01  5.0925954E+00 -2.1165879E+09
8.3892842E-01  5.8027494E-01 -8.1824951E+03  1.1574235E+01  5.2751413E+00  1.8546703E+09  1.1581380E+01  5.2970590E+00 -2.1651083E+09
1.1918834E+00  5.9345613E-01 -8.8410103E+03  1.2987984E+01  5.4666234E+00  1.9053939E+09  1.2994513E+01  5.4880741E+00 -2.2178504E+09
1.5590797E+00  6.0209002E-01 -9.5640295E+03  1.4456865E+01  5.6412832E+00  1.9607760E+09  1.4462846E+01  5.6621954E+00 -2.2751176E+09
1.9384311E+00  6.0625105E-01 -1.0359485E+04  1.5978056E+01  5.8025440E+00  2.0215835E+09  1.5983530E+01  5.8229093E+00 -2.3376804E+09
2.3311453E+00  6.0661113E-01 -1.1236424E+04  1.7554637E+01  5.9474149E+00  2.0881633E+09  1.7559652E+01  5.9671812E+00 -2.4058990E+09
2.7362588E+00  6.0349059E-01 -1.2205165E+04  1.9186055E+01  6.0782373E+00  2.1611972E+09  1.9190651E+01  6.0973825E+00 -2.4804614E+09
3.1544825E+00  5.9761826E-01 -1.3277521E+04  2.0874570E+01  6.1932505E+00  2.2410317E+09  2.0878783E+01  6.2117350E+00 -2.5617225E+09
3.5855055E+00  5.8943987E-01 -1.4467023E+04  2.2620856E+01  6.2940255E+00  2.3283278E+09  2.2624721E+01  6.3118236E+00 -2.6503503E+09
4.0302551E+00  5.7972139E-01 -1.5789236E+04  2.4426563E+01  6.3796441E+00  2.4232922E+09  2.4430108E+01  6.3967235E+00 -2.7465569E+09
-6.1329962E-02  4.7343994E-01 -4.8880542E+03  7.3537925E+00  4.3145033E+00  1.2463932E+09  7.3627982E+00  4.3367310E+00 -1.4735937E+09
2.3068210E-01  4.9965254E-01 -5.2651517E+03  8.5272911E+00  4.5288113E+00  1.2752252E+09  8.5355246E+00  4.5506758E+00 -1.5042979E+09
5.3589163E-01  5.2072445E-01 -5.6766329E+03  9.7496377E+00  4.7300957E+00  1.3064559E+09  9.7571635E+00  4.7515687E+00 -1.5372699E+09
8.5442931E-01  5.3684552E-01 -6.1265652E+03  1.1022206E+01  4.9172535E+00  1.3404001E+09  1.1029095E+01  4.9382843E+00 -1.5728367E+09
1.1848600E+00  5.4811793E-01 -6.6195563E+03  1.2342963E+01  5.0920006E+00  1.3775516E+09  1.2349261E+01  5.1125826E+00 -1.6114972E+09
1.5286103E+00  5.5512076E-01 -7.1608333E+03  1.3715619E+01  5.2511966E+00  1.4181327E+09  1.3721390E+01  5.2712616E+00 -1.6534874E+09
1.8837530E+00  5.5797037E-01 -7.7563340E+03  1.5137504E+01  5.3982749E+00  1.4626786E+09  1.5142789E+01  5.4178149E+00 -1.6993453E+09
2.2513798E+00  5.5733165E-01 -8.4128303E+03  1.6611432E+01  5.5304745E+00  1.5114503E+09  1.6616276E+01  5.5494398E+00 -1.7493417E+09
2.6306150E+00  5.5354396E-01 -9.1380458E+03  1.8136895E+01  5.6501494E+00  1.5649286E+09  1.8141337E+01  5.6685188E+00 -1.8039621E+09
3.0221098E+00  5.4732022E-01 -9.9408232E+03  1.9715982E+01  5.7557193E+00  1.6233652E+09  1.9720058E+01  5.7734548E+00 -1.8634645E+09
3.4256057E+00  5.3911105E-01 -1.0831291E+04  2.1349370E+01  5.8487747E+00  1.6872293E+09  2.1353113E+01  5.8658517E+00 -1.9283234E+09
3.8419619E+00  5.2965912E-01 -1.1821099E+04  2.3038627E+01  5.9285294E+00  1.7566656E+09  2.3042063E+01  5.9449169E+00 -1.9986875E+09
9.0580777E-03  4.4016580E-01 -3.6595254E+03  7.0740534E+00  4.0340821E+00  8.9949108E+08  7.0827360E+00  4.0554125E+00 -1.0695880E+09
2.8246660E-01  4.6394382E-01 -3.9418011E+03  8.1694016E+00  4.2304349E+00  9.2058156E+08  8.1773422E+00  4.2514162E+00 -1.0920781E+09
5.6831648E-01  4.8277424E-01 -4.2498118E+03  9.3110414E+00  4.4144869E+00  9.4344507E+08  9.3183021E+00  4.4350921E+00 -1.1162433E+09
8.6668031E-01  4.9688062E-01 -4.5866021E+03  1.0500128E+01  4.5853109E+00  9.6831303E+08  1.0506777E+01  4.6054914E+00 -1.1423241E+09
1.1762052E+00  5.0640576E-01 -4.9556201E+03  1.1734665E+01  4.7447170E+00  9.9553291E+08  1.1740747E+01  4.7644668E+00 -1.1706718E+09
1.4981706E+00  5.1193094E-01 -5.3607781E+03  1.3018027E+01  4.8897891E+00  1.0252772E+09  1.3023602E+01  4.9090423E+00 -1.2014690E+09
1.8307984E+00  5.1361020E-01 -5.8065200E+03  1.4347691E+01  5.0239591E+00  1.0579184E+09  1.4352799E+01  5.0427083E+00 -1.2350904E+09
2.1750768E+00  5.1210083E-01 -6.2979141E+03  1.5726230E+01  5.1446777E+00  1.0936523E+09  1.5730915E+01  5.1628750E+00 -1.2717392E+09
2.5302124E+00  5.0775802E-01 -6.8407407E+03  1.7153184E+01  5.2543009E+00  1.1328177E+09  1.7157483E+01  5.2719261E+00 -1.3117576E+09
2.8968046E+00  5.0127829E-01 -7.4416178E+03  1.8630488E+01  5.3514113E+00  1.1755971E+09  1.8634435E+01  5.3684280E+00 -1.3553330E+09
3.2746434E+00  4.9311456E-01 -8.1081256E+03  2.0158823E+01  5.4376082E+00  1.2223233E+09  2.0162449E+01  5.4539927E+00 -1.4028019E+09
3.6645277E+00  4.8398591E-01 -8.8489826E+03  2.1739685E+01  5.5122219E+00  1.2730970E+09  2.1743017E+01  5.5279448E+00 -1.4542681E+09
7.2169448E-02  4.0958846E-01 -2.7393566E+03  6.8043705E+00  3.7736049E+00  6.4879399E+08  6.8127297E+00  3.7940722E+00 -7.7611969E+08
3.2839366E-01  4.3109452E-01 -2.9506214E+03  7.8275046E+00  3.9533555E+00  6.6422924E+08  7.8351530E+00  3.9734876E+00 -7.9260127E+08
5.9632163E-01  4.4784372E-01 -3.1811448E+03  8.8944590E+00  4.1215188E+00  6.8097476E+08  8.9014561E+00  4.1412898E+00 -8.1031972E+08
8.7597687E-01  4.6009157E-01 -3.4332049E+03  1.0006196E+01  4.2773301E+00  6.9920065E+08  1.0012607E+01  4.2966937E+00 -8.2945206E+08
1.1660860E+00  4.6801839E-01 -3.7093821E+03  1.1160762E+01  4.4226800E+00  7.1915083E+08  1.1166630E+01  4.4416302E+00 -8.5024497E+08
1.4677975E+00  4.7220709E-01 -4.0126039E+03  1.2361227E+01  4.5548601E+00  7.4095861E+08  1.2366610E+01  4.5733338E+00 -8.7283944E+08
1.7794728E+00  4.7284540E-01 -4.3461957E+03  1.3605211E+01  4.6772910E+00  7.6488248E+08  1.3610147E+01  4.6952809E+00 -8.9749553E+08
2.1020083E+00  4.7058228E-01 -4.7139498E+03  1.4895074E+01  4.7876177E+00  7.9106927E+08  1.4899605E+01  4.8050780E+00 -9.2436561E+08
2.4346881E+00  4.6578575E-01 -5.1201918E+03  1.6230402E+01  4.8881884E+00  8.1975704E+08  1.6234563E+01  4.9050998E+00 -9.5369037E+08
2.7780662E+00  4.5913541E-01 -5.5698736E+03  1.7612993E+01  4.9777321E+00  8.5107821E+08  1.7616817E+01  4.9940596E+00 -9.8560578E+08
3.1319780E+00  4.5108410E-01 -6.0686672E+03  1.9043534E+01  5.0578474E+00  8.8526838E+08  1.9047050E+01  5.0735684E+00 -1.0203504E+09
3.4971691E+00  4.4232701E-01 -6.6230963E+03  2.0523454E+01  5.1279666E+00  9.2239745E+08  2.0526689E+01  5.1430526E+00 -1.0579963E+09
1.2860944E-01  3.8148151E-01 -2.0502577E+03  6.5444592E+00  3.5315580E+00  4.6771438E+08  6.5525360E+00  3.5511991E+00 -5.6301032E+08
3.6895410E-01  4.0086517E-01 -2.2083471E+03  7.5008472E+00  3.6959544E+00  4.7901575E+08  7.5082399E+00  3.7152729E+00 -5.7509346E+08
6.2028305E-01  4.1568097E-01 -2.3808459E+03  8.4986646E+00  3.8494680E+00  4.9128521E+08  8.5054307E+00  3.8684392E+00 -5.8808977E+08
8.8257919E-01  4.2621440E-01 -2.5694585E+03  9.5387039E+00  3.9914836E+00  5.0464777E+08  9.5449060E+00  4.0100631E+00 -6.0212938E+08
1.1546463E+00  4.3268027E-01 -2.7761154E+03  1.0619063E+01  4.1239593E+00  5.1927423E+08  1.0624742E+01  4.1421413E+00 -6.1738522E+08
1.4375162E+00  4.3566240E-01 -3.0030069E+03  1.1742537E+01  4.2443801E+00  5.3526733E+08  1.1747750E+01  4.2621046E+00 -6.3396577E+08
1.7296816E+00  4.3537835E-01 -3.2526209E+03  1.2906886E+01  4.3561446E+00  5.5280579E+08  1.2911669E+01  4.3734047E+00 -6.5205089E+08
2.0319578E+00  4.3246803E-01 -3.5277944E+03  1.4114278E+01  4.4570755E+00  5.7199954E+08  1.4118673E+01  4.4738275E+00 -6.7175470E+08
2.3437021E+00  4.2730943E-01 -3.8317637E+03  1.5364345E+01  4.5495048E+00  5.9301560E+08  1.5368385E+01  4.5657301E+00 -6.9324616E+08
2.6654287E+00  4.2056471E-01 -4.1682333E+03  1.6658765E+01  4.6322918E+00  6.1594984E+08  1.6662481E+01  4.6479570E+00 -7.1662382E+08
2.9970157E+00  4.1268437E-01 -4.5414467E+03  1.7998230E+01  4.7070260E+00  6.4096891E+08  1.8001651E+01  4.7221094E+00 -7.4205650E+08
3.3391613E+00  4.0433950E-01 -4.9562843E+03  1.9384112E+01  4.7732281E+00  6.6812106E+08  1.9387263E+01  4.7877024E+00 -7.6959413E+08
1.7897912E-01  3.5563822E-01 -1.5342222E+03  6.2940599E+00  3.3065367E+00  3.3697383E+08  6.3018500E+00  3.3253857E+00 -4.0828394E+08
4.0463914E-01  3.7303705E-01 -1.6524987E+03  7.1887380E+00  3.4567334E+00  3.4525311E+08  7.1958719E+00  3.4752721E+00 -4.1714725E+08
6.4058204E-01  3.8605574E-01 -1.7815542E+03  8.1225322E+00  3.5967433E+00  3.5424744E+08  8.1290649E+00  3.6149481E+00 -4.2668449E+08
8.8675809E-01  3.9500776E-01 -1.9226635E+03  9.0960874E+00  3.7260877E+00  3.6404862E+08  9.1020792E+00  3.7439161E+00 -4.3699131E+08
1.1420460E+00  4.0013936E-01 -2.0772707E+03  1.0107558E+01  3.8467798E+00  3.7477598E+08  1.0113049E+01  3.8642264E+00 -4.4818861E+08
1.4073746E+00  4.0203445E-01 -2.2470142E+03  1.1159493E+01  3.9564826E+00  3.8650840E+08  1.1164537E+01  3.9734898E+00 -4.6035959E+08
1.6813600E+00  4.0093673E-01 -2.4337547E+03  1.2249790E+01  4.0585643E+00  3.9936900E+08  1.2254421E+01  4.0751255E+00 -4.7362822E+08
1.9647463E+00  3.9747625E-01 -2.6396146E+03  1.3380444E+01  4.1510101E+00  4.1344000E+08  1.3384703E+01  4.1670833E+00 -4.8807984E+08
2.2569593E+00  3.9203828E-01 -2.8670142E+03  1.4551137E+01  4.2361269E+00  4.2883831E+08  1.4555054E+01  4.2516944E+00 -5.0383283E+08
2.5584793E+00  3.8526700E-01 -3.1187245E+03  1.5763437E+01  4.3128907E+00  4.4563330E+08  1.5767044E+01  4.3279205E+00 -5.2095857E+08
2.8692241E+00  3.7760854E-01 -3.3979196E+03  1.7018043E+01  4.3828738E+00  4.6394267E+08  1.7021368E+01  4.3973451E+00 -5.3957637E+08
3.1898500E+00  3.6970964E-01 -3.7082496E+03  1.8316278E+01  4.4456733E+00  4.8379956E+08  1.8319344E+01  4.4595601E+00 -5.5972065E+08
2.2379063E-01  3.3187033E-01 -1.1478651E+03  6.0528949E+00  3.0972415E+00  2.4263558E+08  6.0604236E+00  3.1153293E+00 -2.9598750E+08
4.3586214E-01  3.4741086E-01 -1.2363366E+03  6.8905008E+00  3.2343069E+00  2.4870417E+08  6.8973997E+00  3.2520965E+00 -3.0249220E+08
6.5753321E-01  3.5875813E-01 -1.3328696E+03  7.7649833E+00  3.3618728E+00  2.5530066E+08  7.7713055E+00  3.3793416E+00 -3.0949404E+08
